date,water_year,temp_c,do_mg_l,do_sat
2017-09-28,2017,4.213722222222222,0.020027777777777776,0.15365705555555556
2017-09-29,2017,4.210798611111111,0.03060416666666667,0.23480072222222223
2017-09-30,2017,4.211923611111111,0.020020833333333335,0.15359610416666666
2017-10-01,2018,4.218166666666667,0.019930555555555556,0.152928625
2017-10-02,2018,4.21525,0.020229166666666666,0.15520775694444444
2017-10-03,2018,4.2172777777777775,0.01997222222222222,0.153245125
2017-10-04,2018,4.219743055555555,0.020020833333333335,0.15362811805555557
2017-10-05,2018,4.221152777777777,0.020083333333333335,0.15411353472222222
2017-10-06,2018,4.226479166666667,0.020145833333333335,0.15461428472222222
2017-10-07,2018,4.228958333333333,0.019895833333333335,0.1527062638888889
2017-10-08,2018,4.231472222222222,0.02023611111111111,0.15532724305555556
2017-10-09,2018,4.2284097222222226,0.020215277777777776,0.15515509027777777
2017-10-10,2018,4.237201388888889,0.02017361111111111,0.1548707986111111
2017-10-11,2018,4.237173611111111,0.02065972222222222,0.1586062013888889
2017-10-12,2018,4.237916666666667,0.020368055555555556,0.15636729861111112
2017-10-13,2018,4.241847222222222,0.020270833333333335,0.15563611111111111
2017-10-14,2018,4.240909722222222,0.020194444444444445,0.155046
2017-10-15,2018,4.245902777777778,0.02034722222222222,0.15623999305555555
2017-10-16,2018,4.24625,0.02032638888888889,0.15608144444444444
2017-10-17,2018,4.248638888888889,0.020430555555555556,0.1568911388888889
2017-10-18,2018,4.2510208333333335,0.020416666666666666,0.15679428472222223
2017-10-19,2018,4.252756944444444,0.020465277777777777,0.15717420833333334
2017-10-20,2018,4.250574074074074,0.021222222222222222,0.16297872222222223
2017-10-21,2018,4.249756944444444,0.021652777777777778,0.16628022222222222
2017-10-22,2018,4.249986111111111,0.02070138888888889,0.15897649305555556
2017-10-23,2018,4.252493055555556,0.020756944444444446,0.15941325694444444
2017-10-24,2018,4.255625,0.020854166666666667,0.16017304861111112
2017-10-25,2018,4.2572222222222225,0.020979166666666667,0.16113981944444444
2017-10-26,2018,4.2598125,0.021,0.16131089583333333
2017-10-27,2018,4.256833333333334,0.021097222222222222,0.16204502777777777
2017-10-28,2018,4.258826388888889,0.021013888888888888,0.1614131388888889
2017-10-29,2018,4.257833333333333,0.020993055555555556,0.16124909027777778
2017-10-30,2018,4.260493055555555,0.020909722222222222,0.1606198888888889
2017-10-31,2018,4.263944444444444,0.021097222222222222,0.16207484722222223
2017-11-01,2018,4.2608125,0.021104166666666667,0.1621152777777778
2017-11-02,2018,4.266756944444444,0.021215277777777777,0.1629936111111111
2017-11-03,2018,4.265243055555556,0.021159722222222222,0.1625608888888889
2017-11-04,2018,4.264784722222222,0.021152777777777777,0.1625056875
2017-11-05,2018,4.26696,0.02136,0.16410678
2017-11-06,2018,4.271680555555555,0.021173611111111112,0.1626947986111111
2017-11-07,2018,4.2699375,0.021145833333333332,0.16247434722222223
2017-11-08,2018,4.271125,0.021277777777777777,0.1634931527777778
2017-11-09,2018,4.269930555555556,0.021194444444444443,0.16284811805555555
2017-11-10,2018,4.276347222222222,0.021479166666666667,0.16506259027777778
2017-11-11,2018,4.277333333333333,0.021319444444444443,0.1638399236111111
2017-11-12,2018,4.275666666666667,0.021409722222222222,0.16452663194444445
2017-11-13,2018,4.278888888888889,0.021465277777777778,0.16496700694444444
2017-11-14,2018,4.285159722222223,0.021229166666666667,0.1631792986111111
2017-11-15,2018,4.442465277777778,1.271673611111111,9.868974256944444
2017-11-16,2018,4.7106875,6.592993055555556,51.24194272222222
2017-11-17,2018,4.600930555555555,7.509847222222223,58.20169646527778
2017-11-18,2018,4.513631944444445,7.6875,59.4435945625
2017-11-19,2018,4.4251875,8.075020833333333,62.295372694444445
2017-11-20,2018,4.2948611111111115,8.370375,64.35511770138889
2017-11-21,2018,4.272965277777778,8.48895138888889,65.2302494375
2017-11-22,2018,4.294263888888889,8.453430555555556,64.99351634027778
2017-11-23,2018,4.3075069444444445,8.399145833333334,64.59862219444445
2017-11-24,2018,4.307791666666667,8.342201388888888,64.16113199305555
2017-11-25,2018,4.311194444444444,8.285673611111111,63.731994256944446
2017-11-26,2018,4.435493055555556,8.539854166666666,65.9073105625
2017-11-27,2018,4.553548611111111,8.858194444444445,68.56828890972223
2017-11-28,2018,4.460222222222222,9.035847222222221,69.77312369444445
2017-11-29,2018,4.367375,9.052944444444444,69.7358377638889
2017-11-30,2018,4.294958333333334,9.061145833333333,69.66698202777778
2017-12-01,2018,4.244270833333333,9.056291666666667,69.53748256944445
2017-12-02,2018,4.1774861111111115,9.123506944444445,69.9307289375
2017-12-03,2018,4.004423611111111,9.161243055555556,69.90174180555556
2017-12-04,2018,3.920354166666667,9.15570138888889,69.70507061805556
2017-12-05,2018,3.8672569444444442,9.092659722222223,69.12829802083333
2017-12-06,2018,3.8615416666666667,9.020659722222222,68.57050035416667
2017-12-07,2018,3.857784722222222,8.975083333333334,68.21727808333333
2017-12-08,2018,3.864708333333333,8.940444444444445,67.9664397013889
2017-12-09,2018,3.8604097222222222,8.908756944444445,67.71785338888888
2017-12-10,2018,3.8559444444444444,8.823958333333334,67.06540072916667
2017-12-11,2018,3.8615694444444446,8.721180555555556,66.29410052777777
2017-12-12,2018,3.8563194444444444,8.750770833333334,66.50970313194445
2017-12-13,2018,3.8595277777777777,8.613465277777777,65.47175516666667
2017-12-14,2018,3.8535416666666666,8.670590277777778,65.89550727777778
2017-12-15,2018,3.8566805555555557,8.604180555555555,65.39623545833334
2017-12-16,2018,3.8576944444444443,8.634895833333333,65.6314463125
2017-12-17,2018,3.867541666666667,8.48307638888889,64.49408140277778
2017-12-18,2018,3.8748125,8.482,64.49848699305555
2017-12-19,2018,3.8824305555555556,8.426791666666666,64.091808
2017-12-20,2018,3.876590277777778,8.428923611111111,64.09812963194445
2017-12-21,2018,3.8687430555555555,8.322076388888888,63.272243708333335
2017-12-22,2018,3.9006666666666665,8.1989375,62.38855213888889
2017-12-23,2018,3.938673611111111,8.335805555555556,63.493905875
2017-12-24,2018,3.9163472222222224,8.11473611111111,61.77348652083333
2017-12-25,2018,3.9584930555555555,8.341833333333334,63.57270472916667
2017-12-26,2018,3.957923611111111,8.34470138888889,63.593771034722224
2017-12-27,2018,3.951534722222222,8.098263888888889,61.70512402777778
2017-12-28,2018,3.955604166666667,8.2155,62.605135708333336
2017-12-29,2018,3.9549374999999998,8.054319444444445,61.37614089583333
2017-12-30,2018,3.982666666666667,8.178131944444445,62.364855722222224
2017-12-31,2018,3.970340277777778,8.13754861111111,62.03525275
2018-01-01,2018,3.9773958333333335,8.063444444444444,61.481791916666666
2018-01-02,2018,3.9856736111111113,7.951041666666667,60.63787611805556
2018-01-03,2018,3.968965277777778,7.794555555555555,59.41829230555555
2018-01-04,2018,3.9851944444444443,7.816993055555556,59.614921625
2018-01-05,2018,3.9819930555555554,8.093541666666667,61.71907411805556
2018-01-06,2018,3.9610833333333333,8.344520833333334,63.596891166666666
2018-01-07,2018,3.9166805555555557,8.606097222222223,65.51130936111112
2018-01-08,2018,3.828284722222222,8.974534722222222,68.15721973611112
2018-01-09,2018,3.813263888888889,8.93875,67.86013409027778
2018-01-10,2018,3.776201388888889,9.062965277777778,68.73602327083333
2018-01-11,2018,3.708513888888889,9.414215277777778,71.27285209722223
2018-01-12,2018,3.6834652777777777,9.462583333333333,71.59188836805555
2018-01-13,2018,3.691361111111111,9.407145833333333,71.18759879166667
2018-01-14,2018,3.7088055555555557,9.543902777777777,72.25580651388888
2018-01-15,2018,3.707097222222222,9.539819444444444,72.22152402777778
2018-01-16,2018,3.680083333333333,9.609861111111112,72.6997950625
2018-01-17,2018,3.6766319444444444,9.6703125,73.15056803472223
2018-01-18,2018,3.6925833333333333,9.7588125,73.85111486805556
2018-01-19,2018,3.6735416666666665,9.73788888888889,73.65564440972223
2018-01-20,2018,3.6680069444444445,9.689131944444444,73.27614433333333
2018-01-21,2018,3.6543125,9.658972222222221,73.02148075
2018-01-22,2018,3.6100416666666666,9.6443125,72.82474659027778
2018-01-23,2018,3.6053194444444445,9.593451388888889,72.43185445833333
2018-01-24,2018,3.5527777777777776,9.597909722222223,72.36443484027778
2018-01-25,2018,3.456125,9.620583333333334,72.34839151388888
2018-01-26,2018,3.4580694444444444,9.564701388888889,71.93200177777778
2018-01-27,2018,3.4772430555555554,9.507909722222223,71.54179070138889
2018-01-28,2018,3.4889305555555556,9.463173611111111,71.22769758333334
2018-01-29,2018,3.490173611111111,9.429027777777778,70.97311172916666
2018-01-30,2018,3.5017152777777776,9.324305555555556,70.20672379861111
2018-01-31,2018,3.495416666666667,9.317326388888889,70.1422848888889
2018-02-01,2018,3.4968819444444446,9.311097222222223,70.09796880555555
2018-02-02,2018,3.4930069444444443,9.3009375,70.01427872916666
2018-02-03,2018,3.4556944444444446,9.210583333333334,69.2639222986111
2018-02-04,2018,3.4835,9.059222222222223,68.17652477777777
2018-02-05,2018,3.4489444444444444,9.093541666666667,68.37156188194444
2018-02-06,2018,3.4318819444444446,9.107243055555555,68.44388561805556
2018-02-07,2018,3.461923611111111,8.924388888888888,67.12342858333334
2018-02-08,2018,3.420263888888889,9.21288888888889,69.21769940277778
2018-02-09,2018,3.4552569444444443,9.203208333333333,69.20924143055555
2018-02-10,2018,3.4439722222222224,9.597152777777778,72.14981379166667
2018-02-11,2018,3.465798611111111,9.976055555555556,75.0423517013889
2018-02-12,2018,3.466083333333333,9.829583333333334,73.94123290277778
2018-02-13,2018,3.4760069444444444,9.839270833333334,74.03361394444444
2018-02-14,2018,3.4807430555555556,9.90307638888889,74.52305443055556
2018-02-15,2018,3.511090277777778,10.020534722222223,75.46863211805555
2018-02-16,2018,3.6131180555555558,10.128569444444445,76.488915375
2018-02-17,2018,3.7015000000000002,10.211993055555556,77.2991740486111
2018-02-18,2018,3.7463819444444444,10.20704861111111,77.35341826388888
2018-02-19,2018,3.720479166666667,10.098729166666667,76.47990322916667
2018-02-20,2018,3.716090277777778,9.996430555555555,75.69653315277777
2018-02-21,2018,3.7410972222222223,9.992583333333334,75.71732388194444
2018-02-22,2018,3.7352083333333335,9.854479166666668,74.65921228472222
2018-02-23,2018,3.7473055555555557,9.824215277777778,74.45374247916666
2018-02-24,2018,3.7601875000000002,9.667416666666666,73.290546875
2018-02-25,2018,3.763916666666667,9.5375,72.31265588888888
2018-02-26,2018,3.772298611111111,9.609583333333333,72.87533858333333
2018-02-27,2018,3.7732708333333336,9.548625,72.41492069444445
2018-02-28,2018,3.7771736111111114,9.490097222222222,71.97842720833333
2018-03-01,2018,3.777326388888889,9.447833333333334,71.65820504861111
2018-03-02,2018,3.7854305555555556,9.430916666666667,71.54517956944444
2018-03-03,2018,3.7829930555555555,9.329,70.76745856944444
2018-03-04,2018,3.7835833333333335,9.260701388888888,70.25050322222222
2018-03-05,2018,3.8018402777777776,9.39411111111111,71.29687797222222
2018-03-06,2018,3.7950833333333334,9.26095138888889,70.27371856944444
2018-03-07,2018,3.797347222222222,9.251291666666667,70.20455858333334
2018-03-08,2018,3.7997708333333335,9.121104166666667,69.2210913611111
2018-03-09,2018,3.813125,9.095159722222222,69.04866198611111
2018-03-10,2018,3.8253749999999997,9.086152777777778,69.00249677777778
2018-03-11,2018,3.815855072463768,9.04241304347826,68.6530521231884
2018-03-12,2018,3.8225,9.023826388888889,68.52397885416667
2018-03-13,2018,3.8414791666666668,9.215875,70.01737760416667
2018-03-14,2018,3.8442986111111113,9.037513888888888,68.66737920833333
2018-03-15,2018,3.8434166666666667,9.000097222222223,68.38161174305556
2018-03-16,2018,3.844472222222222,9.0329375,68.63304317361111
2018-03-17,2018,3.8296319444444444,8.837097222222223,67.11873478472222
2018-03-18,2018,3.8478958333333333,8.86886111111111,67.392433875
2018-03-19,2018,3.8386597222222223,8.806305555555555,66.9007787361111
2018-03-20,2018,3.8410486111111113,8.813770833333333,66.96166861805555
2018-03-21,2018,3.846979166666667,8.793722222222222,66.81984667361111
2018-03-22,2018,3.842534722222222,8.705194444444444,66.13940529166666
2018-03-23,2018,3.8497777777777777,8.720854166666667,66.27113159027778
2018-03-24,2018,3.8675625,8.667041666666666,65.89298666666667
2018-03-25,2018,3.844965277777778,8.541833333333333,64.90233339583334
2018-03-26,2018,3.8713819444444444,8.581666666666667,65.25047868055556
2018-03-27,2018,3.867888888888889,8.678583333333334,65.98138451388888
2018-03-28,2018,3.8642083333333335,8.416493055555556,63.9824840625
2018-03-29,2018,3.8688125,8.575,65.19518279166667
2018-03-30,2018,3.8655694444444446,8.262527777777779,62.8142346875
2018-03-31,2018,3.8653194444444443,8.3138125,63.2038693125
2018-04-01,2018,3.8700555555555556,8.307645833333334,63.16488007638889
2018-04-02,2018,3.878326388888889,8.257180555555555,62.794885631944446
2018-04-03,2018,3.872625,8.241375,62.66521010416667
2018-04-04,2018,3.871298611111111,8.112506944444444,61.683093131944446
2018-04-05,2018,3.883090277777778,8.204194444444445,62.39995704166667
2018-04-06,2018,3.871423611111111,8.064465277777778,61.31800848611111
2018-04-07,2018,3.8886527777777777,8.214986111111111,62.491736618055555
2018-04-08,2018,3.8969791666666667,8.204854166666667,62.4279448125
2018-04-09,2018,3.8830625,7.9994375,60.843270402777776
2018-04-10,2018,3.9101805555555558,8.353534722222221,63.581957986111114
2018-04-11,2018,3.9207916666666667,8.052375,61.306223027777776
2018-04-12,2018,3.921611111111111,8.166847222222222,62.17863525
2018-04-13,2018,3.925027777777778,8.32354861111111,63.377545
2018-04-14,2018,3.922347222222222,8.247333333333334,62.79264589583333
2018-04-15,2018,3.9416944444444444,9.0411875,68.87208728472223
2018-04-16,2018,3.993076388888889,9.185506944444445,70.06683134027777
2018-04-17,2018,4.000763888888889,9.011451388888888,68.7525251736111
2018-04-18,2018,4.004173611111111,9.073229166666668,69.22998327083333
2018-04-19,2018,4.016659722222222,9.160152777777778,69.91612246527778
2018-04-20,2018,4.0694375,9.36807638888889,71.60318504166666
2018-04-21,2018,4.072131944444444,9.234368055555555,70.58553959722222
2018-04-22,2018,4.0633125,9.121034722222221,69.70320765972222
2018-04-23,2018,4.078694444444444,9.161527777777778,70.04126071527777
2018-04-24,2018,4.082680555555555,9.045479166666667,69.161193875
2018-04-25,2018,4.073458333333333,9.002458333333333,68.81522302777778
2018-04-26,2018,4.084597222222222,8.960923611111111,68.51774521527777
2018-04-27,2018,4.092604166666667,8.960694444444444,68.5308975625
2018-04-28,2018,4.087298611111111,8.795326388888888,67.25628790277779
2018-04-29,2018,4.0985555555555555,8.713854166666668,66.65292859722223
2018-04-30,2018,4.090409722222222,8.643173611111111,66.09808335416666
2018-05-01,2018,4.0886875,8.580402777777778,65.61515077777777
2018-05-02,2018,4.0958958333333335,8.612534722222222,65.87336104861112
2018-05-03,2018,4.10525,8.516027777777778,65.15114375
2018-05-04,2018,4.110479166666667,8.499986111111111,65.03743571527778
2018-05-05,2018,4.109840277777778,8.411888888888889,64.36200257638889
2018-05-06,2018,4.123458333333334,8.497944444444444,65.04381295138889
2018-05-07,2018,4.119006944444444,8.243215277777777,63.08685923611111
2018-05-08,2018,4.122166666666667,8.219173611111112,62.908106590277775
2018-05-09,2018,4.127694444444445,8.151979166666667,62.40289122222222
2018-05-10,2018,4.1319791666666665,8.045666666666667,61.595942576388886
2018-05-11,2018,4.131118055555556,8.031916666666667,61.48935401388889
2018-05-12,2018,4.129152777777778,7.992381944444444,61.18341922916667
2018-05-13,2018,4.136791666666666,7.870673611111111,60.26394270138889
2018-05-14,2018,4.137708333333333,7.846361111111111,60.07925047222222
2018-05-15,2018,4.140868055555556,7.762416666666667,59.441166895833334
2018-05-16,2018,4.1482222222222225,7.726944444444444,59.181200187499996
2018-05-17,2018,4.142645833333333,7.660576388888889,58.66417358333334
2018-05-18,2018,4.149131944444444,7.640743055555555,58.52229627777778
2018-05-19,2018,4.151354166666667,7.589381944444445,58.132435569444446
2018-05-20,2018,4.149131944444444,7.651222222222223,58.60255263888889
2018-05-21,2018,4.152902777777777,7.458298611111111,57.130344576388886
2018-05-22,2018,4.153340277777778,7.493868055555556,57.40362786111111
2018-05-23,2018,4.16,7.395388888888889,56.65902209027778
2018-05-24,2018,4.162972222222222,7.393527777777778,56.64934282638889
2018-05-25,2018,4.164777777777777,7.335055555555556,56.20397048611111
2018-05-26,2018,4.167305555555555,7.202638888888889,55.19284879166667
2018-05-27,2018,4.173923611111111,7.101222222222222,54.425357506944444
2018-05-28,2018,4.176340277777777,7.1244097222222225,54.6066123125
2018-05-29,2018,4.1701875,7.053020833333333,54.050289284722226
2018-05-30,2018,4.175041666666667,7.089381944444445,54.33579230555556
2018-05-31,2018,4.1853125,7.0439791666666665,54.002749819444446
2018-06-01,2018,4.178270833333333,6.921055555555555,53.050661159722225
2018-06-02,2018,4.191673611111111,6.718659722222222,51.51707135416667
2018-06-03,2018,4.195916666666666,6.711368055555556,51.46700011111111
2018-06-04,2018,4.19921568627451,7.2293529411764705,55.44427394117647
2018-06-05,2018,4.202,7.139055555555555,54.755824840277775
2018-06-06,2018,4.200861111111111,7.0668194444444445,54.199956854166665
2018-06-07,2018,4.20975,6.990680555555556,53.62892175694444
2018-06-08,2018,4.209479166666666,6.9094444444444445,53.00482363888889
2018-06-09,2018,4.216611111111111,6.775548611111111,51.98783819444444
2018-06-10,2018,4.218923611111111,6.786395833333334,52.074136118055556
2018-06-11,2018,4.217583333333333,6.600493055555556,50.645458347222224
2018-06-12,2018,4.240895833333333,6.552979166666667,50.311965666666666
2018-06-13,2018,4.239881944444445,6.5774375,50.498740354166664
2018-06-14,2018,4.228777777777778,6.4905486111111115,49.81702104861111
2018-06-15,2018,4.232451388888889,6.382854166666666,48.994832875
2018-06-16,2018,4.246840277777778,6.374631944444444,48.95033484722222
2018-06-17,2018,4.232993055555555,6.333152777777777,48.614021180555554
2018-06-18,2018,4.2321180555555555,6.249791666666667,47.97282240972222
2018-06-19,2018,4.245902777777778,6.239048611111111,47.90820915277778
2018-06-20,2018,4.247895833333334,6.120236111111111,46.99833554861111
2018-06-21,2018,4.252263888888889,6.149784722222222,47.23103479861111
2018-06-22,2018,4.2524444444444445,6.049847222222223,46.463417166666666
2018-06-23,2018,4.2636666666666665,5.974055555555555,45.89414570138889
2018-06-24,2018,4.270770833333334,5.909854166666666,45.41005659722222
2018-06-25,2018,4.267416666666667,5.822027777777778,44.731926375
2018-06-26,2018,4.261541666666667,5.846298611111111,44.91104003472222
2018-06-27,2018,4.270881944444445,5.769805555555555,44.33488786805555
2018-06-28,2018,4.270770833333334,5.77125,44.34464210416667
2018-06-29,2018,4.273020833333334,5.4955,42.228033062499996
2018-06-30,2018,4.279020833333333,5.496888888888889,42.24570522222222
2018-07-01,2018,4.272354166666666,5.402138888888889,41.51063614583333
2018-07-02,2018,4.276847222222222,5.386916666666667,41.39846620833333
2018-07-03,2018,4.275347222222222,5.370666666666667,41.271565152777775
2018-07-04,2018,4.281986111111111,5.300986111111111,40.74347761805556
2018-07-05,2018,4.286201388888889,5.151034722222223,39.59524947916667
2018-07-06,2018,4.3081805555555555,5.024090277777778,38.64193254861111
2018-07-07,2018,4.322930555555556,4.956458333333333,38.13617275694445
2018-07-08,2018,4.317291666666667,5.025840277777778,38.66514254166667
2018-07-09,2018,4.307787234042554,4.979829787234043,38.302447787234044
2018-07-10,2018,4.313347222222222,5.050715277777778,38.85302229166667
2018-07-11,2018,4.314854166666667,4.9790833333333335,38.302491527777775
2018-07-12,2018,4.320368055555556,5.038020833333333,38.761345597222224
2018-07-13,2018,4.315090277777778,4.971965277777778,38.24810831944445
2018-07-14,2018,4.31525,4.811555555555556,37.01391927777778
2018-07-15,2018,4.320888888888889,4.729951388888889,36.39165045833333
2018-07-16,2018,4.332701388888889,4.5503680555555555,35.020306534722224
2018-07-17,2018,4.334368055555555,4.561604166666666,35.10913234722222
2018-07-18,2018,4.336319444444444,4.531631944444444,34.88054575694444
2018-07-19,2018,4.333993055555555,4.559708333333333,35.09405761111111
2018-07-20,2018,4.339125,4.464333333333333,34.36434732638889
2018-07-21,2018,4.344861111111111,4.549888888888889,35.02836101388889
2018-07-22,2018,4.349611111111111,4.306972222222222,33.16261479166667
2018-07-23,2018,4.3539318181818185,4.45175,35.617509477272726
2018-07-24,2018,4.345180555555555,4.068173611111111,38.060286930555556
2018-07-25,2018,4.349256944444445,4.0029375,37.45333452777778
2018-07-26,2018,4.356625,3.936097222222222,36.83482139583333
2018-07-27,2018,4.358534722222222,3.8923125,36.42721034027778
2018-07-28,2018,4.355326388888889,3.7857083333333335,35.42670552083333
2018-07-29,2018,4.359340277777778,3.7174027777777776,34.791405375
2018-07-30,2018,4.370930555555556,3.715388888888889,34.78293909027778
2018-07-31,2018,4.374326388888889,3.565375,33.3814565
2018-08-01,2018,4.383180555555556,3.6201805555555557,33.90256828472222
2018-08-02,2018,4.3863125,3.7492083333333333,35.11285494444444
2018-08-03,2018,4.383416666666666,3.830486111111111,35.87122791666667
2018-08-04,2018,4.381805555555555,3.789486111111111,35.48543452083333
2018-08-05,2018,4.390479166666666,3.610986111111111,33.82192311111111
2018-08-06,2018,4.393754716981132,3.3441509433962264,28.122851867924528
2018-08-07,2018,4.388006944444444,3.165958333333333,24.4011486875
2018-08-08,2018,4.396076388888889,3.1856666666666666,24.55756585416667
2018-08-09,2018,4.392520833333333,3.127576388888889,24.107936111111112
2018-08-10,2018,4.394875,2.9526319444444447,22.761577625
2018-08-11,2018,4.404131944444445,2.852798611111111,21.997585625
2018-08-12,2018,4.395451388888889,2.866923611111111,22.101008166666666
2018-08-13,2018,4.4055486111111115,2.803826388888889,21.62030071527778
2018-08-14,2018,4.415104166666667,2.7523333333333335,21.228916340277777
2018-08-15,2018,4.412513888888889,2.746402777777778,21.181439854166666
2018-08-16,2018,4.409326388888889,2.7211666666666665,20.98551748611111
2018-08-17,2018,4.406868055555556,2.6505555555555556,20.439638291666668
2018-08-18,2018,4.408527777777778,2.4863333333333335,19.1739674375
2018-08-19,2018,4.412861111111111,2.4176458333333333,18.646465881944444
2018-08-20,2018,4.41995,2.54465,19.63006265
2018-09-07,2018,4.489461538461538,2.322923076923077,21.813375846153846
2018-09-08,2018,4.466180555555556,1.987486111111111,18.653198423611112
2018-09-09,2018,4.4661875,1.9175347222222223,17.996856118055554
