"Plot Title: cedar_2m"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732848, SEN S/N: 20732848)","Coupler Detached (LGR S/N: 20732848)","Coupler Attached (LGR S/N: 20732848)","Host Connected (LGR S/N: 20732848)","Stopped (LGR S/N: 20732848)","End Of File (LGR S/N: 20732848)"
1,07/17/20 06:00:00 PM,24.726,Logged,,,,
2,07/17/20 07:00:00 PM,24.677,,,,,
3,07/17/20 08:00:00 PM,24.726,,,,,
4,07/17/20 09:00:00 PM,24.702,,,,,
5,07/17/20 10:00:00 PM,24.702,,,,,
6,07/17/20 11:00:00 PM,24.653,,,,,
7,07/18/20 12:00:00 AM,24.605,,,,,
8,07/18/20 01:00:00 AM,24.557,,,,,
9,07/18/20 02:00:00 AM,24.412,,,,,
10,07/18/20 03:00:00 AM,24.267,,,,,
11,07/18/20 04:00:00 AM,24.074,,,,,
12,07/18/20 05:00:00 AM,23.905,,,,,
13,07/18/20 06:00:00 AM,23.737,,,,,
14,07/18/20 07:00:00 AM,23.593,,,,,
15,07/18/20 08:00:00 AM,23.448,,,,,
16,07/18/20 09:00:00 AM,23.400,,,,,
17,07/18/20 10:00:00 AM,23.400,,,,,
18,07/18/20 11:00:00 AM,23.545,,,,,
19,07/18/20 12:00:00 PM,23.665,,,,,
20,07/18/20 01:00:00 PM,23.857,,,,,
21,07/18/20 02:00:00 PM,24.195,,,,,
22,07/18/20 03:00:00 PM,24.436,,,,,
23,07/18/20 04:00:00 PM,24.750,,,,,
24,07/18/20 05:00:00 PM,24.871,,,,,
25,07/18/20 06:00:00 PM,24.944,,,,,
26,07/18/20 07:00:00 PM,24.968,,,,,
27,07/18/20 08:00:00 PM,24.992,,,,,
28,07/18/20 09:00:00 PM,24.968,,,,,
29,07/18/20 10:00:00 PM,24.944,,,,,
30,07/18/20 11:00:00 PM,24.919,,,,,
31,07/19/20 12:00:00 AM,24.847,,,,,
32,07/19/20 01:00:00 AM,24.871,,,,,
33,07/19/20 02:00:00 AM,24.750,,,,,
