"Plot Title: cedar_sediment"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732850, SEN S/N: 20732850)","Coupler Detached (LGR S/N: 20732850)","Coupler Attached (LGR S/N: 20732850)","Host Connected (LGR S/N: 20732850)","Stopped (LGR S/N: 20732850)","End Of File (LGR S/N: 20732850)"
1,06/13/21 06:00:00 PM,25.987,Logged,,,,
2,06/13/21 07:00:00 PM,24.412,,,,,
3,06/13/21 08:00:00 PM,23.136,,,,,
4,06/13/21 09:00:00 PM,21.079,,,,,
5,06/13/21 10:00:00 PM,19.294,,,,,
6,06/13/21 11:00:00 PM,17.582,,,,,
7,06/14/21 12:00:00 AM,16.368,,,,,
8,06/14/21 01:00:00 AM,15.629,,,,,
9,06/14/21 02:00:00 AM,14.888,,,,,
10,06/14/21 03:00:00 AM,14.050,,,,,
11,06/14/21 04:00:00 AM,13.257,,,,,
12,06/14/21 05:00:00 AM,12.534,,,,,
13,06/14/21 06:00:00 AM,11.807,,,,,
14,06/14/21 07:00:00 AM,11.248,,,,,
15,06/14/21 08:00:00 AM,11.053,,,,,
16,06/14/21 09:00:00 AM,10.907,,,,,
17,06/14/21 10:00:00 AM,11.029,,,,,
18,06/14/21 11:00:00 AM,11.175,,,,,
19,06/14/21 12:00:00 PM,14.840,,,,,
20,06/14/21 01:00:00 PM,23.569,,,,,
21,06/14/21 02:00:00 PM,27.112,,,,,
22,06/14/21 03:00:00 PM,26.280,,,,,
23,06/14/21 04:00:00 PM,21.843,,,,,
24,06/14/21 05:00:00 PM,18.176,,,,,
25,06/14/21 06:00:00 PM,15.700,,,,,
26,06/14/21 07:00:00 PM,13.978,,,,,
27,06/14/21 08:00:00 PM,13.112,,,,,
28,06/14/21 09:00:00 PM,12.243,,,,,
29,06/14/21 10:00:00 PM,11.613,,,,,
30,06/14/21 11:00:00 PM,11.053,,,,,
31,06/15/21 12:00:00 AM,10.001,,,,,
32,06/15/21 01:00:00 AM,8.742,,,,,
33,06/15/21 02:00:00 AM,7.695,,,,,
34,06/15/21 03:00:00 AM,6.788,,,,,
35,06/15/21 04:00:00 AM,6.026,,,,,
36,06/15/21 05:00:00 AM,5.334,,,,,
37,06/15/21 06:00:00 AM,4.740,,,,,
38,06/15/21 07:00:00 AM,4.688,,,,,
39,06/15/21 08:00:00 AM,5.050,,,,,
40,06/15/21 09:00:00 AM,14.553,,,,,
41,06/15/21 10:00:00 AM,15.963,,,,,
42,06/15/21 11:00:00 AM,15.700,,,,,
43,06/15/21 12:00:00 PM,15.629,,,,,
44,06/15/21 01:00:00 PM,15.629,,,,,
45,06/15/21 02:00:00 PM,15.629,,,,,
46,06/15/21 03:00:00 PM,15.629,,,,,
47,06/15/21 04:00:00 PM,15.652,,,,,
48,06/15/21 05:00:00 PM,15.676,,,,,
49,06/15/21 06:00:00 PM,15.724,,,,,
50,06/15/21 07:00:00 PM,15.724,,,,,
51,06/15/21 08:00:00 PM,15.748,,,,,
52,06/15/21 09:00:00 PM,15.748,,,,,
53,06/15/21 10:00:00 PM,15.772,,,,,
54,06/15/21 11:00:00 PM,15.772,,,,,
55,06/16/21 12:00:00 AM,15.772,,,,,
56,06/16/21 01:00:00 AM,15.772,,,,,
57,06/16/21 02:00:00 AM,15.772,,,,,
58,06/16/21 03:00:00 AM,15.772,,,,,
59,06/16/21 04:00:00 AM,15.772,,,,,
60,06/16/21 05:00:00 AM,15.748,,,,,
61,06/16/21 06:00:00 AM,15.748,,,,,
62,06/16/21 07:00:00 AM,15.748,,,,,
63,06/16/21 08:00:00 AM,15.748,,,,,
64,06/16/21 09:00:00 AM,15.748,,,,,
65,06/16/21 10:00:00 AM,15.748,,,,,
66,06/16/21 11:00:00 AM,15.748,,,,,
67,06/16/21 12:00:00 PM,15.748,,,,,
68,06/16/21 01:00:00 PM,15.772,,,,,
69,06/16/21 02:00:00 PM,15.819,,,,,
70,06/16/21 03:00:00 PM,15.867,,,,,
71,06/16/21 04:00:00 PM,15.915,,,,,
72,06/16/21 05:00:00 PM,15.963,,,,,
73,06/16/21 06:00:00 PM,15.986,,,,,
74,06/16/21 07:00:00 PM,16.034,,,,,
75,06/16/21 08:00:00 PM,16.058,,,,,
76,06/16/21 09:00:00 PM,16.082,,,,,
77,06/16/21 10:00:00 PM,16.082,,,,,
78,06/16/21 11:00:00 PM,16.106,,,,,
79,06/17/21 12:00:00 AM,16.106,,,,,
