"Plot Title: cedar_light_pendant"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20733886, SEN S/N: 20733886)","Intensity, Lux (LGR S/N: 20733886, SEN S/N: 20733886)","GDD, DDc (LGR S/N: 20733886)"
576,07/12/20 05:00:00 PM,24.738,26178.0,
577,07/12/20 06:00:00 PM,24.738,24800.2,
578,07/12/20 07:00:00 PM,23.677,1377.8,
579,07/12/20 08:00:00 PM,23.581,861.1,
580,07/12/20 09:00:00 PM,23.484,10.8,
581,07/12/20 10:00:00 PM,23.581,0.0,
582,07/12/20 11:00:00 PM,23.388,0.0,
583,07/13/20 12:00:00 AM,23.196,0.0,
584,07/13/20 01:00:00 AM,23.004,0.0,
585,07/13/20 02:00:00 AM,22.812,0.0,
586,07/13/20 03:00:00 AM,22.621,0.0,
587,07/13/20 04:00:00 AM,22.429,0.0,
588,07/13/20 05:00:00 AM,22.238,0.0,
589,07/13/20 06:00:00 AM,22.142,333.7,
590,07/13/20 07:00:00 AM,22.046,1194.8,
591,07/13/20 08:00:00 AM,22.812,5338.9,
592,07/13/20 09:00:00 AM,23.292,11711.2,
593,07/13/20 10:00:00 AM,23.773,34444.7,
594,07/13/20 11:00:00 AM,23.869,55111.5,
595,07/13/20 12:00:00 PM,24.835,55111.5,68.506
596,07/13/20 01:00:00 PM,24.641,11022.3,
597,07/13/20 02:00:00 PM,25.805,74400.5,
598,07/13/20 03:00:00 PM,25.319,63378.2,
599,07/13/20 04:00:00 PM,25.028,57867.0,
600,07/13/20 05:00:00 PM,25.222,42711.4,
601,07/13/20 06:00:00 PM,24.158,6200.0,
602,07/13/20 07:00:00 PM,23.966,3272.2,
603,07/13/20 08:00:00 PM,23.869,958.0,
604,07/13/20 09:00:00 PM,23.773,10.8,
605,07/13/20 10:00:00 PM,23.869,0.0,
606,07/13/20 11:00:00 PM,23.677,0.0,
607,07/14/20 12:00:00 AM,23.484,0.0,
608,07/14/20 01:00:00 AM,23.292,0.0,
609,07/14/20 02:00:00 AM,23.100,0.0,
610,07/14/20 03:00:00 AM,22.908,0.0,
611,07/14/20 04:00:00 AM,22.717,0.0,
612,07/14/20 05:00:00 AM,22.621,0.0,
613,07/14/20 06:00:00 AM,22.429,322.9,
614,07/14/20 07:00:00 AM,22.333,1162.5,
615,07/14/20 08:00:00 AM,23.100,5166.7,
616,07/14/20 09:00:00 AM,23.677,11711.2,
617,07/14/20 10:00:00 AM,24.255,34444.7,
618,07/14/20 11:00:00 AM,24.545,28933.5,
619,07/14/20 12:00:00 PM,25.028,9300.1,72.623
620,07/14/20 01:00:00 PM,25.708,77156.1,
621,07/14/20 02:00:00 PM,25.902,60622.6,
622,07/14/20 03:00:00 PM,25.805,55111.5,
623,07/14/20 04:00:00 PM,25.708,49600.3,
624,07/14/20 05:00:00 PM,24.738,7233.4,
625,07/14/20 06:00:00 PM,25.222,11711.2,
626,07/14/20 07:00:00 PM,24.448,1722.2,
627,07/14/20 08:00:00 PM,24.255,958.0,
628,07/14/20 09:00:00 PM,24.158,10.8,
629,07/14/20 10:00:00 PM,24.255,0.0,
630,07/14/20 11:00:00 PM,24.062,0.0,
631,07/15/20 12:00:00 AM,23.869,0.0,
632,07/15/20 01:00:00 AM,23.677,0.0,
633,07/15/20 02:00:00 AM,23.484,0.0,
634,07/15/20 03:00:00 AM,23.292,0.0,
635,07/15/20 04:00:00 AM,23.100,0.0,
636,07/15/20 05:00:00 AM,23.004,0.0,
637,07/15/20 06:00:00 AM,22.812,301.4,
638,07/15/20 07:00:00 AM,22.717,1162.5,
639,07/15/20 08:00:00 AM,23.484,5166.7,
640,07/15/20 09:00:00 AM,24.062,15155.7,
641,07/15/20 10:00:00 AM,24.545,30311.3,
642,07/15/20 11:00:00 AM,24.931,46844.8,
643,07/15/20 12:00:00 PM,24.931,11022.3,77.128
644,07/15/20 01:00:00 PM,26.000,60622.6,
645,07/15/20 02:00:00 PM,26.292,71644.9,
646,07/15/20 03:00:00 PM,26.097,82667.2,
647,07/15/20 04:00:00 PM,25.610,60622.6,
648,07/15/20 05:00:00 PM,26.097,30311.3,
649,07/15/20 06:00:00 PM,25.708,18600.1,
650,07/15/20 07:00:00 PM,24.835,1463.9,
651,07/15/20 08:00:00 PM,24.738,871.9,
652,07/15/20 09:00:00 PM,24.738,0.0,
653,07/15/20 10:00:00 PM,24.545,0.0,
654,07/15/20 11:00:00 PM,24.351,0.0,
655,07/16/20 12:00:00 AM,24.158,0.0,
656,07/16/20 01:00:00 AM,23.966,0.0,
657,07/16/20 02:00:00 AM,23.773,0.0,
658,07/16/20 03:00:00 AM,23.581,0.0,
659,07/16/20 04:00:00 AM,23.388,0.0,
660,07/16/20 05:00:00 AM,23.196,0.0,
661,07/16/20 06:00:00 AM,23.100,269.1,
662,07/16/20 07:00:00 AM,23.100,1151.7,
663,07/16/20 08:00:00 AM,23.869,5166.7,
664,07/16/20 09:00:00 AM,24.351,12400.1,
665,07/16/20 10:00:00 AM,24.931,21355.7,
666,07/16/20 11:00:00 AM,22.046,0.0,
667,07/16/20 12:00:00 PM,22.142,0.0,
668,07/16/20 01:00:00 PM,24.738,30311.3,
669,07/16/20 02:00:00 PM,58.964,52355.9,
