"Plot Title: cedar_2m"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732848, SEN S/N: 20732848)","Coupler Detached (LGR S/N: 20732848)","Coupler Attached (LGR S/N: 20732848)","Host Connected (LGR S/N: 20732848)","Stopped (LGR S/N: 20732848)","End Of File (LGR S/N: 20732848)"
1,08/28/21 03:00:00 PM,29.765,Logged,,,,
2,08/28/21 04:00:00 PM,21.390,,,,,
3,08/28/21 05:00:00 PM,21.151,,,,,
4,08/28/21 06:00:00 PM,21.413,,,,,
5,08/28/21 07:00:00 PM,21.676,,,,,
6,08/28/21 08:00:00 PM,21.413,,,,,
7,08/28/21 09:00:00 PM,21.127,,,,,
8,08/28/21 10:00:00 PM,20.865,,,,,
9,08/28/21 11:00:00 PM,20.603,,,,,
10,08/29/21 12:00:00 AM,20.388,,,,,
11,08/29/21 01:00:00 AM,20.198,,,,,
12,08/29/21 02:00:00 AM,20.031,,,,,
13,08/29/21 03:00:00 AM,19.912,,,,,
14,08/29/21 04:00:00 AM,19.746,,,,,
15,08/29/21 05:00:00 AM,19.674,,,,,
16,08/29/21 06:00:00 AM,19.532,,,,,
17,08/29/21 07:00:00 AM,19.413,,,,,
18,08/29/21 08:00:00 AM,19.341,,,,,
19,08/29/21 09:00:00 AM,19.365,,,,,
20,08/29/21 10:00:00 AM,19.413,,,,,
21,08/29/21 11:00:00 AM,19.508,,,,,
22,08/29/21 12:00:00 PM,19.651,,,,,
23,08/29/21 01:00:00 PM,19.912,,,,,
24,08/29/21 02:00:00 PM,20.198,,,,,
25,08/29/21 03:00:00 PM,20.674,,,,,
26,08/29/21 04:00:00 PM,20.770,,,,,
27,08/29/21 05:00:00 PM,20.841,,,,,
28,08/29/21 06:00:00 PM,20.770,,,,,
29,08/29/21 07:00:00 PM,20.627,,,,,
30,08/29/21 08:00:00 PM,20.460,,,,,
31,08/29/21 09:00:00 PM,20.293,,,,,
32,08/29/21 10:00:00 PM,20.150,,,,,
33,08/29/21 11:00:00 PM,20.031,,,,,
34,08/30/21 12:00:00 AM,19.912,,,,,
35,08/30/21 01:00:00 AM,19.793,,,,,
36,08/30/21 02:00:00 AM,19.674,,,,,
37,08/30/21 03:00:00 AM,19.603,,,,,
38,08/30/21 04:00:00 AM,19.508,,,,,
39,08/30/21 05:00:00 AM,19.389,,,,,
40,08/30/21 06:00:00 AM,19.246,,,,,
41,08/30/21 07:00:00 AM,19.151,,,,,
42,08/30/21 08:00:00 AM,19.056,,,,,
43,08/30/21 09:00:00 AM,19.032,,,,,
44,08/30/21 10:00:00 AM,19.103,,,,,
45,08/30/21 11:00:00 AM,19.175,,,,,
46,08/30/21 12:00:00 PM,19.294,,,,,
47,08/30/21 01:00:00 PM,19.460,,,,,
48,08/30/21 02:00:00 PM,19.888,,,,,
49,08/30/21 03:00:00 PM,20.103,,,,,
50,08/30/21 04:00:00 PM,20.198,,,,,
51,08/30/21 05:00:00 PM,20.341,,,,,
52,08/30/21 06:00:00 PM,20.555,,,,,
53,08/30/21 07:00:00 PM,20.365,,,,,
54,08/30/21 08:00:00 PM,20.103,,,,,
55,08/30/21 09:00:00 PM,19.865,,,,,
56,08/30/21 10:00:00 PM,19.651,,,,,
57,08/30/21 11:00:00 PM,19.484,,,,,
58,08/31/21 12:00:00 AM,19.341,,,,,
59,08/31/21 01:00:00 AM,19.222,,,,,
60,08/31/21 02:00:00 AM,19.080,,,,,
61,08/31/21 03:00:00 AM,18.985,,,,,
62,08/31/21 04:00:00 AM,18.842,,,,,
63,08/31/21 05:00:00 AM,18.723,,,,,
64,08/31/21 06:00:00 AM,18.557,,,,,
65,08/31/21 07:00:00 AM,18.414,,,,,
66,08/31/21 08:00:00 AM,18.319,,,,,
67,08/31/21 09:00:00 AM,18.343,,,,,
68,08/31/21 10:00:00 AM,18.461,,,,,
69,08/31/21 11:00:00 AM,18.414,,,,,
70,08/31/21 12:00:00 PM,18.723,,,,,
71,08/31/21 01:00:00 PM,18.985,,,,,
72,08/31/21 02:00:00 PM,19.436,,,,,
73,08/31/21 03:00:00 PM,19.793,,,,,
74,08/31/21 04:00:00 PM,20.126,,,,,
75,08/31/21 05:00:00 PM,20.246,,,,,
76,08/31/21 06:00:00 PM,20.198,,,,,
77,08/31/21 07:00:00 PM,20.007,,,,,
78,08/31/21 08:00:00 PM,19.793,,,,,
79,08/31/21 09:00:00 PM,19.579,,,,,
80,08/31/21 10:00:00 PM,19.389,,,,,
81,08/31/21 11:00:00 PM,19.199,,,,,
82,09/01/21 12:00:00 AM,19.008,,,,,
83,09/01/21 01:00:00 AM,18.866,,,,,
84,09/01/21 02:00:00 AM,18.723,,,,,
85,09/01/21 03:00:00 AM,18.604,,,,,
86,09/01/21 04:00:00 AM,18.461,,,,,
87,09/01/21 05:00:00 AM,18.319,,,,,
88,09/01/21 06:00:00 AM,18.200,,,,,
89,09/01/21 07:00:00 AM,18.081,,,,,
90,09/01/21 08:00:00 AM,17.986,,,,,
91,09/01/21 09:00:00 AM,18.033,,,,,
92,09/01/21 10:00:00 AM,18.129,,,,,
93,09/01/21 11:00:00 AM,18.200,,,,,
94,09/01/21 12:00:00 PM,18.390,,,,,
95,09/01/21 01:00:00 PM,18.794,,,,,
96,09/01/21 02:00:00 PM,19.460,,,,,
97,09/01/21 03:00:00 PM,19.865,,,,,
98,09/01/21 04:00:00 PM,20.150,,,,,
99,09/01/21 05:00:00 PM,20.150,,,,,
100,09/01/21 06:00:00 PM,20.031,,,,,
101,09/01/21 07:00:00 PM,20.031,,,,,
102,09/01/21 08:00:00 PM,19.793,,,,,
103,09/01/21 09:00:00 PM,19.555,,,,,
104,09/01/21 10:00:00 PM,19.341,,,,,
105,09/01/21 11:00:00 PM,19.151,,,,,
106,09/02/21 12:00:00 AM,18.961,,,,,
107,09/02/21 01:00:00 AM,18.818,,,,,
108,09/02/21 02:00:00 AM,18.699,,,,,
109,09/02/21 03:00:00 AM,18.580,,,,,
110,09/02/21 04:00:00 AM,18.461,,,,,
111,09/02/21 05:00:00 AM,18.319,,,,,
112,09/02/21 06:00:00 AM,18.176,,,,,
113,09/02/21 07:00:00 AM,18.057,,,,,
114,09/02/21 08:00:00 AM,17.986,,,,,
115,09/02/21 09:00:00 AM,17.986,,,,,
116,09/02/21 10:00:00 AM,18.057,,,,,
117,09/02/21 11:00:00 AM,18.152,,,,,
118,09/02/21 12:00:00 PM,18.200,,,,,
119,09/02/21 01:00:00 PM,18.485,,,,,
120,09/02/21 02:00:00 PM,18.723,,,,,
121,09/02/21 03:00:00 PM,19.056,,,,,
122,09/02/21 04:00:00 PM,19.270,,,,,
123,09/02/21 05:00:00 PM,19.175,,,,,
124,09/02/21 06:00:00 PM,19.555,,,,,
125,09/02/21 07:00:00 PM,19.365,,,,,
126,09/02/21 08:00:00 PM,19.127,,,,,
127,09/02/21 09:00:00 PM,18.866,,,,,
128,09/02/21 10:00:00 PM,18.675,,,,,
129,09/02/21 11:00:00 PM,18.509,,,,,
130,09/03/21 12:00:00 AM,18.390,,,,,
131,09/03/21 01:00:00 AM,18.247,,,,,
132,09/03/21 02:00:00 AM,18.129,,,,,
133,09/03/21 03:00:00 AM,18.010,,,,,
134,09/03/21 04:00:00 AM,17.843,,,,,
135,09/03/21 05:00:00 AM,17.748,,,,,
136,09/03/21 06:00:00 AM,17.605,,,,,
137,09/03/21 07:00:00 AM,17.463,,,,,
138,09/03/21 08:00:00 AM,17.391,,,,,
139,09/03/21 09:00:00 AM,17.415,,,,,
140,09/03/21 10:00:00 AM,17.510,,,,,
141,09/03/21 11:00:00 AM,17.486,,,,,
142,09/03/21 12:00:00 PM,17.724,,,,,
143,09/03/21 01:00:00 PM,18.081,,,,,
144,09/03/21 02:00:00 PM,18.533,,,,,
145,09/03/21 03:00:00 PM,18.866,,,,,
146,09/03/21 04:00:00 PM,19.151,,,,,
147,09/03/21 05:00:00 PM,19.341,,,,,
148,09/03/21 06:00:00 PM,19.484,,,,,
149,09/03/21 07:00:00 PM,19.294,,,,,
150,09/03/21 08:00:00 PM,18.961,,,,,
151,09/03/21 09:00:00 PM,18.723,,,,,
152,09/03/21 10:00:00 PM,18.533,,,,,
153,09/03/21 11:00:00 PM,18.343,,,,,
154,09/04/21 12:00:00 AM,18.176,,,,,
155,09/04/21 01:00:00 AM,18.057,,,,,
156,09/04/21 02:00:00 AM,17.915,,,,,
157,09/04/21 03:00:00 AM,17.796,,,,,
158,09/04/21 04:00:00 AM,17.677,,,,,
159,09/04/21 05:00:00 AM,17.534,,,,,
160,09/04/21 06:00:00 AM,17.391,,,,,
161,09/04/21 07:00:00 AM,17.272,,,,,
162,09/04/21 08:00:00 AM,17.201,,,,,
163,09/04/21 09:00:00 AM,17.272,,,,,
164,09/04/21 10:00:00 AM,17.368,,,,,
165,09/04/21 11:00:00 AM,17.510,,,,,
166,09/04/21 12:00:00 PM,17.843,,,,,
167,09/04/21 01:00:00 PM,18.247,,,,,
168,09/04/21 02:00:00 PM,18.747,,,,,
169,09/04/21 03:00:00 PM,19.294,,,,,
170,09/04/21 04:00:00 PM,19.555,,,,,
171,09/04/21 05:00:00 PM,20.055,,,,,
172,09/04/21 06:00:00 PM,20.055,,,,,
173,09/04/21 07:00:00 PM,19.888,,,,,
174,09/04/21 08:00:00 PM,19.555,,,,,
175,09/04/21 09:00:00 PM,19.222,,,,,
176,09/04/21 10:00:00 PM,18.961,,,,,
177,09/04/21 11:00:00 PM,18.723,,,,,
178,09/05/21 12:00:00 AM,18.580,,,,,
179,09/05/21 01:00:00 AM,18.414,,,,,
180,09/05/21 02:00:00 AM,18.247,,,,,
181,09/05/21 03:00:00 AM,18.081,,,,,
182,09/05/21 04:00:00 AM,17.962,,,,,
183,09/05/21 05:00:00 AM,17.867,,,,,
184,09/05/21 06:00:00 AM,17.724,,,,,
185,09/05/21 07:00:00 AM,17.629,,,,,
186,09/05/21 08:00:00 AM,17.510,,,,,
187,09/05/21 09:00:00 AM,17.629,,,,,
188,09/05/21 10:00:00 AM,17.748,,,,,
189,09/05/21 11:00:00 AM,17.891,,,,,
190,09/05/21 12:00:00 PM,18.129,,,,,
191,09/05/21 01:00:00 PM,18.675,,,,,
192,09/05/21 02:00:00 PM,18.937,,,,,
193,09/05/21 03:00:00 PM,19.436,,,,,
194,09/05/21 04:00:00 PM,20.031,,,,,
195,09/05/21 05:00:00 PM,19.912,,,,,
196,09/05/21 06:00:00 PM,20.293,,,,,
197,09/05/21 07:00:00 PM,20.222,,,,,
198,09/05/21 08:00:00 PM,19.841,,,,,
199,09/05/21 09:00:00 PM,19.555,,,,,
200,09/05/21 10:00:00 PM,19.270,,,,,
201,09/05/21 11:00:00 PM,19.056,,,,,
202,09/06/21 12:00:00 AM,18.842,,,,,
203,09/06/21 01:00:00 AM,18.675,,,,,
204,09/06/21 02:00:00 AM,18.509,,,,,
205,09/06/21 03:00:00 AM,18.343,,,,,
206,09/06/21 04:00:00 AM,18.247,,,,,
207,09/06/21 05:00:00 AM,18.105,,,,,
208,09/06/21 06:00:00 AM,17.986,,,,,
209,09/06/21 07:00:00 AM,17.843,,,,,
210,09/06/21 08:00:00 AM,17.748,,,,,
211,09/06/21 09:00:00 AM,17.819,,,,,
212,09/06/21 10:00:00 AM,17.962,,,,,
213,09/06/21 11:00:00 AM,18.057,,,,,
214,09/06/21 12:00:00 PM,18.343,,,,,
215,09/06/21 01:00:00 PM,18.771,,,,,
216,09/06/21 02:00:00 PM,19.294,,,,,
217,09/06/21 03:00:00 PM,19.603,,,,,
218,09/06/21 04:00:00 PM,19.817,,,,,
219,09/06/21 05:00:00 PM,20.293,,,,,
220,09/06/21 06:00:00 PM,20.246,,,,,
221,09/06/21 07:00:00 PM,20.293,,,,,
222,09/06/21 08:00:00 PM,19.984,,,,,
223,09/06/21 09:00:00 PM,19.674,,,,,
224,09/06/21 10:00:00 PM,19.389,,,,,
225,09/06/21 11:00:00 PM,19.175,,,,,
226,09/07/21 12:00:00 AM,18.985,,,,,
227,09/07/21 01:00:00 AM,18.842,,,,,
228,09/07/21 02:00:00 AM,18.699,,,,,
229,09/07/21 03:00:00 AM,18.580,,,,,
230,09/07/21 04:00:00 AM,18.461,,,,,
231,09/07/21 05:00:00 AM,18.343,,,,,
232,09/07/21 06:00:00 AM,18.224,,,,,
233,09/07/21 07:00:00 AM,18.129,,,,,
234,09/07/21 08:00:00 AM,18.057,,,,,
235,09/07/21 09:00:00 AM,18.176,,,,,
236,09/07/21 10:00:00 AM,18.319,,,,,
237,09/07/21 11:00:00 AM,18.461,,,,,
238,09/07/21 12:00:00 PM,18.747,,,,,
239,09/07/21 01:00:00 PM,19.365,,,,,
240,09/07/21 02:00:00 PM,19.770,,,,,
241,09/07/21 03:00:00 PM,20.317,,,,,
242,09/07/21 04:00:00 PM,20.865,,,,,
243,09/07/21 05:00:00 PM,21.008,,,,,
244,09/07/21 06:00:00 PM,20.889,,,,,
245,09/07/21 07:00:00 PM,20.770,,,,,
246,09/07/21 08:00:00 PM,20.555,,,,,
247,09/07/21 09:00:00 PM,20.341,,,,,
248,09/07/21 10:00:00 PM,20.103,,,,,
249,09/07/21 11:00:00 PM,19.888,,,,,
250,09/08/21 12:00:00 AM,19.722,,,,,
251,09/08/21 01:00:00 AM,19.603,,,,,
252,09/08/21 02:00:00 AM,19.484,,,,,
253,09/08/21 03:00:00 AM,19.365,,,,,
254,09/08/21 04:00:00 AM,19.246,,,,,
255,09/08/21 05:00:00 AM,19.127,,,,,
256,09/08/21 06:00:00 AM,19.056,,,,,
257,09/08/21 07:00:00 AM,18.961,,,,,
258,09/08/21 08:00:00 AM,18.937,,,,,
259,09/08/21 09:00:00 AM,18.985,,,,,
260,09/08/21 10:00:00 AM,19.127,,,,,
261,09/08/21 11:00:00 AM,19.175,,,,,
262,09/08/21 12:00:00 PM,19.318,,,,,
263,09/08/21 01:00:00 PM,19.627,,,,,
