"Plot Title: cedar_2m"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732848, SEN S/N: 20732848)","Coupler Detached (LGR S/N: 20732848)","Coupler Attached (LGR S/N: 20732848)","Host Connected (LGR S/N: 20732848)","Stopped (LGR S/N: 20732848)","End Of File (LGR S/N: 20732848)"
117,06/18/21 02:00:00 PM,20.865,,,,,
118,06/18/21 03:00:00 PM,21.056,,,,,
119,06/18/21 04:00:00 PM,21.413,,,,,
120,06/18/21 05:00:00 PM,21.533,,,,,
121,06/18/21 06:00:00 PM,21.819,,,,,
122,06/18/21 07:00:00 PM,21.843,,,,,
123,06/18/21 08:00:00 PM,21.819,,,,,
124,06/18/21 09:00:00 PM,21.819,,,,,
125,06/18/21 10:00:00 PM,21.772,,,,,
126,06/18/21 11:00:00 PM,21.748,,,,,
127,06/19/21 12:00:00 AM,21.724,,,,,
128,06/19/21 01:00:00 AM,21.676,,,,,
129,06/19/21 02:00:00 AM,21.652,,,,,
130,06/19/21 03:00:00 AM,21.557,,,,,
131,06/19/21 04:00:00 AM,21.366,,,,,
132,06/19/21 05:00:00 AM,21.175,,,,,
133,06/19/21 06:00:00 AM,21.008,,,,,
134,06/19/21 07:00:00 AM,20.865,,,,,
135,06/19/21 08:00:00 AM,20.889,,,,,
136,06/19/21 09:00:00 AM,20.817,,,,,
137,06/19/21 10:00:00 AM,20.960,,,,,
138,06/19/21 11:00:00 AM,21.151,,,,,
139,06/19/21 12:00:00 PM,21.413,,,,,
140,06/19/21 01:00:00 PM,21.557,,,,,
141,06/19/21 02:00:00 PM,22.034,,,,,
142,06/19/21 03:00:00 PM,22.250,,,,,
143,06/19/21 04:00:00 PM,22.657,,,,,
144,06/19/21 05:00:00 PM,22.681,,,,,
145,06/19/21 06:00:00 PM,22.920,,,,,
146,06/19/21 07:00:00 PM,23.064,,,,,
147,06/19/21 08:00:00 PM,22.968,,,,,
148,06/19/21 09:00:00 PM,22.968,,,,,
149,06/19/21 10:00:00 PM,22.992,,,,,
150,06/19/21 11:00:00 PM,22.896,,,,,
151,06/20/21 12:00:00 AM,22.992,,,,,
152,06/20/21 01:00:00 AM,22.872,,,,,
153,06/20/21 02:00:00 AM,22.657,,,,,
154,06/20/21 03:00:00 AM,22.465,,,,,
155,06/20/21 04:00:00 AM,22.298,,,,,
156,06/20/21 05:00:00 AM,22.106,,,,,
157,06/20/21 06:00:00 AM,21.963,,,,,
158,06/20/21 07:00:00 AM,21.819,,,,,
159,06/20/21 08:00:00 AM,21.843,,,,,
160,06/20/21 09:00:00 AM,21.748,,,,,
161,06/20/21 10:00:00 AM,21.843,,,,,
162,06/20/21 11:00:00 AM,22.034,,,,,
163,06/20/21 12:00:00 PM,22.178,,,,,
164,06/20/21 01:00:00 PM,22.489,,,,,
165,06/20/21 02:00:00 PM,22.776,,,,,
166,06/20/21 03:00:00 PM,23.184,,,,,
167,06/20/21 04:00:00 PM,23.569,,,,,
168,06/20/21 05:00:00 PM,23.689,,,,,
169,06/20/21 06:00:00 PM,23.833,,,,,
170,06/20/21 07:00:00 PM,23.905,,,,,
171,06/20/21 08:00:00 PM,23.857,,,,,
172,06/20/21 09:00:00 PM,23.761,,,,,
173,06/20/21 10:00:00 PM,23.737,,,,,
174,06/20/21 11:00:00 PM,23.809,,,,,
175,06/21/21 12:00:00 AM,23.617,,,,,
176,06/21/21 01:00:00 AM,23.400,,,,,
177,06/21/21 02:00:00 AM,23.184,,,,,
178,06/21/21 03:00:00 AM,23.016,,,,,
179,06/21/21 04:00:00 AM,22.824,,,,,
180,06/21/21 05:00:00 AM,22.657,,,,,
181,06/21/21 06:00:00 AM,22.465,,,,,
182,06/21/21 07:00:00 AM,22.321,,,,,
183,06/21/21 08:00:00 AM,22.345,,,,,
184,06/21/21 09:00:00 AM,22.321,,,,,
185,06/21/21 10:00:00 AM,22.441,,,,,
186,06/21/21 11:00:00 AM,22.633,,,,,
187,06/21/21 12:00:00 PM,22.800,,,,,
188,06/21/21 01:00:00 PM,22.968,,,,,
189,06/21/21 02:00:00 PM,23.208,,,,,
190,06/21/21 03:00:00 PM,23.761,,,,,
191,06/21/21 04:00:00 PM,24.436,,,,,
192,06/21/21 05:00:00 PM,24.195,,,,,
193,06/21/21 06:00:00 PM,24.508,,,,,
194,06/21/21 07:00:00 PM,24.653,,,,,
195,06/21/21 08:00:00 PM,24.750,,,,,
196,06/21/21 09:00:00 PM,24.508,,,,,
197,06/21/21 10:00:00 PM,24.219,,,,,
198,06/21/21 11:00:00 PM,24.050,,,,,
199,06/22/21 12:00:00 AM,23.857,,,,,
200,06/22/21 01:00:00 AM,23.713,,,,,
201,06/22/21 02:00:00 AM,23.545,,,,,
202,06/22/21 03:00:00 AM,23.376,,,,,
203,06/22/21 04:00:00 AM,23.208,,,,,
204,06/22/21 05:00:00 AM,23.016,,,,,
205,06/22/21 06:00:00 AM,22.824,,,,,
206,06/22/21 07:00:00 AM,22.681,,,,,
207,06/22/21 08:00:00 AM,22.681,,,,,
208,06/22/21 09:00:00 AM,22.585,,,,,
209,06/22/21 10:00:00 AM,22.753,,,,,
210,06/22/21 11:00:00 AM,22.848,,,,,
211,06/22/21 12:00:00 PM,23.040,,,,,
212,06/22/21 01:00:00 PM,23.280,,,,,
213,06/22/21 02:00:00 PM,23.665,,,,,
214,06/22/21 03:00:00 PM,23.905,,,,,
215,06/22/21 04:00:00 PM,24.219,,,,,
216,06/22/21 05:00:00 PM,24.388,,,,,
217,06/22/21 06:00:00 PM,24.605,,,,,
218,06/22/21 07:00:00 PM,24.726,,,,,
219,06/22/21 08:00:00 PM,24.460,,,,,
220,06/22/21 09:00:00 PM,24.219,,,,,
221,06/22/21 10:00:00 PM,24.026,,,,,
222,06/22/21 11:00:00 PM,23.833,,,,,
223,06/23/21 12:00:00 AM,23.593,,,,,
224,06/23/21 01:00:00 AM,23.376,,,,,
225,06/23/21 02:00:00 AM,23.184,,,,,
226,06/23/21 03:00:00 AM,22.992,,,,,
227,06/23/21 04:00:00 AM,22.800,,,,,
228,06/23/21 05:00:00 AM,22.609,,,,,
229,06/23/21 06:00:00 AM,22.417,,,,,
230,06/23/21 07:00:00 AM,22.274,,,,,
231,06/23/21 08:00:00 AM,22.274,,,,,
232,06/23/21 09:00:00 AM,22.154,,,,,
233,06/23/21 10:00:00 AM,22.298,,,,,
234,06/23/21 11:00:00 AM,22.465,,,,,
235,06/23/21 12:00:00 PM,22.753,,,,,
236,06/23/21 01:00:00 PM,22.800,,,,,
237,06/23/21 02:00:00 PM,23.280,,,,,
238,06/23/21 03:00:00 PM,23.521,,,,,
239,06/23/21 04:00:00 PM,23.833,,,,,
240,06/23/21 05:00:00 PM,24.074,,,,,
241,06/23/21 06:00:00 PM,24.291,,,,,
242,06/23/21 07:00:00 PM,24.074,,,,,
243,06/23/21 08:00:00 PM,24.243,,,,,
244,06/23/21 09:00:00 PM,24.050,,,,,
245,06/23/21 10:00:00 PM,23.809,,,,,
246,06/23/21 11:00:00 PM,23.593,,,,,
247,06/24/21 12:00:00 AM,23.376,,,,,
248,06/24/21 01:00:00 AM,23.160,,,,,
249,06/24/21 02:00:00 AM,22.968,,,,,
250,06/24/21 03:00:00 AM,22.753,,,,,
251,06/24/21 04:00:00 AM,22.585,,,,,
252,06/24/21 05:00:00 AM,22.393,,,,,
253,06/24/21 06:00:00 AM,22.226,,,,,
254,06/24/21 07:00:00 AM,22.082,,,,,
255,06/24/21 08:00:00 AM,22.106,,,,,
256,06/24/21 09:00:00 AM,22.034,,,,,
257,06/24/21 10:00:00 AM,22.130,,,,,
258,06/24/21 11:00:00 AM,22.298,,,,,
259,06/24/21 12:00:00 PM,22.585,,,,,
260,06/24/21 01:00:00 PM,22.729,,,,,
261,06/24/21 02:00:00 PM,23.064,,,,,
262,06/24/21 03:00:00 PM,23.328,,,,,
263,06/24/21 04:00:00 PM,23.472,,,,,
264,06/24/21 05:00:00 PM,23.809,,,,,
265,06/24/21 06:00:00 PM,24.002,,,,,
266,06/24/21 07:00:00 PM,23.905,,,,,
267,06/24/21 08:00:00 PM,23.905,,,,,
268,06/24/21 09:00:00 PM,24.002,,,,,
269,06/24/21 10:00:00 PM,23.881,,,,,
270,06/24/21 11:00:00 PM,23.689,,,,,
271,06/25/21 12:00:00 AM,23.497,,,,,
272,06/25/21 01:00:00 AM,23.328,,,,,
273,06/25/21 02:00:00 AM,23.160,,,,,
274,06/25/21 03:00:00 AM,22.968,,,,,
275,06/25/21 04:00:00 AM,22.824,,,,,
276,06/25/21 05:00:00 AM,22.657,,,,,
277,06/25/21 06:00:00 AM,22.489,,,,,
278,06/25/21 07:00:00 AM,22.345,,,,,
279,06/25/21 08:00:00 AM,22.393,,,,,
280,06/25/21 09:00:00 AM,22.393,,,,,
281,06/25/21 10:00:00 AM,22.489,,,,,
282,06/25/21 11:00:00 AM,22.657,,,,,
283,06/25/21 12:00:00 PM,22.920,,,,,
284,06/25/21 01:00:00 PM,23.136,,,,,
285,06/25/21 02:00:00 PM,23.424,,,,,
286,06/25/21 03:00:00 PM,23.593,,,,,
287,06/25/21 04:00:00 PM,23.569,,,,,
288,06/25/21 05:00:00 PM,23.713,,,,,
289,06/25/21 06:00:00 PM,23.809,,,,,
290,06/25/21 07:00:00 PM,23.905,,,,,
291,06/25/21 08:00:00 PM,23.857,,,,,
292,06/25/21 09:00:00 PM,24.026,,,,,
293,06/25/21 10:00:00 PM,23.857,,,,,
294,06/25/21 11:00:00 PM,23.665,,,,,
295,06/26/21 12:00:00 AM,23.472,,,,,
296,06/26/21 01:00:00 AM,23.304,,,,,
297,06/26/21 02:00:00 AM,23.136,,,,,
298,06/26/21 03:00:00 AM,22.968,,,,,
299,06/26/21 04:00:00 AM,22.800,,,,,
300,06/26/21 05:00:00 AM,22.657,,,,,
301,06/26/21 06:00:00 AM,22.513,,,,,
302,06/26/21 07:00:00 AM,22.393,,,,,
303,06/26/21 08:00:00 AM,22.441,,,,,
304,06/26/21 09:00:00 AM,22.441,,,,,
305,06/26/21 10:00:00 AM,22.537,,,,,
306,06/26/21 11:00:00 AM,22.705,,,,,
307,06/26/21 12:00:00 PM,22.920,,,,,
308,06/26/21 01:00:00 PM,23.136,,,,,
309,06/26/21 02:00:00 PM,23.448,,,,,
310,06/26/21 03:00:00 PM,23.881,,,,,
311,06/26/21 04:00:00 PM,24.050,,,,,
312,06/26/21 05:00:00 PM,24.291,,,,,
313,06/26/21 06:00:00 PM,24.388,,,,,
314,06/26/21 07:00:00 PM,24.508,,,,,
315,06/26/21 08:00:00 PM,24.436,,,,,
316,06/26/21 09:00:00 PM,24.436,,,,,
317,06/26/21 10:00:00 PM,24.412,,,,,
318,06/26/21 11:00:00 PM,24.436,,,,,
319,06/27/21 12:00:00 AM,24.363,,,,,
320,06/27/21 01:00:00 AM,24.171,,,,,
321,06/27/21 02:00:00 AM,23.978,,,,,
322,06/27/21 03:00:00 AM,23.785,,,,,
323,06/27/21 04:00:00 AM,23.617,,,,,
324,06/27/21 05:00:00 AM,23.472,,,,,
325,06/27/21 06:00:00 AM,23.328,,,,,
326,06/27/21 07:00:00 AM,23.232,,,,,
327,06/27/21 08:00:00 AM,23.256,,,,,
328,06/27/21 09:00:00 AM,23.232,,,,,
329,06/27/21 10:00:00 AM,23.328,,,,,
330,06/27/21 11:00:00 AM,23.497,,,,,
331,06/27/21 12:00:00 PM,23.785,,,,,
332,06/27/21 01:00:00 PM,24.026,,,,,
333,06/27/21 02:00:00 PM,24.339,,,,,
334,06/27/21 03:00:00 PM,24.774,,,,,
335,06/27/21 04:00:00 PM,24.871,,,,,
336,06/27/21 05:00:00 PM,25.186,,,,,
337,06/27/21 06:00:00 PM,25.331,,,,,
338,06/27/21 07:00:00 PM,25.331,,,,,
339,06/27/21 08:00:00 PM,25.283,,,,,
340,06/27/21 09:00:00 PM,25.355,,,,,
341,06/27/21 10:00:00 PM,25.307,,,,,
342,06/27/21 11:00:00 PM,25.234,,,,,
343,06/28/21 12:00:00 AM,25.355,,,,,
344,06/28/21 01:00:00 AM,25.186,,,,,
345,06/28/21 02:00:00 AM,24.992,,,,,
346,06/28/21 03:00:00 AM,24.798,,,,,
347,06/28/21 04:00:00 AM,24.629,,,,,
348,06/28/21 05:00:00 AM,24.460,,,,,
349,06/28/21 06:00:00 AM,24.315,,,,,
350,06/28/21 07:00:00 AM,24.171,,,,,
351,06/28/21 08:00:00 AM,24.219,,,,,
352,06/28/21 09:00:00 AM,24.098,,,,,
353,06/28/21 10:00:00 AM,24.243,,,,,
354,06/28/21 11:00:00 AM,24.388,,,,,
355,06/28/21 12:00:00 PM,24.750,,,,,
356,06/28/21 01:00:00 PM,24.847,,,,,
357,06/28/21 02:00:00 PM,25.065,,,,,
358,06/28/21 03:00:00 PM,25.525,,,,,
359,06/28/21 04:00:00 PM,25.866,,,,,
360,06/28/21 05:00:00 PM,25.866,,,,,
361,06/28/21 06:00:00 PM,26.378,,,,,
362,06/28/21 07:00:00 PM,26.109,,,,,
363,06/28/21 08:00:00 PM,26.256,,,,,
364,06/28/21 09:00:00 PM,26.061,,,,,
365,06/28/21 10:00:00 PM,25.841,,,,,
366,06/28/21 11:00:00 PM,25.598,,,,,
367,06/29/21 12:00:00 AM,25.428,,,,,
368,06/29/21 01:00:00 AM,25.258,,,,,
369,06/29/21 02:00:00 AM,25.065,,,,,
370,06/29/21 03:00:00 AM,24.895,,,,,
371,06/29/21 04:00:00 AM,24.702,,,,,
372,06/29/21 05:00:00 AM,24.508,,,,,
373,06/29/21 06:00:00 AM,24.388,,,,,
374,06/29/21 07:00:00 AM,24.243,,,,,
375,06/29/21 08:00:00 AM,24.243,,,,,
376,06/29/21 09:00:00 AM,24.243,,,,,
377,06/29/21 10:00:00 AM,24.315,,,,,
378,06/29/21 11:00:00 AM,24.484,,,,,
379,06/29/21 12:00:00 PM,24.726,,,,,
380,06/29/21 01:00:00 PM,24.968,,,,,
381,06/29/21 02:00:00 PM,25.186,,,,,
382,06/29/21 03:00:00 PM,25.598,,,,,
383,06/29/21 04:00:00 PM,25.841,,,,,
384,06/29/21 05:00:00 PM,25.963,,,,,
385,06/29/21 06:00:00 PM,26.207,,,,,
386,06/29/21 07:00:00 PM,26.231,,,,,
387,06/29/21 08:00:00 PM,26.402,,,,,
388,06/29/21 09:00:00 PM,26.231,,,,,
389,06/29/21 10:00:00 PM,26.012,,,,,
390,06/29/21 11:00:00 PM,25.817,,,,,
391,06/30/21 12:00:00 AM,25.623,,,,,
392,06/30/21 01:00:00 AM,25.477,,,,,
393,06/30/21 02:00:00 AM,25.307,,,,,
394,06/30/21 03:00:00 AM,25.113,,,,,
395,06/30/21 04:00:00 AM,24.944,,,,,
396,06/30/21 05:00:00 AM,24.774,,,,,
397,06/30/21 06:00:00 AM,24.605,,,,,
398,06/30/21 07:00:00 AM,24.484,,,,,
399,06/30/21 08:00:00 AM,24.484,,,,,
400,06/30/21 09:00:00 AM,24.508,,,,,
401,06/30/21 10:00:00 AM,24.581,,,,,
402,06/30/21 11:00:00 AM,24.774,,,,,
403,06/30/21 12:00:00 PM,25.016,,,,,
