Plot Title: cedar_sediment,,,,,,,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732850, SEN S/N: 20732850)","GDD, DDc (LGR S/N: 20732850)",Coupler Detached (LGR S/N: 20732850),Coupler Attached (LGR S/N: 20732850),Host Connected (LGR S/N: 20732850),Stopped (LGR S/N: 20732850),End Of File (LGR S/N: 20732850)
940,8/25/20 21:00,19.436,,,,,,
941,8/25/20 22:00,19.436,,,,,,
942,8/25/20 23:00,19.436,,,,,,
943,8/26/20 0:00,19.436,,,,,,
944,8/26/20 1:00,19.436,,,,,,
945,8/26/20 2:00,19.436,,,,,,
946,8/26/20 3:00,19.436,,,,,,
947,8/26/20 4:00,19.436,,,,,,
948,8/26/20 5:00,19.436,,,,,,
949,8/26/20 6:00,19.413,,,,,,
950,8/26/20 7:00,19.413,,,,,,
951,8/26/20 8:00,19.413,,,,,,
952,8/26/20 9:00,19.413,,,,,,
953,8/26/20 10:00,19.413,,,,,,
954,8/26/20 11:00,19.389,,,,,,
955,8/26/20 12:00,19.389,6.764,,,,,
956,8/26/20 13:00,19.365,,,,,,
957,8/26/20 14:00,19.365,,,,,,
958,8/26/20 15:00,19.365,,,,,,
959,8/26/20 16:00,19.365,,,,,,
960,8/26/20 17:00,19.341,,,,,,
961,8/26/20 18:00,19.365,,,,,,
962,8/26/20 19:00,19.341,,,,,,
963,8/26/20 20:00,19.341,,,,,,
964,8/26/20 21:00,19.341,,,,,,
965,8/26/20 22:00,19.341,,,,,,
966,8/26/20 23:00,19.341,,,,,,
967,8/27/20 0:00,19.341,,,,,,
968,8/27/20 1:00,19.341,,,,,,
969,8/27/20 2:00,19.341,,,,,,
970,8/27/20 3:00,19.341,,,,,,
971,8/27/20 4:00,19.341,,,,,,
972,8/27/20 5:00,19.341,,,,,,
973,8/27/20 6:00,19.318,,,,,,
974,8/27/20 7:00,19.318,,,,,,
975,8/27/20 8:00,19.318,,,,,,
976,8/27/20 9:00,19.318,,,,,,
977,8/27/20 10:00,19.318,,,,,,
978,8/27/20 11:00,19.294,,,,,,
979,8/27/20 12:00,19.294,6.764,,,,,
980,8/27/20 13:00,19.294,,,,,,
981,8/27/20 14:00,19.27,,,,,,
982,8/27/20 15:00,19.27,,,,,,
983,8/27/20 16:00,19.27,,,,,,
984,8/27/20 17:00,19.27,,,,,,
985,8/27/20 18:00,19.27,,,,,,
986,8/27/20 19:00,19.27,,,,,,
987,8/27/20 20:00,19.27,,,,,,
988,8/27/20 21:00,19.27,,,,,,
989,8/27/20 22:00,19.27,,,,,,
990,8/27/20 23:00,19.27,,,,,,
991,8/28/20 0:00,19.27,,,,,,
992,8/28/20 1:00,19.27,,,,,,
993,8/28/20 2:00,19.27,,,,,,
994,8/28/20 3:00,19.27,,,,,,
995,8/28/20 4:00,19.27,,,,,,
996,8/28/20 5:00,19.246,,,,,,
997,8/28/20 6:00,19.246,,,,,,
998,8/28/20 7:00,19.246,,,,,,
999,8/28/20 8:00,19.246,,,,,,
1000,8/28/20 9:00,19.246,,,,,,
1001,8/28/20 10:00,19.222,,,,,,
1002,8/28/20 11:00,19.199,,,,,,
1003,8/28/20 12:00,19.199,6.764,,,,,
1004,8/28/20 13:00,19.199,,,,,,
1005,8/28/20 14:00,19.175,,,,,,
1006,8/28/20 15:00,19.175,,,,,,
1007,8/28/20 16:00,19.175,,,,,,
1008,8/28/20 17:00,19.175,,,,,,
1009,8/28/20 18:00,19.175,,,,,,
1010,8/28/20 19:00,19.199,,,,,,
1011,8/28/20 20:00,19.199,,,,,,
1012,8/28/20 21:00,19.199,,,,,,
1013,8/28/20 22:00,19.199,,,,,,
1014,8/28/20 23:00,19.199,,,,,,
1015,8/29/20 0:00,19.199,,,,,,
1016,8/29/20 1:00,19.175,,,,,,
1017,8/29/20 2:00,19.175,,,,,,
1018,8/29/20 3:00,19.175,,,,,,
1019,8/29/20 4:00,19.175,,,,,,
1020,8/29/20 5:00,19.175,,,,,,
1021,8/29/20 6:00,19.175,,,,,,
1022,8/29/20 7:00,19.175,,,,,,
1023,8/29/20 8:00,19.175,,,,,,
1024,8/29/20 9:00,19.151,,,,,,
1025,8/29/20 10:00,19.151,,,,,,
1026,8/29/20 11:00,19.151,,,,,,
1027,8/29/20 12:00,19.151,6.764,,,,,
1028,8/29/20 13:00,19.151,,,,,,
1029,8/29/20 14:00,19.151,,,,,,
1030,8/29/20 15:00,19.151,,,,,,
1031,8/29/20 16:00,19.151,,,,,,
1032,8/29/20 17:00,19.151,,,,,,
1033,8/29/20 18:00,19.151,,,,,,
1034,8/29/20 19:00,19.151,,,,,,
1035,8/29/20 20:00,19.151,,,,,,
1036,8/29/20 21:00,19.151,,,,,,
1037,8/29/20 22:00,19.151,,,,,,
1038,8/29/20 23:00,19.151,,,,,,
1039,8/30/20 0:00,19.151,,,,,,
1040,8/30/20 1:00,19.151,,,,,,
1041,8/30/20 2:00,19.151,,,,,,
1042,8/30/20 3:00,19.151,,,,,,
1043,8/30/20 4:00,19.151,,,,,,
1044,8/30/20 5:00,19.151,,,,,,
1045,8/30/20 6:00,19.151,,,,,,
1046,8/30/20 7:00,19.151,,,,,,
1047,8/30/20 8:00,19.151,,,,,,
1048,8/30/20 9:00,19.151,,,,,,
1049,8/30/20 10:00,19.151,,,,,,
1050,8/30/20 11:00,19.151,,,,,,
1051,8/30/20 12:00,19.127,6.764,,,,,
1052,8/30/20 13:00,19.127,,,,,,
1053,8/30/20 14:00,19.127,,,,,,
1054,8/30/20 15:00,19.127,,,,,,
1055,8/30/20 16:00,19.127,,,,,,
1056,8/30/20 17:00,19.127,,,,,,
1057,8/30/20 18:00,19.127,,,,,,
1058,8/30/20 19:00,19.151,,,,,,
1059,8/30/20 20:00,19.151,,,,,,
1060,8/30/20 21:00,19.151,,,,,,
1061,8/30/20 22:00,19.151,,,,,,
1062,8/30/20 23:00,19.151,,,,,,
1063,8/31/20 0:00,19.151,,,,,,
1064,8/31/20 1:00,19.151,,,,,,
1065,8/31/20 2:00,19.151,,,,,,
1066,8/31/20 3:00,19.151,,,,,,
1067,8/31/20 4:00,19.151,,,,,,
1068,8/31/20 5:00,19.151,,,,,,
1069,8/31/20 6:00,19.151,,,,,,
1070,8/31/20 7:00,19.151,,,,,,
1071,8/31/20 8:00,19.127,,,,,,
1072,8/31/20 9:00,19.127,,,,,,
1073,8/31/20 10:00,19.127,,,,,,
1074,8/31/20 11:00,19.103,,,,,,
1075,8/31/20 12:00,19.103,6.764,,,,,
1076,8/31/20 13:00,19.103,,,,,,
1077,8/31/20 14:00,19.08,,,,,,
1078,8/31/20 15:00,19.08,,,,,,
1079,8/31/20 16:00,19.08,,,,,,
1080,8/31/20 17:00,19.08,,,,,,
1081,8/31/20 18:00,19.103,,,,,,
1082,8/31/20 19:00,19.103,,,,,,
1083,8/31/20 20:00,19.103,,,,,,
1084,8/31/20 21:00,19.103,,,,,,
1085,8/31/20 22:00,19.103,,,,,,
1086,8/31/20 23:00,19.103,,,,,,
1087,9/1/20 0:00,19.103,,,,,,
1088,9/1/20 1:00,19.103,,,,,,
1089,9/1/20 2:00,19.103,,,,,,
1090,9/1/20 3:00,19.103,,,,,,
1091,9/1/20 4:00,19.103,,,,,,
1092,9/1/20 5:00,19.08,,,,,,
1093,9/1/20 6:00,19.08,,,,,,
1094,9/1/20 7:00,19.08,,,,,,
1095,9/1/20 8:00,19.08,,,,,,
1096,9/1/20 9:00,19.08,,,,,,
1097,9/1/20 10:00,19.08,,,,,,
1098,9/1/20 11:00,19.08,,,,,,
1099,9/1/20 12:00,19.056,6.764,,,,,
1100,9/1/20 13:00,19.056,,,,,,
1101,9/1/20 14:00,19.056,,,,,,
1102,9/1/20 15:00,19.056,,,,,,
1103,9/1/20 16:00,19.056,,,,,,
1104,9/1/20 17:00,19.056,,,,,,
1105,9/1/20 18:00,19.056,,,,,,
1106,9/1/20 19:00,19.056,,,,,,
1107,9/1/20 20:00,19.056,,,,,,
1108,9/1/20 21:00,19.056,,,,,,
1109,9/1/20 22:00,19.08,,,,,,
1110,9/1/20 23:00,19.056,,,,,,
1111,9/2/20 0:00,19.056,,,,,,
1112,9/2/20 1:00,19.056,,,,,,
1113,9/2/20 2:00,19.056,,,,,,
1114,9/2/20 3:00,19.056,,,,,,
1115,9/2/20 4:00,19.056,,,,,,
1116,9/2/20 5:00,19.056,,,,,,
1117,9/2/20 6:00,19.056,,,,,,
1118,9/2/20 7:00,19.056,,,,,,
1119,9/2/20 8:00,19.056,,,,,,
1120,9/2/20 9:00,19.056,,,,,,
1121,9/2/20 10:00,19.056,,,,,,
1122,9/2/20 11:00,19.056,,,,,,
1123,9/2/20 12:00,19.056,6.764,,,,,
1124,9/2/20 13:00,19.056,,,,,,
1125,9/2/20 14:00,19.056,,,,,,
1126,9/2/20 15:00,19.056,,,,,,
1127,9/2/20 16:00,19.056,,,,,,
1128,9/2/20 17:00,19.08,,,,,,
1129,9/2/20 18:00,19.08,,,,,,
1130,9/2/20 19:00,19.103,,,,,,
1131,9/2/20 20:00,19.103,,,,,,
1132,9/2/20 21:00,19.103,,,,,,
1133,9/2/20 22:00,19.103,,,,,,
1134,9/2/20 23:00,19.103,,,,,,
1135,9/3/20 0:00,19.103,,,,,,
1136,9/3/20 1:00,19.103,,,,,,
1137,9/3/20 2:00,19.103,,,,,,
1138,9/3/20 3:00,19.103,,,,,,
1139,9/3/20 4:00,19.103,,,,,,
1140,9/3/20 5:00,19.103,,,,,,
1141,9/3/20 6:00,19.103,,,,,,
1142,9/3/20 7:00,19.103,,,,,,
1143,9/3/20 8:00,19.103,,,,,,
1144,9/3/20 9:00,19.103,,,,,,
1145,9/3/20 10:00,19.103,,,,,,
1146,9/3/20 11:00,19.127,,,,,,
1147,9/3/20 12:00,19.127,6.764,,,,,
1148,9/3/20 13:00,19.127,,,,,,
1149,9/3/20 14:00,19.127,,,,,,
1150,9/3/20 15:00,19.127,,,,,,
1151,9/3/20 16:00,19.151,,,,,,
1152,9/3/20 17:00,19.151,,,,,,
1153,9/3/20 18:00,19.175,,,,,,
1154,9/3/20 19:00,19.175,,,,,,
1155,9/3/20 20:00,19.199,,,,,,
1156,9/3/20 21:00,19.199,,,,,,
1157,9/3/20 22:00,19.199,,,,,,
1158,9/3/20 23:00,19.199,,,,,,
1159,9/4/20 0:00,19.222,,,,,,
1160,9/4/20 1:00,19.222,,,,,,
1161,9/4/20 2:00,19.222,,,,,,
1162,9/4/20 3:00,19.222,,,,,,
1163,9/4/20 4:00,19.222,,,,,,
1164,9/4/20 5:00,19.222,,,,,,
1165,9/4/20 6:00,19.222,,,,,,
1166,9/4/20 7:00,19.222,,,,,,
1167,9/4/20 8:00,19.222,,,,,,
1168,9/4/20 9:00,19.222,,,,,,
1169,9/4/20 10:00,19.246,,,,,,
1170,9/4/20 11:00,19.246,,,,,,
1171,9/4/20 12:00,19.246,6.764,,,,,
1172,9/4/20 13:00,19.246,,,,,,
1173,9/4/20 14:00,19.246,,,,,,
1174,9/4/20 15:00,19.27,,,,,,
1175,9/4/20 16:00,19.27,,,,,,
1176,9/4/20 17:00,19.294,,,,,,
1177,9/4/20 18:00,19.294,,,,,,
1178,9/4/20 19:00,19.294,,,,,,
1179,9/4/20 20:00,19.318,,,,,,
1180,9/4/20 21:00,19.318,,,,,,
1181,9/4/20 22:00,19.318,,,,,,
1182,9/4/20 23:00,19.318,,,,,,
1183,9/5/20 0:00,19.318,,,,,,
1184,9/5/20 1:00,19.341,,,,,,
1185,9/5/20 2:00,19.341,,,,,,
1186,9/5/20 3:00,19.341,,,,,,
1187,9/5/20 4:00,19.341,,,,,,
1188,9/5/20 5:00,19.341,,,,,,
1189,9/5/20 6:00,19.341,,,,,,
1190,9/5/20 7:00,19.341,,,,,,
1191,9/5/20 8:00,19.341,,,,,,
1192,9/5/20 9:00,19.341,,,,,,
1193,9/5/20 10:00,19.341,,,,,,
1194,9/5/20 11:00,19.341,,,,,,
1195,9/5/20 12:00,19.341,6.764,,,,,
1196,9/5/20 13:00,19.341,,,,,,
1197,9/5/20 14:00,19.318,,,,,,
1198,9/5/20 15:00,19.318,,,,,,
1199,9/5/20 16:00,19.318,,,,,,
1200,9/5/20 17:00,19.341,,,,,,
1201,9/5/20 18:00,19.341,,,,,,
1202,9/5/20 19:00,19.341,,,,,,
1203,9/5/20 20:00,19.341,,,,,,
1204,9/5/20 21:00,19.341,,,,,,
1205,9/5/20 22:00,19.341,,,,,,
1206,9/5/20 23:00,19.341,,,,,,
1207,9/6/20 0:00,19.341,,,,,,
1208,9/6/20 1:00,19.341,,,,,,
1209,9/6/20 2:00,19.341,,,,,,
1210,9/6/20 3:00,19.341,,,,,,
1211,9/6/20 4:00,19.341,,,,,,
1212,9/6/20 5:00,19.341,,,,,,
1213,9/6/20 6:00,19.341,,,,,,
1214,9/6/20 7:00,19.341,,,,,,
1215,9/6/20 8:00,19.341,,,,,,
1216,9/6/20 9:00,19.341,,,,,,
1217,9/6/20 10:00,19.341,,,,,,
1218,9/6/20 11:00,19.318,,,,,,
1219,9/6/20 12:00,19.318,6.764,,,,,
1220,9/6/20 13:00,19.318,,,,,,
1221,9/6/20 14:00,19.318,,,,,,
1222,9/6/20 15:00,19.318,,,,,,
1223,9/6/20 16:00,19.318,,,,,,
1224,9/6/20 17:00,19.318,,,,,,
1225,9/6/20 18:00,19.341,,,,,,
1226,9/6/20 19:00,19.341,,,,,,
1227,9/6/20 20:00,19.341,,,,,,
1228,9/6/20 21:00,19.341,,,,,,
1229,9/6/20 22:00,19.341,,,,,,
1230,9/6/20 23:00,19.341,,,,,,
1231,9/7/20 0:00,19.341,,,,,,
1232,9/7/20 1:00,19.341,,,,,,
1233,9/7/20 2:00,19.341,,,,,,
1234,9/7/20 3:00,19.341,,,,,,
1235,9/7/20 4:00,19.341,,,,,,
1236,9/7/20 5:00,19.341,,,,,,
1237,9/7/20 6:00,19.341,,,,,,
1238,9/7/20 7:00,19.318,,,,,,
1239,9/7/20 8:00,19.318,,,,,,
1240,9/7/20 9:00,19.318,,,,,,
1241,9/7/20 10:00,19.318,,,,,,
1242,9/7/20 11:00,19.318,,,,,,
1243,9/7/20 12:00,19.318,6.764,,,,,
1244,9/7/20 13:00,19.318,,,,,,
1245,9/7/20 14:00,19.318,,,,,,
1246,9/7/20 15:00,19.341,,,,,,
1247,9/7/20 16:00,19.341,,,,,,
1248,9/7/20 17:00,19.341,,,,,,
1249,9/7/20 18:00,19.341,,,,,,
1250,9/7/20 19:00,19.365,,,,,,
1251,9/7/20 20:00,19.365,,,,,,
1252,9/7/20 21:00,19.365,,,,,,
1253,9/7/20 22:00,19.365,,,,,,
1254,9/7/20 23:00,19.365,,,,,,
1255,9/8/20 0:00,19.389,,,,,,
1256,9/8/20 1:00,19.389,,,,,,
1257,9/8/20 2:00,19.389,,,,,,
1258,9/8/20 3:00,19.389,,,,,,
1259,9/8/20 4:00,19.389,,,,,,
1260,9/8/20 5:00,19.389,,,,,,
1261,9/8/20 6:00,19.389,,,,,,
1262,9/8/20 7:00,19.389,,,,,,
1263,9/8/20 8:00,19.389,,,,,,
1264,9/8/20 9:00,19.365,,,,,,
1265,9/8/20 10:00,19.389,,,,,,
1266,9/8/20 11:00,19.365,,,,,,
1267,9/8/20 12:00,19.365,6.764,,,,,
1268,9/8/20 13:00,19.341,,,,,,
1269,9/8/20 14:00,19.341,,,,,,
1270,9/8/20 15:00,19.341,,,,,,
1271,9/8/20 16:00,19.341,,,,,,
1272,9/8/20 17:00,19.341,,,,,,
1273,9/8/20 18:00,19.341,,,,,,
1274,9/8/20 19:00,19.341,,,,,,
1275,9/8/20 20:00,19.341,,,,,,
1276,9/8/20 21:00,19.341,,,,,,
1277,9/8/20 22:00,19.341,,,,,,
1278,9/8/20 23:00,19.341,,,,,,
1279,9/9/20 0:00,19.341,,,,,,
1280,9/9/20 1:00,19.341,,,,,,
1281,9/9/20 2:00,19.341,,,,,,
1282,9/9/20 3:00,19.341,,,,,,
1283,9/9/20 4:00,19.318,,,,,,
1284,9/9/20 5:00,19.318,,,,,,
1285,9/9/20 6:00,19.27,,,,,,
1286,9/9/20 7:00,19.151,,,,,,
1287,9/9/20 8:00,19.008,,,,,,
1288,9/9/20 9:00,18.866,,,,,,
1289,9/9/20 10:00,18.771,,,,,,
1290,9/9/20 11:00,18.699,,,,,,
1291,9/9/20 12:00,18.723,6.764,,,,,
1292,9/9/20 13:00,18.747,,,,,,
1293,9/9/20 14:00,18.747,,,,,,
1294,9/9/20 15:00,18.771,,,,,,
1295,9/9/20 16:00,18.794,,,,,,
1296,9/9/20 17:00,18.818,,,,,,
1297,9/9/20 18:00,18.818,,,,,,
1298,9/9/20 19:00,18.842,,,,,,
1299,9/9/20 20:00,18.842,,,,,,
1300,9/9/20 21:00,18.842,,,,,,
1301,9/9/20 22:00,18.842,,,,,,
1302,9/9/20 23:00,18.842,,,,,,
1303,9/10/20 0:00,18.866,,,,,,
1304,9/10/20 1:00,18.842,,,,,,
1305,9/10/20 2:00,18.842,,,,,,
1306,9/10/20 3:00,18.842,,,,,,
1307,9/10/20 4:00,18.794,,,,,,
1308,9/10/20 5:00,18.747,,,,,,
1309,9/10/20 6:00,18.628,,,,,,
1310,9/10/20 7:00,18.485,,,,,,
1311,9/10/20 8:00,18.319,,,,,,
1312,9/10/20 9:00,18.176,,,,,,
1313,9/10/20 10:00,18.081,,,,,,
1314,9/10/20 11:00,18.033,,,,,,
1315,9/10/20 12:00,18.033,6.764,,,,,
1316,9/10/20 13:00,18.081,,,,,,
1317,9/10/20 14:00,18.105,,,,,,
1318,9/10/20 15:00,18.152,,,,,,
1319,9/10/20 16:00,18.2,,,,,,
1320,9/10/20 17:00,18.224,,,,,,
1321,9/10/20 18:00,18.271,,,,,,
1322,9/10/20 19:00,18.271,,,,,,
1323,9/10/20 20:00,18.295,,,,,,
1324,9/10/20 21:00,18.295,,,,,,
1325,9/10/20 22:00,18.295,,,,,,
1326,9/10/20 23:00,18.319,,,,,,
1327,9/11/20 0:00,18.319,,,,,,
1328,9/11/20 1:00,18.319,,,,,,
1329,9/11/20 2:00,18.319,,,,,,
1330,9/11/20 3:00,18.319,,,,,,
1331,9/11/20 4:00,18.319,,,,,,
1332,9/11/20 5:00,18.271,,,,,,
1333,9/11/20 6:00,18.176,,,,,,
1334,9/11/20 7:00,18.057,,,,,,
1335,9/11/20 8:00,17.915,,,,,,
1336,9/11/20 9:00,17.796,,,,,,
1337,9/11/20 10:00,17.701,,,,,,
1338,9/11/20 11:00,17.653,,,,,,
1339,9/11/20 12:00,17.653,6.764,,,,,
1340,9/11/20 13:00,17.701,,,,,,
1341,9/11/20 14:00,17.748,,,,,,
1342,9/11/20 15:00,17.796,,,,,,
1343,9/11/20 16:00,17.819,,,,,,
1344,9/11/20 17:00,17.867,,,,,,
1345,9/11/20 18:00,17.891,,,,,,
1346,9/11/20 19:00,17.915,,,,,,
1347,9/11/20 20:00,17.938,,,,,,
1348,9/11/20 21:00,17.938,,,,,,
1349,9/11/20 22:00,17.962,,,,,,
1350,9/11/20 23:00,17.962,,,,,,
1351,9/12/20 0:00,17.962,,,,,,
1352,9/12/20 1:00,17.962,,,,,,
1353,9/12/20 2:00,17.962,,,,,,
1354,9/12/20 3:00,17.962,,,,,,
1355,9/12/20 4:00,17.962,,,,,,
1356,9/12/20 5:00,17.962,,,,,,
1357,9/12/20 6:00,17.962,,,,,,
1358,9/12/20 7:00,17.891,,,,,,
1359,9/12/20 8:00,17.796,,,,,,
1360,9/12/20 9:00,17.677,,,,,,
1361,9/12/20 10:00,17.582,,,,,,
1362,9/12/20 11:00,17.534,,,,,,
1363,9/12/20 12:00,17.534,6.764,,,,,
1364,9/12/20 13:00,17.558,,,,,,
1365,9/12/20 14:00,17.605,,,,,,
1366,9/12/20 15:00,17.629,,,,,,
1367,9/12/20 16:00,17.677,,,,,,
1368,9/12/20 17:00,17.701,,,,,,
1369,9/12/20 18:00,17.724,,,,,,
1370,9/12/20 19:00,17.748,,,,,,
1371,9/12/20 20:00,17.772,,,,,,
1372,9/12/20 21:00,17.772,,,,,,
1373,9/12/20 22:00,17.796,,,,,,
1374,9/12/20 23:00,17.796,,,,,,
1375,9/13/20 0:00,17.796,,,,,,
1376,9/13/20 1:00,17.796,,,,,,
1377,9/13/20 2:00,17.796,,,,,,
1378,9/13/20 3:00,17.796,,,,,,
1379,9/13/20 4:00,17.796,,,,,,
1380,9/13/20 5:00,17.796,,,,,,
1381,9/13/20 6:00,17.796,,,,,,
1382,9/13/20 7:00,17.701,,,,,,
1383,9/13/20 8:00,17.582,,,,,,
1384,9/13/20 9:00,17.463,,,,,,
1385,9/13/20 10:00,17.368,,,,,,
1386,9/13/20 11:00,17.32,,,,,,
1387,9/13/20 12:00,17.32,6.764,,,,,
1388,9/13/20 13:00,17.344,,,,,,
1389,9/13/20 14:00,17.391,,,,,,
1390,9/13/20 15:00,17.439,,,,,,
1391,9/13/20 16:00,17.486,,,,,,
1392,9/13/20 17:00,17.51,,,,,,
1393,9/13/20 18:00,17.534,,,,,,
1394,9/13/20 19:00,17.558,,,,,,
1395,9/13/20 20:00,17.582,,,,,,
1396,9/13/20 21:00,17.582,,,,,,
1397,9/13/20 22:00,17.582,,,,,,
1398,9/13/20 23:00,17.605,,,,,,
1399,9/14/20 0:00,17.605,,,,,,
1400,9/14/20 1:00,17.605,,,,,,
1401,9/14/20 2:00,17.605,,,,,,
1402,9/14/20 3:00,17.605,,,,,,
1403,9/14/20 4:00,17.605,,,,,,
1404,9/14/20 5:00,17.558,,,,,,
1405,9/14/20 6:00,17.486,,,,,,
1406,9/14/20 7:00,17.415,,,,,,
1407,9/14/20 8:00,17.344,,,,,,
1408,9/14/20 9:00,17.249,,,,,,
1409,9/14/20 10:00,17.177,,,,,,
1410,9/14/20 11:00,17.153,,,,,,
1411,9/14/20 12:00,17.177,6.764,,,,,
1412,9/14/20 13:00,17.225,,,,,,
1413,9/14/20 14:00,17.272,,,,,,
1414,9/14/20 15:00,17.296,,,,,,
1415,9/14/20 16:00,17.344,,,,,,
1416,9/14/20 17:00,17.368,,,,,,
1417,9/14/20 18:00,17.391,,,,,,
1418,9/14/20 19:00,17.391,,,,,,
1419,9/14/20 20:00,17.415,,,,,,
1420,9/14/20 21:00,17.415,,,,,,
1421,9/14/20 22:00,17.439,,,,,,
1422,9/14/20 23:00,17.439,,,,,,
1423,9/15/20 0:00,17.439,,,,,,
1424,9/15/20 1:00,17.463,,,,,,
1425,9/15/20 2:00,17.439,,,,,,
1426,9/15/20 3:00,17.391,,,,,,
1427,9/15/20 4:00,17.296,,,,,,
1428,9/15/20 5:00,17.201,,,,,,
1429,9/15/20 6:00,17.106,,,,,,
1430,9/15/20 7:00,17.011,,,,,,
1431,9/15/20 8:00,16.892,,,,,,
1432,9/15/20 9:00,16.796,,,,,,
1433,9/15/20 10:00,16.701,,,,,,
1434,9/15/20 11:00,16.654,,,,,,
1435,9/15/20 12:00,16.63,6.764,,,,,
1436,9/15/20 13:00,16.677,,,,,,
1437,9/15/20 14:00,16.725,,,,,,
1438,9/15/20 15:00,16.773,,,,,,
1439,9/15/20 16:00,16.82,,,,,,
1440,9/15/20 17:00,16.868,,,,,,
1441,9/15/20 18:00,16.892,,,,,,
1442,9/15/20 19:00,16.915,,,,,,
1443,9/15/20 20:00,16.915,,,,,,
1444,9/15/20 21:00,16.915,,,,,,
1445,9/15/20 22:00,16.939,,,,,,
1446,9/15/20 23:00,16.939,,,,,,
1447,9/16/20 0:00,16.939,,,,,,
1448,9/16/20 1:00,16.939,,,,,,
1449,9/16/20 2:00,16.939,,,,,,
1450,9/16/20 3:00,16.939,,,,,,
1451,9/16/20 4:00,16.939,,,,,,
1452,9/16/20 5:00,16.915,,,,,,
1453,9/16/20 6:00,16.844,,,,,,
1454,9/16/20 7:00,16.796,,,,,,
1455,9/16/20 8:00,16.725,,,,,,
1456,9/16/20 9:00,16.677,,,,,,
1457,9/16/20 10:00,16.63,,,,,,
1458,9/16/20 11:00,16.606,,,,,,
1459,9/16/20 12:00,16.582,6.764,,,,,
1460,9/16/20 13:00,16.606,,,,,,
1461,9/16/20 14:00,16.654,,,,,,
1462,9/16/20 15:00,16.677,,,,,,
1463,9/16/20 16:00,16.725,,,,,,
1464,9/16/20 17:00,16.725,,,,,,
1465,9/16/20 18:00,16.749,,,,,,
1466,9/16/20 19:00,16.773,,,,,,
1467,9/16/20 20:00,16.773,,,,,,
1468,9/16/20 21:00,16.773,,,,,,
1469,9/16/20 22:00,16.796,,,,,,
1470,9/16/20 23:00,16.796,,,,,,
1471,9/17/20 0:00,16.796,,,,,,
1472,9/17/20 1:00,16.796,,,,,,
1473,9/17/20 2:00,16.796,,,,,,
1474,9/17/20 3:00,16.796,,,,,,
1475,9/17/20 4:00,16.773,,,,,,
1476,9/17/20 5:00,16.701,,,,,,
1477,9/17/20 6:00,16.63,,,,,,
1478,9/17/20 7:00,16.558,,,,,,
1479,9/17/20 8:00,16.463,,,,,,
1480,9/17/20 9:00,16.344,,,,,,
1481,9/17/20 10:00,16.225,,,,,,
1482,9/17/20 11:00,16.177,,,,,,
1483,9/17/20 12:00,16.177,6.764,,,,,
1484,9/17/20 13:00,16.225,,,,,,
1485,9/17/20 14:00,16.272,,,,,,
1486,9/17/20 15:00,16.32,,,,,,
1487,9/17/20 16:00,16.368,,,,,,
1488,9/17/20 17:00,16.392,,,,,,
1489,9/17/20 18:00,16.415,,,,,,
1490,9/17/20 19:00,16.439,,,,,,
1491,9/17/20 20:00,16.439,,,,,,
1492,9/17/20 21:00,16.463,,,,,,
1493,9/17/20 22:00,16.463,,,,,,
1494,9/17/20 23:00,16.463,,,,,,
1495,9/18/20 0:00,16.463,,,,,,
1496,9/18/20 1:00,16.487,,,,,,
1497,9/18/20 2:00,16.487,,,,,,
1498,9/18/20 3:00,16.487,,,,,,
1499,9/18/20 4:00,16.487,,,,,,
1500,9/18/20 5:00,16.487,,,,,,
1501,9/18/20 6:00,16.487,,,,,,
1502,9/18/20 7:00,16.487,,,,,,
1503,9/18/20 8:00,16.487,,,,,,
1504,9/18/20 9:00,16.487,,,,,,
1505,9/18/20 10:00,16.463,,,,,,
1506,9/18/20 11:00,16.463,,,,,,
1507,9/18/20 12:00,16.463,6.764,,,,,
1508,9/18/20 13:00,16.487,,,,,,
1509,9/18/20 14:00,16.487,,,,,,
1510,9/18/20 15:00,16.511,,,,,,
1511,9/18/20 16:00,16.534,,,,,,
1512,9/18/20 17:00,16.534,,,,,,
1513,9/18/20 18:00,16.558,,,,,,
1514,9/18/20 19:00,16.558,,,,,,
1515,9/18/20 20:00,16.582,,,,,,
1516,9/18/20 21:00,16.582,,,,,,
1517,9/18/20 22:00,16.582,,,,,,
1518,9/18/20 23:00,16.582,,,,,,
1519,9/19/20 0:00,16.534,,,,,,
1520,9/19/20 1:00,16.487,,,,,,
1521,9/19/20 2:00,16.415,,,,,,
1522,9/19/20 3:00,16.368,,,,,,
1523,9/19/20 4:00,16.32,,,,,,
1524,9/19/20 5:00,16.225,,,,,,
1525,9/19/20 6:00,16.129,,,,,,
1526,9/19/20 7:00,16.01,,,,,,
1527,9/19/20 8:00,15.867,,,,,,
1528,9/19/20 9:00,15.748,,,,,,
1529,9/19/20 10:00,15.652,,,,,,
1530,9/19/20 11:00,15.605,,,,,,
1531,9/19/20 12:00,15.605,6.764,,,,,
1532,9/19/20 13:00,15.652,,,,,,
1533,9/19/20 14:00,15.7,,,,,,
1534,9/19/20 15:00,15.748,,,,,,
1535,9/19/20 16:00,15.819,,,,,,
1536,9/19/20 17:00,15.843,,,,,,
1537,9/19/20 18:00,15.867,,,,,,
1538,9/19/20 19:00,15.891,,,,,,
1539,9/19/20 20:00,15.915,,,,,,
