MiniDOT Logger Concatenated Data File
Sensor:             7392-254581
Concatenation Date: 2019Oct25 10:29:15 PDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 1646.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1569017700,           2019-09-20 22:15:00,           2019-09-20 15:15:00,      3.420000,     22.953000,          7.068000,                   101.062576,      0.970000
                1569018300,           2019-09-20 22:25:00,           2019-09-20 15:25:00,      3.430000,      6.869000,          1.116000,                    11.203494,      0.902000
                1569018900,           2019-09-20 22:35:00,           2019-09-20 15:35:00,      3.430000,      4.753000,          0.501000,                     4.764446,      0.949000
                1569019500,           2019-09-20 22:45:00,           2019-09-20 15:45:00,      3.430000,      4.278000,          0.192000,                     1.803319,      0.948000
                1569020100,           2019-09-20 22:55:00,           2019-09-20 15:55:00,      3.420000,      4.116000,          0.133000,                     1.243854,      0.948000
                1569020700,           2019-09-20 23:05:00,           2019-09-20 16:05:00,      3.430000,      4.065000,          0.142000,                     1.326238,      0.949000
                1569021300,           2019-09-20 23:15:00,           2019-09-20 16:15:00,      3.420000,      4.024000,          0.154000,                     1.436757,      0.949000
                1569021900,           2019-09-20 23:25:00,           2019-09-20 16:25:00,      3.420000,      4.034000,          0.110000,                     1.026526,      0.948000
                1569022500,           2019-09-20 23:35:00,           2019-09-20 16:35:00,      3.420000,      4.024000,          0.074000,                     0.690390,      0.948000
                1569023100,           2019-09-20 23:45:00,           2019-09-20 16:45:00,      3.420000,      4.014000,          0.057000,                     0.531646,      0.947000
                1569023700,           2019-09-20 23:55:00,           2019-09-20 16:55:00,      3.420000,      4.004000,          0.060000,                     0.559480,      0.947000
                1569024300,           2019-09-21 00:05:00,           2019-09-20 17:05:00,      3.420000,      4.014000,          0.131000,                     1.221854,      0.949000
                1569024900,           2019-09-21 00:15:00,           2019-09-20 17:15:00,      3.410000,      4.055000,          0.112000,                     1.045770,      0.948000
                1569025500,           2019-09-21 00:25:00,           2019-09-20 17:25:00,      3.410000,      3.994000,          0.083000,                     0.773742,      0.947000
                1569026100,           2019-09-21 00:35:00,           2019-09-20 17:35:00,      3.410000,      4.004000,          0.103000,                     0.960440,      0.948000
                1569026700,           2019-09-21 00:45:00,           2019-09-20 17:45:00,      3.410000,      4.034000,          0.195000,                     1.819751,      0.950000
