MiniDOT Logger Concatenated Data File
Sensor:             7392-254581
Concatenation Date: 2018Jul09 13:44:18 PDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1530217680,           2018-06-28 20:28:00,           2018-06-28 13:28:00,      3.460000,     19.302000,          7.544000,                    81.824326,      0.984000
                1530218280,           2018-06-28 20:38:00,           2018-06-28 13:38:00,      3.460000,     19.545000,          7.519000,                    81.951554,      0.984000
                1530218880,           2018-06-28 20:48:00,           2018-06-28 13:48:00,      3.470000,     19.336000,          7.836000,                    85.049507,      0.987000
                1530219480,           2018-06-28 20:58:00,           2018-06-28 13:58:00,      3.470000,     31.629000,          6.551000,                    89.117085,      1.017000
                1530220080,           2018-06-28 21:08:00,           2018-06-28 14:08:00,      3.470000,     35.851000,          6.086000,                    88.799660,      1.008000
                1530220680,           2018-06-28 21:18:00,           2018-06-28 14:18:00,      3.480000,     36.467000,          6.192000,                    91.254672,      1.004000
                1530221280,           2018-06-28 21:28:00,           2018-06-28 14:28:00,      3.490000,     26.657000,          6.601000,                    82.334220,      0.955000
                1530221880,           2018-06-28 21:38:00,           2018-06-28 14:38:00,      3.490000,      6.160000,          5.117000,                    41.275741,      0.931000
                1530222480,           2018-06-28 21:48:00,           2018-06-28 14:48:00,      3.480000,      4.723000,          5.076000,                    39.465013,      0.983000
                1530223080,           2018-06-28 21:58:00,           2018-06-28 14:58:00,      3.480000,      4.400000,          5.566000,                    42.912218,      0.985000
                1530223680,           2018-06-28 22:08:00,           2018-06-28 15:08:00,      3.480000,      4.319000,          5.518000,                    42.452177,      0.987000
                1530224280,           2018-06-28 22:18:00,           2018-06-28 15:18:00,      3.480000,      4.299000,          5.606000,                    43.106634,      0.987000
                1530224880,           2018-06-28 22:28:00,           2018-06-28 15:28:00,      3.480000,      4.278000,          5.785000,                    44.458590,      0.986000
                1530225480,           2018-06-28 22:38:00,           2018-06-28 15:38:00,      3.480000,      4.268000,          5.840000,                    44.869524,      0.987000
                1530226080,           2018-06-28 22:48:00,           2018-06-28 15:48:00,      3.480000,      4.278000,          6.108000,                    46.940893,      0.986000
                1530226680,           2018-06-28 22:58:00,           2018-06-28 15:58:00,      3.470000,      4.278000,          6.135000,                    47.148392,      0.986000
                1530227280,           2018-06-28 23:08:00,           2018-06-28 16:08:00,      3.470000,      4.288000,          6.131000,                    47.129986,      0.987000
                1530227880,           2018-06-28 23:18:00,           2018-06-28 16:18:00,      3.470000,      4.288000,          6.165000,                    47.391350,      0.987000
                1530228480,           2018-06-28 23:28:00,           2018-06-28 16:28:00,      3.470000,      4.288000,          6.112000,                    46.983930,      0.986000
