MiniDOT Logger Concatenated Data File
Sensor:             7392-254581
Concatenation Date: 2019Jun24 11:25:56 PDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 1646.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1560292920,           2019-06-11 22:42:00,           2019-06-11 15:42:00,      3.500000,     35.968000,          5.833000,                   105.464573,      0.967000
                1560293520,           2019-06-11 22:52:00,           2019-06-11 15:52:00,      3.500000,      9.730000,          4.891000,                    52.662510,      0.856000
                1560294120,           2019-06-11 23:02:00,           2019-06-11 16:02:00,      3.500000,      5.113000,          6.165000,                    59.179596,      0.911000
                1560294720,           2019-06-11 23:12:00,           2019-06-11 16:12:00,      3.500000,      4.095000,          6.273000,                    58.634379,      0.941000
                1560295320,           2019-06-11 23:22:00,           2019-06-11 16:22:00,      3.500000,      3.707000,          5.790000,                    53.566370,      0.960000
                1560295920,           2019-06-11 23:32:00,           2019-06-11 16:32:00,      3.500000,      3.615000,          5.439000,                    50.196072,      0.966000
                1560296520,           2019-06-11 23:42:00,           2019-06-11 16:42:00,      3.500000,      3.563000,          5.402000,                    49.785589,      0.966000
                1560297120,           2019-06-11 23:52:00,           2019-06-11 16:52:00,      3.500000,      3.532000,          5.432000,                    50.020717,      0.965000
                1560297720,           2019-06-12 00:02:00,           2019-06-11 17:02:00,      3.500000,      3.604000,          5.422000,                    50.024525,      0.966000
                1560298320,           2019-06-12 00:12:00,           2019-06-11 17:12:00,      3.500000,      3.615000,          5.705000,                    52.650964,      0.966000
                1560298920,           2019-06-12 00:22:00,           2019-06-11 17:22:00,      3.500000,      3.584000,          5.733000,                    52.865706,      0.966000
                1560299520,           2019-06-12 00:32:00,           2019-06-11 17:32:00,      3.500000,      3.594000,          5.614000,                    51.782164,      0.966000
                1560300120,           2019-06-12 00:42:00,           2019-06-11 17:42:00,      3.500000,      3.615000,          5.609000,                    51.764988,      0.966000
                1560300720,           2019-06-12 00:52:00,           2019-06-11 17:52:00,      3.500000,      3.594000,          5.597000,                    51.625360,      0.966000
                1560301320,           2019-06-12 01:02:00,           2019-06-11 18:02:00,      3.500000,      3.594000,          5.640000,                    52.021982,      0.966000
                1560301920,           2019-06-12 01:12:00,           2019-06-11 18:12:00,      3.500000,      3.584000,          5.654000,                    52.137224,      0.966000
                1560302520,           2019-06-12 01:22:00,           2019-06-11 18:22:00,      3.490000,      3.574000,          5.553000,                    51.192231,      0.966000
                1560303120,           2019-06-12 01:32:00,           2019-06-11 18:32:00,      3.490000,      3.615000,          5.466000,                    50.445253,      0.966000
                1560303720,           2019-06-12 01:42:00,           2019-06-11 18:42:00,      3.500000,      3.625000,          5.556000,                    51.289509,      0.966000
                1560304320,           2019-06-12 01:52:00,           2019-06-11 18:52:00,      3.490000,      3.584000,          5.685000,                    52.423084,      0.966000
                1560304920,           2019-06-12 02:02:00,           2019-06-11 19:02:00,      3.490000,      3.625000,          5.696000,                    52.581901,      0.966000
