MiniDOT Logger Concatenated Data File
Sensor:             7392-254581
Concatenation Date: 2021Aug05 14:37:28 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 1646.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1626729900,           2021-07-19 21:25:00,           2021-07-19 16:25:00,      3.430000,     24.472000,          6.897000,                   101.532900,      0.981000
                1626730500,           2021-07-19 21:35:00,           2021-07-19 16:35:00,      3.430000,     36.458000,          5.957000,                   108.610344,      1.002000
                1626731100,           2021-07-19 21:45:00,           2021-07-19 16:45:00,      3.430000,     36.458000,          6.179000,                   112.657935,      0.991000
                1626731700,           2021-07-19 21:55:00,           2021-07-19 16:55:00,      3.440000,     24.951000,          5.642000,                    83.814298,      0.897000
                1626732300,           2021-07-19 22:05:00,           2021-07-19 17:05:00,      3.440000,      7.052000,          0.901000,                     9.086696,      0.910000
                1626732900,           2021-07-19 22:15:00,           2021-07-19 17:15:00,      3.440000,      5.491000,          0.569000,                     5.515568,      0.950000
                1626733500,           2021-07-19 22:25:00,           2021-07-19 17:25:00,      3.440000,      5.153000,          0.429000,                     4.122362,      0.957000
                1626734100,           2021-07-19 22:35:00,           2021-07-19 17:35:00,      3.440000,      4.973000,          0.280000,                     2.678055,      0.955000
                1626734700,           2021-07-19 22:45:00,           2021-07-19 17:45:00,      3.440000,      4.893000,          0.250000,                     2.386153,      0.955000
                1626735300,           2021-07-19 22:55:00,           2021-07-19 17:55:00,      3.440000,      4.893000,          0.205000,                     1.956646,      0.954000
                1626735900,           2021-07-19 23:05:00,           2021-07-19 18:05:00,      3.440000,      4.853000,          0.137000,                     1.306252,      0.953000
                1626736500,           2021-07-19 23:15:00,           2021-07-19 18:15:00,      3.440000,      4.853000,          0.162000,                     1.544619,      0.954000
                1626737100,           2021-07-19 23:25:00,           2021-07-19 18:25:00,      3.440000,      4.843000,          0.211000,                     2.011294,      0.955000
                1626737700,           2021-07-19 23:35:00,           2021-07-19 18:35:00,      3.440000,      4.733000,          0.150000,                     1.425737,      0.954000
                1626738300,           2021-07-19 23:45:00,           2021-07-19 18:45:00,      3.440000,      4.521000,          0.232000,                     2.192953,      0.954000
                1626738900,           2021-07-19 23:55:00,           2021-07-19 18:55:00,      3.440000,      4.440000,          0.277000,                     2.612758,      0.955000
                1626739500,           2021-07-20 00:05:00,           2021-07-19 19:05:00,      3.440000,      4.390000,          0.270000,                     2.543392,      0.955000
                1626740100,           2021-07-20 00:15:00,           2021-07-19 19:15:00,      3.440000,      4.359000,          0.275000,                     2.588384,      0.955000
                1626740700,           2021-07-20 00:25:00,           2021-07-19 19:25:00,      3.440000,      4.339000,          0.296000,                     2.784579,      0.955000
                1626741300,           2021-07-20 00:35:00,           2021-07-19 19:35:00,      3.440000,      4.299000,          0.433000,                     4.069106,      0.957000
                1626741900,           2021-07-20 00:45:00,           2021-07-19 19:45:00,      3.440000,      4.309000,          0.626000,                     5.884366,      0.960000
                1626742500,           2021-07-20 00:55:00,           2021-07-19 19:55:00,      3.440000,      4.299000,          0.681000,                     6.399680,      0.960000
                1626743100,           2021-07-20 01:05:00,           2021-07-19 20:05:00,      3.440000,      4.288000,          0.619000,                     5.815354,      0.960000
                1626743700,           2021-07-20 01:15:00,           2021-07-19 20:15:00,      3.430000,      4.258000,          0.639000,                     5.998513,      0.960000
                1626744300,           2021-07-20 01:25:00,           2021-07-19 20:25:00,      3.440000,      4.217000,          0.524000,                     4.913662,      0.958000
                1626744900,           2021-07-20 01:35:00,           2021-07-19 20:35:00,      3.430000,      4.228000,          0.327000,                     3.067238,      0.955000
                1626745500,           2021-07-20 01:45:00,           2021-07-19 20:45:00,      3.430000,      4.228000,          0.223000,                     2.091725,      0.954000
                1626746100,           2021-07-20 01:55:00,           2021-07-19 20:55:00,      3.440000,      4.238000,          0.194000,                     1.820186,      0.954000
                1626746700,           2021-07-20 02:05:00,           2021-07-19 21:05:00,      3.430000,      4.207000,          0.166000,                     1.556208,      0.953000
                1626747300,           2021-07-20 02:15:00,           2021-07-19 21:15:00,      3.430000,      4.207000,          0.298000,                     2.793675,      0.955000
                1626747900,           2021-07-20 02:25:00,           2021-07-19 21:25:00,      3.430000,      4.248000,          0.729000,                     6.841573,      0.961000
                1626748500,           2021-07-20 02:35:00,           2021-07-19 21:35:00,      3.430000,      4.228000,          0.775000,                     7.269449,      0.962000
                1626749100,           2021-07-20 02:45:00,           2021-07-19 21:45:00,      3.430000,      4.228000,          0.737000,                     6.913011,      0.961000
                1626749700,           2021-07-20 02:55:00,           2021-07-19 21:55:00,      3.430000,      4.217000,          0.786000,                     7.370493,      0.962000
                1626750300,           2021-07-20 03:05:00,           2021-07-19 22:05:00,      3.430000,      4.197000,          0.826000,                     7.741502,      0.962000
                1626750900,           2021-07-20 03:15:00,           2021-07-19 22:15:00,      3.430000,      4.248000,          0.678000,                     6.362944,      0.960000
                1626751500,           2021-07-20 03:25:00,           2021-07-19 22:25:00,      3.430000,      4.207000,          0.622000,                     5.831093,      0.960000
                1626752100,           2021-07-20 03:35:00,           2021-07-19 22:35:00,      3.430000,      4.207000,          0.696000,                     6.524824,      0.961000
                1626752700,           2021-07-20 03:45:00,           2021-07-19 22:45:00,      3.430000,      4.228000,          0.361000,                     3.386156,      0.956000
                1626753300,           2021-07-20 03:55:00,           2021-07-19 22:55:00,      3.430000,      4.187000,          0.502000,                     4.703644,      0.958000
                1626753900,           2021-07-20 04:05:00,           2021-07-19 23:05:00,      3.430000,      4.187000,          0.642000,                     6.015418,      0.960000
                1626754500,           2021-07-20 04:15:00,           2021-07-19 23:15:00,      3.430000,      4.207000,          0.514000,                     4.818620,      0.958000
                1626755100,           2021-07-20 04:25:00,           2021-07-19 23:25:00,      3.430000,      4.197000,          0.279000,                     2.614866,      0.955000
                1626755700,           2021-07-20 04:35:00,           2021-07-19 23:35:00,      3.430000,      4.157000,          0.211000,                     1.975467,      0.954000
                1626756300,           2021-07-20 04:45:00,           2021-07-19 23:45:00,      3.430000,      4.217000,          0.190000,                     1.781671,      0.953000
                1626756900,           2021-07-20 04:55:00,           2021-07-19 23:55:00,      3.430000,      4.228000,          0.181000,                     1.697768,      0.954000
                1626757500,           2021-07-20 05:05:00,           2021-07-20 00:05:00,      3.430000,      4.197000,          0.157000,                     1.471448,      0.953000
                1626758100,           2021-07-20 05:15:00,           2021-07-20 00:15:00,      3.430000,      4.167000,          0.153000,                     1.432825,      0.953000
                1626758700,           2021-07-20 05:25:00,           2021-07-20 00:25:00,      3.430000,      4.177000,          0.152000,                     1.423836,      0.953000
                1626759300,           2021-07-20 05:35:00,           2021-07-20 00:35:00,      3.430000,      4.187000,          0.234000,                     2.192535,      0.955000
                1626759900,           2021-07-20 05:45:00,           2021-07-20 00:45:00,      3.430000,      4.177000,          0.233000,                     2.182590,      0.954000
                1626760500,           2021-07-20 05:55:00,           2021-07-20 00:55:00,      3.430000,      4.187000,          0.219000,                     2.051988,      0.954000
                1626761100,           2021-07-20 06:05:00,           2021-07-20 01:05:00,      3.430000,      4.177000,          0.203000,                     1.901570,      0.954000
                1626761700,           2021-07-20 06:15:00,           2021-07-20 01:15:00,      3.430000,      4.177000,          0.175000,                     1.639285,      0.954000
                1626762300,           2021-07-20 06:25:00,           2021-07-20 01:25:00,      3.430000,      4.177000,          0.161000,                     1.508142,      0.953000
                1626762900,           2021-07-20 06:35:00,           2021-07-20 01:35:00,      3.430000,      4.167000,          0.158000,                     1.479650,      0.953000
                1626763500,           2021-07-20 06:45:00,           2021-07-20 01:45:00,      3.430000,      4.177000,          0.181000,                     1.695489,      0.954000
                1626764100,           2021-07-20 06:55:00,           2021-07-20 01:55:00,      3.430000,      4.187000,          0.181000,                     1.695935,      0.954000
                1626764700,           2021-07-20 07:05:00,           2021-07-20 02:05:00,      3.430000,      4.177000,          0.151000,                     1.414468,      0.953000
                1626765300,           2021-07-20 07:15:00,           2021-07-20 02:15:00,      3.430000,      4.167000,          0.138000,                     1.292352,      0.953000
                1626765900,           2021-07-20 07:25:00,           2021-07-20 02:25:00,      3.430000,      4.187000,          0.168000,                     1.574128,      0.954000
                1626766500,           2021-07-20 07:35:00,           2021-07-20 02:35:00,      3.430000,      4.157000,          0.278000,                     2.602748,      0.955000
                1626767100,           2021-07-20 07:45:00,           2021-07-20 02:45:00,      3.430000,      4.207000,          0.359000,                     3.365534,      0.956000
                1626767700,           2021-07-20 07:55:00,           2021-07-20 02:55:00,      3.430000,      4.187000,          0.343000,                     3.213845,      0.956000
                1626768300,           2021-07-20 08:05:00,           2021-07-20 03:05:00,      3.430000,      4.157000,          0.354000,                     3.314291,      0.956000
                1626768900,           2021-07-20 08:15:00,           2021-07-20 03:15:00,      3.430000,      4.207000,          0.384000,                     3.599903,      0.957000
                1626769500,           2021-07-20 08:25:00,           2021-07-20 03:25:00,      3.430000,      4.187000,          0.398000,                     3.729184,      0.957000
                1626770100,           2021-07-20 08:35:00,           2021-07-20 03:35:00,      3.430000,      4.197000,          0.392000,                     3.673933,      0.957000
                1626770700,           2021-07-20 08:45:00,           2021-07-20 03:45:00,      3.430000,      4.167000,          0.516000,                     4.832274,      0.959000
                1626771300,           2021-07-20 08:55:00,           2021-07-20 03:55:00,      3.430000,      4.207000,          0.660000,                     6.187333,      0.961000
                1626771900,           2021-07-20 09:05:00,           2021-07-20 04:05:00,      3.430000,      4.187000,          0.568000,                     5.322052,      0.960000
                1626772500,           2021-07-20 09:15:00,           2021-07-20 04:15:00,      3.430000,      4.167000,          0.374000,                     3.502462,      0.957000
                1626773100,           2021-07-20 09:25:00,           2021-07-20 04:25:00,      3.430000,      4.197000,          0.235000,                     2.202485,      0.955000
                1626773700,           2021-07-20 09:35:00,           2021-07-20 04:35:00,      3.430000,      4.167000,          0.144000,                     1.348542,      0.953000
                1626774300,           2021-07-20 09:45:00,           2021-07-20 04:45:00,      3.430000,      4.167000,          0.106000,                     0.992676,      0.953000
                1626774900,           2021-07-20 09:55:00,           2021-07-20 04:55:00,      3.430000,      4.167000,          0.095000,                     0.889663,      0.952000
                1626775500,           2021-07-20 10:05:00,           2021-07-20 05:05:00,      3.430000,      4.197000,          0.109000,                     1.021578,      0.953000
                1626776100,           2021-07-20 10:15:00,           2021-07-20 05:15:00,      3.430000,      4.217000,          0.120000,                     1.125266,      0.953000
                1626776700,           2021-07-20 10:25:00,           2021-07-20 05:25:00,      3.430000,      4.207000,          0.138000,                     1.293715,      0.954000
                1626777300,           2021-07-20 10:35:00,           2021-07-20 05:35:00,      3.430000,      4.157000,          0.117000,                     1.095401,      0.953000
                1626777900,           2021-07-20 10:45:00,           2021-07-20 05:45:00,      3.430000,      4.207000,          0.111000,                     1.040597,      0.953000
                1626778500,           2021-07-20 10:55:00,           2021-07-20 05:55:00,      3.430000,      4.177000,          0.123000,                     1.152183,      0.953000
                1626779100,           2021-07-20 11:05:00,           2021-07-20 06:05:00,      3.430000,      4.177000,          0.142000,                     1.330162,      0.953000
                1626779700,           2021-07-20 11:15:00,           2021-07-20 06:15:00,      3.430000,      4.177000,          0.167000,                     1.564346,      0.954000
                1626780300,           2021-07-20 11:25:00,           2021-07-20 06:25:00,      3.430000,      4.187000,          0.171000,                     1.602237,      0.954000
                1626780900,           2021-07-20 11:35:00,           2021-07-20 06:35:00,      3.430000,      4.167000,          0.192000,                     1.798055,      0.954000
                1626781500,           2021-07-20 11:45:00,           2021-07-20 06:45:00,      3.430000,      4.177000,          0.210000,                     1.967141,      0.954000
                1626782100,           2021-07-20 11:55:00,           2021-07-20 06:55:00,      3.430000,      4.126000,          0.228000,                     2.132884,      0.954000
                1626782700,           2021-07-20 12:05:00,           2021-07-20 07:05:00,      3.420000,      4.187000,          0.268000,                     2.511109,      0.955000
                1626783300,           2021-07-20 12:15:00,           2021-07-20 07:15:00,      3.420000,      4.187000,          0.291000,                     2.726614,      0.956000
                1626783900,           2021-07-20 12:25:00,           2021-07-20 07:25:00,      3.430000,      4.136000,          0.311000,                     2.910095,      0.956000
                1626784500,           2021-07-20 12:35:00,           2021-07-20 07:35:00,      3.420000,      4.136000,          0.331000,                     3.097240,      0.956000
                1626785100,           2021-07-20 12:45:00,           2021-07-20 07:45:00,      3.420000,      4.187000,          0.360000,                     3.373131,      0.957000
                1626785700,           2021-07-20 12:55:00,           2021-07-20 07:55:00,      3.420000,      4.167000,          0.417000,                     3.905152,      0.958000
                1626786300,           2021-07-20 13:05:00,           2021-07-20 08:05:00,      3.430000,      4.197000,          0.443000,                     4.151919,      0.958000
                1626786900,           2021-07-20 13:15:00,           2021-07-20 08:15:00,      3.420000,      4.177000,          0.447000,                     4.187201,      0.958000
                1626787500,           2021-07-20 13:25:00,           2021-07-20 08:25:00,      3.420000,      4.177000,          0.419000,                     3.924916,      0.958000
                1626788100,           2021-07-20 13:35:00,           2021-07-20 08:35:00,      3.430000,      4.177000,          0.392000,                     3.671997,      0.957000
                1626788700,           2021-07-20 13:45:00,           2021-07-20 08:45:00,      3.420000,      4.197000,          0.379000,                     3.552093,      0.957000
                1626789300,           2021-07-20 13:55:00,           2021-07-20 08:55:00,      3.420000,      4.177000,          0.394000,                     3.690732,      0.957000
                1626789900,           2021-07-20 14:05:00,           2021-07-20 09:05:00,      3.420000,      4.167000,          0.370000,                     3.465003,      0.957000
                1626790500,           2021-07-20 14:15:00,           2021-07-20 09:15:00,      3.420000,      4.177000,          0.359000,                     3.362875,      0.957000
                1626791100,           2021-07-20 14:25:00,           2021-07-20 09:25:00,      3.420000,      4.177000,          0.356000,                     3.334773,      0.957000
                1626791700,           2021-07-20 14:35:00,           2021-07-20 09:35:00,      3.420000,      4.177000,          0.306000,                     2.866406,      0.956000
                1626792300,           2021-07-20 14:45:00,           2021-07-20 09:45:00,      3.420000,      4.197000,          0.255000,                     2.389931,      0.955000
                1626792900,           2021-07-20 14:55:00,           2021-07-20 09:55:00,      3.420000,      4.146000,          0.140000,                     1.310356,      0.953000
                1626793500,           2021-07-20 15:05:00,           2021-07-20 10:05:00,      3.420000,      4.167000,          0.230000,                     2.153920,      0.955000
                1626794100,           2021-07-20 15:15:00,           2021-07-20 10:15:00,      3.420000,      4.197000,          0.354000,                     3.317787,      0.957000
                1626794700,           2021-07-20 15:25:00,           2021-07-20 10:25:00,      3.420000,      4.157000,          0.363000,                     3.398552,      0.957000
                1626795300,           2021-07-20 15:35:00,           2021-07-20 10:35:00,      3.420000,      4.146000,          0.372000,                     3.481804,      0.957000
                1626795900,           2021-07-20 15:45:00,           2021-07-20 10:45:00,      3.420000,      4.177000,          0.380000,                     3.559589,      0.957000
                1626796500,           2021-07-20 15:55:00,           2021-07-20 10:55:00,      3.420000,      4.187000,          0.357000,                     3.345022,      0.957000
                1626797100,           2021-07-20 16:05:00,           2021-07-20 11:05:00,      3.420000,      4.146000,          0.383000,                     3.584761,      0.957000
                1626797700,           2021-07-20 16:15:00,           2021-07-20 11:15:00,      3.420000,      4.167000,          0.397000,                     3.717854,      0.957000
                1626798300,           2021-07-20 16:25:00,           2021-07-20 11:25:00,      3.420000,      4.187000,          0.441000,                     4.132086,      0.958000
                1626798900,           2021-07-20 16:35:00,           2021-07-20 11:35:00,      3.420000,      4.146000,          0.495000,                     4.633046,      0.958000
                1626799500,           2021-07-20 16:45:00,           2021-07-20 11:45:00,      3.420000,      4.177000,          0.563000,                     5.273813,      0.960000
                1626800100,           2021-07-20 16:55:00,           2021-07-20 11:55:00,      3.420000,      4.187000,          0.618000,                     5.790542,      0.960000
                1626800700,           2021-07-20 17:05:00,           2021-07-20 12:05:00,      3.420000,      4.197000,          0.668000,                     6.260682,      0.961000
                1626801300,           2021-07-20 17:15:00,           2021-07-20 12:15:00,      3.420000,      4.197000,          0.739000,                     6.926114,      0.962000
                1626801900,           2021-07-20 17:25:00,           2021-07-20 12:25:00,      3.420000,      4.217000,          0.754000,                     7.070422,      0.962000
                1626802500,           2021-07-20 17:35:00,           2021-07-20 12:35:00,      3.420000,      4.187000,          0.685000,                     6.418319,      0.961000
                1626803100,           2021-07-20 17:45:00,           2021-07-20 12:45:00,      3.420000,      4.187000,          0.598000,                     5.603146,      0.960000
                1626803700,           2021-07-20 17:55:00,           2021-07-20 12:55:00,      3.420000,      4.187000,          0.580000,                     5.434489,      0.960000
                1626804300,           2021-07-20 18:05:00,           2021-07-20 13:05:00,      3.420000,      4.187000,          0.482000,                     4.516248,      0.958000
                1626804900,           2021-07-20 18:15:00,           2021-07-20 13:15:00,      3.420000,      4.167000,          0.406000,                     3.802138,      0.957000
                1626805500,           2021-07-20 18:25:00,           2021-07-20 13:25:00,      3.420000,      4.177000,          0.289000,                     2.707161,      0.955000
                1626806100,           2021-07-20 18:35:00,           2021-07-20 13:35:00,      3.420000,      4.187000,          0.148000,                     1.386732,      0.953000
                1626806700,           2021-07-20 18:45:00,           2021-07-20 13:45:00,      3.420000,      4.187000,          0.207000,                     1.939551,      0.954000
                1626807300,           2021-07-20 18:55:00,           2021-07-20 13:55:00,      3.420000,      4.167000,          0.192000,                     1.798055,      0.954000
                1626807900,           2021-07-20 19:05:00,           2021-07-20 14:05:00,      3.420000,      4.177000,          0.194000,                     1.817264,      0.954000
                1626808500,           2021-07-20 19:15:00,           2021-07-20 14:15:00,      3.420000,      4.197000,          0.221000,                     2.071273,      0.955000
                1626809100,           2021-07-20 19:25:00,           2021-07-20 14:25:00,      3.420000,      4.177000,          0.279000,                     2.613488,      0.955000
                1626809700,           2021-07-20 19:35:00,           2021-07-20 14:35:00,      3.420000,      4.167000,          0.284000,                     2.659624,      0.956000
                1626810300,           2021-07-20 19:45:00,           2021-07-20 14:45:00,      3.420000,      4.167000,          0.221000,                     2.069637,      0.955000
                1626810900,           2021-07-20 19:55:00,           2021-07-20 14:55:00,      3.420000,      4.187000,          0.214000,                     2.005139,      0.955000
                1626811500,           2021-07-20 20:05:00,           2021-07-20 15:05:00,      3.420000,      4.187000,          0.216000,                     2.023879,      0.955000
                1626812100,           2021-07-20 20:15:00,           2021-07-20 15:15:00,      3.420000,      4.187000,          0.213000,                     1.995769,      0.955000
                1626812700,           2021-07-20 20:25:00,           2021-07-20 15:25:00,      3.420000,      4.197000,          0.267000,                     2.502398,      0.955000
                1626813300,           2021-07-20 20:35:00,           2021-07-20 15:35:00,      3.420000,      4.187000,          0.312000,                     2.923380,      0.956000
                1626813900,           2021-07-20 20:45:00,           2021-07-20 15:45:00,      3.420000,      4.217000,          0.356000,                     3.338289,      0.957000
                1626814500,           2021-07-20 20:55:00,           2021-07-20 15:55:00,      3.420000,      4.187000,          0.396000,                     3.710444,      0.957000
                1626815100,           2021-07-20 21:05:00,           2021-07-20 16:05:00,      3.420000,      4.177000,          0.501000,                     4.693038,      0.959000
                1626815700,           2021-07-20 21:15:00,           2021-07-20 16:15:00,      3.420000,      4.187000,          0.518000,                     4.853561,      0.959000
                1626816300,           2021-07-20 21:25:00,           2021-07-20 16:25:00,      3.420000,      4.177000,          0.420000,                     3.934283,      0.958000
                1626816900,           2021-07-20 21:35:00,           2021-07-20 16:35:00,      3.420000,      4.217000,          0.618000,                     5.795120,      0.961000
                1626817500,           2021-07-20 21:45:00,           2021-07-20 16:45:00,      3.420000,      4.187000,          0.774000,                     7.252232,      0.962000
                1626818100,           2021-07-20 21:55:00,           2021-07-20 16:55:00,      3.420000,      4.197000,          0.808000,                     7.572801,      0.963000
                1626818700,           2021-07-20 22:05:00,           2021-07-20 17:05:00,      3.420000,      4.187000,          0.793000,                     7.430259,      0.963000
                1626819300,           2021-07-20 22:15:00,           2021-07-20 17:15:00,      3.420000,      4.187000,          0.522000,                     4.891040,      0.959000
                1626819900,           2021-07-20 22:25:00,           2021-07-20 17:25:00,      3.420000,      4.157000,          0.462000,                     4.325430,      0.958000
                1626820500,           2021-07-20 22:35:00,           2021-07-20 17:35:00,      3.420000,      4.207000,          0.436000,                     4.087390,      0.958000
                1626821100,           2021-07-20 22:45:00,           2021-07-20 17:45:00,      3.420000,      4.157000,          0.335000,                     3.136405,      0.956000
                1626821700,           2021-07-20 22:55:00,           2021-07-20 17:55:00,      3.420000,      4.177000,          0.331000,                     3.100590,      0.956000
                1626822300,           2021-07-20 23:05:00,           2021-07-20 18:05:00,      3.420000,      4.167000,          0.269000,                     2.519150,      0.955000
                1626822900,           2021-07-20 23:15:00,           2021-07-20 18:15:00,      3.420000,      4.177000,          0.255000,                     2.388672,      0.955000
                1626823500,           2021-07-20 23:25:00,           2021-07-20 18:25:00,      3.420000,      4.146000,          0.253000,                     2.368001,      0.955000
                1626824100,           2021-07-20 23:35:00,           2021-07-20 18:35:00,      3.420000,      4.167000,          0.176000,                     1.648217,      0.954000
                1626824700,           2021-07-20 23:45:00,           2021-07-20 18:45:00,      3.420000,      4.167000,          0.218000,                     2.041542,      0.955000
                1626825300,           2021-07-20 23:55:00,           2021-07-20 18:55:00,      3.420000,      4.177000,          0.296000,                     2.772733,      0.956000
                1626825900,           2021-07-21 00:05:00,           2021-07-20 19:05:00,      3.420000,      4.177000,          0.254000,                     2.379304,      0.955000
                1626826500,           2021-07-21 00:15:00,           2021-07-20 19:15:00,      3.420000,      4.146000,          0.272000,                     2.545835,      0.956000
                1626827100,           2021-07-21 00:25:00,           2021-07-20 19:25:00,      3.420000,      4.146000,          0.260000,                     2.433519,      0.955000
                1626827700,           2021-07-21 00:35:00,           2021-07-20 19:35:00,      3.420000,      4.167000,          0.238000,                     2.228839,      0.955000
                1626828300,           2021-07-21 00:45:00,           2021-07-20 19:45:00,      3.420000,      4.157000,          0.233000,                     2.181440,      0.955000
                1626828900,           2021-07-21 00:55:00,           2021-07-20 19:55:00,      3.420000,      4.167000,          0.207000,                     1.938528,      0.955000
                1626829500,           2021-07-21 01:05:00,           2021-07-20 20:05:00,      3.420000,      4.177000,          0.242000,                     2.266896,      0.955000
                1626830100,           2021-07-21 01:15:00,           2021-07-20 20:15:00,      3.420000,      4.146000,          0.337000,                     3.154215,      0.957000
                1626830700,           2021-07-21 01:25:00,           2021-07-20 20:25:00,      3.420000,      4.136000,          0.346000,                     3.237598,      0.957000
                1626831300,           2021-07-21 01:35:00,           2021-07-20 20:35:00,      3.420000,      4.197000,          0.358000,                     3.355276,      0.957000
                1626831900,           2021-07-21 01:45:00,           2021-07-20 20:45:00,      3.420000,      4.187000,          0.402000,                     3.766663,      0.957000
                1626832500,           2021-07-21 01:55:00,           2021-07-20 20:55:00,      3.420000,      4.167000,          0.412000,                     3.858327,      0.958000
                1626833100,           2021-07-21 02:05:00,           2021-07-20 21:05:00,      3.420000,      4.157000,          0.428000,                     4.007109,      0.957000
                1626833700,           2021-07-21 02:15:00,           2021-07-20 21:15:00,      3.420000,      4.187000,          0.422000,                     3.954059,      0.958000
                1626834300,           2021-07-21 02:25:00,           2021-07-20 21:25:00,      3.420000,      4.207000,          0.603000,                     5.652973,      0.960000
                1626834900,           2021-07-21 02:35:00,           2021-07-20 21:35:00,      3.420000,      4.177000,          0.800000,                     7.493872,      0.963000
                1626835500,           2021-07-21 02:45:00,           2021-07-20 21:45:00,      3.420000,      4.187000,          0.579000,                     5.425120,      0.960000
                1626836100,           2021-07-21 02:55:00,           2021-07-20 21:55:00,      3.420000,      4.167000,          0.394000,                     3.689759,      0.957000
                1626836700,           2021-07-21 03:05:00,           2021-07-20 22:05:00,      3.420000,      4.157000,          0.333000,                     3.117680,      0.956000
                1626837300,           2021-07-21 03:15:00,           2021-07-20 22:15:00,      3.420000,      4.157000,          0.217000,                     2.031642,      0.954000
                1626837900,           2021-07-21 03:25:00,           2021-07-20 22:25:00,      3.420000,      4.157000,          0.134000,                     1.254562,      0.953000
                1626838500,           2021-07-21 03:35:00,           2021-07-20 22:35:00,      3.420000,      4.146000,          0.151000,                     1.413313,      0.954000
                1626839100,           2021-07-21 03:45:00,           2021-07-20 22:45:00,      3.420000,      4.146000,          0.211000,                     1.974894,      0.955000
                1626839700,           2021-07-21 03:55:00,           2021-07-20 22:55:00,      3.420000,      4.157000,          0.237000,                     2.218890,      0.955000
                1626840300,           2021-07-21 04:05:00,           2021-07-20 23:05:00,      3.420000,      4.136000,          0.208000,                     1.946302,      0.955000
                1626840900,           2021-07-21 04:15:00,           2021-07-20 23:15:00,      3.420000,      4.187000,          0.200000,                     1.873962,      0.955000
                1626841500,           2021-07-21 04:25:00,           2021-07-20 23:25:00,      3.420000,      4.167000,          0.222000,                     2.079002,      0.955000
                1626842100,           2021-07-21 04:35:00,           2021-07-20 23:35:00,      3.420000,      4.167000,          0.414000,                     3.877057,      0.958000
                1626842700,           2021-07-21 04:45:00,           2021-07-20 23:45:00,      3.420000,      4.146000,          0.443000,                     4.146342,      0.958000
                1626843300,           2021-07-21 04:55:00,           2021-07-20 23:55:00,      3.420000,      4.167000,          0.481000,                     4.504503,      0.959000
                1626843900,           2021-07-21 05:05:00,           2021-07-21 00:05:00,      3.420000,      4.187000,          0.503000,                     4.713014,      0.959000
                1626844500,           2021-07-21 05:15:00,           2021-07-21 00:15:00,      3.420000,      4.177000,          0.528000,                     4.945956,      0.959000
                1626845100,           2021-07-21 05:25:00,           2021-07-21 00:25:00,      3.420000,      4.116000,          0.472000,                     4.414278,      0.958000
                1626845700,           2021-07-21 05:35:00,           2021-07-21 00:35:00,      3.420000,      4.167000,          0.416000,                     3.895787,      0.958000
                1626846300,           2021-07-21 05:45:00,           2021-07-21 00:45:00,      3.420000,      4.167000,          0.415000,                     3.886422,      0.958000
                1626846900,           2021-07-21 05:55:00,           2021-07-21 00:55:00,      3.420000,      4.167000,          0.359000,                     3.361989,      0.957000
                1626847500,           2021-07-21 06:05:00,           2021-07-21 01:05:00,      3.420000,      4.177000,          0.280000,                     2.622855,      0.956000
                1626848100,           2021-07-21 06:15:00,           2021-07-21 01:15:00,      3.420000,      4.197000,          0.260000,                     2.436792,      0.955000
                1626848700,           2021-07-21 06:25:00,           2021-07-21 01:25:00,      3.420000,      4.177000,          0.284000,                     2.660325,      0.956000
                1626849300,           2021-07-21 06:35:00,           2021-07-21 01:35:00,      3.420000,      4.167000,          0.297000,                     2.781367,      0.956000
                1626849900,           2021-07-21 06:45:00,           2021-07-21 01:45:00,      3.420000,      4.167000,          0.363000,                     3.399448,      0.957000
                1626850500,           2021-07-21 06:55:00,           2021-07-21 01:55:00,      3.420000,      4.197000,          0.397000,                     3.720794,      0.958000
                1626851100,           2021-07-21 07:05:00,           2021-07-21 02:05:00,      3.420000,      4.177000,          0.456000,                     4.271507,      0.958000
                1626851700,           2021-07-21 07:15:00,           2021-07-21 02:15:00,      3.420000,      4.157000,          0.311000,                     2.911707,      0.956000
                1626852300,           2021-07-21 07:25:00,           2021-07-21 02:25:00,      3.420000,      4.157000,          0.129000,                     1.207750,      0.954000
                1626852900,           2021-07-21 07:35:00,           2021-07-21 02:35:00,      3.420000,      4.157000,          0.088000,                     0.823891,      0.953000
                1626853500,           2021-07-21 07:45:00,           2021-07-21 02:45:00,      3.420000,      4.187000,          0.069000,                     0.646517,      0.953000
                1626854100,           2021-07-21 07:55:00,           2021-07-21 02:55:00,      3.420000,      4.167000,          0.049000,                     0.458879,      0.952000
                1626854700,           2021-07-21 08:05:00,           2021-07-21 03:05:00,      3.420000,      4.157000,          0.038000,                     0.355771,      0.952000
                1626855300,           2021-07-21 08:15:00,           2021-07-21 03:15:00,      3.420000,      4.146000,          0.042000,                     0.393107,      0.952000
                1626855900,           2021-07-21 08:25:00,           2021-07-21 03:25:00,      3.420000,      4.167000,          0.038000,                     0.355865,      0.952000
