lake,date_time,temp_c,light_intensity_lux,depth
cedar,2021-10-21T20:00:00Z,6.37,0,2.5m
cedar,2021-10-21T21:00:00Z,6.37,0,2.5m
cedar,2021-10-21T22:00:00Z,6.37,0,2.5m
cedar,2021-10-21T23:00:00Z,6.471,0,2.5m
cedar,2021-10-22T00:00:00Z,6.471,0,2.5m
cedar,2021-10-22T01:00:00Z,6.573,0,2.5m
cedar,2021-10-22T02:00:00Z,6.573,0,2.5m
cedar,2021-10-22T03:00:00Z,6.573,0,2.5m
cedar,2021-10-22T04:00:00Z,6.471,0,2.5m
cedar,2021-10-22T05:00:00Z,6.471,0,2.5m
cedar,2021-10-22T06:00:00Z,6.471,0,2.5m
cedar,2021-10-22T07:00:00Z,6.573,0,2.5m
cedar,2021-10-22T08:00:00Z,6.573,1463.9,2.5m
cedar,2021-10-22T09:00:00Z,6.877,16533.4,2.5m
cedar,2021-10-22T10:00:00Z,7.682,24800.2,2.5m
cedar,2021-10-22T11:00:00Z,7.582,17911.2,2.5m
cedar,2021-10-22T12:00:00Z,7.582,16533.4,2.5m
cedar,2021-10-22T13:00:00Z,8.481,28933.5,2.5m
cedar,2021-10-22T14:00:00Z,8.481,26178,2.5m
cedar,2021-10-22T15:00:00Z,7.782,8266.7,2.5m
cedar,2021-10-22T16:00:00Z,7.582,6200,2.5m
cedar,2021-10-22T17:00:00Z,7.28,2927.8,2.5m
cedar,2021-10-22T18:00:00Z,7.179,613.5,2.5m
cedar,2021-10-22T19:00:00Z,7.179,0,2.5m
cedar,2021-10-22T20:00:00Z,7.179,0,2.5m
cedar,2021-10-22T21:00:00Z,7.079,0,2.5m
cedar,2021-10-22T22:00:00Z,7.079,0,2.5m
cedar,2021-10-22T23:00:00Z,7.079,0,2.5m
cedar,2021-10-23T00:00:00Z,7.079,0,2.5m
cedar,2021-10-23T01:00:00Z,6.978,0,2.5m
cedar,2021-10-23T02:00:00Z,6.978,0,2.5m
cedar,2021-10-23T03:00:00Z,6.978,0,2.5m
cedar,2021-10-23T04:00:00Z,6.978,0,2.5m
cedar,2021-10-23T05:00:00Z,6.877,0,2.5m
cedar,2021-10-23T06:00:00Z,6.877,0,2.5m
cedar,2021-10-23T07:00:00Z,6.775,0,2.5m
cedar,2021-10-23T08:00:00Z,6.877,1313.2,2.5m
cedar,2021-10-23T09:00:00Z,6.978,2066.7,2.5m
cedar,2021-10-23T10:00:00Z,6.978,2669.5,2.5m
cedar,2021-10-23T11:00:00Z,7.682,19977.9,2.5m
cedar,2021-10-23T12:00:00Z,7.079,5511.1,2.5m
cedar,2021-10-23T13:00:00Z,7.481,24800.2,2.5m
cedar,2021-10-23T14:00:00Z,7.582,23422.4,2.5m
cedar,2021-10-23T15:00:00Z,7.882,19289,2.5m
cedar,2021-10-23T16:00:00Z,7.079,6200,2.5m
cedar,2021-10-23T17:00:00Z,6.775,2927.8,2.5m
cedar,2021-10-23T18:00:00Z,6.674,731.9,2.5m
cedar,2021-10-23T19:00:00Z,6.573,0,2.5m
cedar,2021-10-23T20:00:00Z,6.573,0,2.5m
cedar,2021-10-23T21:00:00Z,6.573,0,2.5m
cedar,2021-10-23T22:00:00Z,6.471,0,2.5m
cedar,2021-10-23T23:00:00Z,6.471,0,2.5m
cedar,2021-10-24T00:00:00Z,6.37,0,2.5m
cedar,2021-10-24T01:00:00Z,6.268,0,2.5m
cedar,2021-10-24T02:00:00Z,6.268,0,2.5m
cedar,2021-10-24T03:00:00Z,6.064,0,2.5m
cedar,2021-10-24T04:00:00Z,5.962,0,2.5m
cedar,2021-10-24T05:00:00Z,5.962,0,2.5m
cedar,2021-10-24T06:00:00Z,5.86,0,2.5m
cedar,2021-10-24T07:00:00Z,5.86,0,2.5m
