lake,date_time,temp_c,light_intensity_lux,depth
cedar,2019-11-21T18:00:00Z,6.166,0,2.5m
cedar,2019-11-21T19:00:00Z,6.166,0,2.5m
cedar,2019-11-21T20:00:00Z,6.166,0,2.5m
cedar,2019-11-21T21:00:00Z,6.064,0,2.5m
cedar,2019-11-21T22:00:00Z,5.962,0,2.5m
cedar,2019-11-21T23:00:00Z,5.962,0,2.5m
cedar,2019-11-22T00:00:00Z,5.86,0,2.5m
cedar,2019-11-22T01:00:00Z,5.757,0,2.5m
cedar,2019-11-22T02:00:00Z,5.757,0,2.5m
cedar,2019-11-22T03:00:00Z,5.757,0,2.5m
cedar,2019-11-22T04:00:00Z,5.757,0,2.5m
cedar,2019-11-22T05:00:00Z,5.655,0,2.5m
cedar,2019-11-22T06:00:00Z,5.655,0,2.5m
cedar,2019-11-22T07:00:00Z,5.552,96.9,2.5m
cedar,2019-11-22T08:00:00Z,5.655,1270.1,2.5m
cedar,2019-11-22T09:00:00Z,6.268,9300.1,2.5m
cedar,2019-11-22T10:00:00Z,6.775,19289,2.5m
cedar,2019-11-22T11:00:00Z,6.978,18600.1,2.5m
cedar,2019-11-22T12:00:00Z,7.28,12400.1,2.5m
cedar,2019-11-22T13:00:00Z,7.381,5511.1,2.5m
cedar,2019-11-22T14:00:00Z,7.079,6200,2.5m
cedar,2019-11-22T15:00:00Z,6.471,2152.8,2.5m
cedar,2019-11-22T16:00:00Z,5.86,1022.6,2.5m
cedar,2019-11-22T17:00:00Z,5.757,10.8,2.5m
cedar,2019-11-22T18:00:00Z,5.757,0,2.5m
cedar,2019-11-22T19:00:00Z,5.86,0,2.5m
cedar,2019-11-22T20:00:00Z,5.757,0,2.5m
cedar,2019-11-22T21:00:00Z,5.655,0,2.5m
cedar,2019-11-22T22:00:00Z,5.655,0,2.5m
cedar,2019-11-22T23:00:00Z,5.552,0,2.5m
cedar,2019-11-23T00:00:00Z,5.45,0,2.5m
cedar,2019-11-23T01:00:00Z,5.45,0,2.5m
cedar,2019-11-23T02:00:00Z,5.45,0,2.5m
cedar,2019-11-23T03:00:00Z,5.45,0,2.5m
cedar,2019-11-23T04:00:00Z,5.347,0,2.5m
cedar,2019-11-23T05:00:00Z,5.347,0,2.5m
cedar,2019-11-23T06:00:00Z,5.244,0,2.5m
cedar,2019-11-23T07:00:00Z,5.244,75.3,2.5m
cedar,2019-11-23T08:00:00Z,5.347,1205.6,2.5m
cedar,2019-11-23T09:00:00Z,6.064,8266.7,2.5m
cedar,2019-11-23T10:00:00Z,6.573,14466.8,2.5m
cedar,2019-11-23T11:00:00Z,6.978,17911.2,2.5m
cedar,2019-11-23T12:00:00Z,7.079,11711.2,2.5m
cedar,2019-11-23T13:00:00Z,6.877,10677.8,2.5m
cedar,2019-11-23T14:00:00Z,6.775,6200,2.5m
cedar,2019-11-23T15:00:00Z,6.064,1463.9,2.5m
cedar,2019-11-23T16:00:00Z,5.45,958,2.5m
cedar,2019-11-23T17:00:00Z,5.45,10.8,2.5m
cedar,2019-11-23T18:00:00Z,5.45,0,2.5m
cedar,2019-11-23T19:00:00Z,5.552,0,2.5m
cedar,2019-11-23T20:00:00Z,5.45,0,2.5m
cedar,2019-11-23T21:00:00Z,5.45,0,2.5m
cedar,2019-11-23T22:00:00Z,5.347,0,2.5m
cedar,2019-11-23T23:00:00Z,5.244,0,2.5m
cedar,2019-11-24T00:00:00Z,5.244,0,2.5m
cedar,2019-11-24T01:00:00Z,5.141,0,2.5m
cedar,2019-11-24T02:00:00Z,5.141,0,2.5m
cedar,2019-11-24T03:00:00Z,5.037,0,2.5m
cedar,2019-11-24T04:00:00Z,5.037,0,2.5m
cedar,2019-11-24T05:00:00Z,5.037,0,2.5m
cedar,2019-11-24T06:00:00Z,4.934,0,2.5m
cedar,2019-11-24T07:00:00Z,4.934,64.6,2.5m
cedar,2019-11-24T08:00:00Z,5.037,1463.9,2.5m
cedar,2019-11-24T09:00:00Z,5.655,8266.7,2.5m
cedar,2019-11-24T10:00:00Z,6.37,8266.7,2.5m
cedar,2019-11-24T11:00:00Z,6.573,14466.8,2.5m
cedar,2019-11-24T12:00:00Z,6.674,16533.4,2.5m
cedar,2019-11-24T13:00:00Z,6.471,13777.9,2.5m
cedar,2019-11-24T14:00:00Z,6.471,6200,2.5m
cedar,2019-11-24T15:00:00Z,6.064,2755.6,2.5m
cedar,2019-11-24T16:00:00Z,5.655,2238.9,2.5m
cedar,2019-11-24T17:00:00Z,5.552,10.8,2.5m
cedar,2019-11-24T18:00:00Z,5.347,0,2.5m
cedar,2019-11-24T19:00:00Z,5.347,0,2.5m
cedar,2019-11-24T20:00:00Z,5.347,0,2.5m
cedar,2019-11-24T21:00:00Z,5.244,0,2.5m
cedar,2019-11-24T22:00:00Z,5.244,0,2.5m
cedar,2019-11-24T23:00:00Z,5.141,0,2.5m
cedar,2019-11-25T00:00:00Z,5.141,0,2.5m
cedar,2019-11-25T01:00:00Z,5.141,0,2.5m
cedar,2019-11-25T02:00:00Z,5.037,0,2.5m
cedar,2019-11-25T03:00:00Z,5.037,0,2.5m
cedar,2019-11-25T04:00:00Z,4.934,0,2.5m
cedar,2019-11-25T05:00:00Z,4.934,0,2.5m
cedar,2019-11-25T06:00:00Z,4.934,0,2.5m
cedar,2019-11-25T07:00:00Z,4.831,43.1,2.5m
cedar,2019-11-25T08:00:00Z,4.831,1550,2.5m
cedar,2019-11-25T09:00:00Z,5.141,5511.1,2.5m
cedar,2019-11-25T10:00:00Z,5.45,5511.1,2.5m
cedar,2019-11-25T11:00:00Z,6.064,11711.2,2.5m
cedar,2019-11-25T12:00:00Z,5.757,7233.4,2.5m
cedar,2019-11-25T13:00:00Z,5.45,5511.1,2.5m
cedar,2019-11-25T14:00:00Z,5.757,7233.4,2.5m
cedar,2019-11-25T15:00:00Z,4.934,742.7,2.5m
cedar,2019-11-25T16:00:00Z,4.831,1151.7,2.5m
cedar,2019-11-25T17:00:00Z,4.623,0,2.5m
cedar,2019-11-25T18:00:00Z,4.623,0,2.5m
cedar,2019-11-25T19:00:00Z,4.623,0,2.5m
cedar,2019-11-25T20:00:00Z,4.519,0,2.5m
cedar,2019-11-25T21:00:00Z,4.519,0,2.5m
cedar,2019-11-25T22:00:00Z,4.415,0,2.5m
cedar,2019-11-25T23:00:00Z,4.415,0,2.5m
cedar,2019-11-26T00:00:00Z,4.311,0,2.5m
cedar,2019-11-26T01:00:00Z,4.207,0,2.5m
cedar,2019-11-26T02:00:00Z,4.207,0,2.5m
cedar,2019-11-26T03:00:00Z,4.207,0,2.5m
cedar,2019-11-26T04:00:00Z,4.207,0,2.5m
cedar,2019-11-26T05:00:00Z,4.207,0,2.5m
cedar,2019-11-26T06:00:00Z,4.207,0,2.5m
cedar,2019-11-26T07:00:00Z,4.207,10.8,2.5m
cedar,2019-11-26T08:00:00Z,4.311,796.5,2.5m
cedar,2019-11-26T09:00:00Z,4.311,753.5,2.5m
cedar,2019-11-26T10:00:00Z,4.519,1636.1,2.5m
cedar,2019-11-26T11:00:00Z,4.415,1334.7,2.5m
