unix,utc,pst,temp_c,do_mg_l,do_sat
1592626980,2020-06-20T04:23:00Z,2020-06-19T21:23:00Z,16.957,9.203,117.903287
1592627580,2020-06-20T04:33:00Z,2020-06-19T21:33:00Z,16.94,9.199,117.809615
1592628180,2020-06-20T04:43:00Z,2020-06-19T21:43:00Z,16.957,9.16,117.352397
1592628780,2020-06-20T04:53:00Z,2020-06-19T21:53:00Z,16.974,9.158,117.369016
1592629380,2020-06-20T05:03:00Z,2020-06-19T22:03:00Z,16.974,9.17,117.522808
1592629980,2020-06-20T05:13:00Z,2020-06-19T22:13:00Z,16.966,9.204,117.938574
1592630580,2020-06-20T05:23:00Z,2020-06-19T22:23:00Z,16.983,9.2,117.929756
1592631180,2020-06-20T05:33:00Z,2020-06-19T22:33:00Z,16.983,9.19,117.801571
1592631780,2020-06-20T05:43:00Z,2020-06-19T22:43:00Z,16.974,9.267,118.765961
1592632380,2020-06-20T05:53:00Z,2020-06-19T22:53:00Z,16.966,9.245,118.463941
1592632980,2020-06-20T06:03:00Z,2020-06-19T23:03:00Z,16.949,9.217,118.062642
1592633580,2020-06-20T06:13:00Z,2020-06-19T23:13:00Z,16.949,9.18,117.5887
1592634180,2020-06-20T06:23:00Z,2020-06-19T23:23:00Z,16.915,9.217,117.97763
1592634780,2020-06-20T06:33:00Z,2020-06-19T23:33:00Z,16.932,9.175,117.48234
1592635380,2020-06-20T06:43:00Z,2020-06-19T23:43:00Z,16.932,9.157,117.251857
1592635980,2020-06-20T06:53:00Z,2020-06-19T23:53:00Z,16.957,9.1,116.583713
1592636580,2020-06-20T07:03:00Z,2020-06-20T00:03:00Z,16.932,9.115,116.714063
1592637180,2020-06-20T07:13:00Z,2020-06-20T00:13:00Z,16.966,9.097,116.567493
1592637780,2020-06-20T07:23:00Z,2020-06-20T00:23:00Z,16.957,9.112,116.73745
1592638380,2020-06-20T07:33:00Z,2020-06-20T00:33:00Z,16.966,9.089,116.464982
1592638980,2020-06-20T07:43:00Z,2020-06-20T00:43:00Z,16.974,9.096,116.574424
1592639580,2020-06-20T07:53:00Z,2020-06-20T00:53:00Z,16.966,9.101,116.618748
1592640180,2020-06-20T08:03:00Z,2020-06-20T01:03:00Z,16.974,9.085,116.433447
1592640780,2020-06-20T08:13:00Z,2020-06-20T01:13:00Z,16.974,9.15,117.266488
1592641380,2020-06-20T08:23:00Z,2020-06-20T01:23:00Z,16.966,9.171,117.515717
1592641980,2020-06-20T08:33:00Z,2020-06-20T01:33:00Z,16.974,9.153,117.304936
1592642580,2020-06-20T08:43:00Z,2020-06-20T01:43:00Z,16.966,9.116,116.810956
1592643180,2020-06-20T08:53:00Z,2020-06-20T01:53:00Z,16.94,9.119,116.785072
1592643780,2020-06-20T09:03:00Z,2020-06-20T02:03:00Z,16.949,9.111,116.704864
1592644380,2020-06-20T09:13:00Z,2020-06-20T02:13:00Z,16.949,9.136,117.025094
1592644980,2020-06-20T09:23:00Z,2020-06-20T02:23:00Z,16.932,9.148,117.136615
1592645580,2020-06-20T09:33:00Z,2020-06-20T02:33:00Z,16.932,9.131,116.918937
1592646180,2020-06-20T09:43:00Z,2020-06-20T02:43:00Z,16.915,9.123,116.77443
1592646780,2020-06-20T09:53:00Z,2020-06-20T02:53:00Z,16.932,9.057,115.971396
1592647380,2020-06-20T10:03:00Z,2020-06-20T03:03:00Z,16.94,9.031,115.658075
1592647980,2020-06-20T10:13:00Z,2020-06-20T03:13:00Z,16.94,9.054,115.952631
1592648580,2020-06-20T10:23:00Z,2020-06-20T03:23:00Z,16.94,9.036,115.722109
1592649180,2020-06-20T10:33:00Z,2020-06-20T03:33:00Z,16.957,9.019,115.54599
1592649780,2020-06-20T10:43:00Z,2020-06-20T03:43:00Z,16.94,9.035,115.709302
1592650380,2020-06-20T10:53:00Z,2020-06-20T03:53:00Z,16.94,9.033,115.683689
1592650980,2020-06-20T11:03:00Z,2020-06-20T04:03:00Z,16.957,9.013,115.469122
1592651580,2020-06-20T11:13:00Z,2020-06-20T04:13:00Z,16.923,9.002,115.245164
1592652180,2020-06-20T11:23:00Z,2020-06-20T04:23:00Z,16.949,9.021,115.552033
1592652780,2020-06-20T11:33:00Z,2020-06-20T04:33:00Z,16.957,9.039,115.802218
1592653380,2020-06-20T11:43:00Z,2020-06-20T04:43:00Z,16.94,9.061,116.042279
1592653980,2020-06-20T11:53:00Z,2020-06-20T04:53:00Z,16.94,9.056,115.978245
1592654580,2020-06-20T12:03:00Z,2020-06-20T05:03:00Z,16.932,9.105,116.586017
1592655180,2020-06-20T12:13:00Z,2020-06-20T05:13:00Z,16.932,9.117,116.739672
1592655780,2020-06-20T12:23:00Z,2020-06-20T05:23:00Z,16.94,9.034,115.696495
1592656380,2020-06-20T12:33:00Z,2020-06-20T05:33:00Z,16.923,8.988,115.065934
1592656980,2020-06-20T12:43:00Z,2020-06-20T05:43:00Z,16.915,8.88,113.664029
1592657580,2020-06-20T12:53:00Z,2020-06-20T05:53:00Z,16.898,8.817,112.816973
1592658180,2020-06-20T13:03:00Z,2020-06-20T06:03:00Z,16.898,8.777,112.305157
1592658780,2020-06-20T13:13:00Z,2020-06-20T06:13:00Z,16.898,8.768,112.189999
1592659380,2020-06-20T13:23:00Z,2020-06-20T06:23:00Z,16.872,8.704,111.309719
1592659980,2020-06-20T13:33:00Z,2020-06-20T06:33:00Z,16.872,8.665,110.810973
1592660580,2020-06-20T13:43:00Z,2020-06-20T06:43:00Z,16.864,8.591,109.845998
1592661180,2020-06-20T13:53:00Z,2020-06-20T06:53:00Z,16.881,8.505,108.785597
1592661780,2020-06-20T14:03:00Z,2020-06-20T07:03:00Z,16.864,8.453,108.081507
1592662380,2020-06-20T14:13:00Z,2020-06-20T07:13:00Z,16.864,8.436,107.864142
1592662980,2020-06-20T14:23:00Z,2020-06-20T07:23:00Z,16.906,8.389,107.358748
1592663580,2020-06-20T14:33:00Z,2020-06-20T07:33:00Z,16.94,8.356,107.013495
1592664180,2020-06-20T14:43:00Z,2020-06-20T07:43:00Z,16.915,8.271,105.868827
1592664780,2020-06-20T14:53:00Z,2020-06-20T07:53:00Z,16.932,8.21,105.125887
1592665380,2020-06-20T15:03:00Z,2020-06-20T08:03:00Z,16.932,8.169,104.600898
1592665980,2020-06-20T15:13:00Z,2020-06-20T08:13:00Z,16.949,8.158,104.497671
1592666580,2020-06-20T15:23:00Z,2020-06-20T08:23:00Z,16.94,8.165,104.567399
1592667180,2020-06-20T15:33:00Z,2020-06-20T08:33:00Z,16.983,8.152,104.496019
1592667780,2020-06-20T15:43:00Z,2020-06-20T08:43:00Z,16.974,8.12,104.065998
1592668380,2020-06-20T15:53:00Z,2020-06-20T08:53:00Z,16.974,8.111,103.950654
1592668980,2020-06-20T16:03:00Z,2020-06-20T09:03:00Z,16.983,8.105,103.893551
1592669580,2020-06-20T16:13:00Z,2020-06-20T09:13:00Z,17.025,8.067,103.498399
1592670180,2020-06-20T16:23:00Z,2020-06-20T09:23:00Z,17.05,8.054,103.386264
1592670780,2020-06-20T16:33:00Z,2020-06-20T09:33:00Z,17.093,8.067,103.647313
1592671380,2020-06-20T16:43:00Z,2020-06-20T09:43:00Z,17.067,8.083,103.795828
1592671980,2020-06-20T16:53:00Z,2020-06-20T09:53:00Z,17.11,8.107,104.198667
1592672580,2020-06-20T17:03:00Z,2020-06-20T10:03:00Z,17.152,8.064,103.737969
1592673180,2020-06-20T17:13:00Z,2020-06-20T10:13:00Z,17.152,8.034,103.352039
1592673780,2020-06-20T17:23:00Z,2020-06-20T10:23:00Z,17.161,8.081,103.976417
1592674380,2020-06-20T17:33:00Z,2020-06-20T10:33:00Z,17.228,8.315,107.13859
1592674980,2020-06-20T17:43:00Z,2020-06-20T10:43:00Z,17.288,8.452,109.041648
1592675580,2020-06-20T17:53:00Z,2020-06-20T10:53:00Z,17.288,8.441,108.899734
1592676180,2020-06-20T18:03:00Z,2020-06-20T11:03:00Z,17.305,8.473,109.351728
1592676780,2020-06-20T18:13:00Z,2020-06-20T11:13:00Z,17.321,8.519,109.982453
1592677380,2020-06-20T18:23:00Z,2020-06-20T11:23:00Z,17.305,8.533,110.126082
1592677980,2020-06-20T18:33:00Z,2020-06-20T11:33:00Z,17.296,8.567,110.543924
1592678580,2020-06-20T18:43:00Z,2020-06-20T11:43:00Z,17.313,8.593,110.919124
1592679180,2020-06-20T18:53:00Z,2020-06-20T11:53:00Z,17.347,8.632,111.502329
1592679780,2020-06-20T19:03:00Z,2020-06-20T12:03:00Z,17.381,8.716,112.667966
1592680380,2020-06-20T19:13:00Z,2020-06-20T12:13:00Z,17.44,8.733,113.02786
1592680980,2020-06-20T19:23:00Z,2020-06-20T12:23:00Z,17.508,8.765,113.604191
1592681580,2020-06-20T19:33:00Z,2020-06-20T12:33:00Z,17.55,8.885,115.26109
1592682180,2020-06-20T19:43:00Z,2020-06-20T12:43:00Z,17.617,8.909,115.734936
1592682780,2020-06-20T19:53:00Z,2020-06-20T12:53:00Z,17.634,8.946,116.257009
1592683380,2020-06-20T20:03:00Z,2020-06-20T13:03:00Z,17.66,9.125,118.647802
1592683980,2020-06-20T20:13:00Z,2020-06-20T13:13:00Z,17.592,8.996,116.803899
1592684580,2020-06-20T20:23:00Z,2020-06-20T13:23:00Z,17.533,8.76,113.598987
1592685180,2020-06-20T20:33:00Z,2020-06-20T13:33:00Z,17.609,8.821,114.572532
1592685780,2020-06-20T20:43:00Z,2020-06-20T13:43:00Z,17.643,8.84,114.901161
1592686380,2020-06-20T20:53:00Z,2020-06-20T13:53:00Z,17.702,8.823,114.821987
1592686980,2020-06-20T21:03:00Z,2020-06-20T14:03:00Z,17.736,8.828,114.968833
1592687580,2020-06-20T21:13:00Z,2020-06-20T14:13:00Z,17.736,8.801,114.617207
1592688180,2020-06-20T21:23:00Z,2020-06-20T14:23:00Z,17.812,8.79,114.656014
1592688780,2020-06-20T21:33:00Z,2020-06-20T14:33:00Z,17.854,8.863,115.709702
1592689380,2020-06-20T21:43:00Z,2020-06-20T14:43:00Z,17.845,8.966,117.032404
1592689980,2020-06-20T21:53:00Z,2020-06-20T14:53:00Z,17.947,9.103,119.07387
1592690580,2020-06-20T22:03:00Z,2020-06-20T15:03:00Z,17.963,9.138,119.571581
1592691180,2020-06-20T22:13:00Z,2020-06-20T15:13:00Z,17.955,9.027,118.099435
1592691780,2020-06-20T22:23:00Z,2020-06-20T15:23:00Z,18.022,9.066,118.775405
1592692380,2020-06-20T22:33:00Z,2020-06-20T15:33:00Z,18.039,9.06,118.738833
1592692980,2020-06-20T22:43:00Z,2020-06-20T15:43:00Z,18.014,8.982,117.655296
1592693580,2020-06-20T22:53:00Z,2020-06-20T15:53:00Z,18.098,8.929,117.165774
1592694180,2020-06-20T23:03:00Z,2020-06-20T16:03:00Z,18.065,9.013,118.186821
1592694780,2020-06-20T23:13:00Z,2020-06-20T16:13:00Z,18.09,8.984,117.867858
1592695380,2020-06-20T23:23:00Z,2020-06-20T16:23:00Z,18.141,9.055,118.925454
1592695980,2020-06-20T23:33:00Z,2020-06-20T16:33:00Z,18.132,9.063,119.008249
1592696580,2020-06-20T23:43:00Z,2020-06-20T16:43:00Z,18.157,9.073,119.201504
1592697180,2020-06-20T23:53:00Z,2020-06-20T16:53:00Z,18.199,9.169,120.567941
1592697780,2020-06-21T00:03:00Z,2020-06-20T17:03:00Z,18.191,9.274,121.928374
1592698380,2020-06-21T00:13:00Z,2020-06-20T17:13:00Z,18.124,9.118,119.710548
1592698980,2020-06-21T00:23:00Z,2020-06-20T17:23:00Z,18.107,9.065,118.972632
1592699580,2020-06-21T00:33:00Z,2020-06-20T17:33:00Z,18.115,9.208,120.869533
1592700180,2020-06-21T00:43:00Z,2020-06-20T17:43:00Z,18.115,9.222,121.053305
1592700780,2020-06-21T00:53:00Z,2020-06-20T17:53:00Z,18.157,9.198,120.84376
1592701380,2020-06-21T01:03:00Z,2020-06-20T18:03:00Z,18.242,9.384,123.505328
1592701980,2020-06-21T01:13:00Z,2020-06-20T18:13:00Z,18.284,9.417,124.047729
1592702580,2020-06-21T01:23:00Z,2020-06-20T18:23:00Z,18.208,9.397,123.589135
1592703180,2020-06-21T01:33:00Z,2020-06-20T18:33:00Z,18.225,9.46,124.461645
1592703780,2020-06-21T01:43:00Z,2020-06-20T18:43:00Z,18.216,9.426,123.991143
1592704380,2020-06-21T01:53:00Z,2020-06-20T18:53:00Z,18.284,9.464,124.666848
1592704980,2020-06-21T02:03:00Z,2020-06-20T19:03:00Z,18.343,9.386,123.790743
1592705580,2020-06-21T02:13:00Z,2020-06-20T19:13:00Z,18.326,9.331,123.021991
1592706180,2020-06-21T02:23:00Z,2020-06-20T19:23:00Z,18.225,9.365,123.211766
1592706780,2020-06-21T02:33:00Z,2020-06-20T19:33:00Z,18.233,9.35,123.034853
1592707380,2020-06-21T02:43:00Z,2020-06-20T19:43:00Z,18.199,9.382,123.368789
1592707980,2020-06-21T02:53:00Z,2020-06-20T19:53:00Z,18.225,9.395,123.606464
1592708580,2020-06-21T03:03:00Z,2020-06-20T20:03:00Z,18.141,9.378,123.167632
1592709180,2020-06-21T03:13:00Z,2020-06-20T20:13:00Z,18.132,9.283,121.897118
1592709780,2020-06-21T03:23:00Z,2020-06-20T20:23:00Z,18.141,9.251,121.499655
1592710380,2020-06-21T03:33:00Z,2020-06-20T20:33:00Z,18.183,9.353,122.946575
1592710980,2020-06-21T03:43:00Z,2020-06-20T20:43:00Z,18.216,9.371,123.267664
1592711580,2020-06-21T03:53:00Z,2020-06-20T20:53:00Z,18.267,9.397,123.740618
1592712180,2020-06-21T04:03:00Z,2020-06-20T21:03:00Z,18.284,9.428,124.192629
1592712780,2020-06-21T04:13:00Z,2020-06-20T21:13:00Z,18.258,9.54,125.600193
1592713380,2020-06-21T04:23:00Z,2020-06-20T21:23:00Z,18.208,9.462,124.444013
1592713980,2020-06-21T04:33:00Z,2020-06-20T21:33:00Z,18.191,9.372,123.216813
1592714580,2020-06-21T04:43:00Z,2020-06-20T21:43:00Z,18.208,9.334,122.76056
1592715180,2020-06-21T04:53:00Z,2020-06-20T21:53:00Z,18.191,9.306,122.349089
1592715780,2020-06-21T05:03:00Z,2020-06-20T22:03:00Z,18.199,9.32,122.553519
1592716380,2020-06-21T05:13:00Z,2020-06-20T22:13:00Z,18.199,9.274,121.948641
1592716980,2020-06-21T05:23:00Z,2020-06-20T22:23:00Z,18.183,9.291,122.131576
1592717580,2020-06-21T05:33:00Z,2020-06-20T22:33:00Z,18.183,9.287,122.078996
1592718180,2020-06-21T05:43:00Z,2020-06-20T22:43:00Z,18.183,9.273,121.894964
1592718780,2020-06-21T05:53:00Z,2020-06-20T22:53:00Z,18.191,9.255,121.678575
1592719380,2020-06-21T06:03:00Z,2020-06-20T23:03:00Z,18.191,9.214,121.139534
1592719980,2020-06-21T06:13:00Z,2020-06-20T23:13:00Z,18.191,9.198,120.929177
1592720580,2020-06-21T06:23:00Z,2020-06-20T23:23:00Z,18.199,9.201,120.988726
1592721180,2020-06-21T06:33:00Z,2020-06-20T23:33:00Z,18.191,9.222,121.244713
1592721780,2020-06-21T06:43:00Z,2020-06-20T23:43:00Z,18.191,9.174,120.613641
1592722380,2020-06-21T06:53:00Z,2020-06-20T23:53:00Z,18.199,9.177,120.673137
1592722980,2020-06-21T07:03:00Z,2020-06-21T00:03:00Z,18.199,9.207,121.067623
1592723580,2020-06-21T07:13:00Z,2020-06-21T00:13:00Z,18.208,9.267,121.879378
1592724180,2020-06-21T07:23:00Z,2020-06-21T00:23:00Z,18.208,9.27,121.918834
1592724780,2020-06-21T07:33:00Z,2020-06-21T00:33:00Z,18.191,9.279,121.994111
1592725380,2020-06-21T07:43:00Z,2020-06-21T00:43:00Z,18.191,9.24,121.481365
1592725980,2020-06-21T07:53:00Z,2020-06-21T00:53:00Z,18.183,9.173,120.580449
1592726580,2020-06-21T08:03:00Z,2020-06-21T01:03:00Z,18.183,9.15,120.27811
1592727180,2020-06-21T08:13:00Z,2020-06-21T01:13:00Z,18.191,9.13,120.035158
1592727780,2020-06-21T08:23:00Z,2020-06-21T01:23:00Z,18.174,9.152,120.281903
1592728380,2020-06-21T08:33:00Z,2020-06-21T01:33:00Z,18.199,9.119,119.910465
1592728980,2020-06-21T08:43:00Z,2020-06-21T01:43:00Z,18.149,9.082,119.299904
1592729580,2020-06-21T08:53:00Z,2020-06-21T01:53:00Z,18.157,9.025,118.570878
1592730180,2020-06-21T09:03:00Z,2020-06-21T02:03:00Z,18.174,9.035,118.744208
1592730780,2020-06-21T09:13:00Z,2020-06-21T02:13:00Z,18.174,9.026,118.625924
1592731380,2020-06-21T09:23:00Z,2020-06-21T02:23:00Z,18.166,9.028,118.632483
1592731980,2020-06-21T09:33:00Z,2020-06-21T02:33:00Z,18.149,9.052,118.905828
1592732580,2020-06-21T09:43:00Z,2020-06-21T02:43:00Z,18.166,9.033,118.698186
1592733180,2020-06-21T09:53:00Z,2020-06-21T02:53:00Z,18.166,9.034,118.711326
1592733780,2020-06-21T10:03:00Z,2020-06-21T03:03:00Z,18.166,9.08,119.315789
1592734380,2020-06-21T10:13:00Z,2020-06-21T03:13:00Z,18.141,9.115,119.713474
1592734980,2020-06-21T10:23:00Z,2020-06-21T03:23:00Z,18.141,9.125,119.84481100000001
1592735580,2020-06-21T10:33:00Z,2020-06-21T03:33:00Z,18.166,9.082,119.34207
1592736180,2020-06-21T10:43:00Z,2020-06-21T03:43:00Z,18.157,9.043,118.807363
1592736780,2020-06-21T10:53:00Z,2020-06-21T03:53:00Z,18.183,9.09,119.489401
1592737380,2020-06-21T11:03:00Z,2020-06-21T04:03:00Z,18.174,9.123,119.900765
1592737980,2020-06-21T11:13:00Z,2020-06-21T04:13:00Z,18.174,9.159,120.373902
1592738580,2020-06-21T11:23:00Z,2020-06-21T04:23:00Z,18.166,9.171,120.511575
1592739180,2020-06-21T11:33:00Z,2020-06-21T04:33:00Z,18.166,9.148,120.209344
1592739780,2020-06-21T11:43:00Z,2020-06-21T04:43:00Z,18.183,9.207,121.027384
1592740380,2020-06-21T11:53:00Z,2020-06-21T04:53:00Z,18.174,9.273,121.872168
1592740980,2020-06-21T12:03:00Z,2020-06-21T05:03:00Z,18.166,9.041,118.80331
1592741580,2020-06-21T12:13:00Z,2020-06-21T05:13:00Z,18.149,8.729,114.662945
1592742180,2020-06-21T12:23:00Z,2020-06-21T05:23:00Z,18.149,8.599,112.955283
1592742780,2020-06-21T12:33:00Z,2020-06-21T05:33:00Z,18.124,8.545,112.187611
1592743380,2020-06-21T12:43:00Z,2020-06-21T05:43:00Z,18.115,8.436,110.735815
1592743980,2020-06-21T12:53:00Z,2020-06-21T05:53:00Z,18.098,8.385,110.02744
1592744580,2020-06-21T13:03:00Z,2020-06-21T06:03:00Z,18.098,8.321,109.187636
1592745180,2020-06-21T13:13:00Z,2020-06-21T06:13:00Z,18.09,8.259,108.356038
1592745780,2020-06-21T13:23:00Z,2020-06-21T06:23:00Z,18.082,8.187,107.393535
1592746380,2020-06-21T13:33:00Z,2020-06-21T06:33:00Z,18.09,8.122,106.558632
1592746980,2020-06-21T13:43:00Z,2020-06-21T06:43:00Z,18.073,8.024,105.235658
1592747580,2020-06-21T13:53:00Z,2020-06-21T06:53:00Z,18.065,7.949,104.234665
1592748180,2020-06-21T14:03:00Z,2020-06-21T07:03:00Z,18.073,7.861,103.097894
1592748780,2020-06-21T14:13:00Z,2020-06-21T07:13:00Z,18.065,7.829,102.661114
1592749380,2020-06-21T14:23:00Z,2020-06-21T07:23:00Z,18.082,7.797,102.277683
1592749980,2020-06-21T14:33:00Z,2020-06-21T07:33:00Z,18.082,7.787,102.146508
1592750580,2020-06-21T14:43:00Z,2020-06-21T07:43:00Z,18.098,7.759,101.813108
1592751180,2020-06-21T14:53:00Z,2020-06-21T07:53:00Z,18.098,7.768,101.931205
1592751780,2020-06-21T15:03:00Z,2020-06-21T08:03:00Z,18.107,7.815,102.567139
1592752380,2020-06-21T15:13:00Z,2020-06-21T08:13:00Z,18.124,7.925,104.047608
1592752980,2020-06-21T15:23:00Z,2020-06-21T08:23:00Z,18.115,7.863,103.214285
1592753580,2020-06-21T15:33:00Z,2020-06-21T08:33:00Z,18.115,7.838,102.886121
1592754180,2020-06-21T15:43:00Z,2020-06-21T08:43:00Z,18.132,8.064,105.89016
1592754780,2020-06-21T15:53:00Z,2020-06-21T08:53:00Z,18.149,8.365,109.881491
1592755380,2020-06-21T16:03:00Z,2020-06-21T09:03:00Z,18.174,8.553,112.409431
1592755980,2020-06-21T16:13:00Z,2020-06-21T09:13:00Z,18.174,8.534,112.15972
1592756580,2020-06-21T16:23:00Z,2020-06-21T09:23:00Z,18.199,8.502,111.797212
1592757180,2020-06-21T16:33:00Z,2020-06-21T09:33:00Z,18.191,8.492,111.647159
1592757780,2020-06-21T16:43:00Z,2020-06-21T09:43:00Z,18.199,8.38,110.192971
1592758380,2020-06-21T16:53:00Z,2020-06-21T09:53:00Z,18.233,8.263,108.731229
1592758980,2020-06-21T17:03:00Z,2020-06-21T10:03:00Z,18.233,8.123,106.888995
1592759580,2020-06-21T17:13:00Z,2020-06-21T10:13:00Z,18.258,8.123,106.944483
1592760180,2020-06-21T17:23:00Z,2020-06-21T10:23:00Z,18.309,8.258,108.836945
1592760780,2020-06-21T17:33:00Z,2020-06-21T10:33:00Z,18.326,8.367,110.312399
1592761380,2020-06-21T17:43:00Z,2020-06-21T10:43:00Z,18.376,8.335,110.004442
1592761980,2020-06-21T17:53:00Z,2020-06-21T10:53:00Z,18.359,8.323,109.807381
1592762580,2020-06-21T18:03:00Z,2020-06-21T11:03:00Z,18.376,8.53,112.578031
1592763180,2020-06-21T18:13:00Z,2020-06-21T11:13:00Z,18.427,8.488,112.142102
1592763780,2020-06-21T18:23:00Z,2020-06-21T11:23:00Z,18.418,8.423,111.262599
1592764380,2020-06-21T18:33:00Z,2020-06-21T11:33:00Z,18.461,8.386,110.872486
1592764980,2020-06-21T18:43:00Z,2020-06-21T11:43:00Z,18.503,8.375,110.82329
1592765580,2020-06-21T18:53:00Z,2020-06-21T11:53:00Z,18.511,8.547,113.118012
1592766180,2020-06-21T19:03:00Z,2020-06-21T12:03:00Z,18.503,8.708,115.229756
1592766780,2020-06-21T19:13:00Z,2020-06-21T12:13:00Z,18.561,8.719,115.51371
1592767380,2020-06-21T19:23:00Z,2020-06-21T12:23:00Z,18.587,8.688,115.164839
1592767980,2020-06-21T19:33:00Z,2020-06-21T12:33:00Z,18.57,8.751,115.95922
1592768580,2020-06-21T19:43:00Z,2020-06-21T12:43:00Z,18.629,8.78,116.485316
1592769180,2020-06-21T19:53:00Z,2020-06-21T12:53:00Z,18.671,8.675,115.192044
1592769780,2020-06-21T20:03:00Z,2020-06-21T13:03:00Z,18.73,8.815,117.193513
1592770380,2020-06-21T20:13:00Z,2020-06-21T13:13:00Z,18.755,8.883,118.158404
