date_time,temp_C,intensity_lux
8/7/2020 9:00,22.333,17911.2
8/7/2020 10:00,22.717,17911.2
8/7/2020 11:00,23.196,26178
8/7/2020 12:00,23.869,44089.2
8/7/2020 13:00,24.351,39955.8
8/7/2020 14:00,24.835,41333.6
8/7/2020 15:00,24.931,41333.6
8/7/2020 16:00,24.641,35822.5
8/7/2020 17:00,24.641,18600.1
8/7/2020 18:00,24.255,13777.9
8/7/2020 19:00,23.388,1302.4
8/7/2020 20:00,23.196,527.4
8/7/2020 21:00,23.292,0
8/7/2020 22:00,23.1,0
8/7/2020 23:00,22.812,0
8/8/2020 0:00,22.717,0
8/8/2020 1:00,22.525,0
8/8/2020 2:00,22.333,0
8/8/2020 3:00,22.142,0
8/8/2020 4:00,21.951,0
8/8/2020 5:00,21.76,0
8/8/2020 6:00,21.569,21.5
8/8/2020 7:00,21.569,914.9
8/8/2020 8:00,21.855,7233.4
8/8/2020 9:00,22.333,15844.5
8/8/2020 10:00,22.717,27555.7
8/8/2020 11:00,23.196,34444.7
8/8/2020 12:00,23.869,39955.8
8/8/2020 13:00,24.351,44089.2
8/8/2020 14:00,24.738,37200.2
8/8/2020 15:00,24.931,46844.8
8/8/2020 16:00,24.641,34444.7
8/8/2020 17:00,24.641,9300.1
8/8/2020 18:00,24.255,12400.1
8/8/2020 19:00,23.292,1334.7
8/8/2020 20:00,23.196,495.1
8/8/2020 21:00,23.196,0
8/8/2020 22:00,23.196,0
8/8/2020 23:00,23.196,0
8/9/2020 0:00,23.004,0
8/9/2020 1:00,22.812,0
8/9/2020 2:00,22.621,0
8/9/2020 3:00,22.429,0
8/9/2020 4:00,22.333,0
8/9/2020 5:00,22.142,0
8/9/2020 6:00,21.951,10.8
8/9/2020 7:00,21.951,1097.9
8/9/2020 8:00,22.238,6544.5
8/9/2020 9:00,22.717,16533.4
8/9/2020 10:00,23.1,28933.5
8/9/2020 11:00,23.773,33066.9
8/9/2020 12:00,24.351,41333.6
8/9/2020 13:00,24.835,46844.8
8/9/2020 14:00,25.222,49600.3
8/9/2020 15:00,25.222,21355.7
8/9/2020 16:00,25.125,33066.9
8/9/2020 17:00,24.931,28933.5
8/9/2020 18:00,24.545,10333.4
8/9/2020 19:00,23.773,1302.4
8/9/2020 20:00,23.581,484.4
8/9/2020 21:00,23.581,0
8/9/2020 22:00,23.581,0
8/9/2020 23:00,23.581,0
8/10/2020 0:00,23.484,0
8/10/2020 1:00,23.292,0
8/10/2020 2:00,23.1,0
8/10/2020 3:00,22.908,0
8/10/2020 4:00,22.812,0
8/10/2020 5:00,22.621,0
8/10/2020 6:00,22.429,10.8
8/10/2020 7:00,22.429,1033.3
8/10/2020 8:00,22.621,7233.4
8/10/2020 9:00,23.1,13089
8/10/2020 10:00,23.484,24800.2
8/10/2020 11:00,24.158,30311.3
8/10/2020 12:00,24.738,38578
8/10/2020 13:00,25.222,46844.8
8/10/2020 14:00,25.319,46844.8
8/10/2020 15:00,25.513,44089.2
8/10/2020 16:00,25.805,38578
8/10/2020 17:00,24.062,5166.7
8/10/2020 18:00,24.351,7233.4
8/10/2020 19:00,24.448,10333.4
8/10/2020 20:00,23.966,925.7
8/10/2020 21:00,23.869,0
8/10/2020 22:00,23.869,0
8/10/2020 23:00,23.869,0
8/11/2020 0:00,23.869,0
8/11/2020 1:00,23.677,0
8/11/2020 2:00,23.484,0
8/11/2020 3:00,23.388,0
8/11/2020 4:00,23.196,0
8/11/2020 5:00,23.1,0
8/11/2020 6:00,22.908,0
8/11/2020 7:00,22.812,1087.2
8/11/2020 8:00,23.1,11711.2
8/11/2020 9:00,23.484,4133.4
8/11/2020 10:00,24.062,38578
8/11/2020 11:00,24.448,31689.1
8/11/2020 12:00,25.125,26178
8/11/2020 13:00,25.61,19977.9
8/11/2020 14:00,25.708,39955.8
8/11/2020 15:00,25.61,41333.6
8/11/2020 16:00,25.805,38578
8/11/2020 17:00,25.513,5511.1
8/11/2020 18:00,24.738,10333.4
8/11/2020 19:00,24.641,2497.2
8/11/2020 20:00,24.351,505.9
8/11/2020 21:00,24.351,0
8/11/2020 22:00,24.255,0
8/11/2020 23:00,24.062,0
8/12/2020 0:00,23.869,0
8/12/2020 1:00,23.677,0
8/12/2020 2:00,23.581,0
8/12/2020 3:00,23.388,0
8/12/2020 4:00,23.196,0
8/12/2020 5:00,23.004,0
8/12/2020 6:00,22.812,0
8/12/2020 7:00,22.812,893.4
8/12/2020 8:00,23.004,5166.7
8/12/2020 9:00,23.484,15844.5
8/12/2020 10:00,23.869,23422.4
8/12/2020 11:00,24.351,26178
8/12/2020 12:00,24.931,44089.2
8/12/2020 13:00,24.641,16533.4
8/12/2020 14:00,25.319,28933.5
8/12/2020 15:00,25.708,31689.1
8/12/2020 16:00,25.61,41333.6
8/12/2020 17:00,25.222,15844.5
8/12/2020 18:00,24.931,11711.2
8/12/2020 19:00,24.158,1980.6
8/12/2020 20:00,23.966,409
8/12/2020 21:00,23.773,0
8/12/2020 22:00,23.581,0
8/12/2020 23:00,23.484,0
8/13/2020 0:00,23.388,0
8/13/2020 1:00,23.196,0
8/13/2020 2:00,23.1,0
8/13/2020 3:00,22.908,0
8/13/2020 4:00,22.717,0
8/13/2020 5:00,22.621,0
8/13/2020 6:00,22.429,0
8/13/2020 7:00,22.333,904.2
8/13/2020 8:00,22.525,6200
8/13/2020 9:00,23.004,13777.9
8/13/2020 10:00,23.484,22044.6
8/13/2020 11:00,24.062,30311.3
8/13/2020 12:00,24.545,42711.4
8/13/2020 13:00,25.028,38578
8/13/2020 14:00,25.319,60622.6
8/13/2020 15:00,25.125,159823.3
8/13/2020 16:00,25.61,38578
8/13/2020 17:00,25.902,5166.7
8/13/2020 18:00,24.835,17911.2
8/13/2020 19:00,23.966,1377.8
8/13/2020 20:00,23.869,366
8/13/2020 21:00,23.869,0
8/13/2020 22:00,23.773,0
8/13/2020 23:00,23.581,0
8/14/2020 0:00,23.388,0
8/14/2020 1:00,23.196,0
8/14/2020 2:00,23.004,0
8/14/2020 3:00,22.812,0
8/14/2020 4:00,22.717,0
8/14/2020 5:00,22.525,0
8/14/2020 6:00,22.333,0
8/14/2020 7:00,22.333,828.8
8/14/2020 8:00,22.525,6544.5
8/14/2020 9:00,23.1,15155.7
8/14/2020 10:00,23.292,26178
8/14/2020 11:00,23.966,23422.4
8/14/2020 12:00,24.545,26178
8/14/2020 13:00,25.028,34444.7
8/14/2020 14:00,25.319,38578
8/14/2020 15:00,24.931,28933.5
8/14/2020 16:00,24.448,16533.4
8/14/2020 17:00,25.125,23422.4
8/14/2020 18:00,24.255,7577.8
8/14/2020 19:00,23.869,1259.4
8/14/2020 20:00,23.677,290.6
8/14/2020 21:00,23.677,0
8/14/2020 22:00,23.677,0
8/14/2020 23:00,23.581,0
8/15/2020 0:00,23.484,0
8/15/2020 1:00,23.292,0
8/15/2020 2:00,23.196,0
8/15/2020 3:00,23.004,0
8/15/2020 4:00,22.908,0
8/15/2020 5:00,22.717,0
8/15/2020 6:00,22.621,0
8/15/2020 7:00,22.525,850.4
8/15/2020 8:00,22.812,6544.5
8/15/2020 9:00,23.292,15844.5
8/15/2020 10:00,23.773,22044.6
8/15/2020 11:00,24.351,27555.7
8/15/2020 12:00,24.931,37200.2
8/15/2020 13:00,25.319,44089.2
8/15/2020 14:00,25.61,42711.4
8/15/2020 15:00,25.513,12400.1
8/15/2020 16:00,25.708,12400.1
8/15/2020 17:00,25.61,19977.9
8/15/2020 18:00,25.125,8611.2
8/15/2020 19:00,24.255,710.4
8/15/2020 20:00,24.158,322.9
8/15/2020 21:00,24.158,0
8/15/2020 22:00,24.255,0
8/15/2020 23:00,24.158,0
8/16/2020 0:00,23.966,0
8/16/2020 1:00,23.773,0
8/16/2020 2:00,23.581,0
8/16/2020 3:00,23.484,0
8/16/2020 4:00,23.388,0
8/16/2020 5:00,23.196,0
8/16/2020 6:00,23.1,0
8/16/2020 7:00,23.004,947.2
8/16/2020 8:00,23.004,2927.8
8/16/2020 9:00,23.581,7577.8
8/16/2020 10:00,23.292,7233.4
8/16/2020 11:00,22.812,1550
8/16/2020 12:00,23.292,14466.8
8/16/2020 13:00,23.773,17911.2
8/16/2020 14:00,24.158,26178
8/16/2020 15:00,25.416,42711.4
8/16/2020 16:00,24.931,19289
8/16/2020 17:00,24.931,17911.2
8/16/2020 18:00,24.448,7233.4
8/16/2020 19:00,23.484,882.6
8/16/2020 20:00,23.484,236.8
8/16/2020 21:00,23.292,0
8/16/2020 22:00,23.196,0
8/16/2020 23:00,23.1,0
8/17/2020 0:00,23.004,0
8/17/2020 1:00,22.908,0
8/17/2020 2:00,22.812,0
8/17/2020 3:00,22.621,0
8/17/2020 4:00,22.525,0
8/17/2020 5:00,22.429,0
8/17/2020 6:00,22.238,0
8/17/2020 7:00,22.238,904.2
8/17/2020 8:00,22.621,5166.7
8/17/2020 9:00,22.525,3961.1
8/17/2020 10:00,22.621,6544.5
