unix,utc,pst,temp_c,do_mg_l,do_sat
1623799260,2021-06-15T23:21:00Z,2021-06-15T16:21:00Z,17.127,8.536,109.751978
1623799860,2021-06-15T23:31:00Z,2021-06-15T16:31:00Z,17.135,8.546,109.89912
1623800460,2021-06-15T23:41:00Z,2021-06-15T16:41:00Z,17.152,8.493,109.256768
1623801060,2021-06-15T23:51:00Z,2021-06-15T16:51:00Z,17.22,8.491,109.387889
1623801660,2021-06-16T00:01:00Z,2021-06-15T17:01:00Z,17.144,8.518,109.559868
1623802260,2021-06-16T00:11:00Z,2021-06-15T17:11:00Z,17.135,8.605,110.657843
1623802860,2021-06-16T00:21:00Z,2021-06-15T17:21:00Z,17.127,8.595,110.510573
1623803460,2021-06-16T00:31:00Z,2021-06-15T17:31:00Z,17.144,8.568,110.202976
1623804060,2021-06-16T00:41:00Z,2021-06-15T17:41:00Z,17.135,8.587,110.426368
1623804660,2021-06-16T00:51:00Z,2021-06-15T17:51:00Z,17.084,8.588,110.320296
1623805260,2021-06-16T01:01:00Z,2021-06-15T18:01:00Z,17.093,8.598,110.469765
1623805860,2021-06-16T01:11:00Z,2021-06-15T18:11:00Z,17.101,8.565,110.064375
1623806460,2021-06-16T01:21:00Z,2021-06-15T18:21:00Z,17.093,8.548,109.827349
1623807060,2021-06-16T01:31:00Z,2021-06-15T18:31:00Z,17.118,8.539,109.769681
1623807660,2021-06-16T01:41:00Z,2021-06-15T18:41:00Z,17.144,8.56,110.100079
1623808260,2021-06-16T01:51:00Z,2021-06-15T18:51:00Z,17.161,8.561,110.15247
1623808860,2021-06-16T02:01:00Z,2021-06-15T19:01:00Z,17.161,8.601,110.667141
1623809460,2021-06-16T02:11:00Z,2021-06-15T19:11:00Z,17.161,8.707,112.031019
1623810060,2021-06-16T02:21:00Z,2021-06-15T19:21:00Z,17.186,8.727,112.347619
1623810660,2021-06-16T02:31:00Z,2021-06-15T19:31:00Z,17.203,8.635,111.20313
1623811260,2021-06-16T02:41:00Z,2021-06-15T19:41:00Z,17.194,8.573,110.383721
1623811860,2021-06-16T02:51:00Z,2021-06-15T19:51:00Z,17.211,8.589,110.629401
1623812460,2021-06-16T03:01:00Z,2021-06-15T20:01:00Z,17.186,8.615,110.905779
1623813060,2021-06-16T03:11:00Z,2021-06-15T20:11:00Z,17.211,8.624,111.080214
1623813660,2021-06-16T03:21:00Z,2021-06-15T20:21:00Z,17.203,8.629,111.125861
1623814260,2021-06-16T03:31:00Z,2021-06-15T20:31:00Z,17.228,8.63,111.197358
1623814860,2021-06-16T03:41:00Z,2021-06-15T20:41:00Z,17.245,8.594,110.773198
1623815460,2021-06-16T03:51:00Z,2021-06-15T20:51:00Z,17.228,8.597,110.772154
1623816060,2021-06-16T04:01:00Z,2021-06-15T21:01:00Z,17.228,8.594,110.733499
1623816660,2021-06-16T04:11:00Z,2021-06-15T21:11:00Z,17.22,8.589,110.650404
1623817260,2021-06-16T04:21:00Z,2021-06-15T21:21:00Z,17.22,8.601,110.804998
1623817860,2021-06-16T04:31:00Z,2021-06-15T21:31:00Z,17.22,8.61,110.920943
1623818460,2021-06-16T04:41:00Z,2021-06-15T21:41:00Z,17.194,8.611,110.872999
1623819060,2021-06-16T04:51:00Z,2021-06-15T21:51:00Z,17.178,8.616,110.899928
1623819660,2021-06-16T05:01:00Z,2021-06-15T22:01:00Z,17.178,8.61,110.8227
1623820260,2021-06-16T05:11:00Z,2021-06-15T22:11:00Z,17.161,8.616,110.860142
1623820860,2021-06-16T05:21:00Z,2021-06-15T22:21:00Z,17.178,8.584,110.488044
1623821460,2021-06-16T05:31:00Z,2021-06-15T22:31:00Z,17.152,8.583,110.414557
1623822060,2021-06-16T05:41:00Z,2021-06-15T22:41:00Z,17.144,8.565,110.16439
1623822660,2021-06-16T05:51:00Z,2021-06-15T22:51:00Z,17.161,8.569,110.255404
1623823260,2021-06-16T06:01:00Z,2021-06-15T23:01:00Z,17.152,8.578,110.350236
1623823860,2021-06-16T06:11:00Z,2021-06-15T23:11:00Z,17.169,8.585,110.479927
1623824460,2021-06-16T06:21:00Z,2021-06-15T23:21:00Z,17.169,8.644,111.239195
1623825060,2021-06-16T06:31:00Z,2021-06-15T23:31:00Z,17.152,8.662,111.43084
1623825660,2021-06-16T06:41:00Z,2021-06-15T23:41:00Z,17.152,8.679,111.649533
1623826260,2021-06-16T06:51:00Z,2021-06-15T23:51:00Z,17.152,8.623,110.929131
1623826860,2021-06-16T07:01:00Z,2021-06-16T00:01:00Z,17.169,8.626,111.007554
1623827460,2021-06-16T07:11:00Z,2021-06-16T00:11:00Z,17.161,8.639,111.156078
1623828060,2021-06-16T07:21:00Z,2021-06-16T00:21:00Z,17.169,8.678,111.676739
1623828660,2021-06-16T07:31:00Z,2021-06-16T00:31:00Z,17.152,8.608,110.736166
1623829260,2021-06-16T07:41:00Z,2021-06-16T00:41:00Z,17.161,8.647,111.259012
1623829860,2021-06-16T07:51:00Z,2021-06-16T00:51:00Z,17.161,8.649,111.284746
1623830460,2021-06-16T08:01:00Z,2021-06-16T01:01:00Z,17.144,8.667,111.47633
1623831060,2021-06-16T08:11:00Z,2021-06-16T01:11:00Z,17.169,8.63,111.05903
1623831660,2021-06-16T08:21:00Z,2021-06-16T01:21:00Z,17.152,8.612,110.787623
1623832260,2021-06-16T08:31:00Z,2021-06-16T01:31:00Z,17.152,8.612,110.787623
1623832860,2021-06-16T08:41:00Z,2021-06-16T01:41:00Z,17.144,8.635,111.064741
1623833460,2021-06-16T08:51:00Z,2021-06-16T01:51:00Z,17.135,8.691,111.763778
1623834060,2021-06-16T09:01:00Z,2021-06-16T02:01:00Z,17.135,8.724,112.188149
1623834660,2021-06-16T09:11:00Z,2021-06-16T02:11:00Z,17.11,8.801,113.118597
1623835260,2021-06-16T09:21:00Z,2021-06-16T02:21:00Z,17.084,8.908,114.430973
1623835860,2021-06-16T09:31:00Z,2021-06-16T02:31:00Z,17.101,8.958,115.114615
1623836460,2021-06-16T09:41:00Z,2021-06-16T02:41:00Z,17.101,8.94,114.883306
1623837060,2021-06-16T09:51:00Z,2021-06-16T02:51:00Z,17.076,8.849,113.653848
1623837660,2021-06-16T10:01:00Z,2021-06-16T03:01:00Z,17.059,8.856,113.702882
1623838260,2021-06-16T10:11:00Z,2021-06-16T03:11:00Z,17.059,8.842,113.523135
1623838860,2021-06-16T10:21:00Z,2021-06-16T03:21:00Z,17.042,8.834,113.379656
1623839460,2021-06-16T10:31:00Z,2021-06-16T03:31:00Z,17.042,8.811,113.084463
1623840060,2021-06-16T10:41:00Z,2021-06-16T03:41:00Z,17,8.898,114.099632
1623840660,2021-06-16T10:51:00Z,2021-06-16T03:51:00Z,17.017,8.953,114.846206
1623841260,2021-06-16T11:01:00Z,2021-06-16T04:01:00Z,17,9.005,115.4717
1623841860,2021-06-16T11:11:00Z,2021-06-16T04:11:00Z,16.974,8.921,114.331622
1623842460,2021-06-16T11:21:00Z,2021-06-16T04:21:00Z,16.983,8.834,113.238203
1623843060,2021-06-16T11:31:00Z,2021-06-16T04:31:00Z,16.957,8.88,113.765206
1623843660,2021-06-16T11:41:00Z,2021-06-16T04:41:00Z,16.949,8.9,114.002117
1623844260,2021-06-16T11:51:00Z,2021-06-16T04:51:00Z,16.915,8.893,113.830429
1623844860,2021-06-16T12:01:00Z,2021-06-16T05:01:00Z,16.898,8.93,114.262852
1623845460,2021-06-16T12:11:00Z,2021-06-16T05:11:00Z,16.889,8.914,114.036367
1623846060,2021-06-16T12:21:00Z,2021-06-16T05:21:00Z,16.864,8.884,113.592347
1623846660,2021-06-16T12:31:00Z,2021-06-16T05:31:00Z,16.847,8.886,113.576957
1623847260,2021-06-16T12:41:00Z,2021-06-16T05:41:00Z,16.864,8.93,114.180511
1623847860,2021-06-16T12:51:00Z,2021-06-16T05:51:00Z,16.796,8.985,114.718099
1623848460,2021-06-16T13:01:00Z,2021-06-16T06:01:00Z,16.762,9.123,116.395972
1623849060,2021-06-16T13:11:00Z,2021-06-16T06:11:00Z,16.754,9.207,117.447726
1623849660,2021-06-16T13:21:00Z,2021-06-16T06:21:00Z,16.72,9.309,118.663105
1623850260,2021-06-16T13:31:00Z,2021-06-16T06:31:00Z,16.703,9.262,118.021328
1623850860,2021-06-16T13:41:00Z,2021-06-16T06:41:00Z,16.72,9.313,118.714093
1623851460,2021-06-16T13:51:00Z,2021-06-16T06:51:00Z,16.694,9.175,116.890356
1623852060,2021-06-16T14:01:00Z,2021-06-16T07:01:00Z,16.703,9.001,114.695527
1623852660,2021-06-16T14:11:00Z,2021-06-16T07:11:00Z,16.66,9.165,116.678541
1623853260,2021-06-16T14:21:00Z,2021-06-16T07:21:00Z,16.66,9.083,115.634608
1623853860,2021-06-16T14:31:00Z,2021-06-16T07:31:00Z,16.66,8.866,112.872007
1623854460,2021-06-16T14:41:00Z,2021-06-16T07:41:00Z,16.669,8.758,111.518423
1623855060,2021-06-16T14:51:00Z,2021-06-16T07:51:00Z,16.643,8.758,111.456745
1623855660,2021-06-16T15:01:00Z,2021-06-16T08:01:00Z,16.635,8.745,111.272355
1623856260,2021-06-16T15:11:00Z,2021-06-16T08:11:00Z,16.643,8.826,112.322131
1623856860,2021-06-16T15:21:00Z,2021-06-16T08:21:00Z,16.643,8.853,112.665741
1623857460,2021-06-16T15:31:00Z,2021-06-16T08:31:00Z,16.643,8.92,113.518402
1623858060,2021-06-16T15:41:00Z,2021-06-16T08:41:00Z,16.609,9.077,115.432847
1623858660,2021-06-16T15:51:00Z,2021-06-16T08:51:00Z,16.618,8.988,114.322934
1623859260,2021-06-16T16:01:00Z,2021-06-16T09:01:00Z,16.643,9.071,115.44007
1623859860,2021-06-16T16:11:00Z,2021-06-16T09:11:00Z,16.626,9.029,114.863995
1623860460,2021-06-16T16:21:00Z,2021-06-16T09:21:00Z,16.635,9.022,114.796934
1623861060,2021-06-16T16:31:00Z,2021-06-16T09:31:00Z,16.677,9.043,115.167016
1623861660,2021-06-16T16:41:00Z,2021-06-16T09:41:00Z,16.686,8.974,114.310147
1623862260,2021-06-16T16:51:00Z,2021-06-16T09:51:00Z,16.694,9.003,114.69906
1623862860,2021-06-16T17:01:00Z,2021-06-16T10:01:00Z,16.728,8.955,114.17003
1623863460,2021-06-16T17:11:00Z,2021-06-16T10:11:00Z,16.737,8.999,114.752946
1623864060,2021-06-16T17:21:00Z,2021-06-16T10:21:00Z,16.779,8.98,114.61288
1623864660,2021-06-16T17:31:00Z,2021-06-16T10:31:00Z,16.787,8.999,114.874893
1623865260,2021-06-16T17:41:00Z,2021-06-16T10:41:00Z,16.821,8.954,114.382983
1623865860,2021-06-16T17:51:00Z,2021-06-16T10:51:00Z,16.821,8.954,114.382983
1623866460,2021-06-16T18:01:00Z,2021-06-16T11:01:00Z,16.83,8.964,114.532601
1623867060,2021-06-16T18:11:00Z,2021-06-16T11:11:00Z,16.864,8.945,114.372303
1623867660,2021-06-16T18:21:00Z,2021-06-16T11:21:00Z,16.864,8.944,114.359517
1623868260,2021-06-16T18:31:00Z,2021-06-16T11:31:00Z,16.889,8.875,113.537442
1623868860,2021-06-16T18:41:00Z,2021-06-16T11:41:00Z,16.915,8.889,113.779229
1623869460,2021-06-16T18:51:00Z,2021-06-16T11:51:00Z,16.906,8.861,113.399197
1623870060,2021-06-16T19:01:00Z,2021-06-16T12:01:00Z,16.991,8.838,113.308663
1623870660,2021-06-16T19:11:00Z,2021-06-16T12:11:00Z,17.05,8.817,113.180617
1623871260,2021-06-16T19:21:00Z,2021-06-16T12:21:00Z,17.084,8.799,113.030774
1623871860,2021-06-16T19:31:00Z,2021-06-16T12:31:00Z,17.11,8.812,113.259979
1623872460,2021-06-16T19:41:00Z,2021-06-16T12:41:00Z,17.11,8.83,113.491332
1623873060,2021-06-16T19:51:00Z,2021-06-16T12:51:00Z,17.127,8.855,113.853533
1623873660,2021-06-16T20:01:00Z,2021-06-16T13:01:00Z,17.135,8.841,113.692736
1623874260,2021-06-16T20:11:00Z,2021-06-16T13:11:00Z,17.194,8.817,113.525401
1623874860,2021-06-16T20:21:00Z,2021-06-16T13:21:00Z,17.22,8.814,113.549035
1623875460,2021-06-16T20:31:00Z,2021-06-16T13:31:00Z,17.254,8.823,113.746494
1623876060,2021-06-16T20:41:00Z,2021-06-16T13:41:00Z,17.296,8.843,114.105279
1623876660,2021-06-16T20:51:00Z,2021-06-16T13:51:00Z,17.347,8.827,114.021207
1623877260,2021-06-16T21:01:00Z,2021-06-16T14:01:00Z,17.381,8.84,114.270861
1623877860,2021-06-16T21:11:00Z,2021-06-16T14:11:00Z,17.415,8.856,114.559577
1623878460,2021-06-16T21:21:00Z,2021-06-16T14:21:00Z,17.448,8.829,114.289566
1623879060,2021-06-16T21:31:00Z,2021-06-16T14:31:00Z,17.491,8.821,114.289207
1623879660,2021-06-16T21:41:00Z,2021-06-16T14:41:00Z,17.541,8.844,114.70755
1623880260,2021-06-16T21:51:00Z,2021-06-16T14:51:00Z,17.567,8.848,114.82205
1623880860,2021-06-16T22:01:00Z,2021-06-16T15:01:00Z,17.609,8.808,114.40368
1623881460,2021-06-16T22:11:00Z,2021-06-16T15:11:00Z,17.634,8.874,115.321339
1623882060,2021-06-16T22:21:00Z,2021-06-16T15:21:00Z,17.702,8.844,115.09528
1623882660,2021-06-16T22:31:00Z,2021-06-16T15:31:00Z,17.71,8.86,115.322813
1623883260,2021-06-16T22:41:00Z,2021-06-16T15:41:00Z,17.71,8.861,115.335829
1623883860,2021-06-16T22:51:00Z,2021-06-16T15:51:00Z,17.71,8.832,114.958362
1623884460,2021-06-16T23:01:00Z,2021-06-16T16:01:00Z,17.753,8.834,115.087894
1623885060,2021-06-16T23:11:00Z,2021-06-16T16:11:00Z,17.786,8.832,115.141268
1623885660,2021-06-16T23:21:00Z,2021-06-16T16:21:00Z,17.795,8.852,115.423719
1623886260,2021-06-16T23:31:00Z,2021-06-16T16:31:00Z,17.837,8.941,116.68658
1623886860,2021-06-16T23:41:00Z,2021-06-16T16:41:00Z,17.845,8.888,116.014277
1623887460,2021-06-16T23:51:00Z,2021-06-16T16:51:00Z,17.871,8.838,115.424285
1623888060,2021-06-17T00:01:00Z,2021-06-16T17:01:00Z,17.913,8.872,115.969942
1623888660,2021-06-17T00:11:00Z,2021-06-16T17:11:00Z,17.938,8.839,115.598857
1623889260,2021-06-17T00:21:00Z,2021-06-16T17:21:00Z,17.989,8.829,115.590918
1623889860,2021-06-17T00:31:00Z,2021-06-16T17:31:00Z,18.006,8.799,115.238968
1623890460,2021-06-17T00:41:00Z,2021-06-16T17:41:00Z,17.963,8.819,115.397437
1623891060,2021-06-17T00:51:00Z,2021-06-16T17:51:00Z,17.938,8.866,115.951971
1623891660,2021-06-17T01:01:00Z,2021-06-16T18:01:00Z,17.938,8.852,115.768875
1623892260,2021-06-17T01:11:00Z,2021-06-16T18:11:00Z,17.93,8.855,115.788787
1623892860,2021-06-17T01:21:00Z,2021-06-16T18:21:00Z,17.963,8.866,116.012436
1623893460,2021-06-17T01:31:00Z,2021-06-16T18:31:00Z,17.972,8.848,115.79863
1623894060,2021-06-17T01:41:00Z,2021-06-16T18:41:00Z,17.989,8.847,115.826577
1623894660,2021-06-17T01:51:00Z,2021-06-16T18:51:00Z,17.947,8.851,115.777526
1623895260,2021-06-17T02:01:00Z,2021-06-16T19:01:00Z,17.921,8.843,115.610165
1623895860,2021-06-17T02:11:00Z,2021-06-16T19:11:00Z,17.921,8.85,115.701681
1623896460,2021-06-17T02:21:00Z,2021-06-16T19:21:00Z,17.921,8.848,115.675534
1623897060,2021-06-17T02:31:00Z,2021-06-16T19:31:00Z,17.904,8.871,115.935096
1623897660,2021-06-17T02:41:00Z,2021-06-16T19:41:00Z,17.93,8.87,115.984928
1623898260,2021-06-17T02:51:00Z,2021-06-16T19:51:00Z,17.93,8.815,115.265743
1623898860,2021-06-17T03:01:00Z,2021-06-16T20:01:00Z,17.93,8.822,115.357275
1623899460,2021-06-17T03:11:00Z,2021-06-16T20:11:00Z,17.938,8.779,114.814161
1623900060,2021-06-17T03:21:00Z,2021-06-16T20:21:00Z,17.938,8.77,114.696456
1623900660,2021-06-17T03:31:00Z,2021-06-16T20:31:00Z,17.93,8.766,114.625014
1623901260,2021-06-17T03:41:00Z,2021-06-16T20:41:00Z,17.904,8.803,115.046404
1623901860,2021-06-17T03:51:00Z,2021-06-16T20:51:00Z,17.913,8.815,115.224869
1623902460,2021-06-17T04:01:00Z,2021-06-16T21:01:00Z,17.904,8.813,115.177094
1623903060,2021-06-17T04:11:00Z,2021-06-16T21:11:00Z,17.888,8.809,115.086381
1623903660,2021-06-17T04:21:00Z,2021-06-16T21:21:00Z,17.896,8.804,115.040265
1623904260,2021-06-17T04:31:00Z,2021-06-16T21:31:00Z,17.879,8.842,115.495813
1623904860,2021-06-17T04:41:00Z,2021-06-16T21:41:00Z,17.888,8.866,115.831065
1623905460,2021-06-17T04:51:00Z,2021-06-16T21:51:00Z,17.896,8.821,115.262401
1623906060,2021-06-17T05:01:00Z,2021-06-16T22:01:00Z,17.896,8.779,114.713594
1623906660,2021-06-17T05:11:00Z,2021-06-16T22:11:00Z,17.896,8.74,114.20398900000001
1623907260,2021-06-17T05:21:00Z,2021-06-16T22:21:00Z,17.896,8.723,113.981853
1623907860,2021-06-17T05:31:00Z,2021-06-16T22:31:00Z,17.904,8.697,113.66109
1623908460,2021-06-17T05:41:00Z,2021-06-16T22:41:00Z,17.921,8.71,113.871372
1623909060,2021-06-17T05:51:00Z,2021-06-16T22:51:00Z,17.921,8.724,114.054403
1623909660,2021-06-17T06:01:00Z,2021-06-16T23:01:00Z,17.921,8.735,114.198213
1623910260,2021-06-17T06:11:00Z,2021-06-16T23:11:00Z,17.93,8.736,114.232732
1623910860,2021-06-17T06:21:00Z,2021-06-16T23:21:00Z,17.93,8.715,113.958134
1623911460,2021-06-17T06:31:00Z,2021-06-16T23:31:00Z,17.947,8.711,113.946224
1623912060,2021-06-17T06:41:00Z,2021-06-16T23:41:00Z,17.938,8.705,113.846369
1623912660,2021-06-17T06:51:00Z,2021-06-16T23:51:00Z,17.947,8.707,113.893901
1623913260,2021-06-17T07:01:00Z,2021-06-17T00:01:00Z,17.921,8.709,113.858298
1623913860,2021-06-17T07:11:00Z,2021-06-17T00:11:00Z,17.938,8.69,113.650195
1623914460,2021-06-17T07:21:00Z,2021-06-17T00:21:00Z,17.955,8.686,113.638162
1623915060,2021-06-17T07:31:00Z,2021-06-17T00:31:00Z,17.947,8.692,113.69769
1623915660,2021-06-17T07:41:00Z,2021-06-17T00:41:00Z,17.955,8.683,113.598913
1623916260,2021-06-17T07:51:00Z,2021-06-17T00:51:00Z,17.93,8.683,113.539699
1623916860,2021-06-17T08:01:00Z,2021-06-17T01:01:00Z,17.921,8.702,113.766783
1623917460,2021-06-17T08:11:00Z,2021-06-17T01:11:00Z,17.913,8.71,113.852367
1623918060,2021-06-17T08:21:00Z,2021-06-17T01:21:00Z,17.913,8.699,113.708581
1623918660,2021-06-17T08:31:00Z,2021-06-17T01:31:00Z,17.921,8.691,113.622973
1623919260,2021-06-17T08:41:00Z,2021-06-17T01:41:00Z,17.93,8.687,113.592003
1623919860,2021-06-17T08:51:00Z,2021-06-17T01:51:00Z,17.921,8.705,113.806004
1623920460,2021-06-17T09:01:00Z,2021-06-17T02:01:00Z,17.921,8.689,113.596825
1623921060,2021-06-17T09:11:00Z,2021-06-17T02:11:00Z,17.93,8.695,113.696612
1623921660,2021-06-17T09:21:00Z,2021-06-17T02:21:00Z,17.921,8.713,113.910593
1623922260,2021-06-17T09:31:00Z,2021-06-17T02:31:00Z,17.921,8.724,114.054403
1623922860,2021-06-17T09:41:00Z,2021-06-17T02:41:00Z,17.913,8.725,114.048439
1623923460,2021-06-17T09:51:00Z,2021-06-17T02:51:00Z,17.913,8.719,113.97001
1623924060,2021-06-17T10:01:00Z,2021-06-17T03:01:00Z,17.913,8.685,113.52558
1623924660,2021-06-17T10:11:00Z,2021-06-17T03:11:00Z,17.904,8.706,113.778711
1623925260,2021-06-17T10:21:00Z,2021-06-17T03:21:00Z,17.913,8.713,113.891581
1623925860,2021-06-17T10:31:00Z,2021-06-17T03:31:00Z,17.896,8.74,114.20398900000001
1623926460,2021-06-17T10:41:00Z,2021-06-17T03:41:00Z,17.904,8.727,114.05316
1623927060,2021-06-17T10:51:00Z,2021-06-17T03:51:00Z,17.913,8.755,114.440582
1623927660,2021-06-17T11:01:00Z,2021-06-17T04:01:00Z,17.921,8.737,114.22436
1623928260,2021-06-17T11:11:00Z,2021-06-17T04:11:00Z,17.904,8.75,114.353747
1623928860,2021-06-17T11:21:00Z,2021-06-17T04:21:00Z,17.913,8.724,114.035367
1623929460,2021-06-17T11:31:00Z,2021-06-17T04:31:00Z,17.904,8.722,113.987815
1623930060,2021-06-17T11:41:00Z,2021-06-17T04:41:00Z,17.879,8.719,113.889165
1623930660,2021-06-17T11:51:00Z,2021-06-17T04:51:00Z,17.871,8.711,113.765664
1623931260,2021-06-17T12:01:00Z,2021-06-17T05:01:00Z,17.879,8.743,114.202657
1623931860,2021-06-17T12:11:00Z,2021-06-17T05:11:00Z,17.879,8.74,114.16347
1623932460,2021-06-17T12:21:00Z,2021-06-17T05:21:00Z,17.879,8.712,113.797729
1623933060,2021-06-17T12:31:00Z,2021-06-17T05:31:00Z,17.862,8.696,113.548424
1623933660,2021-06-17T12:41:00Z,2021-06-17T05:41:00Z,17.845,8.723,113.860546
1623934260,2021-06-17T12:51:00Z,2021-06-17T05:51:00Z,17.845,8.725,113.886652
1623934860,2021-06-17T13:01:00Z,2021-06-17T06:01:00Z,17.837,8.739,114.050333
1623935460,2021-06-17T13:11:00Z,2021-06-17T06:11:00Z,17.845,8.814,115.048361
1623936060,2021-06-17T13:21:00Z,2021-06-17T06:21:00Z,17.82,8.846,115.405764
1623936660,2021-06-17T13:31:00Z,2021-06-17T06:31:00Z,17.837,8.903,116.190652
1623937260,2021-06-17T13:41:00Z,2021-06-17T06:41:00Z,17.845,8.927,116.52334
1623937860,2021-06-17T13:51:00Z,2021-06-17T06:51:00Z,17.837,8.651,112.901868
1623938460,2021-06-17T14:01:00Z,2021-06-17T07:01:00Z,17.812,8.575,111.851572
1623939060,2021-06-17T14:11:00Z,2021-06-17T07:11:00Z,17.795,8.728,113.806848
1623939660,2021-06-17T14:21:00Z,2021-06-17T07:21:00Z,17.795,8.849,115.384601
1623940260,2021-06-17T14:31:00Z,2021-06-17T07:31:00Z,17.778,8.899,115.995332
1623940860,2021-06-17T14:41:00Z,2021-06-17T07:41:00Z,17.786,8.859,115.493262
1623941460,2021-06-17T14:51:00Z,2021-06-17T07:51:00Z,17.812,8.929,116.469118
1623942060,2021-06-17T15:01:00Z,2021-06-17T08:01:00Z,17.828,8.86,115.607732
1623942660,2021-06-17T15:11:00Z,2021-06-17T08:11:00Z,17.82,8.817,115.027428
1623943260,2021-06-17T15:21:00Z,2021-06-17T08:21:00Z,17.828,8.641,112.75016
1623943860,2021-06-17T15:31:00Z,2021-06-17T08:31:00Z,17.82,8.712,113.657588
1623944460,2021-06-17T15:41:00Z,2021-06-17T08:41:00Z,17.837,8.51,111.061715
1623945060,2021-06-17T15:51:00Z,2021-06-17T08:51:00Z,17.862,8.464,110.519073
1623945660,2021-06-17T16:01:00Z,2021-06-17T09:01:00Z,17.862,8.774,114.566913
1623946260,2021-06-17T16:11:00Z,2021-06-17T09:11:00Z,17.921,8.822,115.335619
1623946860,2021-06-17T16:21:00Z,2021-06-17T09:21:00Z,17.947,8.608,112.598909
1623947460,2021-06-17T16:31:00Z,2021-06-17T09:31:00Z,17.989,8.58,112.330963
1623948060,2021-06-17T16:41:00Z,2021-06-17T09:41:00Z,17.997,8.602,112.637768
1623948660,2021-06-17T16:51:00Z,2021-06-17T09:51:00Z,18.014,8.708,114.066167
1623949260,2021-06-17T17:01:00Z,2021-06-17T10:01:00Z,18.048,8.721,114.317378
1623949860,2021-06-17T17:11:00Z,2021-06-17T10:11:00Z,18.031,8.768,114.892786
1623950460,2021-06-17T17:21:00Z,2021-06-17T10:21:00Z,18.048,8.751,114.710627
1623951060,2021-06-17T17:31:00Z,2021-06-17T10:31:00Z,18.065,8.803,115.433106
1623951660,2021-06-17T17:41:00Z,2021-06-17T10:41:00Z,18.098,8.835,115.932312
1623952260,2021-06-17T17:51:00Z,2021-06-17T10:51:00Z,18.141,8.931,117.296878
1623952860,2021-06-17T18:01:00Z,2021-06-17T11:01:00Z,18.183,8.983,118.08287
1623953460,2021-06-17T18:11:00Z,2021-06-17T11:11:00Z,18.166,8.967,117.830912
