unix,utc,pst,temp_c,do_mg_l,do_sat
1623618660,2021-06-13T21:11:00Z,2021-06-13T14:11:00Z,29.184,6.012,99.062529
1623619260,2021-06-13T21:21:00Z,2021-06-13T14:21:00Z,29.072,5.962,98.040007
1623619860,2021-06-13T21:31:00Z,2021-06-13T14:31:00Z,29.124,5.942,97.803022
1623620460,2021-06-13T21:41:00Z,2021-06-13T14:41:00Z,29.295,5.908,97.544143
1623621060,2021-06-13T21:51:00Z,2021-06-13T14:51:00Z,29.407,5.896,97.542828
1623621660,2021-06-13T22:01:00Z,2021-06-13T15:01:00Z,29.442,5.872,97.207065
1623622260,2021-06-13T22:11:00Z,2021-06-13T15:11:00Z,29.519,5.848,96.944111
1623622860,2021-06-13T22:21:00Z,2021-06-13T15:21:00Z,29.545,5.836,96.790475
1623623460,2021-06-13T22:31:00Z,2021-06-13T15:31:00Z,29.424,5.929,98.118833
1623624060,2021-06-13T22:41:00Z,2021-06-13T15:41:00Z,29.64,5.891,97.869787
1623624660,2021-06-13T22:51:00Z,2021-06-13T15:51:00Z,29.347,5.694,94.099116
1623625260,2021-06-13T23:01:00Z,2021-06-13T16:01:00Z,28.106,5.897,95.283778
1623625860,2021-06-13T23:11:00Z,2021-06-13T16:11:00Z,26.501,6.121,96.021551
1623626460,2021-06-13T23:21:00Z,2021-06-13T16:21:00Z,24.354,6.702,100.970547
1623627060,2021-06-13T23:31:00Z,2021-06-13T16:31:00Z,25.244,6.668,102.168948
1623627660,2021-06-13T23:41:00Z,2021-06-13T16:41:00Z,17.244,8.319,108.688122
1623628260,2021-06-13T23:51:00Z,2021-06-13T16:51:00Z,16.82,8.381,108.519523
1623628860,2021-06-14T00:01:00Z,2021-06-13T17:01:00Z,16.616,5.854,75.470917
1623629460,2021-06-14T00:11:00Z,2021-06-13T17:11:00Z,16.684,6.525,84.243514
1623630060,2021-06-14T00:21:00Z,2021-06-13T17:21:00Z,16.752,8.286,107.134478
1623630660,2021-06-14T00:31:00Z,2021-06-13T17:31:00Z,16.514,8.412,108.213476
1623631260,2021-06-14T00:41:00Z,2021-06-13T17:41:00Z,16.437,8.398,107.855847
1623631860,2021-06-14T00:51:00Z,2021-06-13T17:51:00Z,16.42,8.403,107.880854
1623632460,2021-06-14T01:01:00Z,2021-06-13T18:01:00Z,16.471,8.421,108.229832
1623633060,2021-06-14T01:11:00Z,2021-06-13T18:11:00Z,16.573,8.507,109.57342
1623633660,2021-06-14T01:21:00Z,2021-06-13T18:21:00Z,16.573,8.382,107.963372
1623634260,2021-06-14T01:31:00Z,2021-06-13T18:31:00Z,16.633,8.348,107.663049
1623634860,2021-06-14T01:41:00Z,2021-06-13T18:41:00Z,16.624,8.335,107.474778
1623635460,2021-06-14T01:51:00Z,2021-06-13T18:51:00Z,16.548,8.406,108.21478
1623636060,2021-06-14T02:01:00Z,2021-06-13T19:01:00Z,16.565,8.406,108.25403
1623636660,2021-06-14T02:11:00Z,2021-06-13T19:11:00Z,16.522,8.367,107.652969
1623637260,2021-06-14T02:21:00Z,2021-06-13T19:21:00Z,16.599,8.396,108.203666
1623637860,2021-06-14T02:31:00Z,2021-06-13T19:31:00Z,16.658,8.492,109.578538
1623638460,2021-06-14T02:41:00Z,2021-06-13T19:41:00Z,16.641,8.474,109.306683
1623639060,2021-06-14T02:51:00Z,2021-06-13T19:51:00Z,16.624,8.456,109.034999
1623639660,2021-06-14T03:01:00Z,2021-06-13T20:01:00Z,16.675,8.406,108.508091
1623640260,2021-06-14T03:11:00Z,2021-06-13T20:11:00Z,16.896,8.294,107.566448
1623640860,2021-06-14T03:21:00Z,2021-06-13T20:21:00Z,16.905,8.324,107.97614
1623641460,2021-06-14T03:31:00Z,2021-06-13T20:31:00Z,16.964,8.229,106.877467
1623642060,2021-06-14T03:41:00Z,2021-06-13T20:41:00Z,16.905,8.263,107.184869
1623642660,2021-06-14T03:51:00Z,2021-06-13T20:51:00Z,16.879,8.259,107.073891
1623643260,2021-06-14T04:01:00Z,2021-06-13T21:01:00Z,16.658,8.393,108.301068
1623643860,2021-06-14T04:11:00Z,2021-06-13T21:11:00Z,16.616,8.412,108.449156
1623644460,2021-06-14T04:21:00Z,2021-06-13T21:21:00Z,16.633,8.344,107.611462
1623645060,2021-06-14T04:31:00Z,2021-06-13T21:31:00Z,16.65,8.401,108.385829
1623645660,2021-06-14T04:41:00Z,2021-06-13T21:41:00Z,16.607,8.394,108.19634
1623646260,2021-06-14T04:51:00Z,2021-06-13T21:51:00Z,16.607,8.394,108.19634
1623646860,2021-06-14T05:01:00Z,2021-06-13T22:01:00Z,16.565,8.396,108.125248
1623647460,2021-06-14T05:11:00Z,2021-06-13T22:11:00Z,16.548,8.358,107.596851
1623648060,2021-06-14T05:21:00Z,2021-06-13T22:21:00Z,16.556,8.308,106.97143
1623648660,2021-06-14T05:31:00Z,2021-06-13T22:31:00Z,16.641,8.314,107.242832
1623649260,2021-06-14T05:41:00Z,2021-06-13T22:41:00Z,16.633,8.301,107.056896
1623649860,2021-06-14T05:51:00Z,2021-06-13T22:51:00Z,16.667,8.266,106.682739
1623650460,2021-06-14T06:01:00Z,2021-06-13T23:01:00Z,16.624,8.222,106.017711
1623651060,2021-06-14T06:11:00Z,2021-06-13T23:11:00Z,16.548,8.293,106.760072
1623651660,2021-06-14T06:21:00Z,2021-06-13T23:21:00Z,16.539,8.237,106.018795
1623652260,2021-06-14T06:31:00Z,2021-06-13T23:31:00Z,16.531,8.169,105.125616
1623652860,2021-06-14T06:41:00Z,2021-06-13T23:41:00Z,16.531,8.166,105.08701
1623653460,2021-06-14T06:51:00Z,2021-06-13T23:51:00Z,16.514,8.108,104.302765
1623654060,2021-06-14T07:01:00Z,2021-06-14T00:01:00Z,16.514,8.125,104.521456
1623654660,2021-06-14T07:11:00Z,2021-06-14T00:11:00Z,16.48,8.193,105.319735
1623655260,2021-06-14T07:21:00Z,2021-06-14T00:21:00Z,16.429,8.235,105.744349
1623655860,2021-06-14T07:31:00Z,2021-06-14T00:31:00Z,16.403,8.22,105.493081
1623656460,2021-06-14T07:41:00Z,2021-06-14T00:41:00Z,16.352,8.328,106.762581
1623657060,2021-06-14T07:51:00Z,2021-06-14T00:51:00Z,16.403,8.249,105.865259
1623657660,2021-06-14T08:01:00Z,2021-06-14T01:01:00Z,16.403,8.282,106.288771
1623658260,2021-06-14T08:11:00Z,2021-06-14T01:11:00Z,16.403,8.293,106.429942
1623658860,2021-06-14T08:21:00Z,2021-06-14T01:21:00Z,16.42,8.274,106.224704
1623659460,2021-06-14T08:31:00Z,2021-06-14T01:31:00Z,16.386,8.281,106.237306
1623660060,2021-06-14T08:41:00Z,2021-06-14T01:41:00Z,16.395,8.205,105.282563
1623660660,2021-06-14T08:51:00Z,2021-06-14T01:51:00Z,16.378,8.203,105.218634
1623661260,2021-06-14T09:01:00Z,2021-06-14T02:01:00Z,16.386,8.139,104.415582
1623661860,2021-06-14T09:11:00Z,2021-06-14T02:11:00Z,16.386,8.087,103.748472
1623662460,2021-06-14T09:21:00Z,2021-06-14T02:21:00Z,16.395,8.031,103.049879
1623663060,2021-06-14T09:31:00Z,2021-06-14T02:31:00Z,16.369,8.043,103.146476
1623663660,2021-06-14T09:41:00Z,2021-06-14T02:41:00Z,16.326,8.085,103.589724
1623664260,2021-06-14T09:51:00Z,2021-06-14T02:51:00Z,16.258,8.016,102.556161
1623664860,2021-06-14T10:01:00Z,2021-06-14T03:01:00Z,16.241,7.967,101.892122
1623665460,2021-06-14T10:11:00Z,2021-06-14T03:11:00Z,16.25,8.035,102.78162
1623666060,2021-06-14T10:21:00Z,2021-06-14T03:21:00Z,16.241,8.089,103.452413
1623666660,2021-06-14T10:31:00Z,2021-06-14T03:31:00Z,16.224,8.109,103.670404
1623667260,2021-06-14T10:41:00Z,2021-06-14T03:41:00Z,16.216,7.921,101.249525
1623667860,2021-06-14T10:51:00Z,2021-06-14T03:51:00Z,16.216,7.805,99.766764
1623668460,2021-06-14T11:01:00Z,2021-06-14T04:01:00Z,16.216,7.801,99.715635
1623669060,2021-06-14T11:11:00Z,2021-06-14T04:11:00Z,16.216,7.784,99.498334
1623669660,2021-06-14T11:21:00Z,2021-06-14T04:21:00Z,16.207,8.032,102.648557
1623670260,2021-06-14T11:31:00Z,2021-06-14T04:31:00Z,16.207,7.959,101.71562
1623670860,2021-06-14T11:41:00Z,2021-06-14T04:41:00Z,16.241,7.752,99.142429
1623671460,2021-06-14T11:51:00Z,2021-06-14T04:51:00Z,16.216,7.745,98.999819
1623672060,2021-06-14T12:01:00Z,2021-06-14T05:01:00Z,16.224,7.858,100.461467
1623672660,2021-06-14T12:11:00Z,2021-06-14T05:11:00Z,16.224,7.932,101.407528
1623673260,2021-06-14T12:21:00Z,2021-06-14T05:21:00Z,16.224,7.92,101.254112
1623673860,2021-06-14T12:31:00Z,2021-06-14T05:31:00Z,16.216,7.933,101.402914
1623674460,2021-06-14T12:41:00Z,2021-06-14T05:41:00Z,16.216,7.999,102.246553
1623675060,2021-06-14T12:51:00Z,2021-06-14T05:51:00Z,16.182,7.895,100.843601
1623675660,2021-06-14T13:01:00Z,2021-06-14T06:01:00Z,16.147,7.724,98.585312
1623676260,2021-06-14T13:11:00Z,2021-06-14T06:11:00Z,16.113,7.772,99.125554
1623676860,2021-06-14T13:21:00Z,2021-06-14T06:21:00Z,16.13,7.776,99.212791
1623677460,2021-06-14T13:31:00Z,2021-06-14T06:31:00Z,16.13,7.762,99.034167
1623678060,2021-06-14T13:41:00Z,2021-06-14T06:41:00Z,16.062,7.71,98.227077
1623678660,2021-06-14T13:51:00Z,2021-06-14T06:51:00Z,16.062,7.794,99.297256
1623679260,2021-06-14T14:01:00Z,2021-06-14T07:01:00Z,16.019,7.591,96.621597
1623679860,2021-06-14T14:11:00Z,2021-06-14T07:11:00Z,16.028,7.674,97.696971
1623680460,2021-06-14T14:21:00Z,2021-06-14T07:21:00Z,15.977,7.701,97.933165
1623681060,2021-06-14T14:31:00Z,2021-06-14T07:31:00Z,15.943,7.749,98.471455
1623681660,2021-06-14T14:41:00Z,2021-06-14T07:41:00Z,15.943,7.794,99.043299
1623682260,2021-06-14T14:51:00Z,2021-06-14T07:51:00Z,15.968,7.91,100.571516
1623682860,2021-06-14T15:01:00Z,2021-06-14T08:01:00Z,16.002,7.909,100.632424
1623683460,2021-06-14T15:11:00Z,2021-06-14T08:11:00Z,16.019,7.93,100.936538
1623684060,2021-06-14T15:21:00Z,2021-06-14T08:21:00Z,15.994,7.921,100.767759
1623684660,2021-06-14T15:31:00Z,2021-06-14T08:31:00Z,16.002,7.939,101.014138
1623685260,2021-06-14T15:41:00Z,2021-06-14T08:41:00Z,15.994,7.923,100.793203
1623685860,2021-06-14T15:51:00Z,2021-06-14T08:51:00Z,15.934,7.976,101.33644
1623686460,2021-06-14T16:01:00Z,2021-06-14T09:01:00Z,15.968,7.957,101.169097
1623687060,2021-06-14T16:11:00Z,2021-06-14T09:11:00Z,15.925,7.973,101.278685
1623687660,2021-06-14T16:21:00Z,2021-06-14T09:21:00Z,15.908,7.983,101.36857
1623688260,2021-06-14T16:31:00Z,2021-06-14T09:31:00Z,15.934,7.941,100.891759
1623688860,2021-06-14T16:41:00Z,2021-06-14T09:41:00Z,15.934,7.935,100.815528
1623689460,2021-06-14T16:51:00Z,2021-06-14T09:51:00Z,15.943,7.913,100.555507
1623690060,2021-06-14T17:01:00Z,2021-06-14T10:01:00Z,15.925,7.923,100.643549
1623690660,2021-06-14T17:11:00Z,2021-06-14T10:11:00Z,15.917,7.91,100.461095
1623691260,2021-06-14T17:21:00Z,2021-06-14T10:21:00Z,15.917,7.947,100.931014
1623691860,2021-06-14T17:31:00Z,2021-06-14T10:31:00Z,15.925,7.942,100.884901
1623692460,2021-06-14T17:41:00Z,2021-06-14T10:41:00Z,15.934,7.972,101.285619
1623693060,2021-06-14T17:51:00Z,2021-06-14T10:51:00Z,15.951,7.953,101.081228
1623693660,2021-06-14T18:01:00Z,2021-06-14T11:01:00Z,15.943,7.968,101.254427
1623694260,2021-06-14T18:11:00Z,2021-06-14T11:11:00Z,15.968,7.947,101.041952
1623694860,2021-06-14T18:21:00Z,2021-06-14T11:21:00Z,15.968,7.989,101.57596
1623695460,2021-06-14T18:31:00Z,2021-06-14T11:31:00Z,16.019,7.934,100.987452
1623696060,2021-06-14T18:41:00Z,2021-06-14T11:41:00Z,16.071,7.953,101.342556
1623696660,2021-06-14T18:51:00Z,2021-06-14T11:51:00Z,16.096,7.975,101.677511
1623697260,2021-06-14T19:01:00Z,2021-06-14T12:01:00Z,16.113,8.01,102.161051
1623697860,2021-06-14T19:11:00Z,2021-06-14T12:11:00Z,16.19,7.969,101.806285
1623698460,2021-06-14T19:21:00Z,2021-06-14T12:21:00Z,16.25,7.981,102.090866
1623699060,2021-06-14T19:31:00Z,2021-06-14T12:31:00Z,16.326,7.987,102.334091
1623699660,2021-06-14T19:41:00Z,2021-06-14T12:41:00Z,16.395,7.944,101.933538
1623700260,2021-06-14T19:51:00Z,2021-06-14T12:51:00Z,16.437,7.943,102.012264
1623700860,2021-06-14T20:01:00Z,2021-06-14T13:01:00Z,16.395,7.991,102.536619
1623701460,2021-06-14T20:11:00Z,2021-06-14T13:11:00Z,16.403,7.962,102.181985
1623702060,2021-06-14T20:21:00Z,2021-06-14T13:21:00Z,16.454,7.996,102.730257
1623702660,2021-06-14T20:31:00Z,2021-06-14T13:31:00Z,16.497,8.017,103.094702
1623703260,2021-06-14T20:41:00Z,2021-06-14T13:41:00Z,16.505,8.067,103.755398
1623703860,2021-06-14T20:51:00Z,2021-06-14T13:51:00Z,16.607,8.107,104.496989
1623704460,2021-06-14T21:01:00Z,2021-06-14T14:01:00Z,16.769,7.997,103.435213
1623705060,2021-06-14T21:11:00Z,2021-06-14T14:11:00Z,16.837,8.003,103.662499
1623705660,2021-06-14T21:21:00Z,2021-06-14T14:21:00Z,16.76,8.192,105.937119
1623706260,2021-06-14T21:31:00Z,2021-06-14T14:31:00Z,16.488,8.271,106.340579
1623706860,2021-06-14T21:41:00Z,2021-06-14T14:41:00Z,16.667,8.076,104.230559
1623707460,2021-06-14T21:51:00Z,2021-06-14T14:51:00Z,16.531,8.265,106.361026
1623708060,2021-06-14T22:01:00Z,2021-06-14T15:01:00Z,16.412,8.29,106.411916
1623708660,2021-06-14T22:11:00Z,2021-06-14T15:11:00Z,16.403,8.31,106.648115
1623709260,2021-06-14T22:21:00Z,2021-06-14T15:21:00Z,16.42,8.221,105.54427
1623709860,2021-06-14T22:31:00Z,2021-06-14T15:31:00Z,16.437,8.213,105.479885
1623710460,2021-06-14T22:41:00Z,2021-06-14T15:41:00Z,16.454,8.144,104.631718
1623711060,2021-06-14T22:51:00Z,2021-06-14T15:51:00Z,16.522,8.098,104.191913
1623711660,2021-06-14T23:01:00Z,2021-06-14T16:01:00Z,16.522,8.064,103.754457
1623712260,2021-06-14T23:11:00Z,2021-06-14T16:11:00Z,16.488,8.049,103.486316
1623712860,2021-06-14T23:21:00Z,2021-06-14T16:21:00Z,16.505,8.05,103.536749
1623713460,2021-06-14T23:31:00Z,2021-06-14T16:31:00Z,16.488,8.067,103.717743
1623714060,2021-06-14T23:41:00Z,2021-06-14T16:41:00Z,16.556,8.065,103.842631
1623714660,2021-06-14T23:51:00Z,2021-06-14T16:51:00Z,16.599,8.04,103.615707
1623715260,2021-06-15T00:01:00Z,2021-06-14T17:01:00Z,16.667,8.018,103.481999
1623715860,2021-06-15T00:11:00Z,2021-06-14T17:11:00Z,16.65,8.037,103.689668
1623716460,2021-06-15T00:21:00Z,2021-06-14T17:21:00Z,16.726,8.048,103.999707
1623717060,2021-06-15T00:31:00Z,2021-06-14T17:31:00Z,16.735,8.054,104.09717
1623717660,2021-06-15T00:41:00Z,2021-06-14T17:41:00Z,16.76,7.997,103.415422
1623718260,2021-06-15T00:51:00Z,2021-06-14T17:51:00Z,16.726,7.991,103.263129
1623718860,2021-06-15T01:01:00Z,2021-06-14T18:01:00Z,16.675,8.016,103.473812
1623719460,2021-06-15T01:11:00Z,2021-06-14T18:11:00Z,16.709,8.022,103.626233
1623720060,2021-06-15T01:21:00Z,2021-06-14T18:21:00Z,16.726,8.023,103.676646
1623720660,2021-06-15T01:31:00Z,2021-06-14T18:31:00Z,16.658,8.004,103.281515
1623721260,2021-06-15T01:41:00Z,2021-06-14T18:41:00Z,16.616,8.05,103.782181
1623721860,2021-06-15T01:51:00Z,2021-06-14T18:51:00Z,16.59,8.066,103.930839
1623722460,2021-06-15T02:01:00Z,2021-06-14T19:01:00Z,16.607,8.109,104.522769
1623723060,2021-06-15T02:11:00Z,2021-06-14T19:11:00Z,16.59,8.144,104.935873
1623723660,2021-06-15T02:21:00Z,2021-06-14T19:21:00Z,16.514,8.191,105.370492
1623724260,2021-06-15T02:31:00Z,2021-06-14T19:31:00Z,16.471,8.165,104.939625
1623724860,2021-06-15T02:41:00Z,2021-06-14T19:41:00Z,16.446,8.183,105.114809
1623725460,2021-06-15T02:51:00Z,2021-06-14T19:51:00Z,16.539,8.156,104.97624
1623726060,2021-06-15T03:01:00Z,2021-06-14T20:01:00Z,16.531,8.189,105.382993
1623726660,2021-06-15T03:11:00Z,2021-06-14T20:11:00Z,16.616,8.199,105.703118
1623727260,2021-06-15T03:21:00Z,2021-06-14T20:21:00Z,16.531,8.207,105.614632
1623727860,2021-06-15T03:31:00Z,2021-06-14T20:31:00Z,16.522,8.329,107.164046
1623728460,2021-06-15T03:41:00Z,2021-06-14T20:41:00Z,16.514,8.337,107.248662
1623729060,2021-06-15T03:51:00Z,2021-06-14T20:51:00Z,16.522,8.337,107.266977
1623729660,2021-06-15T04:01:00Z,2021-06-14T21:01:00Z,16.556,8.181,105.336214
1623730260,2021-06-15T04:11:00Z,2021-06-14T21:11:00Z,16.573,8.102,104.356865
1623730860,2021-06-15T04:21:00Z,2021-06-14T21:21:00Z,16.565,8.05,103.669396
1623731460,2021-06-15T04:31:00Z,2021-06-14T21:31:00Z,16.59,8.063,103.892184
1623732060,2021-06-15T04:41:00Z,2021-06-14T21:41:00Z,16.599,8.028,103.461056
1623732660,2021-06-15T04:51:00Z,2021-06-14T21:51:00Z,16.573,8.092,104.228061
1623733260,2021-06-15T05:01:00Z,2021-06-14T22:01:00Z,16.556,8.082,104.061518
1623733860,2021-06-15T05:11:00Z,2021-06-14T22:11:00Z,16.573,7.924,102.064157
1623734460,2021-06-15T05:21:00Z,2021-06-14T22:21:00Z,16.556,8.086,104.113021
1623735060,2021-06-15T05:31:00Z,2021-06-14T22:31:00Z,16.582,8.088,104.196535
1623735660,2021-06-15T05:41:00Z,2021-06-14T22:41:00Z,16.573,8.109,104.447028
1623736260,2021-06-15T05:51:00Z,2021-06-14T22:51:00Z,16.556,8.133,104.71818
1623736860,2021-06-15T06:01:00Z,2021-06-14T23:01:00Z,16.548,8.101,104.288357
1623737460,2021-06-15T06:11:00Z,2021-06-14T23:11:00Z,16.548,8.088,104.121001
1623738060,2021-06-15T06:21:00Z,2021-06-14T23:21:00Z,16.539,8.149,104.886143
1623738660,2021-06-15T06:31:00Z,2021-06-14T23:31:00Z,16.514,8.134,104.637234
1623739260,2021-06-15T06:41:00Z,2021-06-14T23:41:00Z,16.548,8.099,104.26261
1623739860,2021-06-15T06:51:00Z,2021-06-14T23:51:00Z,16.505,8.193,105.375973
1623740460,2021-06-15T07:01:00Z,2021-06-15T00:01:00Z,16.522,8.25,106.147603
1623741060,2021-06-15T07:11:00Z,2021-06-15T00:11:00Z,16.505,8.178,105.183047
1623741660,2021-06-15T07:21:00Z,2021-06-15T00:21:00Z,16.548,8.104,104.326978
1623742260,2021-06-15T07:31:00Z,2021-06-15T00:31:00Z,16.497,8.133,104.586405
1623742860,2021-06-15T07:41:00Z,2021-06-15T00:41:00Z,16.531,7.905,101.728241
1623743460,2021-06-15T07:51:00Z,2021-06-15T00:51:00Z,16.446,8.148,104.665216
1623744060,2021-06-15T08:01:00Z,2021-06-15T01:01:00Z,16.412,8.135,104.422309
1623744660,2021-06-15T08:11:00Z,2021-06-15T01:11:00Z,16.378,8.111,104.038564
1623745260,2021-06-15T08:21:00Z,2021-06-15T01:21:00Z,16.395,7.953,102.049021
1623745860,2021-06-15T08:31:00Z,2021-06-15T01:31:00Z,16.412,7.9,101.405807
1623746460,2021-06-15T08:41:00Z,2021-06-15T01:41:00Z,16.36,7.856,100.728919
1623747060,2021-06-15T08:51:00Z,2021-06-15T01:51:00Z,16.301,7.734,99.039473
1623747660,2021-06-15T09:01:00Z,2021-06-15T02:01:00Z,16.301,7.804,99.935874
1623748260,2021-06-15T09:11:00Z,2021-06-15T02:11:00Z,16.292,7.758,99.327661
1623748860,2021-06-15T09:21:00Z,2021-06-15T02:21:00Z,16.258,7.782,99.562381
1623749460,2021-06-15T09:31:00Z,2021-06-15T02:31:00Z,16.275,7.841,100.353775
1623750060,2021-06-15T09:41:00Z,2021-06-15T02:41:00Z,16.25,7.772,99.417393
1623750660,2021-06-15T09:51:00Z,2021-06-15T02:51:00Z,16.19,7.684,98.165327
1623751260,2021-06-15T10:01:00Z,2021-06-15T03:01:00Z,16.156,7.646,97.608617
1623751860,2021-06-15T10:11:00Z,2021-06-15T03:11:00Z,16.156,7.666,97.863936
1623752460,2021-06-15T10:21:00Z,2021-06-15T03:21:00Z,16.13,7.578,96.686539
1623753060,2021-06-15T10:31:00Z,2021-06-15T03:31:00Z,16.079,7.603,96.899278
1623753660,2021-06-15T10:41:00Z,2021-06-15T03:41:00Z,16.045,7.624,97.09592
1623754260,2021-06-15T10:51:00Z,2021-06-15T03:51:00Z,15.985,7.573,96.321983
1623754860,2021-06-15T11:01:00Z,2021-06-15T04:01:00Z,15.968,7.448,94.697428
1623755460,2021-06-15T11:11:00Z,2021-06-15T04:11:00Z,15.968,7.544,95.918018
1623756060,2021-06-15T11:21:00Z,2021-06-15T04:21:00Z,15.934,7.582,96.330603
1623756660,2021-06-15T11:31:00Z,2021-06-15T04:31:00Z,15.891,7.494,95.124359
1623757260,2021-06-15T11:41:00Z,2021-06-15T04:41:00Z,15.866,7.472,94.793992
1623757860,2021-06-15T11:51:00Z,2021-06-15T04:51:00Z,15.814,7.467,94.624339
1623758460,2021-06-15T12:01:00Z,2021-06-15T05:01:00Z,15.814,7.481,94.801752
1623759060,2021-06-15T12:11:00Z,2021-06-15T05:11:00Z,15.797,7.476,94.703629
1623759660,2021-06-15T12:21:00Z,2021-06-15T05:21:00Z,15.763,7.467,94.520193
1623760260,2021-06-15T12:31:00Z,2021-06-15T05:31:00Z,15.772,7.447,94.285352
1623760860,2021-06-15T12:41:00Z,2021-06-15T05:41:00Z,15.754,7.501,94.932118
1623761460,2021-06-15T12:51:00Z,2021-06-15T05:51:00Z,15.729,7.498,94.8429
1623762060,2021-06-15T13:01:00Z,2021-06-15T06:01:00Z,15.695,7.473,94.457216
1623762660,2021-06-15T13:11:00Z,2021-06-15T06:11:00Z,15.669,7.496,94.694662
1623763260,2021-06-15T13:21:00Z,2021-06-15T06:21:00Z,15.643,7.445,93.997497
1623763860,2021-06-15T13:31:00Z,2021-06-15T06:31:00Z,15.652,7.434,93.876898
1623764460,2021-06-15T13:41:00Z,2021-06-15T06:41:00Z,15.592,7.382,93.099223
1623765060,2021-06-15T13:51:00Z,2021-06-15T06:51:00Z,15.575,7.4,93.291868
1623765660,2021-06-15T14:01:00Z,2021-06-15T07:01:00Z,15.575,7.422,93.569223
1623766260,2021-06-15T14:11:00Z,2021-06-15T07:11:00Z,15.558,7.405,93.320519
