"Plot Title: gumboot_2m"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732847, SEN S/N: 20732847)","GDD, DDc (LGR S/N: 20732847)"
343,07/04/20 12:00:00 AM,21.103,
344,07/04/20 01:00:00 AM,21.079,
345,07/04/20 02:00:00 AM,21.056,
346,07/04/20 03:00:00 AM,21.032,
347,07/04/20 04:00:00 AM,20.817,
348,07/04/20 05:00:00 AM,20.746,
349,07/04/20 06:00:00 AM,20.603,
350,07/04/20 07:00:00 AM,20.436,
351,07/04/20 08:00:00 AM,20.412,
352,07/04/20 09:00:00 AM,20.269,
353,07/04/20 10:00:00 AM,20.341,
354,07/04/20 11:00:00 AM,20.484,
355,07/04/20 12:00:00 PM,20.531,16.373
356,07/04/20 01:00:00 PM,20.650,
357,07/04/20 02:00:00 PM,20.841,
358,07/04/20 03:00:00 PM,20.936,
359,07/04/20 04:00:00 PM,21.056,
360,07/04/20 05:00:00 PM,21.199,
361,07/04/20 06:00:00 PM,21.413,
362,07/04/20 07:00:00 PM,21.199,
363,07/04/20 08:00:00 PM,21.175,
364,07/04/20 09:00:00 PM,21.413,
365,07/04/20 10:00:00 PM,21.342,
366,07/04/20 11:00:00 PM,21.437,
367,07/05/20 12:00:00 AM,21.175,
368,07/05/20 01:00:00 AM,21.199,
369,07/05/20 02:00:00 AM,21.246,
370,07/05/20 03:00:00 AM,21.103,
371,07/05/20 04:00:00 AM,20.984,
372,07/05/20 05:00:00 AM,20.841,
373,07/05/20 06:00:00 AM,20.674,
374,07/05/20 07:00:00 AM,20.555,
375,07/05/20 08:00:00 AM,20.531,
376,07/05/20 09:00:00 AM,20.412,
377,07/05/20 10:00:00 AM,20.436,
378,07/05/20 11:00:00 AM,20.531,
379,07/05/20 12:00:00 PM,20.650,17.298
380,07/05/20 01:00:00 PM,20.841,
381,07/05/20 02:00:00 PM,20.889,
382,07/05/20 03:00:00 PM,20.960,
383,07/05/20 04:00:00 PM,21.127,
384,07/05/20 05:00:00 PM,21.318,
385,07/05/20 06:00:00 PM,21.199,
386,07/05/20 07:00:00 PM,21.437,
387,07/05/20 08:00:00 PM,21.223,
388,07/05/20 09:00:00 PM,21.270,
389,07/05/20 10:00:00 PM,21.294,
390,07/05/20 11:00:00 PM,21.318,
391,07/06/20 12:00:00 AM,21.318,
392,07/06/20 01:00:00 AM,21.342,
393,07/06/20 02:00:00 AM,21.342,
394,07/06/20 03:00:00 AM,21.175,
395,07/06/20 04:00:00 AM,21.199,
396,07/06/20 05:00:00 AM,21.103,
397,07/06/20 06:00:00 AM,20.936,
398,07/06/20 07:00:00 AM,20.913,
399,07/06/20 08:00:00 AM,20.865,
400,07/06/20 09:00:00 AM,20.793,
401,07/06/20 10:00:00 AM,20.770,
402,07/06/20 11:00:00 AM,20.865,
403,07/06/20 12:00:00 PM,21.056,18.653
404,07/06/20 01:00:00 PM,21.151,
405,07/06/20 02:00:00 PM,21.223,
406,07/06/20 03:00:00 PM,21.437,
407,07/06/20 04:00:00 PM,21.533,
408,07/06/20 05:00:00 PM,21.557,
409,07/06/20 06:00:00 PM,21.628,
410,07/06/20 07:00:00 PM,21.939,
411,07/06/20 08:00:00 PM,21.557,
412,07/06/20 09:00:00 PM,21.652,
413,07/06/20 10:00:00 PM,21.939,
414,07/06/20 11:00:00 PM,21.795,
415,07/07/20 12:00:00 AM,21.628,
416,07/07/20 01:00:00 AM,21.461,
417,07/07/20 02:00:00 AM,21.318,
418,07/07/20 03:00:00 AM,21.151,
419,07/07/20 04:00:00 AM,20.960,
