"Plot Title: gumboot_sediment"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732846, SEN S/N: 20732846)","Coupler Detached (LGR S/N: 20732846)","Coupler Attached (LGR S/N: 20732846)","Host Connected (LGR S/N: 20732846)","Stopped (LGR S/N: 20732846)","End Of File (LGR S/N: 20732846)"
1,07/17/20 06:00:00 PM,20.936,Logged,,,,
2,07/17/20 07:00:00 PM,20.913,,,,,
3,07/17/20 08:00:00 PM,20.889,,,,,
4,07/17/20 09:00:00 PM,20.889,,,,,
5,07/17/20 10:00:00 PM,20.865,,,,,
6,07/17/20 11:00:00 PM,20.865,,,,,
7,07/18/20 12:00:00 AM,20.865,,,,,
8,07/18/20 01:00:00 AM,20.865,,,,,
9,07/18/20 02:00:00 AM,20.865,,,,,
10,07/18/20 03:00:00 AM,20.865,,,,,
11,07/18/20 04:00:00 AM,20.841,,,,,
12,07/18/20 05:00:00 AM,20.841,,,,,
13,07/18/20 06:00:00 AM,20.841,,,,,
14,07/18/20 07:00:00 AM,20.817,,,,,
15,07/18/20 08:00:00 AM,20.817,,,,,
16,07/18/20 09:00:00 AM,20.817,,,,,
17,07/18/20 10:00:00 AM,20.817,,,,,
18,07/18/20 11:00:00 AM,20.817,,,,,
19,07/18/20 12:00:00 PM,20.817,,,,,
20,07/18/20 01:00:00 PM,20.817,,,,,
21,07/18/20 02:00:00 PM,20.841,,,,,
22,07/18/20 03:00:00 PM,20.841,,,,,
23,07/18/20 04:00:00 PM,20.865,,,,,
24,07/18/20 05:00:00 PM,20.889,,,,,
25,07/18/20 06:00:00 PM,20.913,,,,,
26,07/18/20 07:00:00 PM,20.936,,,,,
27,07/18/20 08:00:00 PM,20.960,,,,,
28,07/18/20 09:00:00 PM,20.984,,,,,
29,07/18/20 10:00:00 PM,20.984,,,,,
30,07/18/20 11:00:00 PM,21.008,,,,,
31,07/19/20 12:00:00 AM,21.008,,,,,
32,07/19/20 01:00:00 AM,21.032,,,,,
33,07/19/20 02:00:00 AM,21.032,,,,,
34,07/19/20 03:00:00 AM,21.032,,,,,
35,07/19/20 04:00:00 AM,21.032,,,,,
36,07/19/20 05:00:00 AM,21.032,,,,,
37,07/19/20 06:00:00 AM,21.032,,,,,
38,07/19/20 07:00:00 AM,21.032,,,,,
39,07/19/20 08:00:00 AM,21.032,,,,,
40,07/19/20 09:00:00 AM,21.032,,,,,
41,07/19/20 10:00:00 AM,21.032,,,,,
42,07/19/20 11:00:00 AM,21.032,,,,,
43,07/19/20 12:00:00 PM,21.032,,,,,
44,07/19/20 01:00:00 PM,21.056,,,,,
45,07/19/20 02:00:00 PM,21.056,,,,,
46,07/19/20 03:00:00 PM,21.079,,,,,
47,07/19/20 04:00:00 PM,21.103,,,,,
48,07/19/20 05:00:00 PM,21.103,,,,,
49,07/19/20 06:00:00 PM,21.127,,,,,
50,07/19/20 07:00:00 PM,21.151,,,,,
51,07/19/20 08:00:00 PM,21.175,,,,,
52,07/19/20 09:00:00 PM,21.175,,,,,
53,07/19/20 10:00:00 PM,21.175,,,,,
54,07/19/20 11:00:00 PM,21.199,,,,,
55,07/20/20 12:00:00 AM,21.199,,,,,
56,07/20/20 01:00:00 AM,21.223,,,,,
57,07/20/20 02:00:00 AM,21.223,,,,,
58,07/20/20 03:00:00 AM,21.223,,,,,
59,07/20/20 04:00:00 AM,21.223,,,,,
60,07/20/20 05:00:00 AM,21.223,,,,,
61,07/20/20 06:00:00 AM,21.223,,,,,
62,07/20/20 07:00:00 AM,21.223,,,,,
63,07/20/20 08:00:00 AM,21.223,,,,,
64,07/20/20 09:00:00 AM,21.223,,,,,
65,07/20/20 10:00:00 AM,21.223,,,,,
66,07/20/20 11:00:00 AM,21.223,,,,,
67,07/20/20 12:00:00 PM,21.223,,,,,
68,07/20/20 01:00:00 PM,21.246,,,,,
69,07/20/20 02:00:00 PM,21.246,,,,,
70,07/20/20 03:00:00 PM,21.270,,,,,
71,07/20/20 04:00:00 PM,21.294,,,,,
72,07/20/20 05:00:00 PM,21.318,,,,,
73,07/20/20 06:00:00 PM,21.318,,,,,
74,07/20/20 07:00:00 PM,21.342,,,,,
75,07/20/20 08:00:00 PM,21.366,,,,,
76,07/20/20 09:00:00 PM,21.390,,,,,
77,07/20/20 10:00:00 PM,21.390,,,,,
78,07/20/20 11:00:00 PM,21.413,,,,,
79,07/21/20 12:00:00 AM,21.413,,,,,
80,07/21/20 01:00:00 AM,21.437,,,,,
81,07/21/20 02:00:00 AM,21.437,,,,,
82,07/21/20 03:00:00 AM,21.437,,,,,
83,07/21/20 04:00:00 AM,21.437,,,,,
84,07/21/20 05:00:00 AM,21.437,,,,,
85,07/21/20 06:00:00 AM,21.437,,,,,
86,07/21/20 07:00:00 AM,21.437,,,,,
87,07/21/20 08:00:00 AM,21.437,,,,,
88,07/21/20 09:00:00 AM,21.437,,,,,
89,07/21/20 10:00:00 AM,21.437,,,,,
90,07/21/20 11:00:00 AM,21.437,,,,,
91,07/21/20 12:00:00 PM,21.437,,,,,
92,07/21/20 01:00:00 PM,21.437,,,,,
93,07/21/20 02:00:00 PM,21.461,,,,,
94,07/21/20 03:00:00 PM,21.461,,,,,
95,07/21/20 04:00:00 PM,21.485,,,,,
96,07/21/20 05:00:00 PM,21.485,,,,,
97,07/21/20 06:00:00 PM,21.509,,,,,
98,07/21/20 07:00:00 PM,21.533,,,,,
99,07/21/20 08:00:00 PM,21.533,,,,,
100,07/21/20 09:00:00 PM,21.557,,,,,
101,07/21/20 10:00:00 PM,21.557,,,,,
102,07/21/20 11:00:00 PM,21.581,,,,,
103,07/22/20 12:00:00 AM,21.581,,,,,
104,07/22/20 01:00:00 AM,21.604,,,,,
105,07/22/20 02:00:00 AM,21.604,,,,,
106,07/22/20 03:00:00 AM,21.604,,,,,
107,07/22/20 04:00:00 AM,21.604,,,,,
108,07/22/20 05:00:00 AM,21.604,,,,,
109,07/22/20 06:00:00 AM,21.604,,,,,
110,07/22/20 07:00:00 AM,21.604,,,,,
111,07/22/20 08:00:00 AM,21.604,,,,,
112,07/22/20 09:00:00 AM,21.604,,,,,
113,07/22/20 10:00:00 AM,21.604,,,,,
114,07/22/20 11:00:00 AM,21.604,,,,,
115,07/22/20 12:00:00 PM,21.604,,,,,
116,07/22/20 01:00:00 PM,21.604,,,,,
117,07/22/20 02:00:00 PM,21.604,,,,,
118,07/22/20 03:00:00 PM,21.628,,,,,
119,07/22/20 04:00:00 PM,21.628,,,,,
120,07/22/20 05:00:00 PM,21.628,,,,,
121,07/22/20 06:00:00 PM,21.652,,,,,
122,07/22/20 07:00:00 PM,21.652,,,,,
123,07/22/20 08:00:00 PM,21.652,,,,,
124,07/22/20 09:00:00 PM,21.676,,,,,
125,07/22/20 10:00:00 PM,21.676,,,,,
126,07/22/20 11:00:00 PM,21.676,,,,,
127,07/23/20 12:00:00 AM,21.676,,,,,
128,07/23/20 01:00:00 AM,21.700,,,,,
129,07/23/20 02:00:00 AM,21.676,,,,,
130,07/23/20 03:00:00 AM,21.676,,,,,
131,07/23/20 04:00:00 AM,21.676,,,,,
132,07/23/20 05:00:00 AM,21.652,,,,,
133,07/23/20 06:00:00 AM,21.652,,,,,
134,07/23/20 07:00:00 AM,21.628,,,,,
135,07/23/20 08:00:00 AM,21.604,,,,,
136,07/23/20 09:00:00 AM,21.581,,,,,
137,07/23/20 10:00:00 AM,21.557,,,,,
138,07/23/20 11:00:00 AM,21.533,,,,,
139,07/23/20 12:00:00 PM,21.509,,,,,
140,07/23/20 01:00:00 PM,21.509,,,,,
141,07/23/20 02:00:00 PM,21.485,,,,,
142,07/23/20 03:00:00 PM,21.461,,,,,
143,07/23/20 04:00:00 PM,21.461,,,,,
144,07/23/20 05:00:00 PM,21.461,,,,,
145,07/23/20 06:00:00 PM,21.461,,,,,
146,07/23/20 07:00:00 PM,21.461,,,,,
147,07/23/20 08:00:00 PM,21.461,,,,,
148,07/23/20 09:00:00 PM,21.461,,,,,
149,07/23/20 10:00:00 PM,21.461,,,,,
150,07/23/20 11:00:00 PM,21.461,,,,,
151,07/24/20 12:00:00 AM,21.461,,,,,
152,07/24/20 01:00:00 AM,21.437,,,,,
153,07/24/20 02:00:00 AM,21.437,,,,,
154,07/24/20 03:00:00 AM,21.437,,,,,
155,07/24/20 04:00:00 AM,21.437,,,,,
156,07/24/20 05:00:00 AM,21.413,,,,,
157,07/24/20 06:00:00 AM,21.413,,,,,
158,07/24/20 07:00:00 AM,21.413,,,,,
159,07/24/20 08:00:00 AM,21.390,,,,,
160,07/24/20 09:00:00 AM,21.390,,,,,
161,07/24/20 10:00:00 AM,21.366,,,,,
162,07/24/20 11:00:00 AM,21.342,,,,,
163,07/24/20 12:00:00 PM,21.342,,,,,
164,07/24/20 01:00:00 PM,21.318,,,,,
