"Plot Title: gumboot_2m"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732847, SEN S/N: 20732847)","Coupler Detached (LGR S/N: 20732847)","Coupler Attached (LGR S/N: 20732847)","Host Connected (LGR S/N: 20732847)","Stopped (LGR S/N: 20732847)","End Of File (LGR S/N: 20732847)"
1,06/13/21 06:00:00 PM,17.272,Logged,,,,
2,06/13/21 07:00:00 PM,17.201,,,,,
3,06/13/21 08:00:00 PM,17.153,,,,,
4,06/13/21 09:00:00 PM,17.058,,,,,
5,06/13/21 10:00:00 PM,16.844,,,,,
6,06/13/21 11:00:00 PM,16.844,,,,,
7,06/14/21 12:00:00 AM,16.725,,,,,
8,06/14/21 01:00:00 AM,16.630,,,,,
9,06/14/21 02:00:00 AM,16.558,,,,,
10,06/14/21 03:00:00 AM,16.511,,,,,
11,06/14/21 04:00:00 AM,16.415,,,,,
12,06/14/21 05:00:00 AM,16.320,,,,,
13,06/14/21 06:00:00 AM,16.249,,,,,
14,06/14/21 07:00:00 AM,16.153,,,,,
15,06/14/21 08:00:00 AM,16.082,,,,,
16,06/14/21 09:00:00 AM,16.034,,,,,
17,06/14/21 10:00:00 AM,16.010,,,,,
18,06/14/21 11:00:00 AM,16.034,,,,,
19,06/14/21 12:00:00 PM,16.201,,,,,
20,06/14/21 01:00:00 PM,16.487,,,,,
21,06/14/21 02:00:00 PM,16.868,,,,,
22,06/14/21 03:00:00 PM,17.153,,,,,
23,06/14/21 04:00:00 PM,16.844,,,,,
24,06/14/21 05:00:00 PM,16.939,,,,,
25,06/14/21 06:00:00 PM,17.130,,,,,
26,06/14/21 07:00:00 PM,17.082,,,,,
27,06/14/21 08:00:00 PM,17.011,,,,,
28,06/14/21 09:00:00 PM,16.963,,,,,
29,06/14/21 10:00:00 PM,16.892,,,,,
30,06/14/21 11:00:00 PM,16.796,,,,,
31,06/15/21 12:00:00 AM,16.677,,,,,
32,06/15/21 01:00:00 AM,16.582,,,,,
33,06/15/21 02:00:00 AM,16.463,,,,,
34,06/15/21 03:00:00 AM,16.344,,,,,
35,06/15/21 04:00:00 AM,16.249,,,,,
36,06/15/21 05:00:00 AM,16.106,,,,,
37,06/15/21 06:00:00 AM,15.963,,,,,
38,06/15/21 07:00:00 AM,15.867,,,,,
39,06/15/21 08:00:00 AM,15.843,,,,,
40,06/15/21 09:00:00 AM,15.867,,,,,
41,06/15/21 10:00:00 AM,15.748,,,,,
42,06/15/21 11:00:00 AM,15.891,,,,,
43,06/15/21 12:00:00 PM,16.106,,,,,
44,06/15/21 01:00:00 PM,16.392,,,,,
45,06/15/21 02:00:00 PM,16.558,,,,,
46,06/15/21 03:00:00 PM,16.915,,,,,
47,06/15/21 04:00:00 PM,17.153,,,,,
48,06/15/21 05:00:00 PM,17.391,,,,,
49,06/15/21 06:00:00 PM,17.058,,,,,
50,06/15/21 07:00:00 PM,17.153,,,,,
51,06/15/21 08:00:00 PM,17.296,,,,,
52,06/15/21 09:00:00 PM,17.486,,,,,
53,06/15/21 10:00:00 PM,17.344,,,,,
54,06/15/21 11:00:00 PM,17.558,,,,,
55,06/16/21 12:00:00 AM,17.415,,,,,
56,06/16/21 01:00:00 AM,17.249,,,,,
57,06/16/21 02:00:00 AM,17.368,,,,,
58,06/16/21 03:00:00 AM,17.249,,,,,
59,06/16/21 04:00:00 AM,17.106,,,,,
60,06/16/21 05:00:00 AM,16.939,,,,,
61,06/16/21 06:00:00 AM,16.796,,,,,
62,06/16/21 07:00:00 AM,16.677,,,,,
63,06/16/21 08:00:00 AM,16.654,,,,,
64,06/16/21 09:00:00 AM,16.701,,,,,
65,06/16/21 10:00:00 AM,16.820,,,,,
66,06/16/21 11:00:00 AM,16.963,,,,,
67,06/16/21 12:00:00 PM,16.939,,,,,
68,06/16/21 01:00:00 PM,17.106,,,,,
69,06/16/21 02:00:00 PM,17.439,,,,,
70,06/16/21 03:00:00 PM,17.582,,,,,
71,06/16/21 04:00:00 PM,17.867,,,,,
72,06/16/21 05:00:00 PM,18.033,,,,,
73,06/16/21 06:00:00 PM,18.129,,,,,
74,06/16/21 07:00:00 PM,18.224,,,,,
75,06/16/21 08:00:00 PM,18.224,,,,,
76,06/16/21 09:00:00 PM,18.319,,,,,
77,06/16/21 10:00:00 PM,18.319,,,,,
78,06/16/21 11:00:00 PM,18.152,,,,,
79,06/17/21 12:00:00 AM,18.176,,,,,
80,06/17/21 01:00:00 AM,18.224,,,,,
81,06/17/21 02:00:00 AM,18.176,,,,,
82,06/17/21 03:00:00 AM,18.105,,,,,
83,06/17/21 04:00:00 AM,18.129,,,,,
84,06/17/21 05:00:00 AM,18.105,,,,,
85,06/17/21 06:00:00 AM,18.057,,,,,
86,06/17/21 07:00:00 AM,17.962,,,,,
87,06/17/21 08:00:00 AM,17.962,,,,,
88,06/17/21 09:00:00 AM,17.986,,,,,
89,06/17/21 10:00:00 AM,18.176,,,,,
90,06/17/21 11:00:00 AM,18.295,,,,,
91,06/17/21 12:00:00 PM,18.366,,,,,
92,06/17/21 01:00:00 PM,18.485,,,,,
93,06/17/21 02:00:00 PM,18.818,,,,,
94,06/17/21 03:00:00 PM,18.866,,,,,
95,06/17/21 04:00:00 PM,19.008,,,,,
96,06/17/21 05:00:00 PM,19.365,,,,,
97,06/17/21 06:00:00 PM,19.222,,,,,
98,06/17/21 07:00:00 PM,19.389,,,,,
99,06/17/21 08:00:00 PM,19.508,,,,,
100,06/17/21 09:00:00 PM,19.389,,,,,
101,06/17/21 10:00:00 PM,19.294,,,,,
102,06/17/21 11:00:00 PM,19.246,,,,,
103,06/18/21 12:00:00 AM,19.365,,,,,
104,06/18/21 01:00:00 AM,19.294,,,,,
105,06/18/21 02:00:00 AM,19.270,,,,,
106,06/18/21 03:00:00 AM,19.270,,,,,
107,06/18/21 04:00:00 AM,19.270,,,,,
108,06/18/21 05:00:00 AM,19.222,,,,,
109,06/18/21 06:00:00 AM,19.151,,,,,
110,06/18/21 07:00:00 AM,19.080,,,,,
111,06/18/21 08:00:00 AM,19.103,,,,,
112,06/18/21 09:00:00 AM,19.080,,,,,
113,06/18/21 10:00:00 AM,19.222,,,,,
114,06/18/21 11:00:00 AM,19.413,,,,,
115,06/18/21 12:00:00 PM,19.627,,,,,
116,06/18/21 01:00:00 PM,19.698,,,,,
117,06/18/21 02:00:00 PM,20.031,,,,,
118,06/18/21 03:00:00 PM,20.365,,,,,
119,06/18/21 04:00:00 PM,20.269,,,,,
120,06/18/21 05:00:00 PM,20.341,,,,,
121,06/18/21 06:00:00 PM,20.507,,,,,
122,06/18/21 07:00:00 PM,20.674,,,,,
123,06/18/21 08:00:00 PM,20.484,,,,,
124,06/18/21 09:00:00 PM,20.650,,,,,
125,06/18/21 10:00:00 PM,20.603,,,,,
126,06/18/21 11:00:00 PM,20.484,,,,,
127,06/19/21 12:00:00 AM,20.531,,,,,
128,06/19/21 01:00:00 AM,20.531,,,,,
129,06/19/21 02:00:00 AM,20.531,,,,,
130,06/19/21 03:00:00 AM,20.484,,,,,
131,06/19/21 04:00:00 AM,20.507,,,,,
132,06/19/21 05:00:00 AM,20.436,,,,,
133,06/19/21 06:00:00 AM,20.388,,,,,
134,06/19/21 07:00:00 AM,20.341,,,,,
135,06/19/21 08:00:00 AM,20.317,,,,,
136,06/19/21 09:00:00 AM,20.365,,,,,
137,06/19/21 10:00:00 AM,20.507,,,,,
138,06/19/21 11:00:00 AM,20.603,,,,,
139,06/19/21 12:00:00 PM,20.770,,,,,
140,06/19/21 01:00:00 PM,20.984,,,,,
141,06/19/21 02:00:00 PM,21.175,,,,,
142,06/19/21 03:00:00 PM,21.342,,,,,
143,06/19/21 04:00:00 PM,21.604,,,,,
144,06/19/21 05:00:00 PM,21.676,,,,,
145,06/19/21 06:00:00 PM,21.772,,,,,
146,06/19/21 07:00:00 PM,21.843,,,,,
147,06/19/21 08:00:00 PM,21.652,,,,,
148,06/19/21 09:00:00 PM,21.915,,,,,
149,06/19/21 10:00:00 PM,21.867,,,,,
150,06/19/21 11:00:00 PM,21.652,,,,,
151,06/20/21 12:00:00 AM,21.772,,,,,
152,06/20/21 01:00:00 AM,21.676,,,,,
153,06/20/21 02:00:00 AM,21.724,,,,,
154,06/20/21 03:00:00 AM,21.676,,,,,
155,06/20/21 04:00:00 AM,21.628,,,,,
156,06/20/21 05:00:00 AM,21.581,,,,,
157,06/20/21 06:00:00 AM,21.437,,,,,
158,06/20/21 07:00:00 AM,21.437,,,,,
159,06/20/21 08:00:00 AM,21.413,,,,,
160,06/20/21 09:00:00 AM,21.413,,,,,
161,06/20/21 10:00:00 AM,21.461,,,,,
