"Plot Title: soapstone_sediment"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732845, SEN S/N: 20732845)","Coupler Detached (LGR S/N: 20732845)","Coupler Attached (LGR S/N: 20732845)","Host Connected (LGR S/N: 20732845)","Stopped (LGR S/N: 20732845)","End Of File (LGR S/N: 20732845)"
1,08/28/21 11:00:00 AM,15.629,Logged,,,,
2,08/28/21 12:00:00 PM,16.677,,,,,
3,08/28/21 01:00:00 PM,17.391,,,,,
4,08/28/21 02:00:00 PM,18.033,,,,,
5,08/28/21 03:00:00 PM,18.366,,,,,
6,08/28/21 04:00:00 PM,18.889,,,,,
7,08/28/21 05:00:00 PM,19.080,,,,,
8,08/28/21 06:00:00 PM,19.103,,,,,
9,08/28/21 07:00:00 PM,19.080,,,,,
10,08/28/21 08:00:00 PM,19.151,,,,,
11,08/28/21 09:00:00 PM,19.032,,,,,
12,08/28/21 10:00:00 PM,18.985,,,,,
13,08/28/21 11:00:00 PM,18.961,,,,,
14,08/29/21 12:00:00 AM,18.889,,,,,
15,08/29/21 01:00:00 AM,18.794,,,,,
16,08/29/21 02:00:00 AM,18.604,,,,,
17,08/29/21 03:00:00 AM,18.271,,,,,
18,08/29/21 04:00:00 AM,17.915,,,,,
19,08/29/21 05:00:00 AM,17.582,,,,,
20,08/29/21 06:00:00 AM,17.344,,,,,
21,08/29/21 07:00:00 AM,17.058,,,,,
22,08/29/21 08:00:00 AM,16.820,,,,,
23,08/29/21 09:00:00 AM,16.582,,,,,
24,08/29/21 10:00:00 AM,16.630,,,,,
25,08/29/21 11:00:00 AM,16.892,,,,,
26,08/29/21 12:00:00 PM,17.344,,,,,
27,08/29/21 01:00:00 PM,17.724,,,,,
28,08/29/21 02:00:00 PM,18.224,,,,,
29,08/29/21 03:00:00 PM,18.628,,,,,
30,08/29/21 04:00:00 PM,18.818,,,,,
31,08/29/21 05:00:00 PM,19.008,,,,,
32,08/29/21 06:00:00 PM,19.032,,,,,
33,08/29/21 07:00:00 PM,19.103,,,,,
34,08/29/21 08:00:00 PM,19.008,,,,,
35,08/29/21 09:00:00 PM,18.985,,,,,
36,08/29/21 10:00:00 PM,18.937,,,,,
37,08/29/21 11:00:00 PM,18.889,,,,,
38,08/30/21 12:00:00 AM,18.652,,,,,
39,08/30/21 01:00:00 AM,18.390,,,,,
40,08/30/21 02:00:00 AM,18.033,,,,,
41,08/30/21 03:00:00 AM,17.701,,,,,
42,08/30/21 04:00:00 AM,17.391,,,,,
43,08/30/21 05:00:00 AM,16.987,,,,,
44,08/30/21 06:00:00 AM,16.606,,,,,
45,08/30/21 07:00:00 AM,16.272,,,,,
46,08/30/21 08:00:00 AM,15.986,,,,,
47,08/30/21 09:00:00 AM,15.915,,,,,
48,08/30/21 10:00:00 AM,16.010,,,,,
49,08/30/21 11:00:00 AM,16.272,,,,,
50,08/30/21 12:00:00 PM,16.606,,,,,
51,08/30/21 01:00:00 PM,17.106,,,,,
52,08/30/21 02:00:00 PM,17.368,,,,,
53,08/30/21 03:00:00 PM,17.629,,,,,
54,08/30/21 04:00:00 PM,17.915,,,,,
55,08/30/21 05:00:00 PM,17.986,,,,,
56,08/30/21 06:00:00 PM,18.010,,,,,
57,08/30/21 07:00:00 PM,18.081,,,,,
58,08/30/21 08:00:00 PM,18.033,,,,,
59,08/30/21 09:00:00 PM,18.010,,,,,
60,08/30/21 10:00:00 PM,18.010,,,,,
61,08/30/21 11:00:00 PM,17.867,,,,,
62,08/31/21 12:00:00 AM,17.486,,,,,
63,08/31/21 01:00:00 AM,17.201,,,,,
64,08/31/21 02:00:00 AM,16.868,,,,,
65,08/31/21 03:00:00 AM,16.487,,,,,
66,08/31/21 04:00:00 AM,16.129,,,,,
67,08/31/21 05:00:00 AM,15.700,,,,,
68,08/31/21 06:00:00 AM,15.294,,,,,
69,08/31/21 07:00:00 AM,14.888,,,,,
70,08/31/21 08:00:00 AM,14.577,,,,,
71,08/31/21 09:00:00 AM,14.433,,,,,
72,08/31/21 10:00:00 AM,14.505,,,,,
73,08/31/21 11:00:00 AM,14.768,,,,,
74,08/31/21 12:00:00 PM,15.199,,,,,
75,08/31/21 01:00:00 PM,15.843,,,,,
76,08/31/21 02:00:00 PM,16.654,,,,,
77,08/31/21 03:00:00 PM,17.130,,,,,
78,08/31/21 04:00:00 PM,17.486,,,,,
79,08/31/21 05:00:00 PM,17.605,,,,,
80,08/31/21 06:00:00 PM,17.748,,,,,
81,08/31/21 07:00:00 PM,17.748,,,,,
82,08/31/21 08:00:00 PM,17.724,,,,,
83,08/31/21 09:00:00 PM,17.701,,,,,
84,08/31/21 10:00:00 PM,17.701,,,,,
85,08/31/21 11:00:00 PM,17.677,,,,,
86,09/01/21 12:00:00 AM,17.415,,,,,
87,09/01/21 01:00:00 AM,16.963,,,,,
88,09/01/21 02:00:00 AM,16.582,,,,,
89,09/01/21 03:00:00 AM,16.272,,,,,
90,09/01/21 04:00:00 AM,15.986,,,,,
91,09/01/21 05:00:00 AM,15.557,,,,,
92,09/01/21 06:00:00 AM,15.175,,,,,
93,09/01/21 07:00:00 AM,14.745,,,,,
94,09/01/21 08:00:00 AM,14.505,,,,,
95,09/01/21 09:00:00 AM,14.361,,,,,
96,09/01/21 10:00:00 AM,14.481,,,,,
97,09/01/21 11:00:00 AM,14.792,,,,,
98,09/01/21 12:00:00 PM,15.247,,,,,
99,09/01/21 01:00:00 PM,15.724,,,,,
100,09/01/21 02:00:00 PM,16.344,,,,,
101,09/01/21 03:00:00 PM,16.868,,,,,
102,09/01/21 04:00:00 PM,17.344,,,,,
103,09/01/21 05:00:00 PM,17.534,,,,,
104,09/01/21 06:00:00 PM,17.558,,,,,
105,09/01/21 07:00:00 PM,17.677,,,,,
106,09/01/21 08:00:00 PM,17.582,,,,,
107,09/01/21 09:00:00 PM,17.558,,,,,
108,09/01/21 10:00:00 PM,17.534,,,,,
109,09/01/21 11:00:00 PM,17.510,,,,,
110,09/02/21 12:00:00 AM,17.344,,,,,
111,09/02/21 01:00:00 AM,17.011,,,,,
112,09/02/21 02:00:00 AM,16.439,,,,,
113,09/02/21 03:00:00 AM,16.058,,,,,
114,09/02/21 04:00:00 AM,15.748,,,,,
115,09/02/21 05:00:00 AM,15.438,,,,,
116,09/02/21 06:00:00 AM,15.103,,,,,
117,09/02/21 07:00:00 AM,14.768,,,,,
118,09/02/21 08:00:00 AM,14.505,,,,,
119,09/02/21 09:00:00 AM,14.361,,,,,
120,09/02/21 10:00:00 AM,14.433,,,,,
121,09/02/21 11:00:00 AM,14.577,,,,,
122,09/02/21 12:00:00 PM,14.912,,,,,
123,09/02/21 01:00:00 PM,15.270,,,,,
124,09/02/21 02:00:00 PM,15.581,,,,,
125,09/02/21 03:00:00 PM,16.058,,,,,
126,09/02/21 04:00:00 PM,16.463,,,,,
127,09/02/21 05:00:00 PM,16.630,,,,,
128,09/02/21 06:00:00 PM,16.701,,,,,
129,09/02/21 07:00:00 PM,16.725,,,,,
130,09/02/21 08:00:00 PM,16.701,,,,,
131,09/02/21 09:00:00 PM,16.725,,,,,
132,09/02/21 10:00:00 PM,16.701,,,,,
133,09/02/21 11:00:00 PM,16.654,,,,,
134,09/03/21 12:00:00 AM,16.296,,,,,
135,09/03/21 01:00:00 AM,15.915,,,,,
136,09/03/21 02:00:00 AM,15.676,,,,,
137,09/03/21 03:00:00 AM,15.438,,,,,
138,09/03/21 04:00:00 AM,15.031,,,,,
139,09/03/21 05:00:00 AM,14.481,,,,,
140,09/03/21 06:00:00 AM,14.122,,,,,
141,09/03/21 07:00:00 AM,13.738,,,,,
142,09/03/21 08:00:00 AM,13.449,,,,,
143,09/03/21 09:00:00 AM,13.281,,,,,
144,09/03/21 10:00:00 AM,13.305,,,,,
145,09/03/21 11:00:00 AM,13.786,,,,,
146,09/03/21 12:00:00 PM,14.098,,,,,
147,09/03/21 01:00:00 PM,14.625,,,,,
148,09/03/21 02:00:00 PM,15.294,,,,,
149,09/03/21 03:00:00 PM,15.700,,,,,
150,09/03/21 04:00:00 PM,16.153,,,,,
151,09/03/21 05:00:00 PM,16.344,,,,,
152,09/03/21 06:00:00 PM,16.368,,,,,
153,09/03/21 07:00:00 PM,16.415,,,,,
154,09/03/21 08:00:00 PM,16.392,,,,,
155,09/03/21 09:00:00 PM,16.392,,,,,
156,09/03/21 10:00:00 PM,16.368,,,,,
157,09/03/21 11:00:00 PM,16.368,,,,,
158,09/04/21 12:00:00 AM,16.106,,,,,
159,09/04/21 01:00:00 AM,15.676,,,,,
160,09/04/21 02:00:00 AM,15.366,,,,,
161,09/04/21 03:00:00 AM,15.008,,,,,
162,09/04/21 04:00:00 AM,14.601,,,,,
163,09/04/21 05:00:00 AM,14.314,,,,,
164,09/04/21 06:00:00 AM,13.906,,,,,
165,09/04/21 07:00:00 AM,13.618,,,,,
166,09/04/21 08:00:00 AM,13.281,,,,,
167,09/04/21 09:00:00 AM,13.185,,,,,
168,09/04/21 10:00:00 AM,13.185,,,,,
169,09/04/21 11:00:00 AM,13.377,,,,,
170,09/04/21 12:00:00 PM,13.810,,,,,
171,09/04/21 01:00:00 PM,14.433,,,,,
