"Plot Title: soapstone_light_pendant"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20733885, SEN S/N: 20733885)","Intensity, Lux (LGR S/N: 20733885, SEN S/N: 20733885)","End Of File (LGR S/N: 20733885)"
273,09/08/21 07:00:00 PM,22.142,2755.6,
274,09/08/21 08:00:00 PM,21.569,0.0,
275,09/08/21 09:00:00 PM,20.996,0.0,
276,09/08/21 10:00:00 PM,20.615,0.0,
277,09/08/21 11:00:00 PM,20.138,0.0,
278,09/09/21 12:00:00 AM,19.758,0.0,
279,09/09/21 01:00:00 AM,19.377,0.0,
280,09/09/21 02:00:00 AM,18.996,0.0,
281,09/09/21 03:00:00 AM,18.616,0.0,
282,09/09/21 04:00:00 AM,18.236,0.0,
283,09/09/21 05:00:00 AM,18.140,0.0,
284,09/09/21 06:00:00 AM,17.760,0.0,
285,09/09/21 07:00:00 AM,17.475,710.4,
286,09/09/21 08:00:00 AM,17.284,3616.7,
287,09/09/21 09:00:00 AM,17.665,17911.2,
288,09/09/21 10:00:00 AM,17.950,35822.5,
289,09/09/21 11:00:00 AM,20.234,63378.2,
290,09/09/21 12:00:00 PM,19.948,27555.7,
291,09/09/21 01:00:00 PM,20.043,37200.2,
292,09/09/21 02:00:00 PM,20.901,74400.5,
293,09/09/21 03:00:00 PM,21.951,17911.2,
294,09/09/21 04:00:00 PM,21.569,24800.2,
295,09/09/21 05:00:00 PM,21.282,10333.4,
296,09/09/21 06:00:00 PM,20.996,7577.8,
297,09/09/21 07:00:00 PM,20.424,1722.2,
298,09/09/21 08:00:00 PM,20.138,0.0,
299,09/09/21 09:00:00 PM,19.758,0.0,
300,09/09/21 10:00:00 PM,19.472,0.0,
301,09/09/21 11:00:00 PM,19.092,0.0,
302,09/10/21 12:00:00 AM,19.092,0.0,
303,09/10/21 01:00:00 AM,18.901,0.0,
304,09/10/21 02:00:00 AM,18.711,0.0,
305,09/10/21 03:00:00 AM,18.331,0.0,
306,09/10/21 04:00:00 AM,18.045,0.0,
307,09/10/21 05:00:00 AM,17.855,0.0,
308,09/10/21 06:00:00 AM,17.570,0.0,
309,09/10/21 07:00:00 AM,17.379,129.2,
310,09/10/21 08:00:00 AM,17.284,1130.2,
311,09/10/21 09:00:00 AM,17.284,5166.7,
312,09/10/21 10:00:00 AM,18.140,37200.2,
313,09/10/21 11:00:00 AM,18.711,24800.2,
314,09/10/21 12:00:00 PM,20.805,126756.4,
315,09/10/21 01:00:00 PM,21.569,110223.0,
316,09/10/21 02:00:00 PM,22.333,66133.8,
317,09/10/21 03:00:00 PM,22.046,18600.1,
318,09/10/21 04:00:00 PM,21.855,12400.1,
319,09/10/21 05:00:00 PM,21.664,8611.2,
320,09/10/21 06:00:00 PM,21.282,8266.7,
321,09/10/21 07:00:00 PM,20.615,1808.3,
322,09/10/21 08:00:00 PM,19.948,0.0,
323,09/10/21 09:00:00 PM,19.472,0.0,
324,09/10/21 10:00:00 PM,19.092,0.0,
325,09/10/21 11:00:00 PM,18.711,0.0,
326,09/11/21 12:00:00 AM,18.331,0.0,
327,09/11/21 01:00:00 AM,17.950,0.0,
328,09/11/21 02:00:00 AM,17.570,0.0,
329,09/11/21 03:00:00 AM,17.284,0.0,
330,09/11/21 04:00:00 AM,16.903,0.0,
331,09/11/21 05:00:00 AM,16.618,0.0,
332,09/11/21 06:00:00 AM,16.332,0.0,
333,09/11/21 07:00:00 AM,16.046,914.9,
334,09/11/21 08:00:00 AM,15.855,5166.7,
335,09/11/21 09:00:00 AM,16.141,14466.8,
336,09/11/21 10:00:00 AM,16.237,22044.6,
337,09/11/21 11:00:00 AM,18.996,79911.6,
338,09/11/21 12:00:00 PM,20.234,126756.4,
339,09/11/21 01:00:00 PM,22.717,115734.1,
340,09/11/21 02:00:00 PM,23.677,74400.5,
341,09/11/21 03:00:00 PM,24.835,30311.3,
342,09/11/21 04:00:00 PM,24.835,15155.7,
343,09/11/21 05:00:00 PM,23.100,6544.5,
344,09/11/21 06:00:00 PM,21.951,4650.0,
345,09/11/21 07:00:00 PM,21.187,1205.6,
346,09/11/21 08:00:00 PM,20.424,0.0,
347,09/11/21 09:00:00 PM,19.758,0.0,
348,09/11/21 10:00:00 PM,19.282,0.0,
349,09/11/21 11:00:00 PM,18.806,0.0,
350,09/12/21 12:00:00 AM,18.426,0.0,
351,09/12/21 01:00:00 AM,17.950,0.0,
352,09/12/21 02:00:00 AM,17.570,0.0,
353,09/12/21 03:00:00 AM,17.284,0.0,
354,09/12/21 04:00:00 AM,16.903,0.0,
355,09/12/21 05:00:00 AM,16.523,0.0,
356,09/12/21 06:00:00 AM,16.141,0.0,
357,09/12/21 07:00:00 AM,15.951,936.5,
358,09/12/21 08:00:00 AM,15.855,5511.1,
359,09/12/21 09:00:00 AM,16.237,12400.1,
360,09/12/21 10:00:00 AM,16.237,37200.2,
361,09/12/21 11:00:00 AM,18.711,115734.1,
362,09/12/21 12:00:00 PM,21.664,126756.4,
363,09/12/21 01:00:00 PM,23.196,115734.1,
364,09/12/21 02:00:00 PM,23.773,74400.5,
365,09/12/21 03:00:00 PM,23.773,39955.8,
366,09/12/21 04:00:00 PM,24.158,23422.4,
367,09/12/21 05:00:00 PM,22.908,12400.1,
368,09/12/21 06:00:00 PM,22.046,6200.0,
369,09/12/21 07:00:00 PM,21.091,1463.9,
370,09/12/21 08:00:00 PM,20.329,0.0,
371,09/12/21 09:00:00 PM,19.662,0.0,
372,09/12/21 10:00:00 PM,19.092,0.0,
373,09/12/21 11:00:00 PM,18.616,0.0,
374,09/13/21 12:00:00 AM,18.140,0.0,
375,09/13/21 01:00:00 AM,17.855,0.0,
376,09/13/21 02:00:00 AM,17.379,0.0,
377,09/13/21 03:00:00 AM,17.094,0.0,
378,09/13/21 04:00:00 AM,16.713,0.0,
379,09/13/21 05:00:00 AM,16.332,0.0,
380,09/13/21 06:00:00 AM,15.951,0.0,
381,09/13/21 07:00:00 AM,15.664,796.5,
382,09/13/21 08:00:00 AM,15.473,5511.1,
383,09/13/21 09:00:00 AM,15.664,11711.2,
384,09/13/21 10:00:00 AM,16.046,38578.0,
385,09/13/21 11:00:00 AM,18.140,148801.0,
386,09/13/21 12:00:00 PM,20.901,137778.7,
387,09/13/21 01:00:00 PM,22.908,121245.2,
388,09/13/21 02:00:00 PM,23.484,77156.1,
389,09/13/21 03:00:00 PM,23.966,27555.7,
390,09/13/21 04:00:00 PM,23.484,17222.3,
391,09/13/21 05:00:00 PM,22.621,8611.2,
392,09/13/21 06:00:00 PM,21.664,5166.7,
393,09/13/21 07:00:00 PM,20.519,1237.9,
394,09/13/21 08:00:00 PM,19.758,0.0,
395,09/13/21 09:00:00 PM,19.092,0.0,
396,09/13/21 10:00:00 PM,18.616,0.0,
397,09/13/21 11:00:00 PM,18.045,0.0,
398,09/14/21 12:00:00 AM,17.665,0.0,
399,09/14/21 01:00:00 AM,17.284,0.0,
400,09/14/21 02:00:00 AM,16.903,0.0,
401,09/14/21 03:00:00 AM,16.523,0.0,
402,09/14/21 04:00:00 AM,16.141,0.0,
403,09/14/21 05:00:00 AM,15.760,0.0,
404,09/14/21 06:00:00 AM,15.378,0.0,
405,09/14/21 07:00:00 AM,14.996,775.0,
406,09/14/21 08:00:00 AM,14.804,3788.9,
407,09/14/21 09:00:00 AM,15.091,37200.2,
408,09/14/21 10:00:00 AM,15.664,14466.8,
409,09/14/21 11:00:00 AM,19.567,148801.0,
410,09/14/21 12:00:00 PM,21.569,154312.1,
411,09/14/21 01:00:00 PM,23.004,137778.7,
412,09/14/21 02:00:00 PM,24.158,85422.8,
413,09/14/21 03:00:00 PM,24.835,31689.1,
414,09/14/21 04:00:00 PM,24.062,17222.3,
415,09/14/21 05:00:00 PM,22.908,8611.2,
416,09/14/21 06:00:00 PM,21.378,5511.1,
417,09/14/21 07:00:00 PM,20.043,1463.9,
418,09/14/21 08:00:00 PM,19.187,0.0,
419,09/14/21 09:00:00 PM,18.616,0.0,
420,09/14/21 10:00:00 PM,17.950,0.0,
421,09/14/21 11:00:00 PM,17.665,0.0,
422,09/15/21 12:00:00 AM,17.189,0.0,
423,09/15/21 01:00:00 AM,16.713,0.0,
424,09/15/21 02:00:00 AM,16.237,0.0,
425,09/15/21 03:00:00 AM,15.951,0.0,
426,09/15/21 04:00:00 AM,15.473,0.0,
427,09/15/21 05:00:00 AM,15.282,0.0,
428,09/15/21 06:00:00 AM,14.900,0.0,
429,09/15/21 07:00:00 AM,14.804,871.9,
430,09/15/21 08:00:00 AM,14.709,6200.0,
431,09/15/21 09:00:00 AM,15.282,33066.9,
432,09/15/21 10:00:00 AM,16.332,34444.7,
433,09/15/21 11:00:00 AM,19.282,137778.7,
434,09/15/21 12:00:00 PM,20.519,143289.8,
435,09/15/21 01:00:00 PM,21.187,126756.4,
436,09/15/21 02:00:00 PM,22.717,99200.7,
437,09/15/21 03:00:00 PM,22.812,60622.6,
438,09/15/21 04:00:00 PM,21.951,30311.3,
439,09/15/21 05:00:00 PM,20.519,19289.0,
440,09/15/21 06:00:00 PM,19.662,8266.7,
441,09/15/21 07:00:00 PM,18.711,1324.0,
442,09/15/21 08:00:00 PM,17.760,0.0,
443,09/15/21 09:00:00 PM,17.189,0.0,
444,09/15/21 10:00:00 PM,16.523,0.0,
445,09/15/21 11:00:00 PM,16.046,0.0,
446,09/16/21 12:00:00 AM,15.664,0.0,
447,09/16/21 01:00:00 AM,15.091,0.0,
448,09/16/21 02:00:00 AM,14.804,0.0,
449,09/16/21 03:00:00 AM,14.517,0.0,
450,09/16/21 04:00:00 AM,13.942,0.0,
451,09/16/21 05:00:00 AM,13.750,0.0,
452,09/16/21 06:00:00 AM,13.173,0.0,
453,09/16/21 07:00:00 AM,12.883,861.1,
454,09/16/21 08:00:00 AM,13.076,5166.7,
455,09/16/21 09:00:00 AM,14.134,38578.0,
456,09/16/21 10:00:00 AM,15.569,52355.9,
457,09/16/21 11:00:00 AM,19.948,170845.6,
458,09/16/21 12:00:00 PM,23.196,170845.6,
459,09/16/21 01:00:00 PM,24.062,154312.1,
460,09/16/21 02:00:00 PM,24.448,126756.4,
461,09/16/21 03:00:00 PM,24.255,77156.1,
462,09/16/21 04:00:00 PM,23.677,28933.5,
463,09/16/21 05:00:00 PM,20.138,11022.3,
464,09/16/21 06:00:00 PM,18.236,5511.1,
465,09/16/21 07:00:00 PM,16.808,958.0,
466,09/16/21 08:00:00 PM,15.951,0.0,
467,09/16/21 09:00:00 PM,15.378,0.0,
468,09/16/21 10:00:00 PM,14.804,0.0,
469,09/16/21 11:00:00 PM,14.134,0.0,
470,09/17/21 12:00:00 AM,13.558,0.0,
471,09/17/21 01:00:00 AM,13.173,0.0,
472,09/17/21 02:00:00 AM,12.594,0.0,
473,09/17/21 03:00:00 AM,12.207,0.0,
474,09/17/21 04:00:00 AM,11.916,0.0,
475,09/17/21 05:00:00 AM,11.722,0.0,
476,09/17/21 06:00:00 AM,11.431,0.0,
477,09/17/21 07:00:00 AM,11.139,678.1,
478,09/17/21 08:00:00 AM,11.236,2669.5,
479,09/17/21 09:00:00 AM,13.076,19977.9,
480,09/17/21 10:00:00 AM,15.951,79911.6,
481,09/17/21 11:00:00 AM,21.569,187379.0,
482,09/17/21 12:00:00 PM,23.581,176356.7,
483,09/17/21 01:00:00 PM,23.966,165334.4,
484,09/17/21 02:00:00 PM,24.641,132267.5,
485,09/17/21 03:00:00 PM,24.738,82667.2,
486,09/17/21 04:00:00 PM,23.004,28933.5,
487,09/17/21 05:00:00 PM,19.092,12400.1,
488,09/17/21 06:00:00 PM,17.094,4822.3,
489,09/17/21 07:00:00 PM,15.378,1151.7,
490,09/17/21 08:00:00 PM,14.804,0.0,
491,09/17/21 09:00:00 PM,14.421,0.0,
492,09/17/21 10:00:00 PM,13.846,0.0,
493,09/17/21 11:00:00 PM,13.750,0.0,
494,09/18/21 12:00:00 AM,13.558,0.0,
495,09/18/21 01:00:00 AM,13.173,0.0,
496,09/18/21 02:00:00 AM,12.787,0.0,
497,09/18/21 03:00:00 AM,12.883,0.0,
498,09/18/21 04:00:00 AM,12.207,0.0,
499,09/18/21 05:00:00 AM,11.722,0.0,
500,09/18/21 06:00:00 AM,11.041,0.0,
501,09/18/21 07:00:00 AM,10.651,452.1,
502,09/18/21 08:00:00 AM,11.916,7233.4,
503,09/18/21 09:00:00 AM,12.110,7577.8,
504,09/18/21 10:00:00 AM,11.431,3444.5,
505,09/18/21 11:00:00 AM,12.690,12400.1,
506,09/18/21 12:00:00 PM,12.401,3961.1,
507,09/18/21 01:00:00 PM,12.883,10677.8,
508,09/18/21 02:00:00 PM,13.173,7577.8,
509,09/18/21 03:00:00 PM,13.269,5166.7,
510,09/18/21 04:00:00 PM,13.173,13089.0,
511,09/18/21 05:00:00 PM,13.269,4477.8,
512,09/18/21 06:00:00 PM,13.173,2927.8,
513,09/18/21 07:00:00 PM,12.690,570.5,
514,09/18/21 08:00:00 PM,12.594,0.0,
515,09/18/21 09:00:00 PM,12.401,0.0,
516,09/18/21 10:00:00 PM,12.304,0.0,
517,09/18/21 11:00:00 PM,12.013,0.0,
518,09/19/21 12:00:00 AM,11.722,0.0,
