Plot Title: soapstone_sediment,,,,,,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732845, SEN S/N: 20732845)",Coupler Detached (LGR S/N: 20732845),Coupler Attached (LGR S/N: 20732845),Host Connected (LGR S/N: 20732845),Stopped (LGR S/N: 20732845),End Of File (LGR S/N: 20732845)
1391,9/13/2020 16:00,17.415,,,,,
1392,9/13/2020 17:00,17.51,,,,,
1393,9/13/2020 18:00,17.677,,,,,
1394,9/13/2020 19:00,17.677,,,,,
1395,9/13/2020 20:00,17.629,,,,,
1396,9/13/2020 21:00,17.582,,,,,
1397,9/13/2020 22:00,17.344,,,,,
1398,9/13/2020 23:00,17.058,,,,,
1399,9/14/2020 0:00,16.82,,,,,
1400,9/14/2020 1:00,16.558,,,,,
1401,9/14/2020 2:00,16.272,,,,,
1402,9/14/2020 3:00,16.034,,,,,
1403,9/14/2020 4:00,15.724,,,,,
1404,9/14/2020 5:00,15.414,,,,,
1405,9/14/2020 6:00,15.151,,,,,
1406,9/14/2020 7:00,14.984,,,,,
1407,9/14/2020 8:00,14.84,,,,,
1408,9/14/2020 9:00,14.816,,,,,
1409,9/14/2020 10:00,14.864,,,,,
1410,9/14/2020 11:00,15.199,,,,,
1411,9/14/2020 12:00,15.414,,,,,
1412,9/14/2020 13:00,16.249,,,,,
1413,9/14/2020 14:00,16.939,,,,,
1414,9/14/2020 15:00,17.677,,,,,
1415,9/14/2020 16:00,18.057,,,,,
1416,9/14/2020 17:00,18.152,,,,,
1417,9/14/2020 18:00,18.129,,,,,
1418,9/14/2020 19:00,17.986,,,,,
1419,9/14/2020 20:00,17.724,,,,,
1420,9/14/2020 21:00,17.415,,,,,
1421,9/14/2020 22:00,17.106,,,,,
1422,9/14/2020 23:00,16.773,,,,,
1423,9/15/2020 0:00,16.439,,,,,
1424,9/15/2020 1:00,16.058,,,,,
1425,9/15/2020 2:00,15.724,,,,,
1426,9/15/2020 3:00,15.414,,,,,
1427,9/15/2020 4:00,15.175,,,,,
1428,9/15/2020 5:00,14.864,,,,,
1429,9/15/2020 6:00,14.577,,,,,
1430,9/15/2020 7:00,14.361,,,,,
1431,9/15/2020 8:00,14.146,,,,,
1432,9/15/2020 9:00,13.954,,,,,
1433,9/15/2020 10:00,13.93,,,,,
1434,9/15/2020 11:00,14.337,,,,,
1435,9/15/2020 12:00,14.505,,,,,
1436,9/15/2020 13:00,15.055,,,,,
1437,9/15/2020 14:00,15.986,,,,,
1438,9/15/2020 15:00,17.13,,,,,
1439,9/15/2020 16:00,17.463,,,,,
1440,9/15/2020 17:00,17.724,,,,,
1441,9/15/2020 18:00,17.796,,,,,
1442,9/15/2020 19:00,17.772,,,,,
1443,9/15/2020 20:00,17.605,,,,,
1444,9/15/2020 21:00,17.368,,,,,
1445,9/15/2020 22:00,17.082,,,,,
1446,9/15/2020 23:00,16.725,,,,,
1447,9/16/2020 0:00,16.487,,,,,
1448,9/16/2020 1:00,16.177,,,,,
1449,9/16/2020 2:00,15.867,,,,,
1450,9/16/2020 3:00,15.557,,,,,
1451,9/16/2020 4:00,15.27,,,,,
1452,9/16/2020 5:00,14.96,,,,,
1453,9/16/2020 6:00,14.768,,,,,
1454,9/16/2020 7:00,14.481,,,,,
1455,9/16/2020 8:00,14.242,,,,,
1456,9/16/2020 9:00,14.098,,,,,
1457,9/16/2020 10:00,14.314,,,,,
1458,9/16/2020 11:00,14.577,,,,,
1459,9/16/2020 12:00,14.936,,,,,
1460,9/16/2020 13:00,15.7,,,,,
1461,9/16/2020 14:00,16.558,,,,,
1462,9/16/2020 15:00,17.344,,,,,
1463,9/16/2020 16:00,17.819,,,,,
1464,9/16/2020 17:00,17.915,,,,,
1465,9/16/2020 18:00,17.891,,,,,
1466,9/16/2020 19:00,17.748,,,,,
1467,9/16/2020 20:00,17.368,,,,,
1468,9/16/2020 21:00,17.058,,,,,
1469,9/16/2020 22:00,16.773,,,,,
1470,9/16/2020 23:00,16.463,,,,,
1471,9/17/2020 0:00,16.153,,,,,
1472,9/17/2020 1:00,15.843,,,,,
1473,9/17/2020 2:00,15.581,,,,,
1474,9/17/2020 3:00,15.247,,,,,
1475,9/17/2020 4:00,14.96,,,,,
1476,9/17/2020 5:00,14.721,,,,,
1477,9/17/2020 6:00,14.409,,,,,
1478,9/17/2020 7:00,14.122,,,,,
1479,9/17/2020 8:00,13.93,,,,,
1480,9/17/2020 9:00,13.906,,,,,
1481,9/17/2020 10:00,14.002,,,,,
1482,9/17/2020 11:00,14.266,,,,,
1483,9/17/2020 12:00,14.361,,,,,
1484,9/17/2020 13:00,14.984,,,,,
1485,9/17/2020 14:00,16.058,,,,,
1486,9/17/2020 15:00,17.249,,,,,
1487,9/17/2020 16:00,17.748,,,,,
1488,9/17/2020 17:00,17.867,,,,,
1489,9/17/2020 18:00,17.748,,,,,
1490,9/17/2020 19:00,17.605,,,,,
1491,9/17/2020 20:00,17.439,,,,,
1492,9/17/2020 21:00,17.272,,,,,
1493,9/17/2020 22:00,17.058,,,,,
1494,9/17/2020 23:00,16.868,,,,,
1495,9/18/2020 0:00,16.677,,,,,
1496,9/18/2020 1:00,16.511,,,,,
1497,9/18/2020 2:00,16.344,,,,,
1498,9/18/2020 3:00,16.058,,,,,
1499,9/18/2020 4:00,15.915,,,,,
1500,9/18/2020 5:00,15.652,,,,,
1501,9/18/2020 6:00,15.509,,,,,
1502,9/18/2020 7:00,15.27,,,,,
1503,9/18/2020 8:00,15.103,,,,,
1504,9/18/2020 9:00,15.008,,,,,
1505,9/18/2020 10:00,14.96,,,,,
1506,9/18/2020 11:00,15.008,,,,,
1507,9/18/2020 12:00,15.031,,,,,
1508,9/18/2020 13:00,15.223,,,,,
1509,9/18/2020 14:00,15.533,,,,,
1510,9/18/2020 15:00,15.7,,,,,
1511,9/18/2020 16:00,15.867,,,,,
1512,9/18/2020 17:00,16.034,,,,,
1513,9/18/2020 18:00,16.034,,,,,
1514,9/18/2020 19:00,15.915,,,,,
1515,9/18/2020 20:00,15.7,,,,,
1516,9/18/2020 21:00,15.438,,,,,
1517,9/18/2020 22:00,15.199,,,,,
1518,9/18/2020 23:00,14.96,,,,,
1519,9/19/2020 0:00,14.673,,,,,
1520,9/19/2020 1:00,14.409,,,,,
1521,9/19/2020 2:00,14.122,,,,,
1522,9/19/2020 3:00,13.858,,,,,
1523,9/19/2020 4:00,13.522,,,,,
1524,9/19/2020 5:00,13.329,,,,,
1525,9/19/2020 6:00,13.04,,,,,
1526,9/19/2020 7:00,12.727,,,,,
1527,9/19/2020 8:00,12.606,,,,,
1528,9/19/2020 9:00,12.534,,,,,
1529,9/19/2020 10:00,12.654,,,,,
1530,9/19/2020 11:00,13.064,,,,,
1531,9/19/2020 12:00,13.137,,,,,
1532,9/19/2020 13:00,13.473,,,,,
1533,9/19/2020 14:00,13.81,,,,,
1534,9/19/2020 15:00,14.218,,,,,
1535,9/19/2020 16:00,14.577,,,,,
1536,9/19/2020 17:00,14.792,,,,,
1537,9/19/2020 18:00,14.84,,,,,
1538,9/19/2020 19:00,14.816,,,,,
1539,9/19/2020 20:00,14.888,,,,,
1540,9/19/2020 21:00,14.912,,,,,
1541,9/19/2020 22:00,14.745,,,,,
1542,9/19/2020 23:00,14.457,,,,,
1543,9/20/2020 0:00,14.194,,,,,
1544,9/20/2020 1:00,13.858,,,,,
1545,9/20/2020 2:00,13.618,,,,,
1546,9/20/2020 3:00,13.329,,,,,
1547,9/20/2020 4:00,12.992,,,,,
1548,9/20/2020 5:00,12.678,,,,,
1549,9/20/2020 6:00,12.413,,,,,
1550,9/20/2020 7:00,12.122,,,,,
1551,9/20/2020 8:00,11.88,,,,,
1552,9/20/2020 9:00,11.783,,,,,
1553,9/20/2020 10:00,11.807,,,,,
1554,9/20/2020 11:00,12.364,,,,,
1555,9/20/2020 12:00,12.534,,,,,
1556,9/20/2020 13:00,13.04,,,,,
1557,9/20/2020 14:00,13.762,,,,,
1558,9/20/2020 15:00,14.385,,,,,
1559,9/20/2020 16:00,14.768,,,,,
1560,9/20/2020 17:00,14.96,,,,,
1561,9/20/2020 18:00,15.103,,,,,
1562,9/20/2020 19:00,15.103,,,,,
1563,9/20/2020 20:00,15.127,,,,,
1564,9/20/2020 21:00,15.151,,,,,
1565,9/20/2020 22:00,15.151,,,,,
1566,9/20/2020 23:00,14.912,,,,,
1567,9/21/2020 0:00,14.768,,,,,
1568,9/21/2020 1:00,14.601,,,,,
1569,9/21/2020 2:00,14.385,,,,,
1570,9/21/2020 3:00,14.146,,,,,
1571,9/21/2020 4:00,13.906,,,,,
1572,9/21/2020 5:00,13.666,,,,,
1573,9/21/2020 6:00,13.401,,,,,
1574,9/21/2020 7:00,13.137,,,,,
1575,9/21/2020 8:00,12.871,,,,,
1576,9/21/2020 9:00,12.847,,,,,
1577,9/21/2020 10:00,12.896,,,,,
1578,9/21/2020 11:00,13.209,,,,,
1579,9/21/2020 12:00,13.305,,,,,
1580,9/21/2020 13:00,13.642,,,,,
1581,9/21/2020 14:00,14.218,,,,,
1582,9/21/2020 15:00,14.697,,,,,
1583,9/21/2020 16:00,14.96,,,,,
1584,9/21/2020 17:00,15.294,,,,,
1585,9/21/2020 18:00,15.294,,,,,
1586,9/21/2020 19:00,15.223,,,,,
1587,9/21/2020 20:00,15.27,,,,,
1588,9/21/2020 21:00,15.294,,,,,
1589,9/21/2020 22:00,15.294,,,,,
1590,9/21/2020 23:00,15.247,,,,,
1591,9/22/2020 0:00,15.175,,,,,
1592,9/22/2020 1:00,15.031,,,,,
1593,9/22/2020 2:00,14.768,,,,,
1594,9/22/2020 3:00,14.505,,,,,
1595,9/22/2020 4:00,14.337,,,,,
1596,9/22/2020 5:00,14.074,,,,,
1597,9/22/2020 6:00,13.81,,,,,
1598,9/22/2020 7:00,13.546,,,,,
1599,9/22/2020 8:00,13.353,,,,,
1600,9/22/2020 9:00,13.329,,,,,
1601,9/22/2020 10:00,13.185,,,,,
1602,9/22/2020 11:00,13.57,,,,,
1603,9/22/2020 12:00,13.642,,,,,
1604,9/22/2020 13:00,14.026,,,,,
1605,9/22/2020 14:00,14.721,,,,,
1606,9/22/2020 15:00,15.223,,,,,
1607,9/22/2020 16:00,15.724,,,,,
1608,9/22/2020 17:00,15.867,,,,,
1609,9/22/2020 18:00,16.034,,,,,
1610,9/22/2020 19:00,16.034,,,,,
1611,9/22/2020 20:00,16.034,,,,,
1612,9/22/2020 21:00,16.01,,,,,
1613,9/22/2020 22:00,16.058,,,,,
1614,9/22/2020 23:00,15.939,,,,,
1615,9/23/2020 0:00,15.772,,,,,
1616,9/23/2020 1:00,15.533,,,,,
1617,9/23/2020 2:00,15.247,,,,,
1618,9/23/2020 3:00,14.984,,,,,
1619,9/23/2020 4:00,14.721,,,,,
1620,9/23/2020 5:00,14.409,,,,,
1621,9/23/2020 6:00,14.122,,,,,
1622,9/23/2020 7:00,13.858,,,,,
1623,9/23/2020 8:00,13.618,,,,,
1624,9/23/2020 9:00,13.473,,,,,
1625,9/23/2020 10:00,13.473,,,,,
1626,9/23/2020 11:00,13.954,,,,,
1627,9/23/2020 12:00,14.002,,,,,
1628,9/23/2020 13:00,14.433,,,,,
1629,9/23/2020 14:00,15.079,,,,,
1630,9/23/2020 15:00,15.652,,,,,
1631,9/23/2020 16:00,16.177,,,,,
1632,9/23/2020 17:00,16.249,,,,,
1633,9/23/2020 18:00,16.463,,,,,
1634,9/23/2020 19:00,16.439,,,,,
1635,9/23/2020 20:00,16.392,,,,,
1636,9/23/2020 21:00,16.344,,,,,
1637,9/23/2020 22:00,16.082,,,,,
1638,9/23/2020 23:00,15.772,,,,,
1639,9/24/2020 0:00,15.533,,,,,
1640,9/24/2020 1:00,15.247,,,,,
1641,9/24/2020 2:00,14.888,,,,,
1642,9/24/2020 3:00,14.745,,,,,
1643,9/24/2020 4:00,14.481,,,,,
1644,9/24/2020 5:00,14.266,,,,,
1645,9/24/2020 6:00,13.858,,,,,
1646,9/24/2020 7:00,13.642,,,,,
1647,9/24/2020 8:00,13.57,,,,,
1648,9/24/2020 9:00,13.594,,,,,
1649,9/24/2020 10:00,13.714,,,,,
1650,9/24/2020 11:00,13.978,,,,,
1651,9/24/2020 12:00,14.218,,,,,
1652,9/24/2020 13:00,14.529,,,,,
1653,9/24/2020 14:00,14.96,,,,,
1654,9/24/2020 15:00,15.342,,,,,
1655,9/24/2020 16:00,15.915,,,,,
1656,9/24/2020 17:00,16.32,,,,,
1657,9/24/2020 18:00,16.129,,,,,
1658,9/24/2020 19:00,16.153,,,,,
1659,9/24/2020 20:00,16.177,,,,,
1660,9/24/2020 21:00,16.201,,,,,
1661,9/24/2020 22:00,15.915,,,,,
1662,9/24/2020 23:00,15.605,,,,,
1663,9/25/2020 0:00,15.366,,,,,
1664,9/25/2020 1:00,15.151,,,,,
1665,9/25/2020 2:00,14.888,,,,,
1666,9/25/2020 3:00,14.625,,,,,
1667,9/25/2020 4:00,14.337,,,,,
1668,9/25/2020 5:00,14.098,,,,,
1669,9/25/2020 6:00,13.786,,,,,
1670,9/25/2020 7:00,13.473,,,,,
1671,9/25/2020 8:00,13.161,,,,,
1672,9/25/2020 9:00,13.088,,,,,
1673,9/25/2020 10:00,13.04,,,,,
1674,9/25/2020 11:00,13.449,,,,,
1675,9/25/2020 12:00,13.594,,,,,
1676,9/25/2020 13:00,14.098,,,,,
1677,9/25/2020 14:00,14.673,,,,,
1678,9/25/2020 15:00,15.247,,,,,
1679,9/25/2020 16:00,15.843,,,,,
1680,9/25/2020 17:00,16.129,,,,,
1681,9/25/2020 18:00,16.058,,,,,
1682,9/25/2020 19:00,16.177,,,,,
1683,9/25/2020 20:00,16.177,,,,,
1684,9/25/2020 21:00,16.225,,,,,
1685,9/25/2020 22:00,16.201,,,,,
1686,9/25/2020 23:00,16.225,,,,,
1687,9/26/2020 0:00,16.153,,,,,
1688,9/26/2020 1:00,16.034,,,,,
1689,9/26/2020 2:00,15.891,,,,,
1690,9/26/2020 3:00,15.724,,,,,
1691,9/26/2020 4:00,15.366,,,,,
1692,9/26/2020 5:00,15.127,,,,,
1693,9/26/2020 6:00,14.912,,,,,
1694,9/26/2020 7:00,14.697,,,,,
1695,9/26/2020 8:00,14.457,,,,,
1696,9/26/2020 9:00,14.337,,,,,
1697,9/26/2020 10:00,14.218,,,,,
1698,9/26/2020 11:00,14.505,,,,,
1699,9/26/2020 12:00,14.529,,,,,
1700,9/26/2020 13:00,15.175,,,,,
1701,9/26/2020 14:00,15.939,,,,,
1702,9/26/2020 15:00,16.558,,,,,
1703,9/26/2020 16:00,16.987,,,,,
1704,9/26/2020 17:00,17.201,,,,,
1705,9/26/2020 18:00,17.272,,,,,
1706,9/26/2020 19:00,17.368,,,,,
1707,9/26/2020 20:00,17.225,,,,,
1708,9/26/2020 21:00,16.939,,,,,
1709,9/26/2020 22:00,16.701,,,,,
1710,9/26/2020 23:00,16.392,,,,,
1711,9/27/2020 0:00,16.034,,,,,
1712,9/27/2020 1:00,15.605,,,,,
1713,9/27/2020 2:00,15.223,,,,,
1714,9/27/2020 3:00,14.84,,,,,
1715,9/27/2020 4:00,14.457,,,,,
1716,9/27/2020 5:00,14.074,,,,,
1717,9/27/2020 6:00,13.642,,,,,
1718,9/27/2020 7:00,13.329,,,,,
1719,9/27/2020 8:00,12.992,,,,,
1720,9/27/2020 9:00,12.896,,,,,
1721,9/27/2020 10:00,12.751,,,,,
1722,9/27/2020 11:00,13.112,,,,,
1723,9/27/2020 12:00,13.329,,,,,
1724,9/27/2020 13:00,13.93,,,,,
1725,9/27/2020 14:00,14.697,,,,,
1726,9/27/2020 15:00,15.461,,,,,
1727,9/27/2020 16:00,15.939,,,,,
1728,9/27/2020 17:00,16.129,,,,,
1729,9/27/2020 18:00,16.177,,,,,
1730,9/27/2020 19:00,16.272,,,,,
1731,9/27/2020 20:00,16.201,,,,,
1732,9/27/2020 21:00,15.939,,,,,
1733,9/27/2020 22:00,15.819,,,,,
1734,9/27/2020 23:00,15.581,,,,,
1735,9/28/2020 0:00,15.342,,,,,
1736,9/28/2020 1:00,15.008,,,,,
1737,9/28/2020 2:00,14.649,,,,,
1738,9/28/2020 3:00,14.266,,,,,
1739,9/28/2020 4:00,13.954,,,,,
1740,9/28/2020 5:00,13.666,,,,,
1741,9/28/2020 6:00,13.473,,,,,
1742,9/28/2020 7:00,13.209,,,,,
1743,9/28/2020 8:00,12.992,,,,,
1744,9/28/2020 9:00,12.871,,,,,
1745,9/28/2020 10:00,12.654,,,,,
1746,9/28/2020 11:00,12.847,,,,,
1747,9/28/2020 12:00,13.161,,,,,
1748,9/28/2020 13:00,13.738,,,,,
1749,9/28/2020 14:00,14.194,,,,,
1750,9/28/2020 15:00,14.864,,,,,
1751,9/28/2020 16:00,15.342,,,,,
1752,9/28/2020 17:00,15.581,,,,,
1753,9/28/2020 18:00,15.629,,,,,
1754,9/28/2020 19:00,15.676,,,,,
1755,9/28/2020 20:00,15.772,,,,,
1756,9/28/2020 21:00,15.772,,,,,
1757,9/28/2020 22:00,15.676,,,,,
1758,9/28/2020 23:00,15.581,,,,,
1759,9/29/2020 0:00,15.223,,,,,
1760,9/29/2020 1:00,14.96,,,,,
1761,9/29/2020 2:00,14.721,,,,,
1762,9/29/2020 3:00,14.481,,,,,
1763,9/29/2020 4:00,14.266,,,,,
1764,9/29/2020 5:00,13.954,,,,,
1765,9/29/2020 6:00,13.69,,,,,
1766,9/29/2020 7:00,13.401,,,,,
1767,9/29/2020 8:00,13.161,,,,,
1768,9/29/2020 9:00,12.992,,,,,
1769,9/29/2020 10:00,12.823,,,,,
1770,9/29/2020 11:00,13.112,,,,,
1771,9/29/2020 12:00,13.377,,,,,
1772,9/29/2020 13:00,13.834,,,,,
1773,9/29/2020 14:00,14.29,,,,,
1774,9/29/2020 15:00,14.816,,,,,
1775,9/29/2020 16:00,15.318,,,,,
1776,9/29/2020 17:00,15.461,,,,,
1777,9/29/2020 18:00,15.461,,,,,
1778,9/29/2020 19:00,15.581,,,,,
1779,9/29/2020 20:00,15.509,,,,,
1780,9/29/2020 21:00,15.485,,,,,
1781,9/29/2020 22:00,15.461,,,,,
1782,9/29/2020 23:00,15.342,,,,,
1783,9/30/2020 0:00,15.151,,,,,
1784,9/30/2020 1:00,14.96,,,,,
1785,9/30/2020 2:00,14.745,,,,,
1786,9/30/2020 3:00,14.481,,,,,
1787,9/30/2020 4:00,14.29,,,,,
1788,9/30/2020 5:00,14.098,,,,,
1789,9/30/2020 6:00,13.882,,,,,
1790,9/30/2020 7:00,13.666,,,,,
1791,9/30/2020 8:00,13.377,,,,,
1792,9/30/2020 9:00,13.377,,,,,
1793,9/30/2020 10:00,13.425,,,,,
1794,9/30/2020 11:00,13.642,,,,,
1795,9/30/2020 12:00,13.81,,,,,
1796,9/30/2020 13:00,14.337,,,,,
1797,9/30/2020 14:00,14.984,,,,,
1798,9/30/2020 15:00,15.485,,,,,
1799,9/30/2020 16:00,15.819,,,,,
1800,9/30/2020 17:00,15.819,,,,,
1801,9/30/2020 18:00,15.915,,,,,
1802,9/30/2020 19:00,15.986,,,,,
1803,9/30/2020 20:00,15.986,,,,,
1804,9/30/2020 21:00,15.986,,,,,
1805,9/30/2020 22:00,16.034,,,,,
1806,9/30/2020 23:00,15.772,,,,,
1807,10/1/2020 0:00,15.533,,,,,
1808,10/1/2020 1:00,15.366,,,,,
1809,10/1/2020 2:00,15.127,,,,,
1810,10/1/2020 3:00,14.936,,,,,
1811,10/1/2020 4:00,14.673,,,,,
1812,10/1/2020 5:00,14.481,,,,,
1813,10/1/2020 6:00,14.242,,,,,
1814,10/1/2020 7:00,13.978,,,,,
1815,10/1/2020 8:00,13.81,,,,,
1816,10/1/2020 9:00,13.69,,,,,
1817,10/1/2020 10:00,13.666,,,,,
1818,10/1/2020 11:00,13.93,,,,,
1819,10/1/2020 12:00,14.242,,,,,
1820,10/1/2020 13:00,14.697,,,,,
1821,10/1/2020 14:00,15.342,,,,,
1822,10/1/2020 15:00,15.891,,,,,
1823,10/1/2020 16:00,16.201,,,,,
1824,10/1/2020 17:00,16.272,,,,,
1825,10/1/2020 18:00,16.415,,,,,
1826,10/1/2020 19:00,16.415,,,,,
1827,10/1/2020 20:00,16.487,,,,,
1828,10/1/2020 21:00,16.487,,,,,
1829,10/1/2020 22:00,16.415,,,,,
1830,10/1/2020 23:00,16.177,,,,,
1831,10/2/2020 0:00,15.915,,,,,
1832,10/2/2020 1:00,15.652,,,,,
1833,10/2/2020 2:00,15.366,,,,,
1834,10/2/2020 3:00,15.151,,,,,
1835,10/2/2020 4:00,14.888,,,,,
1836,10/2/2020 5:00,14.625,,,,,
1837,10/2/2020 6:00,14.385,,,,,
1838,10/2/2020 7:00,14.122,,,,,
1839,10/2/2020 8:00,13.93,,,,,
1840,10/2/2020 9:00,13.81,,,,,
1841,10/2/2020 10:00,13.81,,,,,
1842,10/2/2020 11:00,14.05,,,,,
1843,10/2/2020 12:00,14.337,,,,,
1844,10/2/2020 13:00,14.84,,,,,
1845,10/2/2020 14:00,15.438,,,,,
1846,10/2/2020 15:00,16.01,,,,,
1847,10/2/2020 16:00,16.296,,,,,
1848,10/2/2020 17:00,16.32,,,,,
1849,10/2/2020 18:00,16.534,,,,,
1850,10/2/2020 19:00,16.487,,,,,
1851,10/2/2020 20:00,16.463,,,,,
1852,10/2/2020 21:00,16.487,,,,,
1853,10/2/2020 22:00,16.225,,,,,
1854,10/2/2020 23:00,15.963,,,,,
1855,10/3/2020 0:00,15.7,,,,,
1856,10/3/2020 1:00,15.485,,,,,
1857,10/3/2020 2:00,15.247,,,,,
1858,10/3/2020 3:00,14.96,,,,,
1859,10/3/2020 4:00,14.697,,,,,
1860,10/3/2020 5:00,14.409,,,,,
1861,10/3/2020 6:00,14.122,,,,,
1862,10/3/2020 7:00,13.882,,,,,
1863,10/3/2020 8:00,13.69,,,,,
1864,10/3/2020 9:00,13.522,,,,,
1865,10/3/2020 10:00,13.546,,,,,
1866,10/3/2020 11:00,13.738,,,,,
1867,10/3/2020 12:00,14.026,,,,,
1868,10/3/2020 13:00,14.481,,,,,
1869,10/3/2020 14:00,15.031,,,,,
1870,10/3/2020 15:00,15.509,,,,,
1871,10/3/2020 16:00,15.772,,,,,
1872,10/3/2020 17:00,15.963,,,,,
1873,10/3/2020 18:00,16.058,,,,,
1874,10/3/2020 19:00,16.034,,,,,
1875,10/3/2020 20:00,16.058,,,,,
1876,10/3/2020 21:00,16.106,,,,,
1877,10/3/2020 22:00,15.843,,,,,
1878,10/3/2020 23:00,15.557,,,,,
1879,10/4/2020 0:00,15.318,,,,,
1880,10/4/2020 1:00,15.055,,,,,
1881,10/4/2020 2:00,14.816,,,,,
1882,10/4/2020 3:00,14.505,,,,,
1883,10/4/2020 4:00,14.218,,,,,
1884,10/4/2020 5:00,13.906,,,,,
1885,10/4/2020 6:00,13.642,,,,,
1886,10/4/2020 7:00,13.377,,,,,
1887,10/4/2020 8:00,13.137,,,,,
1888,10/4/2020 9:00,13.04,,,,,
1889,10/4/2020 10:00,12.992,,,,,
1890,10/4/2020 11:00,13.209,,,,,
1891,10/4/2020 12:00,13.377,,,,,
1892,10/4/2020 13:00,13.618,,,,,
1893,10/4/2020 14:00,13.954,,,,,
1894,10/4/2020 15:00,14.29,,,,,
1895,10/4/2020 16:00,14.481,,,,,
1896,10/4/2020 17:00,14.673,,,,,
1897,10/4/2020 18:00,14.745,,,,,
1898,10/4/2020 19:00,14.84,,,,,
1899,10/4/2020 20:00,14.721,,,,,
1900,10/4/2020 21:00,14.409,,,,,
1901,10/4/2020 22:00,14.218,,,,,
1902,10/4/2020 23:00,13.978,,,,,
1903,10/5/2020 0:00,13.714,,,,,
1904,10/5/2020 1:00,13.449,,,,,
1905,10/5/2020 2:00,13.137,,,,,
1906,10/5/2020 3:00,12.847,,,,,
1907,10/5/2020 4:00,12.606,,,,,
1908,10/5/2020 5:00,12.316,,,,,
1909,10/5/2020 6:00,12.025,,,,,
1910,10/5/2020 7:00,11.832,,,,,
1911,10/5/2020 8:00,11.637,,,,,
1912,10/5/2020 9:00,11.467,,,,,
1913,10/5/2020 10:00,11.492,,,,,
1914,10/5/2020 11:00,11.662,,,,,
1915,10/5/2020 12:00,11.977,,,,,
1916,10/5/2020 13:00,12.389,,,,,
1917,10/5/2020 14:00,12.896,,,,,
1918,10/5/2020 15:00,13.473,,,,,
1919,10/5/2020 16:00,13.642,,,,,
1920,10/5/2020 17:00,13.93,,,,,
1921,10/5/2020 18:00,13.93,,,,,
1922,10/5/2020 19:00,13.978,,,,,
1923,10/5/2020 20:00,14.026,,,,,
1924,10/5/2020 21:00,13.954,,,,,
1925,10/5/2020 22:00,13.858,,,,,
1926,10/5/2020 23:00,13.497,,,,,
1927,10/6/2020 0:00,13.257,,,,,
1928,10/6/2020 1:00,12.968,,,,,
1929,10/6/2020 2:00,12.727,,,,,
1930,10/6/2020 3:00,12.558,,,,,
1931,10/6/2020 4:00,12.413,,,,,
1932,10/6/2020 5:00,12.025,,,,,
1933,10/6/2020 6:00,11.832,,,,,
1934,10/6/2020 7:00,11.54,,,,,
1935,10/6/2020 8:00,11.297,,,,,
1936,10/6/2020 9:00,11.2,,,,,
1937,10/6/2020 10:00,11.2,,,,,
1938,10/6/2020 11:00,11.273,,,,,
1939,10/6/2020 12:00,11.589,,,,,
1940,10/6/2020 13:00,11.929,,,,,
1941,10/6/2020 14:00,12.63,,,,,
1942,10/6/2020 15:00,13.161,,,,,
1943,10/6/2020 16:00,13.377,,,,,
1944,10/6/2020 17:00,13.762,,,,,
1945,10/6/2020 18:00,13.834,,,,,
1946,10/6/2020 19:00,13.786,,,,,
1947,10/6/2020 20:00,13.882,,,,,
1948,10/6/2020 21:00,13.81,,,,,
1949,10/6/2020 22:00,13.497,,,,,
1950,10/6/2020 23:00,13.233,,,,,
1951,10/7/2020 0:00,13.016,,,,,
1952,10/7/2020 1:00,12.823,,,,,
1953,10/7/2020 2:00,12.582,,,,,
1954,10/7/2020 3:00,12.316,,,,,
1955,10/7/2020 4:00,12.025,,,,,
1956,10/7/2020 5:00,11.759,,,,,
1957,10/7/2020 6:00,11.492,,,,,
1958,10/7/2020 7:00,11.2,,,,,
1959,10/7/2020 8:00,11.053,,,,,
1960,10/7/2020 9:00,10.956,,,,,
1961,10/7/2020 10:00,10.907,,,,,
1962,10/7/2020 11:00,10.932,,,,,
1963,10/7/2020 12:00,11.297,,,,,
1964,10/7/2020 13:00,11.662,,,,,
1965,10/7/2020 14:00,12.34,,,,,
1966,10/7/2020 15:00,12.799,,,,,
1967,10/7/2020 16:00,13.209,,,,,
1968,10/7/2020 17:00,13.353,,,,,
1969,10/7/2020 18:00,13.377,,,,,
1970,10/7/2020 19:00,13.473,,,,,
1971,10/7/2020 20:00,13.473,,,,,
1972,10/7/2020 21:00,13.401,,,,,
1973,10/7/2020 22:00,13.04,,,,,
1974,10/7/2020 23:00,12.775,,,,,
1975,10/8/2020 0:00,12.534,,,,,
1976,10/8/2020 1:00,12.316,,,,,
1977,10/8/2020 2:00,12.098,,,,,
1978,10/8/2020 3:00,11.832,,,,,
1979,10/8/2020 4:00,11.662,,,,,
1980,10/8/2020 5:00,11.394,,,,,
1981,10/8/2020 6:00,11.248,,,,,
1982,10/8/2020 7:00,11.053,,,,,
1983,10/8/2020 8:00,10.883,,,,,
1984,10/8/2020 9:00,10.81,,,,,
1985,10/8/2020 10:00,10.81,,,,,
1986,10/8/2020 11:00,10.785,,,,,
1987,10/8/2020 12:00,11.053,,,,,
1988,10/8/2020 13:00,11.394,,,,,
1989,10/8/2020 14:00,11.977,,,,,
1990,10/8/2020 15:00,12.437,,,,,
1991,10/8/2020 16:00,12.775,,,,,
