"Plot Title: soapstone_light_pendant"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20733885, SEN S/N: 20733885)","Intensity, Lux (LGR S/N: 20733885, SEN S/N: 20733885)","End Of File (LGR S/N: 20733885)"
101,07/21/20 10:00:00 PM,25.319,0.0,
102,07/21/20 11:00:00 PM,25.125,0.0,
103,07/22/20 12:00:00 AM,24.931,0.0,
104,07/22/20 01:00:00 AM,24.641,0.0,
105,07/22/20 02:00:00 AM,24.448,0.0,
106,07/22/20 03:00:00 AM,24.255,0.0,
107,07/22/20 04:00:00 AM,23.966,0.0,
108,07/22/20 05:00:00 AM,23.773,0.0,
109,07/22/20 06:00:00 AM,23.581,75.3,
110,07/22/20 07:00:00 AM,23.388,1270.1,
111,07/22/20 08:00:00 AM,23.388,2325.0,
112,07/22/20 09:00:00 AM,23.388,3444.5,
113,07/22/20 10:00:00 AM,23.677,13089.0,
114,07/22/20 11:00:00 AM,23.966,11711.2,
115,07/22/20 12:00:00 PM,24.351,10333.4,
116,07/22/20 01:00:00 PM,24.835,8266.7,
117,07/22/20 02:00:00 PM,25.319,7577.8,
118,07/22/20 03:00:00 PM,25.708,5166.7,
119,07/22/20 04:00:00 PM,25.513,3272.2,
120,07/22/20 05:00:00 PM,25.708,4477.8,
121,07/22/20 06:00:00 PM,25.610,1076.4,
122,07/22/20 07:00:00 PM,25.610,204.5,
123,07/22/20 08:00:00 PM,25.416,96.9,
124,07/22/20 09:00:00 PM,25.028,0.0,
125,07/22/20 10:00:00 PM,24.835,0.0,
126,07/22/20 11:00:00 PM,24.545,0.0,
127,07/23/20 12:00:00 AM,24.255,0.0,
128,07/23/20 01:00:00 AM,23.966,0.0,
129,07/23/20 02:00:00 AM,23.773,0.0,
130,07/23/20 03:00:00 AM,23.484,0.0,
131,07/23/20 04:00:00 AM,23.292,0.0,
132,07/23/20 05:00:00 AM,23.004,0.0,
133,07/23/20 06:00:00 AM,22.812,53.8,
134,07/23/20 07:00:00 AM,22.621,721.2,
135,07/23/20 08:00:00 AM,22.525,1345.5,
136,07/23/20 09:00:00 AM,22.429,1722.2,
137,07/23/20 10:00:00 AM,23.004,15844.5,
138,07/23/20 11:00:00 AM,23.100,14466.8,
139,07/23/20 12:00:00 PM,23.196,5166.7,
140,07/23/20 01:00:00 PM,23.581,9644.5,
141,07/23/20 02:00:00 PM,23.677,3616.7,
142,07/23/20 03:00:00 PM,23.677,2066.7,
143,07/23/20 04:00:00 PM,24.255,6200.0,
144,07/23/20 05:00:00 PM,24.062,2927.8,
145,07/23/20 06:00:00 PM,23.966,1463.9,
146,07/23/20 07:00:00 PM,24.158,2497.2,
147,07/23/20 08:00:00 PM,23.966,387.5,
148,07/23/20 09:00:00 PM,23.677,0.0,
149,07/23/20 10:00:00 PM,23.484,0.0,
150,07/23/20 11:00:00 PM,23.292,0.0,
151,07/24/20 12:00:00 AM,23.004,0.0,
152,07/24/20 01:00:00 AM,22.812,0.0,
153,07/24/20 02:00:00 AM,22.429,0.0,
154,07/24/20 03:00:00 AM,22.238,0.0,
155,07/24/20 04:00:00 AM,21.951,0.0,
156,07/24/20 05:00:00 AM,21.760,0.0,
157,07/24/20 06:00:00 AM,21.473,75.3,
158,07/24/20 07:00:00 AM,21.282,570.5,
159,07/24/20 08:00:00 AM,21.187,699.7,
160,07/24/20 09:00:00 AM,20.996,1280.9,
161,07/24/20 10:00:00 AM,21.760,16533.4,
162,07/24/20 11:00:00 AM,21.951,14466.8,
163,07/24/20 12:00:00 PM,22.238,10677.8,
164,07/24/20 01:00:00 PM,22.717,8266.7,
165,07/24/20 02:00:00 PM,23.196,6200.0,
166,07/24/20 03:00:00 PM,23.677,4822.3,
167,07/24/20 04:00:00 PM,23.869,3788.9,
168,07/24/20 05:00:00 PM,23.773,1377.8,
169,07/24/20 06:00:00 PM,23.869,1033.3,
170,07/24/20 07:00:00 PM,23.773,731.9,
171,07/24/20 08:00:00 PM,23.869,376.7,
172,07/24/20 09:00:00 PM,23.773,0.0,
173,07/24/20 10:00:00 PM,23.581,0.0,
174,07/24/20 11:00:00 PM,23.388,0.0,
175,07/25/20 12:00:00 AM,23.100,0.0,
176,07/25/20 01:00:00 AM,22.908,0.0,
177,07/25/20 02:00:00 AM,22.621,0.0,
178,07/25/20 03:00:00 AM,22.429,0.0,
179,07/25/20 04:00:00 AM,22.238,0.0,
180,07/25/20 05:00:00 AM,21.951,0.0,
181,07/25/20 06:00:00 AM,21.760,64.6,
182,07/25/20 07:00:00 AM,21.569,581.3,
183,07/25/20 08:00:00 AM,21.473,1033.3,
184,07/25/20 09:00:00 AM,21.378,1184.0,
185,07/25/20 10:00:00 AM,22.046,17911.2,
186,07/25/20 11:00:00 AM,22.238,13777.9,
187,07/25/20 12:00:00 PM,22.717,10677.8,
188,07/25/20 01:00:00 PM,23.196,8266.7,
189,07/25/20 02:00:00 PM,23.773,6544.5,
190,07/25/20 03:00:00 PM,23.869,1001.0,
191,07/25/20 04:00:00 PM,24.351,3788.9,
192,07/25/20 05:00:00 PM,24.255,1280.9,
193,07/25/20 06:00:00 PM,24.351,968.8,
194,07/25/20 07:00:00 PM,24.351,688.9,
195,07/25/20 08:00:00 PM,24.255,279.9,
196,07/25/20 09:00:00 PM,24.351,0.0,
197,07/25/20 10:00:00 PM,23.966,0.0,
198,07/25/20 11:00:00 PM,23.773,0.0,
199,07/26/20 12:00:00 AM,23.484,0.0,
200,07/26/20 01:00:00 AM,23.292,0.0,
201,07/26/20 02:00:00 AM,23.004,0.0,
202,07/26/20 03:00:00 AM,22.717,0.0,
203,07/26/20 04:00:00 AM,22.525,0.0,
204,07/26/20 05:00:00 AM,22.238,0.0,
205,07/26/20 06:00:00 AM,22.046,64.6,
206,07/26/20 07:00:00 AM,21.855,710.4,
207,07/26/20 08:00:00 AM,21.760,1270.1,
208,07/26/20 09:00:00 AM,21.664,1722.2,
209,07/26/20 10:00:00 AM,22.429,18600.1,
210,07/26/20 11:00:00 AM,22.621,13089.0,
211,07/26/20 12:00:00 PM,22.908,10333.4,
212,07/26/20 01:00:00 PM,23.581,8266.7,
213,07/26/20 02:00:00 PM,24.062,5511.1,
214,07/26/20 03:00:00 PM,24.448,4822.3,
215,07/26/20 04:00:00 PM,24.738,3961.1,
216,07/26/20 05:00:00 PM,24.738,4477.8,
217,07/26/20 06:00:00 PM,24.545,430.6,
218,07/26/20 07:00:00 PM,24.448,1205.6,
219,07/26/20 08:00:00 PM,24.641,236.8,
220,07/26/20 09:00:00 PM,24.448,0.0,
221,07/26/20 10:00:00 PM,24.351,0.0,
222,07/26/20 11:00:00 PM,24.158,0.0,
223,07/27/20 12:00:00 AM,23.869,0.0,
224,07/27/20 01:00:00 AM,23.677,0.0,
225,07/27/20 02:00:00 AM,23.484,0.0,
226,07/27/20 03:00:00 AM,23.196,0.0,
227,07/27/20 04:00:00 AM,23.004,0.0,
228,07/27/20 05:00:00 AM,22.812,0.0,
229,07/27/20 06:00:00 AM,22.621,21.5,
230,07/27/20 07:00:00 AM,22.525,1248.6,
231,07/27/20 08:00:00 AM,22.429,2411.1,
232,07/27/20 09:00:00 AM,22.429,1894.5,
233,07/27/20 10:00:00 AM,22.621,10333.4,
234,07/27/20 11:00:00 AM,22.908,10677.8,
235,07/27/20 12:00:00 PM,23.196,731.9,
236,07/27/20 01:00:00 PM,23.869,9300.1,
237,07/27/20 02:00:00 PM,24.255,8611.2,
238,07/27/20 03:00:00 PM,24.158,3444.5,
239,07/27/20 04:00:00 PM,24.062,2927.8,
240,07/27/20 05:00:00 PM,24.255,3444.5,
241,07/27/20 06:00:00 PM,24.158,742.7,
242,07/27/20 07:00:00 PM,23.966,10.8,
243,07/27/20 08:00:00 PM,23.869,0.0,
244,07/27/20 09:00:00 PM,23.677,0.0,
245,07/27/20 10:00:00 PM,23.292,0.0,
246,07/27/20 11:00:00 PM,23.004,0.0,
247,07/28/20 12:00:00 AM,22.812,0.0,
248,07/28/20 01:00:00 AM,22.621,0.0,
249,07/28/20 02:00:00 AM,22.333,0.0,
250,07/28/20 03:00:00 AM,22.046,0.0,
251,07/28/20 04:00:00 AM,21.855,0.0,
252,07/28/20 05:00:00 AM,21.569,0.0,
253,07/28/20 06:00:00 AM,21.378,32.3,
254,07/28/20 07:00:00 AM,21.187,742.7,
255,07/28/20 08:00:00 AM,21.091,1550.0,
256,07/28/20 09:00:00 AM,20.996,2497.2,
257,07/28/20 10:00:00 AM,21.473,958.0,
258,07/28/20 11:00:00 AM,21.760,12400.1,
259,07/28/20 12:00:00 PM,22.142,10333.4,
260,07/28/20 01:00:00 PM,22.429,2411.1,
261,07/28/20 02:00:00 PM,23.388,7233.4,
262,07/28/20 03:00:00 PM,23.966,5166.7,
263,07/28/20 04:00:00 PM,23.966,4133.4,
264,07/28/20 05:00:00 PM,23.966,1808.3,
265,07/28/20 06:00:00 PM,23.966,1162.5,
266,07/28/20 07:00:00 PM,23.966,753.5,
267,07/28/20 08:00:00 PM,23.966,290.6,
268,07/28/20 09:00:00 PM,23.966,0.0,
269,07/28/20 10:00:00 PM,23.773,0.0,
270,07/28/20 11:00:00 PM,23.581,0.0,
271,07/29/20 12:00:00 AM,23.292,0.0,
272,07/29/20 01:00:00 AM,23.004,0.0,
273,07/29/20 02:00:00 AM,22.812,0.0,
274,07/29/20 03:00:00 AM,22.525,0.0,
275,07/29/20 04:00:00 AM,22.333,0.0,
276,07/29/20 05:00:00 AM,22.046,0.0,
277,07/29/20 06:00:00 AM,21.855,53.8,
278,07/29/20 07:00:00 AM,21.664,559.7,
279,07/29/20 08:00:00 AM,21.569,2755.6,
280,07/29/20 09:00:00 AM,21.378,1808.3,
281,07/29/20 10:00:00 AM,22.142,21355.7,
282,07/29/20 11:00:00 AM,22.429,12400.1,
283,07/29/20 12:00:00 PM,23.100,9300.1,
284,07/29/20 01:00:00 PM,23.484,7577.8,
285,07/29/20 02:00:00 PM,23.773,5511.1,
286,07/29/20 03:00:00 PM,24.351,4994.5,
287,07/29/20 04:00:00 PM,24.738,3961.1,
288,07/29/20 05:00:00 PM,24.545,1065.6,
289,07/29/20 06:00:00 PM,24.641,893.4,
290,07/29/20 07:00:00 PM,24.641,645.8,
291,07/29/20 08:00:00 PM,24.448,279.9,
292,07/29/20 09:00:00 PM,24.158,0.0,
293,07/29/20 10:00:00 PM,23.869,0.0,
294,07/29/20 11:00:00 PM,23.581,0.0,
295,07/30/20 12:00:00 AM,23.196,0.0,
296,07/30/20 01:00:00 AM,22.908,0.0,
297,07/30/20 02:00:00 AM,22.621,0.0,
298,07/30/20 03:00:00 AM,22.333,0.0,
299,07/30/20 04:00:00 AM,21.951,0.0,
300,07/30/20 05:00:00 AM,21.664,0.0,
301,07/30/20 06:00:00 AM,21.378,43.1,
302,07/30/20 07:00:00 AM,21.187,409.0,
303,07/30/20 08:00:00 AM,20.996,3788.9,
304,07/30/20 09:00:00 AM,20.805,2669.5,
305,07/30/20 10:00:00 AM,21.569,18600.1,
306,07/30/20 11:00:00 AM,21.473,13777.9,
307,07/30/20 12:00:00 PM,22.238,9644.5,
308,07/30/20 01:00:00 PM,23.004,6200.0,
309,07/30/20 02:00:00 PM,23.196,2152.8,
310,07/30/20 03:00:00 PM,24.351,3616.7,
311,07/30/20 04:00:00 PM,24.545,2927.8,
312,07/30/20 05:00:00 PM,24.448,1001.0,
313,07/30/20 06:00:00 PM,24.158,882.6,
314,07/30/20 07:00:00 PM,24.062,635.1,
315,07/30/20 08:00:00 PM,23.773,269.1,
316,07/30/20 09:00:00 PM,23.484,0.0,
317,07/30/20 10:00:00 PM,23.196,0.0,
318,07/30/20 11:00:00 PM,22.908,0.0,
319,07/31/20 12:00:00 AM,22.621,0.0,
320,07/31/20 01:00:00 AM,22.333,0.0,
321,07/31/20 02:00:00 AM,22.046,0.0,
322,07/31/20 03:00:00 AM,21.760,0.0,
323,07/31/20 04:00:00 AM,21.473,0.0,
324,07/31/20 05:00:00 AM,21.187,0.0,
325,07/31/20 06:00:00 AM,20.901,43.1,
326,07/31/20 07:00:00 AM,20.710,452.1,
327,07/31/20 08:00:00 AM,20.615,3444.5,
328,07/31/20 09:00:00 AM,20.424,2669.5,
329,07/31/20 10:00:00 AM,21.187,18600.1,
330,07/31/20 11:00:00 AM,21.282,13777.9,
331,07/31/20 12:00:00 PM,21.855,9644.5,
332,07/31/20 01:00:00 PM,22.429,8266.7,
333,07/31/20 02:00:00 PM,22.908,6200.0,
334,07/31/20 03:00:00 PM,23.484,4994.5,
335,07/31/20 04:00:00 PM,23.966,3961.1,
336,07/31/20 05:00:00 PM,23.773,1065.6,
337,07/31/20 06:00:00 PM,23.869,936.5,
338,07/31/20 07:00:00 PM,23.677,678.1,
339,07/31/20 08:00:00 PM,23.677,75.3,
340,07/31/20 09:00:00 PM,23.292,0.0,
341,07/31/20 10:00:00 PM,23.004,0.0,
342,07/31/20 11:00:00 PM,22.717,0.0,
343,08/01/20 12:00:00 AM,22.429,0.0,
344,08/01/20 01:00:00 AM,22.142,0.0,
345,08/01/20 02:00:00 AM,21.855,0.0,
346,08/01/20 03:00:00 AM,21.569,0.0,
347,08/01/20 04:00:00 AM,21.282,0.0,
348,08/01/20 05:00:00 AM,20.996,0.0,
349,08/01/20 06:00:00 AM,20.710,21.5,
350,08/01/20 07:00:00 AM,20.519,904.2,
351,08/01/20 08:00:00 AM,20.519,5166.7,
352,08/01/20 09:00:00 AM,20.329,2927.8,
353,08/01/20 10:00:00 AM,20.901,17911.2,
354,08/01/20 11:00:00 AM,21.282,13777.9,
355,08/01/20 12:00:00 PM,21.760,10677.8,
356,08/01/20 01:00:00 PM,22.429,8266.7,
357,08/01/20 02:00:00 PM,23.004,6544.5,
358,08/01/20 03:00:00 PM,23.484,4994.5,
359,08/01/20 04:00:00 PM,23.966,3961.1,
360,08/01/20 05:00:00 PM,23.773,1216.3,
361,08/01/20 06:00:00 PM,23.677,968.8,
362,08/01/20 07:00:00 PM,23.869,731.9,
363,08/01/20 08:00:00 PM,23.869,301.4,
364,08/01/20 09:00:00 PM,23.484,0.0,
365,08/01/20 10:00:00 PM,23.100,0.0,
366,08/01/20 11:00:00 PM,22.812,0.0,
367,08/02/20 12:00:00 AM,22.621,0.0,
368,08/02/20 01:00:00 AM,22.238,0.0,
369,08/02/20 02:00:00 AM,21.951,0.0,
370,08/02/20 03:00:00 AM,21.760,0.0,
371,08/02/20 04:00:00 AM,21.473,0.0,
372,08/02/20 05:00:00 AM,21.187,0.0,
373,08/02/20 06:00:00 AM,20.901,32.3,
374,08/02/20 07:00:00 AM,20.710,484.4,
375,08/02/20 08:00:00 AM,20.805,7577.8,
376,08/02/20 09:00:00 AM,20.615,3272.2,
377,08/02/20 10:00:00 AM,21.378,18600.1,
378,08/02/20 11:00:00 AM,21.664,13089.0,
379,08/02/20 12:00:00 PM,22.046,8611.2,
380,08/02/20 01:00:00 PM,22.717,8266.7,
381,08/02/20 02:00:00 PM,23.004,1194.8,
382,08/02/20 03:00:00 PM,23.773,5338.9,
383,08/02/20 04:00:00 PM,24.158,4133.4,
384,08/02/20 05:00:00 PM,24.062,1636.1,
385,08/02/20 06:00:00 PM,24.062,1377.8,
386,08/02/20 07:00:00 PM,24.062,1044.1,
387,08/02/20 08:00:00 PM,23.869,333.7,
388,08/02/20 09:00:00 PM,23.581,0.0,
389,08/02/20 10:00:00 PM,23.196,0.0,
390,08/02/20 11:00:00 PM,22.908,0.0,
391,08/03/20 12:00:00 AM,22.717,0.0,
392,08/03/20 01:00:00 AM,22.429,0.0,
393,08/03/20 02:00:00 AM,22.142,0.0,
394,08/03/20 03:00:00 AM,21.760,0.0,
395,08/03/20 04:00:00 AM,21.569,0.0,
396,08/03/20 05:00:00 AM,21.282,0.0,
397,08/03/20 06:00:00 AM,20.996,21.5,
398,08/03/20 07:00:00 AM,20.805,667.4,
399,08/03/20 08:00:00 AM,20.805,7233.4,
400,08/03/20 09:00:00 AM,20.424,3961.1,
401,08/03/20 10:00:00 AM,21.282,16533.4,
402,08/03/20 11:00:00 AM,21.569,12400.1,
403,08/03/20 12:00:00 PM,22.142,9644.5,
404,08/03/20 01:00:00 PM,22.621,8266.7,
405,08/03/20 02:00:00 PM,23.581,5166.7,
406,08/03/20 03:00:00 PM,23.966,5166.7,
407,08/03/20 04:00:00 PM,24.351,3961.1,
408,08/03/20 05:00:00 PM,23.966,1162.5,
409,08/03/20 06:00:00 PM,24.351,1141.0,
410,08/03/20 07:00:00 PM,24.158,742.7,
411,08/03/20 08:00:00 PM,23.966,269.1,
412,08/03/20 09:00:00 PM,23.581,0.0,
413,08/03/20 10:00:00 PM,23.292,0.0,
414,08/03/20 11:00:00 PM,22.908,0.0,
415,08/04/20 12:00:00 AM,22.717,0.0,
416,08/04/20 01:00:00 AM,22.429,0.0,
417,08/04/20 02:00:00 AM,22.142,0.0,
418,08/04/20 03:00:00 AM,21.855,0.0,
419,08/04/20 04:00:00 AM,21.569,0.0,
420,08/04/20 05:00:00 AM,21.282,0.0,
421,08/04/20 06:00:00 AM,21.091,21.5,
422,08/04/20 07:00:00 AM,20.901,602.8,
423,08/04/20 08:00:00 AM,20.805,4477.8,
424,08/04/20 09:00:00 AM,20.615,8266.7,
425,08/04/20 10:00:00 AM,21.473,17222.3,
426,08/04/20 11:00:00 AM,21.855,12400.1,
427,08/04/20 12:00:00 PM,22.238,11022.3,
428,08/04/20 01:00:00 PM,23.004,8266.7,
429,08/04/20 02:00:00 PM,23.581,6544.5,
430,08/04/20 03:00:00 PM,24.255,5338.9,
431,08/04/20 04:00:00 PM,24.545,4305.6,
432,08/04/20 05:00:00 PM,24.351,1173.3,
433,08/04/20 06:00:00 PM,24.641,1173.3,
434,08/04/20 07:00:00 PM,24.351,742.7,
435,08/04/20 08:00:00 PM,24.158,247.6,
436,08/04/20 09:00:00 PM,23.773,0.0,
437,08/04/20 10:00:00 PM,23.581,0.0,
438,08/04/20 11:00:00 PM,23.292,0.0,
439,08/05/20 12:00:00 AM,23.004,0.0,
440,08/05/20 01:00:00 AM,22.717,0.0,
441,08/05/20 02:00:00 AM,22.429,0.0,
442,08/05/20 03:00:00 AM,22.142,0.0,
443,08/05/20 04:00:00 AM,21.855,0.0,
444,08/05/20 05:00:00 AM,21.569,0.0,
445,08/05/20 06:00:00 AM,21.378,10.8,
446,08/05/20 07:00:00 AM,21.091,516.7,
447,08/05/20 08:00:00 AM,21.187,7577.8,
448,08/05/20 09:00:00 AM,21.091,13089.0,
449,08/05/20 10:00:00 AM,21.760,16533.4,
450,08/05/20 11:00:00 AM,22.046,12400.1,
451,08/05/20 12:00:00 PM,22.429,10333.4,
452,08/05/20 01:00:00 PM,23.388,8611.2,
453,08/05/20 02:00:00 PM,24.062,6544.5,
454,08/05/20 03:00:00 PM,24.738,6200.0,
455,08/05/20 04:00:00 PM,24.545,4133.4,
456,08/05/20 05:00:00 PM,24.351,1194.8,
457,08/05/20 06:00:00 PM,24.931,5511.1,
458,08/05/20 07:00:00 PM,24.448,1377.8,
459,08/05/20 08:00:00 PM,24.062,247.6,
460,08/05/20 09:00:00 PM,23.773,0.0,
461,08/05/20 10:00:00 PM,23.484,0.0,
462,08/05/20 11:00:00 PM,23.196,0.0,
463,08/06/20 12:00:00 AM,22.812,0.0,
464,08/06/20 01:00:00 AM,22.525,0.0,
465,08/06/20 02:00:00 AM,22.238,0.0,
466,08/06/20 03:00:00 AM,21.951,0.0,
467,08/06/20 04:00:00 AM,21.664,0.0,
468,08/06/20 05:00:00 AM,21.378,0.0,
469,08/06/20 06:00:00 AM,21.091,10.8,
470,08/06/20 07:00:00 AM,20.805,710.4,
471,08/06/20 08:00:00 AM,20.805,7233.4,
472,08/06/20 09:00:00 AM,20.805,16533.4,
473,08/06/20 10:00:00 AM,21.473,17911.2,
474,08/06/20 11:00:00 AM,21.855,19977.9,
475,08/06/20 12:00:00 PM,22.046,14466.8,
476,08/06/20 01:00:00 PM,22.429,5166.7,
477,08/06/20 02:00:00 PM,22.812,5166.7,
478,08/06/20 03:00:00 PM,23.484,4133.4,
479,08/06/20 04:00:00 PM,22.908,2066.7,
480,08/06/20 05:00:00 PM,22.717,2325.0,
481,08/06/20 06:00:00 PM,22.812,2927.8,
482,08/06/20 07:00:00 PM,22.525,678.1,
483,08/06/20 08:00:00 PM,22.238,215.3,
484,08/06/20 09:00:00 PM,22.046,0.0,
485,08/06/20 10:00:00 PM,21.760,0.0,
486,08/06/20 11:00:00 PM,21.569,0.0,
487,08/07/20 12:00:00 AM,21.282,0.0,
488,08/07/20 01:00:00 AM,20.996,0.0,
489,08/07/20 02:00:00 AM,20.710,0.0,
490,08/07/20 03:00:00 AM,20.424,0.0,
491,08/07/20 04:00:00 AM,20.138,0.0,
492,08/07/20 05:00:00 AM,19.948,0.0,
493,08/07/20 06:00:00 AM,19.662,10.8,
494,08/07/20 07:00:00 AM,19.472,581.3,
495,08/07/20 08:00:00 AM,19.377,3100.0,
496,08/07/20 09:00:00 AM,19.282,14466.8,
497,08/07/20 10:00:00 AM,20.043,16533.4,
498,08/07/20 11:00:00 AM,20.329,12400.1,
499,08/07/20 12:00:00 PM,21.091,11022.3,
500,08/07/20 01:00:00 PM,22.238,8611.2,
501,08/07/20 02:00:00 PM,22.621,7233.4,
502,08/07/20 03:00:00 PM,23.484,5166.7,
503,08/07/20 04:00:00 PM,23.484,1636.1,
504,08/07/20 05:00:00 PM,23.388,1722.2,
505,08/07/20 06:00:00 PM,23.292,1001.0,
506,08/07/20 07:00:00 PM,23.388,731.9,
507,08/07/20 08:00:00 PM,23.004,236.8,
508,08/07/20 09:00:00 PM,22.621,0.0,
509,08/07/20 10:00:00 PM,22.238,0.0,
510,08/07/20 11:00:00 PM,21.855,0.0,
511,08/08/20 12:00:00 AM,21.569,0.0,
512,08/08/20 01:00:00 AM,21.282,0.0,
513,08/08/20 02:00:00 AM,20.901,0.0,
514,08/08/20 03:00:00 AM,20.615,0.0,
515,08/08/20 04:00:00 AM,20.329,0.0,
516,08/08/20 05:00:00 AM,20.043,0.0,
517,08/08/20 06:00:00 AM,19.662,10.8,
518,08/08/20 07:00:00 AM,19.472,473.6,
519,08/08/20 08:00:00 AM,19.472,1334.7,
520,08/08/20 09:00:00 AM,19.377,9300.1,
