"Plot Title: soapstone_light_pendant"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20733885, SEN S/N: 20733885)","Intensity, Lux (LGR S/N: 20733885, SEN S/N: 20733885)","End Of File (LGR S/N: 20733885)"
117,06/18/21 02:00:00 PM,20.329,63378.2,
118,06/18/21 03:00:00 PM,20.615,44089.2,
119,06/18/21 04:00:00 PM,20.805,38578.0,
120,06/18/21 05:00:00 PM,20.138,5511.1,
121,06/18/21 06:00:00 PM,20.043,1636.1,
122,06/18/21 07:00:00 PM,20.043,914.9,
123,06/18/21 08:00:00 PM,20.043,452.1,
124,06/18/21 09:00:00 PM,19.948,0.0,
125,06/18/21 10:00:00 PM,19.948,0.0,
126,06/18/21 11:00:00 PM,19.948,0.0,
127,06/19/21 12:00:00 AM,19.948,0.0,
128,06/19/21 01:00:00 AM,19.948,0.0,
129,06/19/21 02:00:00 AM,19.853,0.0,
130,06/19/21 03:00:00 AM,19.853,0.0,
131,06/19/21 04:00:00 AM,19.758,0.0,
132,06/19/21 05:00:00 AM,19.758,0.0,
133,06/19/21 06:00:00 AM,19.567,215.3,
134,06/19/21 07:00:00 AM,19.472,538.2,
135,06/19/21 08:00:00 AM,19.377,775.0,
136,06/19/21 09:00:00 AM,19.567,1248.6,
137,06/19/21 10:00:00 AM,19.567,1324.0,
138,06/19/21 11:00:00 AM,20.138,16533.4,
139,06/19/21 12:00:00 PM,20.424,1022.6,
140,06/19/21 01:00:00 PM,20.996,49600.3,
141,06/19/21 02:00:00 PM,21.378,24800.2,
142,06/19/21 03:00:00 PM,21.855,38578.0,
143,06/19/21 04:00:00 PM,22.142,34444.7,
144,06/19/21 05:00:00 PM,21.378,7233.4,
145,06/19/21 06:00:00 PM,21.378,1722.2,
146,06/19/21 07:00:00 PM,21.378,958.0,
147,06/19/21 08:00:00 PM,21.282,366.0,
148,06/19/21 09:00:00 PM,21.282,10.8,
149,06/19/21 10:00:00 PM,21.187,0.0,
150,06/19/21 11:00:00 PM,21.187,0.0,
151,06/20/21 12:00:00 AM,21.187,0.0,
152,06/20/21 01:00:00 AM,21.091,0.0,
153,06/20/21 02:00:00 AM,21.091,0.0,
154,06/20/21 03:00:00 AM,20.996,0.0,
155,06/20/21 04:00:00 AM,20.901,0.0,
156,06/20/21 05:00:00 AM,20.710,0.0,
157,06/20/21 06:00:00 AM,20.615,236.8,
158,06/20/21 07:00:00 AM,20.424,592.0,
159,06/20/21 08:00:00 AM,20.329,258.3,
160,06/20/21 09:00:00 AM,20.424,914.9,
161,06/20/21 10:00:00 AM,20.615,3961.1,
162,06/20/21 11:00:00 AM,21.282,14466.8,
163,06/20/21 12:00:00 PM,21.760,26178.0,
164,06/20/21 01:00:00 PM,21.855,37200.2,
165,06/20/21 02:00:00 PM,22.142,38578.0,
166,06/20/21 03:00:00 PM,22.717,39955.8,
167,06/20/21 04:00:00 PM,22.621,34444.7,
168,06/20/21 05:00:00 PM,22.333,5511.1,
169,06/20/21 06:00:00 PM,22.238,301.4,
170,06/20/21 07:00:00 PM,22.238,1313.2,
171,06/20/21 08:00:00 PM,22.142,581.3,
172,06/20/21 09:00:00 PM,22.142,10.8,
173,06/20/21 10:00:00 PM,22.142,0.0,
174,06/20/21 11:00:00 PM,22.142,0.0,
175,06/21/21 12:00:00 AM,22.046,0.0,
176,06/21/21 01:00:00 AM,22.046,0.0,
177,06/21/21 02:00:00 AM,21.855,0.0,
178,06/21/21 03:00:00 AM,21.664,0.0,
179,06/21/21 04:00:00 AM,21.473,0.0,
180,06/21/21 05:00:00 AM,21.282,0.0,
181,06/21/21 06:00:00 AM,21.091,258.3,
182,06/21/21 07:00:00 AM,20.901,301.4,
183,06/21/21 08:00:00 AM,20.901,1141.0,
184,06/21/21 09:00:00 AM,21.091,2325.0,
185,06/21/21 10:00:00 AM,21.187,4133.4,
186,06/21/21 11:00:00 AM,21.378,1227.1,
187,06/21/21 12:00:00 PM,22.142,37200.2,
188,06/21/21 01:00:00 PM,22.525,38578.0,
189,06/21/21 02:00:00 PM,23.004,37200.2,
190,06/21/21 03:00:00 PM,23.100,44089.2,
191,06/21/21 04:00:00 PM,23.292,28933.5,
192,06/21/21 05:00:00 PM,22.812,7233.4,
193,06/21/21 06:00:00 PM,22.812,2066.7,
194,06/21/21 07:00:00 PM,22.717,1345.5,
195,06/21/21 08:00:00 PM,22.812,484.4,
196,06/21/21 09:00:00 PM,22.717,0.0,
197,06/21/21 10:00:00 PM,22.621,0.0,
198,06/21/21 11:00:00 PM,22.621,0.0,
199,06/22/21 12:00:00 AM,22.525,0.0,
200,06/22/21 01:00:00 AM,22.429,0.0,
201,06/22/21 02:00:00 AM,22.238,0.0,
202,06/22/21 03:00:00 AM,22.046,0.0,
203,06/22/21 04:00:00 AM,21.855,0.0,
204,06/22/21 05:00:00 AM,21.664,0.0,
205,06/22/21 06:00:00 AM,21.473,161.5,
206,06/22/21 07:00:00 AM,21.282,549.0,
207,06/22/21 08:00:00 AM,21.091,818.1,
208,06/22/21 09:00:00 AM,21.091,1463.9,
209,06/22/21 10:00:00 AM,21.378,3961.1,
210,06/22/21 11:00:00 AM,21.760,17911.2,
211,06/22/21 12:00:00 PM,22.333,1550.0,
212,06/22/21 01:00:00 PM,22.812,19977.9,
213,06/22/21 02:00:00 PM,23.100,33066.9,
214,06/22/21 03:00:00 PM,23.484,46844.8,
215,06/22/21 04:00:00 PM,23.388,33066.9,
216,06/22/21 05:00:00 PM,23.004,3788.9,
217,06/22/21 06:00:00 PM,23.100,850.4,
218,06/22/21 07:00:00 PM,23.100,936.5,
219,06/22/21 08:00:00 PM,23.004,387.5,
220,06/22/21 09:00:00 PM,23.004,0.0,
221,06/22/21 10:00:00 PM,22.812,0.0,
222,06/22/21 11:00:00 PM,22.621,0.0,
223,06/23/21 12:00:00 AM,22.429,0.0,
224,06/23/21 01:00:00 AM,22.142,0.0,
225,06/23/21 02:00:00 AM,21.951,0.0,
226,06/23/21 03:00:00 AM,21.760,0.0,
227,06/23/21 04:00:00 AM,21.473,0.0,
228,06/23/21 05:00:00 AM,21.282,0.0,
229,06/23/21 06:00:00 AM,20.996,193.8,
230,06/23/21 07:00:00 AM,20.901,505.9,
231,06/23/21 08:00:00 AM,20.710,785.8,
232,06/23/21 09:00:00 AM,20.805,1377.8,
233,06/23/21 10:00:00 AM,20.805,2669.5,
234,06/23/21 11:00:00 AM,21.187,1463.9,
235,06/23/21 12:00:00 PM,21.951,198401.3,
236,06/23/21 01:00:00 PM,22.429,33066.9,
237,06/23/21 02:00:00 PM,22.621,82667.2,
238,06/23/21 03:00:00 PM,22.525,1151.7,
239,06/23/21 04:00:00 PM,23.196,24800.2,
240,06/23/21 05:00:00 PM,22.621,3961.1,
241,06/23/21 06:00:00 PM,22.717,1291.7,
242,06/23/21 07:00:00 PM,22.717,861.1,
243,06/23/21 08:00:00 PM,22.621,387.5,
244,06/23/21 09:00:00 PM,22.525,10.8,
245,06/23/21 10:00:00 PM,22.525,0.0,
246,06/23/21 11:00:00 PM,22.429,0.0,
247,06/24/21 12:00:00 AM,22.142,0.0,
248,06/24/21 01:00:00 AM,21.855,0.0,
249,06/24/21 02:00:00 AM,21.664,0.0,
250,06/24/21 03:00:00 AM,21.378,0.0,
251,06/24/21 04:00:00 AM,21.187,0.0,
252,06/24/21 05:00:00 AM,20.996,0.0,
253,06/24/21 06:00:00 AM,20.710,193.8,
254,06/24/21 07:00:00 AM,20.615,505.9,
255,06/24/21 08:00:00 AM,20.424,452.1,
256,06/24/21 09:00:00 AM,20.519,1550.0,
257,06/24/21 10:00:00 AM,20.615,4133.4,
258,06/24/21 11:00:00 AM,20.805,6544.5,
259,06/24/21 12:00:00 PM,21.760,37200.2,
260,06/24/21 01:00:00 PM,21.760,2927.8,
261,06/24/21 02:00:00 PM,22.621,35822.5,
262,06/24/21 03:00:00 PM,23.004,49600.3,
263,06/24/21 04:00:00 PM,22.812,2411.1,
264,06/24/21 05:00:00 PM,22.429,592.0,
265,06/24/21 06:00:00 PM,22.621,1980.6,
266,06/24/21 07:00:00 PM,22.525,2152.8,
267,06/24/21 08:00:00 PM,22.525,193.8,
268,06/24/21 09:00:00 PM,22.429,0.0,
269,06/24/21 10:00:00 PM,22.429,0.0,
270,06/24/21 11:00:00 PM,22.429,0.0,
271,06/25/21 12:00:00 AM,22.333,0.0,
272,06/25/21 01:00:00 AM,22.238,0.0,
273,06/25/21 02:00:00 AM,22.046,0.0,
274,06/25/21 03:00:00 AM,21.855,0.0,
275,06/25/21 04:00:00 AM,21.664,0.0,
276,06/25/21 05:00:00 AM,21.473,0.0,
277,06/25/21 06:00:00 AM,21.282,75.3,
278,06/25/21 07:00:00 AM,21.187,581.3,
279,06/25/21 08:00:00 AM,20.996,667.4,
280,06/25/21 09:00:00 AM,21.091,1463.9,
281,06/25/21 10:00:00 AM,21.187,4650.0,
282,06/25/21 11:00:00 AM,21.569,1216.3,
283,06/25/21 12:00:00 PM,21.855,1130.2,
284,06/25/21 01:00:00 PM,22.908,23422.4,
285,06/25/21 02:00:00 PM,22.717,41333.6,
286,06/25/21 03:00:00 PM,22.812,1377.8,
287,06/25/21 04:00:00 PM,22.812,3616.7,
288,06/25/21 05:00:00 PM,22.908,3961.1,
289,06/25/21 06:00:00 PM,22.908,1894.5,
290,06/25/21 07:00:00 PM,22.812,1108.7,
291,06/25/21 08:00:00 PM,22.812,505.9,
292,06/25/21 09:00:00 PM,22.717,10.8,
293,06/25/21 10:00:00 PM,22.717,0.0,
294,06/25/21 11:00:00 PM,22.717,0.0,
295,06/26/21 12:00:00 AM,22.717,0.0,
296,06/26/21 01:00:00 AM,22.525,0.0,
297,06/26/21 02:00:00 AM,22.333,0.0,
298,06/26/21 03:00:00 AM,22.142,0.0,
299,06/26/21 04:00:00 AM,21.951,0.0,
300,06/26/21 05:00:00 AM,21.760,0.0,
301,06/26/21 06:00:00 AM,21.569,204.5,
302,06/26/21 07:00:00 AM,21.378,516.7,
303,06/26/21 08:00:00 AM,21.282,344.4,
304,06/26/21 09:00:00 AM,21.378,699.7,
305,06/26/21 10:00:00 AM,21.473,893.4,
306,06/26/21 11:00:00 AM,22.142,16533.4,
307,06/26/21 12:00:00 PM,22.429,26178.0,
308,06/26/21 01:00:00 PM,23.004,39955.8,
309,06/26/21 02:00:00 PM,23.581,41333.6,
310,06/26/21 03:00:00 PM,23.966,44089.2,
311,06/26/21 04:00:00 PM,24.158,34444.7,
312,06/26/21 05:00:00 PM,23.388,2066.7,
313,06/26/21 06:00:00 PM,23.581,2583.4,
314,06/26/21 07:00:00 PM,23.484,1722.2,
315,06/26/21 08:00:00 PM,23.388,678.1,
316,06/26/21 09:00:00 PM,23.388,10.8,
317,06/26/21 10:00:00 PM,23.388,0.0,
318,06/26/21 11:00:00 PM,23.292,0.0,
319,06/27/21 12:00:00 AM,23.292,0.0,
320,06/27/21 01:00:00 AM,23.292,0.0,
321,06/27/21 02:00:00 AM,23.100,0.0,
322,06/27/21 03:00:00 AM,22.908,0.0,
323,06/27/21 04:00:00 AM,22.717,0.0,
324,06/27/21 05:00:00 AM,22.621,0.0,
325,06/27/21 06:00:00 AM,22.429,204.5,
326,06/27/21 07:00:00 AM,22.333,699.7,
327,06/27/21 08:00:00 AM,22.238,904.2,
328,06/27/21 09:00:00 AM,22.333,1463.9,
329,06/27/21 10:00:00 AM,22.333,3788.9,
330,06/27/21 11:00:00 AM,22.812,516.7,
331,06/27/21 12:00:00 PM,23.292,8611.2,
332,06/27/21 01:00:00 PM,24.158,38578.0,
333,06/27/21 02:00:00 PM,24.448,44089.2,
334,06/27/21 03:00:00 PM,24.448,37200.2,
335,06/27/21 04:00:00 PM,24.545,13089.0,
336,06/27/21 05:00:00 PM,24.351,1550.0,
337,06/27/21 06:00:00 PM,24.545,2325.0,
338,06/27/21 07:00:00 PM,24.448,1173.3,
339,06/27/21 08:00:00 PM,24.351,484.4,
340,06/27/21 09:00:00 PM,24.351,10.8,
341,06/27/21 10:00:00 PM,24.255,0.0,
342,06/27/21 11:00:00 PM,24.255,0.0,
343,06/28/21 12:00:00 AM,24.255,0.0,
344,06/28/21 01:00:00 AM,24.158,0.0,
345,06/28/21 02:00:00 AM,24.062,0.0,
346,06/28/21 03:00:00 AM,23.966,0.0,
347,06/28/21 04:00:00 AM,23.773,0.0,
348,06/28/21 05:00:00 AM,23.581,0.0,
349,06/28/21 06:00:00 AM,23.388,193.8,
350,06/28/21 07:00:00 AM,23.196,527.4,
351,06/28/21 08:00:00 AM,23.100,570.5,
352,06/28/21 09:00:00 AM,23.196,549.0,
353,06/28/21 10:00:00 AM,23.196,968.8,
354,06/28/21 11:00:00 AM,23.773,49600.3,
355,06/28/21 12:00:00 PM,24.641,28933.5,
356,06/28/21 01:00:00 PM,24.738,2927.8,
357,06/28/21 02:00:00 PM,25.125,38578.0,
358,06/28/21 03:00:00 PM,25.513,22044.6,
359,06/28/21 04:00:00 PM,25.610,26178.0,
360,06/28/21 05:00:00 PM,25.222,2669.5,
361,06/28/21 06:00:00 PM,25.319,2411.1,
362,06/28/21 07:00:00 PM,25.319,1248.6,
363,06/28/21 08:00:00 PM,25.222,452.1,
364,06/28/21 09:00:00 PM,25.125,10.8,
365,06/28/21 10:00:00 PM,25.125,0.0,
366,06/28/21 11:00:00 PM,25.028,0.0,
367,06/29/21 12:00:00 AM,24.835,0.0,
368,06/29/21 01:00:00 AM,24.641,0.0,
369,06/29/21 02:00:00 AM,24.448,0.0,
370,06/29/21 03:00:00 AM,24.158,0.0,
371,06/29/21 04:00:00 AM,23.966,0.0,
372,06/29/21 05:00:00 AM,23.773,0.0,
373,06/29/21 06:00:00 AM,23.484,193.8,
374,06/29/21 07:00:00 AM,23.292,495.1,
375,06/29/21 08:00:00 AM,23.196,828.8,
376,06/29/21 09:00:00 AM,23.196,1216.3,
377,06/29/21 10:00:00 AM,23.100,796.5,
378,06/29/21 11:00:00 AM,23.966,10333.4,
379,06/29/21 12:00:00 PM,24.545,28933.5,
380,06/29/21 01:00:00 PM,24.448,37200.2,
381,06/29/21 02:00:00 PM,25.416,42711.4,
382,06/29/21 03:00:00 PM,25.708,37200.2,
383,06/29/21 04:00:00 PM,25.416,1141.0,
384,06/29/21 05:00:00 PM,25.319,753.5,
385,06/29/21 06:00:00 PM,25.416,3100.0,
386,06/29/21 07:00:00 PM,25.222,1377.8,
387,06/29/21 08:00:00 PM,25.222,462.9,
388,06/29/21 09:00:00 PM,25.222,10.8,
389,06/29/21 10:00:00 PM,25.125,0.0,
390,06/29/21 11:00:00 PM,25.125,0.0,
391,06/30/21 12:00:00 AM,24.931,0.0,
392,06/30/21 01:00:00 AM,24.738,0.0,
393,06/30/21 02:00:00 AM,24.545,0.0,
394,06/30/21 03:00:00 AM,24.255,0.0,
