lake,date_time,temp_c,light_intensity_lux,depth
soapstone,2021-08-28T11:00:00Z,17.95,16533.4,1m
soapstone,2021-08-28T12:00:00Z,20.234,93689.5,1m
soapstone,2021-08-28T13:00:00Z,22.238,85422.8,1m
soapstone,2021-08-28T14:00:00Z,23.292,57867,1m
soapstone,2021-08-28T15:00:00Z,24.351,27555.7,1m
soapstone,2021-08-28T16:00:00Z,24.158,14466.8,1m
soapstone,2021-08-28T17:00:00Z,24.158,7577.8,1m
soapstone,2021-08-28T18:00:00Z,23.484,5166.7,1m
soapstone,2021-08-28T19:00:00Z,22.717,2755.6,1m
soapstone,2021-08-28T20:00:00Z,21.855,53.8,1m
soapstone,2021-08-28T21:00:00Z,21.187,0,1m
soapstone,2021-08-28T22:00:00Z,20.519,0,1m
soapstone,2021-08-28T23:00:00Z,20.043,0,1m
soapstone,2021-08-29T00:00:00Z,19.567,0,1m
soapstone,2021-08-29T01:00:00Z,19.187,0,1m
soapstone,2021-08-29T02:00:00Z,18.806,0,1m
soapstone,2021-08-29T03:00:00Z,18.521,0,1m
soapstone,2021-08-29T04:00:00Z,18.14,0,1m
soapstone,2021-08-29T05:00:00Z,17.76,0,1m
soapstone,2021-08-29T06:00:00Z,17.57,0,1m
soapstone,2021-08-29T07:00:00Z,17.284,1722.2,1m
soapstone,2021-08-29T08:00:00Z,17.284,6544.5,1m
soapstone,2021-08-29T09:00:00Z,17.379,19289,1m
soapstone,2021-08-29T10:00:00Z,18.236,41333.6,1m
soapstone,2021-08-29T11:00:00Z,19.092,63378.2,1m
soapstone,2021-08-29T12:00:00Z,20.615,88178.4,1m
soapstone,2021-08-29T13:00:00Z,21.473,66133.8,1m
soapstone,2021-08-29T14:00:00Z,22.908,44089.2,1m
soapstone,2021-08-29T15:00:00Z,23.004,27555.7,1m
soapstone,2021-08-29T16:00:00Z,22.908,18600.1,1m
soapstone,2021-08-29T17:00:00Z,22.525,13089,1m
soapstone,2021-08-29T18:00:00Z,21.569,5166.7,1m
soapstone,2021-08-29T19:00:00Z,21.187,2325,1m
soapstone,2021-08-29T20:00:00Z,20.615,0,1m
soapstone,2021-08-29T21:00:00Z,20.138,0,1m
soapstone,2021-08-29T22:00:00Z,19.662,0,1m
soapstone,2021-08-29T23:00:00Z,19.377,0,1m
soapstone,2021-08-30T00:00:00Z,18.996,0,1m
soapstone,2021-08-30T01:00:00Z,18.616,0,1m
soapstone,2021-08-30T02:00:00Z,18.236,0,1m
soapstone,2021-08-30T03:00:00Z,17.855,0,1m
soapstone,2021-08-30T04:00:00Z,17.57,0,1m
soapstone,2021-08-30T05:00:00Z,17.284,0,1m
soapstone,2021-08-30T06:00:00Z,16.903,0,1m
soapstone,2021-08-30T07:00:00Z,16.618,1636.1,1m
soapstone,2021-08-30T08:00:00Z,16.523,7233.4,1m
soapstone,2021-08-30T09:00:00Z,16.713,17222.3,1m
soapstone,2021-08-30T10:00:00Z,17.284,24800.2,1m
soapstone,2021-08-30T11:00:00Z,18.616,68889.3,1m
