unix,utc,pst,temp_c,do_mg_l,do_sat
1595064240,2020-07-18T09:24:00Z,2020-07-18T02:24:00Z,23.307,6.733,98.291827
1595064840,2020-07-18T09:34:00Z,2020-07-18T02:34:00Z,23.274,6.698,97.718569
1595065440,2020-07-18T09:44:00Z,2020-07-18T02:44:00Z,23.249,6.751,98.444228
1595066040,2020-07-18T09:54:00Z,2020-07-18T02:54:00Z,23.165,6.72,97.833134
1595066640,2020-07-18T10:04:00Z,2020-07-18T03:04:00Z,23.182,6.747,98.258524
1595067240,2020-07-18T10:14:00Z,2020-07-18T03:14:00Z,23.148,6.72,97.800955
1595067840,2020-07-18T10:24:00Z,2020-07-18T03:24:00Z,23.09,6.707,97.502209
1595068440,2020-07-18T10:34:00Z,2020-07-18T03:34:00Z,23.065,6.703,97.396881
1595069040,2020-07-18T10:44:00Z,2020-07-18T03:44:00Z,23.014,6.707,97.358722
1595069640,2020-07-18T10:54:00Z,2020-07-18T03:54:00Z,22.973,6.678,96.860712
1595070240,2020-07-18T11:04:00Z,2020-07-18T04:04:00Z,22.923,6.656,96.447991
1595070840,2020-07-18T11:14:00Z,2020-07-18T04:14:00Z,22.897,6.608,95.704131
1595071440,2020-07-18T11:24:00Z,2020-07-18T04:24:00Z,22.822,6.659,96.302343
1595072040,2020-07-18T11:34:00Z,2020-07-18T04:34:00Z,22.797,6.654,96.183274
1595072640,2020-07-18T11:44:00Z,2020-07-18T04:44:00Z,22.78,6.644,96.00698
1595073240,2020-07-18T11:54:00Z,2020-07-18T04:54:00Z,22.747,6.639,95.873164
1595073840,2020-07-18T12:04:00Z,2020-07-18T05:04:00Z,22.689,6.606,95.288974
1595074440,2020-07-18T12:14:00Z,2020-07-18T05:14:00Z,22.655,6.618,95.398873
1595075040,2020-07-18T12:24:00Z,2020-07-18T05:24:00Z,22.613,6.629,95.479261
1595075640,2020-07-18T12:34:00Z,2020-07-18T05:34:00Z,22.597,6.62,95.319894
1595076240,2020-07-18T12:44:00Z,2020-07-18T05:44:00Z,22.547,6.605,95.011214
1595076840,2020-07-18T12:54:00Z,2020-07-18T05:54:00Z,22.538,6.592,94.807563
1595077440,2020-07-18T13:04:00Z,2020-07-18T06:04:00Z,22.48,6.522,93.694668
1595078040,2020-07-18T13:14:00Z,2020-07-18T06:14:00Z,22.446,6.481,93.043853
1595078640,2020-07-18T13:24:00Z,2020-07-18T06:24:00Z,22.396,6.477,92.895607
1595079240,2020-07-18T13:34:00Z,2020-07-18T06:34:00Z,22.363,6.497,93.122342
1595079840,2020-07-18T13:44:00Z,2020-07-18T06:44:00Z,22.321,6.529,93.504136
1595080440,2020-07-18T13:54:00Z,2020-07-18T06:54:00Z,22.288,6.481,92.756773
1595081040,2020-07-18T14:04:00Z,2020-07-18T07:04:00Z,22.288,6.485,92.814021
1595081640,2020-07-18T14:14:00Z,2020-07-18T07:14:00Z,22.254,6.469,92.5234
1595082240,2020-07-18T14:24:00Z,2020-07-18T07:24:00Z,22.221,6.439,92.034797
1595082840,2020-07-18T14:34:00Z,2020-07-18T07:34:00Z,22.196,6.483,92.618308
1595083440,2020-07-18T14:44:00Z,2020-07-18T07:44:00Z,22.171,6.486,92.615756
1595084040,2020-07-18T14:54:00Z,2020-07-18T07:54:00Z,22.137,6.463,92.225804
1595084640,2020-07-18T15:04:00Z,2020-07-18T08:04:00Z,22.079,6.456,92.021097
1595085240,2020-07-18T15:14:00Z,2020-07-18T08:14:00Z,22.087,6.483,92.420459
1595085840,2020-07-18T15:24:00Z,2020-07-18T08:24:00Z,22.054,6.47,92.17538
1595086440,2020-07-18T15:34:00Z,2020-07-18T08:34:00Z,22.095,6.508,92.791427
1595087040,2020-07-18T15:44:00Z,2020-07-18T08:44:00Z,22.087,6.472,92.263645
1595087640,2020-07-18T15:54:00Z,2020-07-18T08:54:00Z,22.07,6.479,92.332609
1595088240,2020-07-18T16:04:00Z,2020-07-18T09:04:00Z,22.037,6.471,92.158843
1595088840,2020-07-18T16:14:00Z,2020-07-18T09:14:00Z,22.045,6.477,92.258793
1595089440,2020-07-18T16:24:00Z,2020-07-18T09:24:00Z,22.095,6.49,92.534782
1595090040,2020-07-18T16:34:00Z,2020-07-18T09:34:00Z,22.179,6.501,92.844511
1595090640,2020-07-18T16:44:00Z,2020-07-18T09:44:00Z,22.187,6.481,92.573399
1595091240,2020-07-18T16:54:00Z,2020-07-18T09:54:00Z,22.221,6.492,92.792344
1595091840,2020-07-18T17:04:00Z,2020-07-18T10:04:00Z,22.229,6.485,92.706823
1595092440,2020-07-18T17:14:00Z,2020-07-18T10:14:00Z,22.279,6.486,92.811976
1595093040,2020-07-18T17:24:00Z,2020-07-18T10:24:00Z,22.329,6.477,92.773948
1595093640,2020-07-18T17:34:00Z,2020-07-18T10:34:00Z,22.354,6.518,93.406893
1595094240,2020-07-18T17:44:00Z,2020-07-18T10:44:00Z,22.379,6.568,94.169457
1595094840,2020-07-18T17:54:00Z,2020-07-18T10:54:00Z,22.43,6.561,94.162923
1595095440,2020-07-18T18:04:00Z,2020-07-18T11:04:00Z,22.463,6.561,94.223651
1595096040,2020-07-18T18:14:00Z,2020-07-18T11:14:00Z,22.521,6.595,94.819248
1595096640,2020-07-18T18:24:00Z,2020-07-18T11:24:00Z,22.588,6.625,95.37515
1595097240,2020-07-18T18:34:00Z,2020-07-18T11:34:00Z,22.613,6.673,96.113004
1595097840,2020-07-18T18:44:00Z,2020-07-18T11:44:00Z,22.663,6.629,95.572332
1595098440,2020-07-18T18:54:00Z,2020-07-18T11:54:00Z,22.722,6.683,96.461622
1595099040,2020-07-18T19:04:00Z,2020-07-18T12:04:00Z,22.831,6.613,95.653823
1595099640,2020-07-18T19:14:00Z,2020-07-18T12:14:00Z,22.914,6.596,95.561871
1595100240,2020-07-18T19:24:00Z,2020-07-18T12:24:00Z,22.989,6.627,96.15082
1595100840,2020-07-18T19:34:00Z,2020-07-18T12:34:00Z,23.073,6.615,96.133109
1595101440,2020-07-18T19:44:00Z,2020-07-18T12:44:00Z,23.14,6.674,97.116447
1595102040,2020-07-18T19:54:00Z,2020-07-18T12:54:00Z,23.215,6.65,96.907714
1595102640,2020-07-18T20:04:00Z,2020-07-18T13:04:00Z,23.307,6.596,96.29183
1595103240,2020-07-18T20:14:00Z,2020-07-18T13:14:00Z,23.341,6.695,97.801266
1595103840,2020-07-18T20:24:00Z,2020-07-18T13:24:00Z,23.391,6.722,98.290475
1595104440,2020-07-18T20:34:00Z,2020-07-18T13:34:00Z,23.466,6.662,97.554113
1595105040,2020-07-18T20:44:00Z,2020-07-18T13:44:00Z,23.483,6.74,98.728632
1595105640,2020-07-18T20:54:00Z,2020-07-18T13:54:00Z,23.474,6.85,100.322531
1595106240,2020-07-18T21:04:00Z,2020-07-18T14:04:00Z,23.608,6.899,101.301172
1595106840,2020-07-18T21:14:00Z,2020-07-18T14:14:00Z,23.717,6.918,101.793211
1595107440,2020-07-18T21:24:00Z,2020-07-18T14:24:00Z,23.742,6.928,101.98931
1595108040,2020-07-18T21:34:00Z,2020-07-18T14:34:00Z,23.784,6.824,100.539321
1595108640,2020-07-18T21:44:00Z,2020-07-18T14:44:00Z,23.868,6.823,100.686685
1595109240,2020-07-18T21:54:00Z,2020-07-18T14:54:00Z,23.868,6.883,101.572102
1595109840,2020-07-18T22:04:00Z,2020-07-18T15:04:00Z,23.926,6.976,103.058982
1595110440,2020-07-18T22:14:00Z,2020-07-18T15:14:00Z,24.027,6.999,103.598885
1595111040,2020-07-18T22:24:00Z,2020-07-18T15:24:00Z,23.993,6.975,103.17649
1595111640,2020-07-18T22:34:00Z,2020-07-18T15:34:00Z,24.119,6.878,101.987088
1595112240,2020-07-18T22:44:00Z,2020-07-18T15:44:00Z,24.144,6.907,102.466031
1595112840,2020-07-18T22:54:00Z,2020-07-18T15:54:00Z,24.22,6.878,102.183981
1595113440,2020-07-18T23:04:00Z,2020-07-18T16:04:00Z,24.211,6.931,102.953698
1595114040,2020-07-18T23:14:00Z,2020-07-18T16:14:00Z,24.111,7.123,105.603807
1595114640,2020-07-18T23:24:00Z,2020-07-18T16:24:00Z,24.094,7.099,105.213798
1595115240,2020-07-18T23:34:00Z,2020-07-18T16:34:00Z,24.102,7.197,106.682561
1595115840,2020-07-18T23:44:00Z,2020-07-18T16:44:00Z,24.27,7.249,107.798573
1595116440,2020-07-18T23:54:00Z,2020-07-18T16:54:00Z,24.253,7.211,107.198717
1595117040,2020-07-19T00:04:00Z,2020-07-18T17:04:00Z,24.278,7.299,108.558675
1595117640,2020-07-19T00:14:00Z,2020-07-18T17:14:00Z,24.345,7.298,108.682513
1595118240,2020-07-19T00:24:00Z,2020-07-18T17:24:00Z,24.379,7.247,107.992937
1595118840,2020-07-19T00:34:00Z,2020-07-18T17:34:00Z,24.32,7.26,108.065118
1595119440,2020-07-19T00:44:00Z,2020-07-18T17:44:00Z,24.287,7.272,108.175665
1595120040,2020-07-19T00:54:00Z,2020-07-18T17:54:00Z,24.27,7.083,105.330017
1595120640,2020-07-19T01:04:00Z,2020-07-18T18:04:00Z,24.329,7.198,107.160627
1595121240,2020-07-19T01:14:00Z,2020-07-18T18:14:00Z,24.337,7.254,108.010795
1595121840,2020-07-19T01:24:00Z,2020-07-18T18:24:00Z,24.337,7.204,107.266304
1595122440,2020-07-19T01:34:00Z,2020-07-18T18:34:00Z,24.37,7.104,105.843843
1595123040,2020-07-19T01:44:00Z,2020-07-18T18:44:00Z,24.345,7.161,106.642296
1595123640,2020-07-19T01:54:00Z,2020-07-18T18:54:00Z,24.312,7.254,107.959345
1595124240,2020-07-19T02:04:00Z,2020-07-18T19:04:00Z,24.312,7.27,108.197469
1595124840,2020-07-19T02:14:00Z,2020-07-18T19:14:00Z,24.295,7.226,107.507782
1595125440,2020-07-19T02:24:00Z,2020-07-18T19:24:00Z,24.303,7.162,106.571848
1595126040,2020-07-19T02:34:00Z,2020-07-18T19:34:00Z,24.295,7.119,105.915846
1595126640,2020-07-19T02:44:00Z,2020-07-18T19:44:00Z,24.278,7.151,106.357458
1595127240,2020-07-19T02:54:00Z,2020-07-18T19:54:00Z,24.27,7.267,108.066248
1595127840,2020-07-19T03:04:00Z,2020-07-18T20:04:00Z,24.295,7.096,105.573654
1595128440,2020-07-19T03:14:00Z,2020-07-18T20:14:00Z,24.312,6.994,104.089834
1595129040,2020-07-19T03:24:00Z,2020-07-18T20:24:00Z,24.32,6.946,103.391227
1595129640,2020-07-19T03:34:00Z,2020-07-18T20:34:00Z,24.312,6.954,103.494525
1595130240,2020-07-19T03:44:00Z,2020-07-18T20:44:00Z,24.303,7.122,105.976641
1595130840,2020-07-19T03:54:00Z,2020-07-18T20:54:00Z,24.287,7.199,107.089743
1595131440,2020-07-19T04:04:00Z,2020-07-18T21:04:00Z,24.278,7.216,107.324209
1595132040,2020-07-19T04:14:00Z,2020-07-18T21:14:00Z,24.278,7.194,106.997001
1595132640,2020-07-19T04:24:00Z,2020-07-18T21:24:00Z,24.253,7.162,106.470283
1595133240,2020-07-19T04:34:00Z,2020-07-18T21:34:00Z,24.236,7.167,106.510064
1595133840,2020-07-19T04:44:00Z,2020-07-18T21:44:00Z,24.236,7.161,106.420897
1595134440,2020-07-19T04:54:00Z,2020-07-18T21:54:00Z,24.22,7.116,105.719862
1595135040,2020-07-19T05:04:00Z,2020-07-18T22:04:00Z,24.211,7.119,105.746267
1595135640,2020-07-19T05:14:00Z,2020-07-18T22:14:00Z,24.22,7.13,105.927855
1595136240,2020-07-19T05:24:00Z,2020-07-18T22:24:00Z,24.211,7.147,106.162181
1595136840,2020-07-19T05:34:00Z,2020-07-18T22:34:00Z,24.211,7.03,104.424253
1595137440,2020-07-19T05:44:00Z,2020-07-18T22:44:00Z,24.22,7.114,105.690149
1595138040,2020-07-19T05:54:00Z,2020-07-18T22:54:00Z,24.203,7.083,105.195456
1595138640,2020-07-19T06:04:00Z,2020-07-18T23:04:00Z,24.178,7.069,104.937434
1595139240,2020-07-19T06:14:00Z,2020-07-18T23:14:00Z,24.194,7.087,105.236782
1595139840,2020-07-19T06:24:00Z,2020-07-18T23:24:00Z,24.178,6.979,103.601408
1595140440,2020-07-19T06:34:00Z,2020-07-18T23:34:00Z,24.161,7.017,104.131698
1595141040,2020-07-19T06:44:00Z,2020-07-18T23:44:00Z,24.111,7.019,104.061929
1595141640,2020-07-19T06:54:00Z,2020-07-18T23:54:00Z,24.077,6.647,98.482726
1595142240,2020-07-19T07:04:00Z,2020-07-19T00:04:00Z,24.052,6.588,97.561925
1595142840,2020-07-19T07:14:00Z,2020-07-19T00:14:00Z,24.01,6.466,95.678317
1595143440,2020-07-19T07:24:00Z,2020-07-19T00:24:00Z,23.993,6.724,99.463615
1595144040,2020-07-19T07:34:00Z,2020-07-19T00:34:00Z,23.951,6.626,97.935188
1595144640,2020-07-19T07:44:00Z,2020-07-19T00:44:00Z,23.926,6.703,99.025854
1595145240,2020-07-19T07:54:00Z,2020-07-19T00:54:00Z,23.901,6.647,98.151522
1595145840,2020-07-19T08:04:00Z,2020-07-19T01:04:00Z,23.868,6.696,98.812552
1595146440,2020-07-19T08:14:00Z,2020-07-19T01:14:00Z,23.826,6.663,98.246414
1595147040,2020-07-19T08:24:00Z,2020-07-19T01:24:00Z,23.809,6.707,98.862952
1595147640,2020-07-19T08:34:00Z,2020-07-19T01:34:00Z,23.767,6.696,98.621288
1595148240,2020-07-19T08:44:00Z,2020-07-19T01:44:00Z,23.7,6.644,97.729584
1595148840,2020-07-19T08:54:00Z,2020-07-19T01:54:00Z,23.684,6.663,97.978937
1595149440,2020-07-19T09:04:00Z,2020-07-19T02:04:00Z,23.633,6.667,97.94169
1595150040,2020-07-19T09:14:00Z,2020-07-19T02:14:00Z,23.608,6.615,97.13107
1595150640,2020-07-19T09:24:00Z,2020-07-19T02:24:00Z,23.541,6.63,97.225882
1595151240,2020-07-19T09:34:00Z,2020-07-19T02:34:00Z,23.516,6.607,96.841967
1595151840,2020-07-19T09:44:00Z,2020-07-19T02:44:00Z,23.441,6.584,96.365483
1595152440,2020-07-19T09:54:00Z,2020-07-19T02:54:00Z,23.433,6.6,96.584766
1595153040,2020-07-19T10:04:00Z,2020-07-19T03:04:00Z,23.357,6.6,96.443275
1595153640,2020-07-19T10:14:00Z,2020-07-19T03:14:00Z,23.341,6.593,96.311239
1595154240,2020-07-19T10:24:00Z,2020-07-19T03:24:00Z,23.315,6.571,95.941688
1595154840,2020-07-19T10:34:00Z,2020-07-19T03:34:00Z,23.299,6.57,95.897451
1595155440,2020-07-19T10:44:00Z,2020-07-19T03:44:00Z,23.223,6.549,95.450645
1595156040,2020-07-19T10:54:00Z,2020-07-19T03:54:00Z,23.207,6.568,95.697957
1595156640,2020-07-19T11:04:00Z,2020-07-19T04:04:00Z,23.173,6.565,95.591361
1595157240,2020-07-19T11:14:00Z,2020-07-19T04:14:00Z,23.132,6.536,95.093619
1595157840,2020-07-19T11:24:00Z,2020-07-19T04:24:00Z,23.081,6.565,95.421266
1595158440,2020-07-19T11:34:00Z,2020-07-19T04:34:00Z,23.023,6.574,95.444747
1595159040,2020-07-19T11:44:00Z,2020-07-19T04:44:00Z,22.973,6.56,95.149187
1595159640,2020-07-19T11:54:00Z,2020-07-19T04:54:00Z,22.939,6.504,94.274725
1595160240,2020-07-19T12:04:00Z,2020-07-19T05:04:00Z,22.872,6.456,93.457316
1595160840,2020-07-19T12:14:00Z,2020-07-19T05:14:00Z,22.889,6.456,93.488179
1595161440,2020-07-19T12:24:00Z,2020-07-19T05:24:00Z,22.856,6.51,94.209735
1595162040,2020-07-19T12:34:00Z,2020-07-19T05:34:00Z,22.839,6.506,94.120752
1595162640,2020-07-19T12:44:00Z,2020-07-19T05:44:00Z,22.772,6.507,94.012677
1595163240,2020-07-19T12:54:00Z,2020-07-19T05:54:00Z,22.722,6.463,93.286168
1595163840,2020-07-19T13:04:00Z,2020-07-19T06:04:00Z,22.73,6.461,93.271822
1595164440,2020-07-19T13:14:00Z,2020-07-19T06:14:00Z,22.663,6.453,93.034886
1595165040,2020-07-19T13:24:00Z,2020-07-19T06:24:00Z,22.638,6.406,92.312299
1595165640,2020-07-19T13:34:00Z,2020-07-19T06:34:00Z,22.613,6.402,92.209719
1595166240,2020-07-19T13:44:00Z,2020-07-19T06:44:00Z,22.588,6.399,92.121598
1595166840,2020-07-19T13:54:00Z,2020-07-19T06:54:00Z,22.588,6.419,92.409523
1595167440,2020-07-19T14:04:00Z,2020-07-19T07:04:00Z,22.555,6.408,92.191808
1595168040,2020-07-19T14:14:00Z,2020-07-19T07:14:00Z,22.463,6.333,90.949304
1595168640,2020-07-19T14:24:00Z,2020-07-19T07:24:00Z,22.48,6.406,92.028219000000007
1595169240,2020-07-19T14:34:00Z,2020-07-19T07:34:00Z,22.48,6.401,91.95639
1595169840,2020-07-19T14:44:00Z,2020-07-19T07:44:00Z,22.455,6.398,91.868423
1595170440,2020-07-19T14:54:00Z,2020-07-19T07:54:00Z,22.388,6.386,91.576125
1595171040,2020-07-19T15:04:00Z,2020-07-19T08:04:00Z,22.379,6.411,91.918451
1595171640,2020-07-19T15:14:00Z,2020-07-19T08:14:00Z,22.388,6.418,92.03501
1595172240,2020-07-19T15:24:00Z,2020-07-19T08:24:00Z,22.371,6.424,92.090431
1595172840,2020-07-19T15:34:00Z,2020-07-19T08:34:00Z,22.354,6.424,92.059816
1595173440,2020-07-19T15:44:00Z,2020-07-19T08:44:00Z,22.338,6.437,92.217243
1595174040,2020-07-19T15:54:00Z,2020-07-19T08:54:00Z,22.346,6.434,92.188693
1595174640,2020-07-19T16:04:00Z,2020-07-19T09:04:00Z,22.304,6.424,91.969787
1595175240,2020-07-19T16:14:00Z,2020-07-19T09:14:00Z,22.321,6.429,92.072
1595175840,2020-07-19T16:24:00Z,2020-07-19T09:24:00Z,22.354,6.442,92.317766
1595176440,2020-07-19T16:34:00Z,2020-07-19T09:34:00Z,22.438,6.477,92.971894
1595177040,2020-07-19T16:44:00Z,2020-07-19T09:44:00Z,22.463,6.479,93.046035
1595177640,2020-07-19T16:54:00Z,2020-07-19T09:54:00Z,22.488,6.491,93.263892
1595178240,2020-07-19T17:04:00Z,2020-07-19T10:04:00Z,22.513,6.489,93.280672
1595178840,2020-07-19T17:14:00Z,2020-07-19T10:14:00Z,22.53,6.48,93.182207
