unix,utc,pst,temp_c,do_mg_l,do_sat
1634614860,2021-10-19T03:41:00Z,2021-10-18T20:41:00Z,6.12,7.503,74.930493
1634615460,2021-10-19T03:51:00Z,2021-10-18T20:51:00Z,6.159,7.535,75.324784
1634616060,2021-10-19T04:01:00Z,2021-10-18T21:01:00Z,6.14,7.515,75.088545
1634616660,2021-10-19T04:11:00Z,2021-10-18T21:11:00Z,6.081,7.531,75.135468
1634617260,2021-10-19T04:21:00Z,2021-10-18T21:21:00Z,6.14,7.528,75.218439
1634617860,2021-10-19T04:31:00Z,2021-10-18T21:31:00Z,6.101,7.513,74.994075
1634618460,2021-10-19T04:41:00Z,2021-10-18T21:41:00Z,6.032,7.494,74.673022
1634619060,2021-10-19T04:51:00Z,2021-10-18T21:51:00Z,6.071,7.497,74.777204
1634619660,2021-10-19T05:01:00Z,2021-10-18T22:01:00Z,5.983,7.505,74.689224
1634620260,2021-10-19T05:11:00Z,2021-10-18T22:11:00Z,5.983,7.486,74.500138
1634620860,2021-10-19T05:21:00Z,2021-10-18T22:21:00Z,6.081,7.471,74.536859
1634621460,2021-10-19T05:31:00Z,2021-10-18T22:31:00Z,6.003,7.476,74.438592
1634622060,2021-10-19T05:41:00Z,2021-10-18T22:41:00Z,5.983,7.47,74.340907
1634622660,2021-10-19T05:51:00Z,2021-10-18T22:51:00Z,5.993,7.46,74.260333
1634623260,2021-10-19T06:01:00Z,2021-10-18T23:01:00Z,6.022,7.477,74.484634
1634623860,2021-10-19T06:11:00Z,2021-10-18T23:11:00Z,6.013,7.517,74.865922
1634624460,2021-10-19T06:21:00Z,2021-10-18T23:21:00Z,5.973,7.482,74.44133
1634625060,2021-10-19T06:31:00Z,2021-10-18T23:31:00Z,5.964,7.489,74.493861
1634625660,2021-10-19T06:41:00Z,2021-10-18T23:41:00Z,5.934,7.464,74.188334
1634626260,2021-10-19T06:51:00Z,2021-10-18T23:51:00Z,5.905,7.465,74.143323
1634626860,2021-10-19T07:01:00Z,2021-10-19T00:01:00Z,5.876,7.46,74.038762
1634627460,2021-10-19T07:11:00Z,2021-10-19T00:11:00Z,5.856,7.435,73.752914
1634628060,2021-10-19T07:21:00Z,2021-10-19T00:21:00Z,5.826,7.463,73.973869
1634628660,2021-10-19T07:31:00Z,2021-10-19T00:31:00Z,5.807,7.484,74.145958
1634629260,2021-10-19T07:41:00Z,2021-10-19T00:41:00Z,5.758,7.526,74.468555
1634629860,2021-10-19T07:51:00Z,2021-10-19T00:51:00Z,5.748,7.481,74.004323
1634630460,2021-10-19T08:01:00Z,2021-10-19T01:01:00Z,5.699,7.464,73.743458
1634631060,2021-10-19T08:11:00Z,2021-10-19T01:11:00Z,5.63,7.41,73.080416
1634631660,2021-10-19T08:21:00Z,2021-10-19T01:21:00Z,5.561,7.369,72.547315
1634632260,2021-10-19T08:31:00Z,2021-10-19T01:31:00Z,5.541,7.404,72.854406
1634632860,2021-10-19T08:41:00Z,2021-10-19T01:41:00Z,5.502,7.382,72.565074
1634633460,2021-10-19T08:51:00Z,2021-10-19T01:51:00Z,5.452,7.35,72.157547
1634634060,2021-10-19T09:01:00Z,2021-10-19T02:01:00Z,5.403,7.394,72.497893
1634634660,2021-10-19T09:11:00Z,2021-10-19T02:11:00Z,5.472,7.362,72.312599
1634635260,2021-10-19T09:21:00Z,2021-10-19T02:21:00Z,5.462,7.368,72.352896
1634635860,2021-10-19T09:31:00Z,2021-10-19T02:31:00Z,5.393,7.381,72.351768
1634636460,2021-10-19T09:41:00Z,2021-10-19T02:41:00Z,5.333,7.381,72.239837
1634637060,2021-10-19T09:51:00Z,2021-10-19T02:51:00Z,5.264,7.342,71.730156
1634637660,2021-10-19T10:01:00Z,2021-10-19T03:01:00Z,5.224,7.342,71.655998
1634638260,2021-10-19T10:11:00Z,2021-10-19T03:11:00Z,5.204,7.365,71.843285
1634638860,2021-10-19T10:21:00Z,2021-10-19T03:21:00Z,5.165,7.369,71.809768
1634639460,2021-10-19T10:31:00Z,2021-10-19T03:31:00Z,5.135,7.362,71.685824
1634640060,2021-10-19T10:41:00Z,2021-10-19T03:41:00Z,5.105,7.358,71.59119
1634640660,2021-10-19T10:51:00Z,2021-10-19T03:51:00Z,5.085,7.332,71.301232
1634641260,2021-10-19T11:01:00Z,2021-10-19T04:01:00Z,5.015,7.331,71.162121
1634641860,2021-10-19T11:11:00Z,2021-10-19T04:11:00Z,5.005,7.3,70.842804
1634642460,2021-10-19T11:21:00Z,2021-10-19T04:21:00Z,4.946,7.272,70.462966
1634643060,2021-10-19T11:31:00Z,2021-10-19T04:31:00Z,4.936,7.256,70.289653
1634643660,2021-10-19T11:41:00Z,2021-10-19T04:41:00Z,4.866,7.244,70.045708
1634644260,2021-10-19T11:51:00Z,2021-10-19T04:51:00Z,4.806,7.271,70.196975
1634644860,2021-10-19T12:01:00Z,2021-10-19T05:01:00Z,4.756,7.273,70.124792
1634645460,2021-10-19T12:11:00Z,2021-10-19T05:11:00Z,4.746,7.251,69.894434
1634646060,2021-10-19T12:21:00Z,2021-10-19T05:21:00Z,4.726,7.212,69.482225
1634646660,2021-10-19T12:31:00Z,2021-10-19T05:31:00Z,4.716,7.266,69.984202
1634647260,2021-10-19T12:41:00Z,2021-10-19T05:41:00Z,4.706,7.261,69.917786
1634647860,2021-10-19T12:51:00Z,2021-10-19T05:51:00Z,4.706,7.262,69.927415
1634648460,2021-10-19T13:01:00Z,2021-10-19T06:01:00Z,4.655,7.246,69.680446
1634649060,2021-10-19T13:11:00Z,2021-10-19T06:11:00Z,4.595,7.262,69.72482
1634649660,2021-10-19T13:21:00Z,2021-10-19T06:21:00Z,4.545,7.261,69.624032
1634650260,2021-10-19T13:31:00Z,2021-10-19T06:31:00Z,4.484,7.259,69.493686
1634650860,2021-10-19T13:41:00Z,2021-10-19T06:41:00Z,4.505,7.266,69.599002
1634651460,2021-10-19T13:51:00Z,2021-10-19T06:51:00Z,4.464,7.222,69.103217
1634652060,2021-10-19T14:01:00Z,2021-10-19T07:01:00Z,4.464,7.231,69.189333
1634652660,2021-10-19T14:11:00Z,2021-10-19T07:11:00Z,4.434,7.256,69.373923
1634653260,2021-10-19T14:21:00Z,2021-10-19T07:21:00Z,4.394,7.219,68.947733
1634653860,2021-10-19T14:31:00Z,2021-10-19T07:31:00Z,4.373,7.244,69.148353
1634654460,2021-10-19T14:41:00Z,2021-10-19T07:41:00Z,4.404,7.23,69.070927
1634655060,2021-10-19T14:51:00Z,2021-10-19T07:51:00Z,4.394,7.135,68.145459
1634655660,2021-10-19T15:01:00Z,2021-10-19T08:01:00Z,4.353,7.15,68.215209
1634656260,2021-10-19T15:11:00Z,2021-10-19T08:11:00Z,4.343,7.153,68.225896
1634656860,2021-10-19T15:21:00Z,2021-10-19T08:21:00Z,4.313,7.146,68.105389
1634657460,2021-10-19T15:31:00Z,2021-10-19T08:31:00Z,4.313,7.198,68.600978
1634658060,2021-10-19T15:41:00Z,2021-10-19T08:41:00Z,4.283,7.212,68.680182
1634658660,2021-10-19T15:51:00Z,2021-10-19T08:51:00Z,4.293,7.187,68.460117
1634659260,2021-10-19T16:01:00Z,2021-10-19T09:01:00Z,4.212,7.221,68.637453
1634659860,2021-10-19T16:11:00Z,2021-10-19T09:11:00Z,4.252,7.187,68.386283
1634660460,2021-10-19T16:21:00Z,2021-10-19T09:21:00Z,4.303,7.171,68.32568
1634661060,2021-10-19T16:31:00Z,2021-10-19T09:31:00Z,4.323,7.151,68.170967
1634661660,2021-10-19T16:41:00Z,2021-10-19T09:41:00Z,4.363,7.19,68.61486
1634662260,2021-10-19T16:51:00Z,2021-10-19T09:51:00Z,4.363,7.208,68.786636
1634662860,2021-10-19T17:01:00Z,2021-10-19T10:01:00Z,4.384,7.206,68.805498
1634663460,2021-10-19T17:11:00Z,2021-10-19T10:11:00Z,4.444,7.209,68.942648
1634664060,2021-10-19T17:21:00Z,2021-10-19T10:21:00Z,4.474,7.227,69.169197
1634664660,2021-10-19T17:31:00Z,2021-10-19T10:31:00Z,4.474,7.24,69.293619
1634665260,2021-10-19T17:41:00Z,2021-10-19T10:41:00Z,4.444,7.267,69.497326
1634665860,2021-10-19T17:51:00Z,2021-10-19T10:51:00Z,4.444,7.318,69.98506
1634666460,2021-10-19T18:01:00Z,2021-10-19T11:01:00Z,4.444,7.334,70.138075
