lake,date_time,temp_c,light_intensity_lux,depth
soapstone,2021-06-13T18:00:00Z,16.046,2152.8,0m
soapstone,2021-06-13T19:00:00Z,16.046,1463.9,0m
soapstone,2021-06-13T20:00:00Z,16.046,850.4,0m
soapstone,2021-06-13T21:00:00Z,16.046,0,0m
soapstone,2021-06-13T22:00:00Z,16.046,0,0m
soapstone,2021-06-13T23:00:00Z,15.951,0,0m
soapstone,2021-06-14T00:00:00Z,16.046,0,0m
soapstone,2021-06-14T01:00:00Z,15.951,0,0m
soapstone,2021-06-14T02:00:00Z,15.855,0,0m
soapstone,2021-06-14T03:00:00Z,15.76,0,0m
soapstone,2021-06-14T04:00:00Z,15.664,0,0m
soapstone,2021-06-14T05:00:00Z,15.664,0,0m
soapstone,2021-06-14T06:00:00Z,15.569,64.6,0m
soapstone,2021-06-14T07:00:00Z,15.473,290.6,0m
soapstone,2021-06-14T08:00:00Z,15.378,484.4,0m
soapstone,2021-06-14T09:00:00Z,15.378,893.4,0m
soapstone,2021-06-14T10:00:00Z,15.282,452.1,0m
soapstone,2021-06-14T11:00:00Z,15.378,1722.2,0m
soapstone,2021-06-14T12:00:00Z,15.664,5166.7,0m
soapstone,2021-06-14T13:00:00Z,15.951,14466.8,0m
soapstone,2021-06-14T14:00:00Z,16.046,9644.5,0m
soapstone,2021-06-14T15:00:00Z,15.76,322.9,0m
soapstone,2021-06-14T16:00:00Z,15.664,1044.1,0m
soapstone,2021-06-14T17:00:00Z,15.855,3100,0m
soapstone,2021-06-14T18:00:00Z,15.664,721.2,0m
soapstone,2021-06-14T19:00:00Z,15.664,1367,0m
soapstone,2021-06-14T20:00:00Z,15.664,559.7,0m
soapstone,2021-06-14T21:00:00Z,15.569,0,0m
soapstone,2021-06-14T22:00:00Z,15.473,0,0m
soapstone,2021-06-14T23:00:00Z,15.378,0,0m
soapstone,2021-06-15T00:00:00Z,15.282,0,0m
soapstone,2021-06-15T01:00:00Z,15.187,0,0m
soapstone,2021-06-15T02:00:00Z,14.996,0,0m
soapstone,2021-06-15T03:00:00Z,14.9,0,0m
soapstone,2021-06-15T04:00:00Z,14.709,0,0m
soapstone,2021-06-15T05:00:00Z,14.613,0,0m
soapstone,2021-06-15T06:00:00Z,14.421,204.5,0m
soapstone,2021-06-15T07:00:00Z,14.325,527.4,0m
soapstone,2021-06-15T08:00:00Z,14.23,731.9,0m
soapstone,2021-06-15T09:00:00Z,14.23,1173.3,0m
soapstone,2021-06-15T10:00:00Z,14.517,3100,0m
soapstone,2021-06-15T11:00:00Z,15.091,14466.8,0m
soapstone,2021-06-15T12:00:00Z,15.473,27555.7,0m
soapstone,2021-06-15T13:00:00Z,16.237,35822.5,0m
soapstone,2021-06-15T14:00:00Z,16.427,41333.6,0m
soapstone,2021-06-15T15:00:00Z,16.523,38578,0m
soapstone,2021-06-15T16:00:00Z,16.808,31689.1,0m
soapstone,2021-06-15T17:00:00Z,16.141,8266.7,0m
soapstone,2021-06-15T18:00:00Z,16.141,2583.4,0m
soapstone,2021-06-15T19:00:00Z,16.141,688.9,0m
soapstone,2021-06-15T20:00:00Z,16.141,366,0m
soapstone,2021-06-15T21:00:00Z,16.046,0,0m
soapstone,2021-06-15T22:00:00Z,16.046,0,0m
soapstone,2021-06-15T23:00:00Z,16.046,0,0m
soapstone,2021-06-16T00:00:00Z,16.046,0,0m
soapstone,2021-06-16T01:00:00Z,16.046,0,0m
soapstone,2021-06-16T02:00:00Z,16.046,0,0m
soapstone,2021-06-16T03:00:00Z,15.951,0,0m
soapstone,2021-06-16T04:00:00Z,15.76,0,0m
soapstone,2021-06-16T05:00:00Z,15.569,0,0m
soapstone,2021-06-16T06:00:00Z,15.378,204.5,0m
soapstone,2021-06-16T07:00:00Z,15.282,484.4,0m
soapstone,2021-06-16T08:00:00Z,15.187,688.9,0m
soapstone,2021-06-16T09:00:00Z,15.282,1001,0m
soapstone,2021-06-16T10:00:00Z,15.473,3100,0m
soapstone,2021-06-16T11:00:00Z,16.046,13089,0m
soapstone,2021-06-16T12:00:00Z,16.618,24800.2,0m
soapstone,2021-06-16T13:00:00Z,16.999,42711.4,0m
soapstone,2021-06-16T14:00:00Z,17.475,42711.4,0m
soapstone,2021-06-16T15:00:00Z,17.76,38578,0m
soapstone,2021-06-16T16:00:00Z,17.95,31689.1,0m
soapstone,2021-06-16T17:00:00Z,17.189,7233.4,0m
soapstone,2021-06-16T18:00:00Z,17.189,1894.5,0m
soapstone,2021-06-16T19:00:00Z,17.189,871.9,0m
soapstone,2021-06-16T20:00:00Z,17.189,430.6,0m
soapstone,2021-06-16T21:00:00Z,17.094,0,0m
soapstone,2021-06-16T22:00:00Z,17.094,0,0m
soapstone,2021-06-16T23:00:00Z,17.094,0,0m
soapstone,2021-06-17T00:00:00Z,17.094,0,0m
soapstone,2021-06-17T01:00:00Z,17.094,0,0m
soapstone,2021-06-17T02:00:00Z,17.094,0,0m
soapstone,2021-06-17T03:00:00Z,16.999,0,0m
soapstone,2021-06-17T04:00:00Z,16.999,0,0m
soapstone,2021-06-17T05:00:00Z,16.999,0,0m
soapstone,2021-06-17T06:00:00Z,16.903,215.3,0m
soapstone,2021-06-17T07:00:00Z,16.808,193.8,0m
soapstone,2021-06-17T08:00:00Z,16.713,710.4,0m
soapstone,2021-06-17T09:00:00Z,16.713,161.5,0m
soapstone,2021-06-17T10:00:00Z,16.903,3272.2,0m
soapstone,2021-06-17T11:00:00Z,17.57,8611.2,0m
soapstone,2021-06-17T12:00:00Z,18.236,31689.1,0m
soapstone,2021-06-17T13:00:00Z,18.521,23422.4,0m
