Record ID,Date Time,Air Temp Avg,Air Temp Min,Air Temp Min Time,Air Temp Max,Air Temp Max Time,Humidity,Barometer,Battery,Min Battery,ETo,Rain Yearly,Solar Avg,Wind Speed Avg,Wind Speed Max,Wind Speed Max Time,Wind Speed Avg,Wind Direction
144032,2020-09-04 02:00:00,18.8,17.6,2020-09-04 01:42:30,20.4,2020-09-04 01:00:50,7,30.10,12.67,12.63,0.00,23.07,0,0.0,0.0,2020-09-04 01:00:10,0.0,185
144033,2020-09-04 03:00:00,18.2,17.3,2020-09-04 02:19:40,19.5,2020-09-04 02:11:00,7,30.09,12.65,12.62,0.00,23.07,0,0.0,0.0,2020-09-04 02:00:10,0.0,185
144034,2020-09-04 04:00:00,17.6,16.4,2020-09-04 03:56:50,19.0,2020-09-04 03:41:30,8,30.09,12.62,12.61,0.00,23.07,0,0.0,0.0,2020-09-04 03:00:10,0.0,186
144035,2020-09-04 05:00:00,17.4,15.9,2020-09-04 04:47:30,18.6,2020-09-04 04:00:30,8,30.09,12.61,12.60,0.00,23.07,0,0.0,0.0,2020-09-04 04:00:10,0.0,198
144036,2020-09-04 06:00:00,16.7,15.2,2020-09-04 05:43:20,17.6,2020-09-04 05:00:20,9,30.08,12.61,12.58,0.00,23.07,0,0.0,0.0,2020-09-04 05:00:10,0.0,195
144037,2020-09-04 07:00:00,16.8,15.9,2020-09-04 06:13:00,17.7,2020-09-04 06:23:30,8,30.09,12.57,12.56,0.00,23.07,1,0.0,0.0,2020-09-04 06:00:10,0.0,195
144038,2020-09-04 08:00:00,17.3,16.3,2020-09-04 07:21:30,18.2,2020-09-04 07:55:00,9,30.09,12.74,12.55,0.00,23.07,28,0.0,0.0,2020-09-04 07:00:10,0.0,212
144039,2020-09-04 09:00:00,20.4,17.5,2020-09-04 08:05:00,22.5,2020-09-04 08:54:10,7,30.10,13.47,12.73,0.00,23.07,99,0.0,6.7,2020-09-04 08:30:00,0.0,176
144040,2020-09-04 10:00:00,22.7,21.4,2020-09-04 09:02:20,24.3,2020-09-04 09:44:10,4,30.10,13.39,13.37,0.01,23.07,302,0.0,8.9,2020-09-04 09:27:20,0.0,111
144041,2020-09-04 11:00:00,23.6,22.3,2020-09-04 10:12:40,25.9,2020-09-04 10:48:30,4,30.10,13.33,13.31,0.03,23.07,472,2.2,8.9,2020-09-04 10:00:40,2.2,122
144042,2020-09-04 12:00:00,24.9,23.2,2020-09-04 11:09:20,27.4,2020-09-04 11:49:20,4,30.10,13.28,13.27,0.04,23.07,587,2.2,6.7,2020-09-04 11:10:00,2.2,114
144043,2020-09-04 13:00:00,26.7,24.5,2020-09-04 12:03:10,29.8,2020-09-04 12:54:00,4,30.10,13.24,13.23,0.06,23.07,671,2.2,11.2,2020-09-04 12:38:20,2.2,105
144044,2020-09-04 14:00:00,26.5,24.6,2020-09-04 13:32:00,29.8,2020-09-04 13:03:10,4,30.10,13.27,13.23,0.08,23.07,665,2.2,8.9,2020-09-04 13:39:20,2.2,140
144045,2020-09-04 15:00:00,26.9,25.0,2020-09-04 14:42:30,29.4,2020-09-04 14:12:30,4,30.10,13.30,13.25,0.10,23.07,594,2.2,8.9,2020-09-04 14:21:00,2.2,127
144046,2020-09-04 16:00:00,26.7,25.2,2020-09-04 15:29:00,29.2,2020-09-04 15:04:10,4,30.09,13.31,13.28,0.11,23.07,491,2.2,8.9,2020-09-04 15:05:20,2.2,153
144047,2020-09-04 17:00:00,25.8,24.6,2020-09-04 16:53:40,27.7,2020-09-04 16:18:20,4,30.09,13.37,13.30,0.12,23.07,369,2.2,8.9,2020-09-04 16:13:10,2.2,166
144048,2020-09-04 18:00:00,24.6,23.4,2020-09-04 17:57:50,26.5,2020-09-04 17:00:10,4,30.08,13.44,13.36,0.13,23.07,185,2.2,6.7,2020-09-04 17:18:20,2.2,148
144049,2020-09-04 19:00:00,22.7,21.4,2020-09-04 18:51:40,23.7,2020-09-04 18:05:00,5,30.08,12.94,12.92,0.13,23.07,46,0.0,4.5,2020-09-04 18:19:40,0.0,158
144050,2020-09-04 20:00:00,21.5,20.8,2020-09-04 19:55:10,22.4,2020-09-04 19:01:20,5,30.09,12.77,12.75,0.13,23.07,9,0.0,4.5,2020-09-04 19:08:30,0.0,162
144051,2020-09-04 21:00:00,20.8,20.0,2020-09-04 20:51:20,21.5,2020-09-04 20:10:20,5,30.09,12.75,12.73,0.13,23.07,0,0.0,2.2,2020-09-04 20:18:50,0.0,154
144052,2020-09-04 22:00:00,19.9,19.1,2020-09-04 21:54:40,20.7,2020-09-04 21:04:30,7,30.10,12.72,12.71,0.13,23.07,0,0.0,0.0,2020-09-04 21:00:10,0.0,172
144053,2020-09-04 23:00:00,19.2,17.3,2020-09-04 22:58:50,20.9,2020-09-04 22:07:00,5,30.11,12.71,12.70,0.13,23.07,0,0.0,0.0,2020-09-04 22:00:10,0.0,176
144054,2020-09-05 00:00:00,18.0,16.5,2020-09-04 23:55:10,19.2,2020-09-04 23:01:20,9,30.11,12.70,12.67,0.00,23.07,0,0.0,0.0,2020-09-04 23:00:10,0.0,176
144055,2020-09-05 01:00:00,17.3,16.0,2020-09-05 01:00:00,18.4,2020-09-05 00:23:00,7,30.11,12.67,12.65,0.00,23.07,0,0.0,0.0,2020-09-05 00:00:10,0.0,176
144056,2020-09-05 02:00:00,17.9,16.0,2020-09-05 01:00:50,18.8,2020-09-05 01:42:00,8,30.11,12.69,12.65,0.00,23.07,0,0.0,0.0,2020-09-05 01:00:10,0.0,176
144057,2020-09-05 03:00:00,18.0,16.9,2020-09-05 02:39:40,19.0,2020-09-05 02:46:20,9,30.11,12.67,12.64,0.00,23.07,0,0.0,0.0,2020-09-05 02:00:10,0.0,176
144058,2020-09-05 04:00:00,17.2,15.6,2020-09-05 03:51:30,18.5,2020-09-05 03:00:10,9,30.11,12.66,12.64,0.00,23.07,0,0.0,0.0,2020-09-05 03:00:10,0.0,176
144059,2020-09-05 05:00:00,17.0,15.6,2020-09-05 04:49:00,17.9,2020-09-05 04:36:10,8,30.11,12.63,12.62,0.00,23.07,0,0.0,0.0,2020-09-05 04:00:10,0.0,176
144060,2020-09-05 06:00:00,16.9,15.5,2020-09-05 05:07:30,18.8,2020-09-05 05:52:30,8,30.11,12.63,12.61,0.00,23.07,0,0.0,0.0,2020-09-05 05:00:10,0.0,203
144061,2020-09-05 07:00:00,16.6,15.1,2020-09-05 06:15:00,18.1,2020-09-05 06:41:40,8,30.11,12.61,12.59,0.00,23.07,1,0.0,0.0,2020-09-05 06:00:10,0.0,192
144062,2020-09-05 08:00:00,16.9,15.3,2020-09-05 07:00:20,18.2,2020-09-05 07:42:00,8,30.12,12.87,12.57,0.00,23.07,28,0.0,0.0,2020-09-05 07:00:10,0.0,192
144063,2020-09-05 09:00:00,19.0,17.0,2020-09-05 08:02:20,21.4,2020-09-05 08:58:50,8,30.13,13.52,12.87,0.00,23.07,99,0.0,0.0,2020-09-05 08:00:10,0.0,192
144064,2020-09-05 10:00:00,22.4,19.3,2020-09-05 09:00:10,25.7,2020-09-05 09:54:20,5,30.14,13.39,13.37,0.01,23.07,316,0.0,6.7,2020-09-05 09:53:00,0.0,169
144065,2020-09-05 11:00:00,24.9,24.0,2020-09-05 10:12:10,26.6,2020-09-05 10:49:20,4,30.15,13.30,13.28,0.03,23.07,491,2.2,6.7,2020-09-05 10:41:10,2.2,132
144066,2020-09-05 12:00:00,25.9,24.3,2020-09-05 11:09:40,28.4,2020-09-05 12:00:00,4,30.16,13.28,13.27,0.05,23.07,596,2.2,8.9,2020-09-05 11:11:40,2.2,155
144067,2020-09-05 13:00:00,26.9,25.0,2020-09-05 12:01:30,29.9,2020-09-05 12:31:20,4,30.15,13.25,13.25,0.07,23.07,650,2.2,8.9,2020-09-05 12:01:30,2.2,149
144068,2020-09-05 14:00:00,28.0,25.7,2020-09-05 13:09:00,30.9,2020-09-05 13:32:50,4,30.14,13.26,13.22,0.09,23.07,698,2.2,8.9,2020-09-05 13:51:10,2.2,138
144069,2020-09-05 15:00:00,29.1,27.1,2020-09-05 14:05:00,31.9,2020-09-05 14:54:20,4,30.15,13.24,13.23,0.11,23.07,640,2.2,6.7,2020-09-05 14:30:30,2.2,145
144070,2020-09-05 16:00:00,28.1,26.9,2020-09-05 15:56:40,30.1,2020-09-05 15:06:00,4,30.13,13.33,13.24,0.12,23.07,458,4.5,8.9,2020-09-05 15:09:40,4.5,151
144071,2020-09-05 17:00:00,27.3,26.7,2020-09-05 16:53:40,28.4,2020-09-05 16:06:30,4,30.13,13.35,13.31,0.13,23.07,322,2.2,6.7,2020-09-05 16:00:20,2.2,141
144072,2020-09-05 18:00:00,26.8,25.9,2020-09-05 17:57:20,27.7,2020-09-05 17:24:30,4,30.13,13.39,13.33,0.14,23.07,231,2.2,4.5,2020-09-05 17:04:20,2.2,147
144073,2020-09-05 19:00:00,25.5,24.5,2020-09-05 18:55:40,26.6,2020-09-05 18:04:10,5,30.13,13.43,13.39,0.14,23.07,61,0.0,6.7,2020-09-05 18:21:10,0.0,164
144074,2020-09-05 20:00:00,23.5,22.4,2020-09-05 19:42:50,25.0,2020-09-05 19:01:50,5,30.13,12.77,12.76,0.14,23.07,16,0.0,2.2,2020-09-05 19:07:50,0.0,173
144075,2020-09-05 21:00:00,22.5,20.4,2020-09-05 20:49:00,23.7,2020-09-05 20:19:00,5,30.15,12.72,12.72,0.14,23.07,0,0.0,0.0,2020-09-05 20:00:10,0.0,187
144076,2020-09-05 22:00:00,21.6,19.2,2020-09-05 21:58:50,24.1,2020-09-05 21:21:30,5,30.15,12.74,12.71,0.14,23.07,0,0.0,0.0,2020-09-05 21:00:10,0.0,127
144077,2020-09-05 23:00:00,21.1,19.3,2020-09-05 22:26:50,22.1,2020-09-05 22:20:50,5,30.15,12.72,12.69,0.14,23.07,0,0.0,0.0,2020-09-05 22:00:10,0.0,92
144078,2020-09-06 00:00:00,21.1,19.4,2020-09-05 23:45:30,22.4,2020-09-05 23:41:50,5,30.16,12.69,12.68,0.00,23.07,0,0.0,0.0,2020-09-05 23:00:10,0.0,126
144079,2020-09-06 01:00:00,21.5,19.1,2020-09-06 00:46:40,22.8,2020-09-06 00:35:40,5,30.17,12.68,12.67,0.00,23.07,0,0.0,0.0,2020-09-06 00:00:10,0.0,214
144080,2020-09-06 02:00:00,20.7,18.5,2020-09-06 01:54:30,22.8,2020-09-06 01:29:20,5,30.17,12.70,12.66,0.00,23.07,0,0.0,0.0,2020-09-06 01:00:10,0.0,229
144081,2020-09-06 03:00:00,20.2,19.4,2020-09-06 02:41:00,21.0,2020-09-06 02:17:40,5,30.16,12.69,12.64,0.00,23.07,0,0.0,0.0,2020-09-06 02:00:10,0.0,229
144082,2020-09-06 04:00:00,20.1,18.6,2020-09-06 03:26:50,21.1,2020-09-06 03:31:10,5,30.16,12.67,12.63,0.00,23.07,0,0.0,0.0,2020-09-06 03:00:10,0.0,229
144083,2020-09-06 05:00:00,20.3,18.8,2020-09-06 04:03:30,21.5,2020-09-06 04:36:30,5,30.17,12.66,12.62,0.00,23.07,0,0.0,0.0,2020-09-06 04:00:10,0.0,229
144084,2020-09-06 06:00:00,20.3,19.3,2020-09-06 05:31:40,21.3,2020-09-06 05:12:30,5,30.17,12.65,12.61,0.00,23.07,0,0.0,0.0,2020-09-06 05:00:10,0.0,229
144085,2020-09-06 07:00:00,19.9,18.6,2020-09-06 06:18:50,21.1,2020-09-06 06:10:00,5,30.18,12.63,12.59,0.00,23.07,0,0.0,0.0,2020-09-06 06:00:10,0.0,229
144086,2020-09-06 08:00:00,20.0,18.4,2020-09-06 07:40:50,21.4,2020-09-06 07:08:10,5,30.18,12.65,12.57,0.00,23.07,21,0.0,0.0,2020-09-06 07:00:10,0.0,229
144087,2020-09-06 09:00:00,21.2,19.2,2020-09-06 08:12:10,24.2,2020-09-06 08:58:40,5,30.19,13.48,12.64,0.00,23.07,86,0.0,0.0,2020-09-06 08:00:10,0.0,229
144088,2020-09-06 10:00:00,24.7,22.9,2020-09-06 09:26:10,26.1,2020-09-06 09:57:30,4,30.19,13.37,13.36,0.01,23.07,215,0.0,2.2,2020-09-06 09:08:10,0.0,188
144089,2020-09-06 11:00:00,26.6,25.4,2020-09-06 10:16:40,28.7,2020-09-06 10:56:50,4,30.20,13.29,13.28,0.02,23.07,380,0.0,2.2,2020-09-06 10:36:40,0.0,148
144090,2020-09-06 12:00:00,29.6,27.2,2020-09-06 11:01:10,31.8,2020-09-06 11:52:30,4,30.20,13.21,13.19,0.03,23.07,534,0.0,2.2,2020-09-06 11:18:40,0.0,97
144091,2020-09-06 13:00:00,30.8,29.2,2020-09-06 12:01:20,32.8,2020-09-06 12:55:00,4,30.19,13.19,13.18,0.05,23.07,569,0.0,4.5,2020-09-06 12:50:10,0.0,132
144092,2020-09-06 14:00:00,31.0,29.5,2020-09-06 13:01:10,33.1,2020-09-06 13:20:30,4,30.18,13.22,13.17,0.07,23.07,572,2.2,8.9,2020-09-06 13:40:30,2.2,152
144093,2020-09-06 15:00:00,31.0,29.5,2020-09-06 14:17:30,33.1,2020-09-06 14:00:30,4,30.17,13.22,13.20,0.09,23.07,563,2.2,6.7,2020-09-06 14:17:30,2.2,146
144094,2020-09-06 16:00:00,31.3,29.7,2020-09-06 15:04:20,33.4,2020-09-06 15:02:00,4,30.16,13.25,13.21,0.10,23.07,511,2.2,6.7,2020-09-06 15:36:20,2.2,152
144095,2020-09-06 17:00:00,30.8,29.8,2020-09-06 16:58:20,32.1,2020-09-06 16:32:00,4,30.15,13.28,13.23,0.11,23.07,363,0.0,6.7,2020-09-06 16:06:50,0.0,182
144096,2020-09-06 18:00:00,29.4,27.5,2020-09-06 17:57:20,31.1,2020-09-06 17:07:30,4,30.14,13.35,13.25,0.11,23.07,211,0.0,4.5,2020-09-06 17:17:30,0.0,233
144097,2020-09-06 19:00:00,26.3,24.6,2020-09-06 18:41:10,28.0,2020-09-06 18:00:20,5,30.14,12.99,12.98,0.11,23.07,67,0.0,2.2,2020-09-06 18:05:50,0.0,289
144098,2020-09-06 20:00:00,24.7,23.2,2020-09-06 19:51:50,26.2,2020-09-06 19:33:30,5,30.14,12.75,12.74,0.11,23.07,13,0.0,0.0,2020-09-06 19:00:10,0.0,266
144099,2020-09-06 21:00:00,23.5,21.4,2020-09-06 20:48:40,25.1,2020-09-06 20:00:30,5,30.14,12.73,12.72,0.11,23.07,0,0.0,0.0,2020-09-06 20:00:10,0.0,270
144100,2020-09-06 22:00:00,22.7,20.8,2020-09-06 21:54:50,24.2,2020-09-06 21:00:20,5,30.14,12.72,12.70,0.11,23.07,0,0.0,0.0,2020-09-06 21:00:10,0.0,274
144101,2020-09-06 23:00:00,21.8,20.2,2020-09-06 22:48:30,23.8,2020-09-06 22:07:30,5,30.13,12.71,12.69,0.11,23.07,0,0.0,0.0,2020-09-06 22:00:10,0.0,216
144102,2020-09-07 00:00:00,21.2,19.6,2020-09-06 23:41:40,22.3,2020-09-06 23:21:40,5,30.13,12.70,12.68,0.00,23.07,0,0.0,0.0,2020-09-06 23:00:10,0.0,212
144103,2020-09-07 01:00:00,20.3,18.9,2020-09-07 00:46:10,21.5,2020-09-07 00:31:20,5,30.12,12.69,12.67,0.00,23.07,0,0.0,0.0,2020-09-07 00:00:10,0.0,212
144104,2020-09-07 02:00:00,20.7,19.6,2020-09-07 01:16:40,22.3,2020-09-07 01:29:20,5,30.12,12.68,12.65,0.00,23.07,0,0.0,0.0,2020-09-07 01:00:10,0.0,212
144105,2020-09-07 03:00:00,20.6,19.0,2020-09-07 02:08:40,22.8,2020-09-07 02:37:20,5,30.12,12.66,12.65,0.00,23.07,0,0.0,0.0,2020-09-07 02:00:10,0.0,229
144106,2020-09-07 04:00:00,20.1,18.7,2020-09-07 03:28:20,21.8,2020-09-07 03:38:20,5,30.11,12.66,12.64,0.00,23.07,0,0.0,0.0,2020-09-07 03:00:10,0.0,227
144107,2020-09-07 05:00:00,19.8,18.2,2020-09-07 04:57:00,21.3,2020-09-07 04:21:30,5,30.11,12.64,12.62,0.00,23.07,0,0.0,0.0,2020-09-07 04:00:10,0.0,223
144108,2020-09-07 06:00:00,18.7,16.8,2020-09-07 05:40:00,20.1,2020-09-07 05:16:40,5,30.11,12.63,12.60,0.00,23.07,0,0.0,0.0,2020-09-07 05:00:10,0.0,223
144109,2020-09-07 07:00:00,18.5,16.9,2020-09-07 06:18:40,20.0,2020-09-07 06:02:20,6,30.10,12.59,12.59,0.00,23.07,1,0.0,0.0,2020-09-07 06:00:10,0.0,223
144110,2020-09-07 08:00:00,20.6,17.3,2020-09-07 07:17:10,23.7,2020-09-07 08:00:00,5,30.10,12.60,12.58,0.00,23.07,11,0.0,2.2,2020-09-07 07:49:40,0.0,221
144111,2020-09-07 09:00:00,21.7,19.9,2020-09-07 08:12:10,24.2,2020-09-07 08:00:10,5,30.10,12.88,12.58,0.00,23.07,67,0.0,0.0,2020-09-07 08:01:20,0.0,147
144112,2020-09-07 10:00:00,24.9,22.6,2020-09-07 09:02:50,28.4,2020-09-07 09:49:00,4,30.10,13.30,12.87,0.01,23.07,370,0.0,2.2,2020-09-07 09:42:10,0.0,136
144113,2020-09-07 11:00:00,27.1,25.1,2020-09-07 10:16:10,29.6,2020-09-07 10:59:20,4,30.09,13.24,13.22,0.03,23.07,539,0.0,8.9,2020-09-07 10:45:40,0.0,48
144114,2020-09-07 12:00:00,28.4,26.1,2020-09-07 11:10:40,31.4,2020-09-07 12:00:00,4,30.07,13.22,13.20,0.05,23.07,653,2.2,11.2,2020-09-07 11:17:40,2.2,15
144115,2020-09-07 13:00:00,29.6,27.0,2020-09-07 12:15:20,32.8,2020-09-07 12:00:10,4,30.06,13.20,13.18,0.07,23.07,722,4.5,13.4,2020-09-07 12:50:20,4.5,14
144116,2020-09-07 14:00:00,30.6,27.8,2020-09-07 13:03:00,33.2,2020-09-07 13:51:40,4,30.04,13.19,13.15,0.09,23.07,731,4.5,11.2,2020-09-07 13:52:50,4.5,16
144117,2020-09-07 15:00:00,30.4,28.4,2020-09-07 14:46:30,33.8,2020-09-07 14:08:50,4,30.04,13.22,13.16,0.12,23.07,689,4.5,15.7,2020-09-07 14:46:10,4.5,3
144118,2020-09-07 16:00:00,30.5,28.5,2020-09-07 15:12:10,32.5,2020-09-07 15:25:40,4,30.01,13.24,13.20,0.14,23.07,598,4.5,13.4,2020-09-07 15:09:40,4.5,1
144119,2020-09-07 17:00:00,30.1,28.5,2020-09-07 16:30:10,32.5,2020-09-07 16:22:40,4,29.99,13.26,13.22,0.15,23.07,474,2.2,11.2,2020-09-07 16:29:40,2.2,4
144120,2020-09-07 18:00:00,28.3,26.1,2020-09-07 17:59:20,30.6,2020-09-07 17:01:20,4,29.97,13.02,13.01,0.16,23.07,246,2.2,8.9,2020-09-07 17:19:00,2.2,339
144121,2020-09-07 19:00:00,25.9,24.4,2020-09-07 18:54:00,26.9,2020-09-07 18:00:10,5,29.97,12.79,12.77,0.16,23.07,21,0.0,6.7,2020-09-07 18:39:50,0.0,242
144122,2020-09-07 20:00:00,24.8,23.5,2020-09-07 19:56:40,26.1,2020-09-07 19:03:30,5,29.97,12.74,12.73,0.16,23.07,8,2.2,11.2,2020-09-07 19:53:30,2.2,274
144123,2020-09-07 21:00:00,23.7,21.8,2020-09-07 20:59:00,24.8,2020-09-07 20:01:40,5,29.99,12.73,12.71,0.16,23.07,0,2.2,11.2,2020-09-07 20:01:50,2.2,332
144124,2020-09-07 22:00:00,22.7,21.6,2020-09-07 21:16:20,24.0,2020-09-07 21:30:50,5,29.98,12.72,12.70,0.16,23.07,0,2.2,11.2,2020-09-07 21:30:50,2.2,1
144125,2020-09-07 23:00:00,22.0,20.4,2020-09-07 22:56:20,23.2,2020-09-07 22:07:10,5,29.98,12.71,12.68,0.16,23.07,0,2.2,11.2,2020-09-07 22:24:30,2.2,348
144126,2020-09-08 00:00:00,20.1,18.6,2020-09-07 23:50:00,21.5,2020-09-07 23:00:40,5,29.99,12.67,12.67,0.00,23.07,0,0.0,6.7,2020-09-07 23:19:20,0.0,325
144127,2020-09-08 01:00:00,18.9,17.4,2020-09-08 00:55:00,20.3,2020-09-08 00:04:50,5,29.99,12.66,12.65,0.00,23.07,0,2.2,8.9,2020-09-08 00:27:20,2.2,336
144128,2020-09-08 02:00:00,17.3,15.7,2020-09-08 01:59:20,18.7,2020-09-08 01:04:30,5,30.00,12.66,12.64,0.00,23.07,0,2.2,8.9,2020-09-08 01:47:10,2.2,359
144129,2020-09-08 03:00:00,15.3,14.0,2020-09-08 02:53:00,16.6,2020-09-08 02:04:00,5,30.01,12.64,12.62,0.00,23.07,0,2.2,11.2,2020-09-08 02:21:40,2.2,9
144130,2020-09-08 04:00:00,13.7,12.1,2020-09-08 03:58:10,15.0,2020-09-08 03:05:10,5,30.01,12.62,12.60,0.00,23.07,0,2.2,11.2,2020-09-08 03:14:30,2.2,351
144131,2020-09-08 05:00:00,11.3,9.7,2020-09-08 04:43:00,13.2,2020-09-08 04:04:00,8,30.01,12.58,12.58,0.00,23.07,0,0.0,4.5,2020-09-08 04:04:10,0.0,297
144132,2020-09-08 06:00:00,10.2,8.4,2020-09-08 05:58:10,11.3,2020-09-08 05:08:00,11,30.02,12.56,12.55,0.00,23.07,0,0.0,6.7,2020-09-08 05:44:40,0.0,323
144133,2020-09-08 07:00:00,8.8,7.2,2020-09-08 06:47:00,10.4,2020-09-08 06:05:10,11,30.03,12.53,12.52,0.00,23.07,1,0.0,6.7,2020-09-08 06:05:00,0.0,332
144134,2020-09-08 08:00:00,8.9,6.9,2020-09-08 07:05:40,9.9,2020-09-08 07:58:40,11,30.04,12.57,12.49,0.00,23.07,21,0.0,6.7,2020-09-08 07:14:30,0.0,202
144135,2020-09-08 09:00:00,10.5,7.9,2020-09-08 08:04:20,12.3,2020-09-08 08:54:00,10,30.03,13.78,12.57,0.01,23.07,68,2.2,11.2,2020-09-08 08:30:00,2.2,350
144136,2020-09-08 10:00:00,12.9,11.2,2020-09-08 09:04:30,16.2,2020-09-08 09:52:40,7,30.04,13.58,13.57,0.01,23.07,369,2.2,6.7,2020-09-08 09:18:20,2.2,15
144137,2020-09-08 11:00:00,14.8,12.8,2020-09-08 10:02:50,17.8,2020-09-08 10:58:40,5,30.04,13.50,13.49,0.03,23.07,539,2.2,8.9,2020-09-08 10:26:00,2.2,28
144138,2020-09-08 12:00:00,16.5,14.0,2020-09-08 11:04:50,19.6,2020-09-08 11:51:40,5,30.02,13.40,13.39,0.04,23.07,655,2.2,8.9,2020-09-08 11:26:00,2.2,22
144139,2020-09-08 13:00:00,18.2,15.5,2020-09-08 12:10:30,21.0,2020-09-08 12:50:00,4,30.02,13.39,13.36,0.06,23.07,723,2.2,13.4,2020-09-08 12:52:30,2.2,352
144140,2020-09-08 14:00:00,19.8,16.7,2020-09-08 13:06:30,23.2,2020-09-08 13:54:30,4,30.00,13.34,13.33,0.08,23.07,737,4.5,13.4,2020-09-08 13:18:30,4.5,9
144141,2020-09-08 15:00:00,21.3,18.6,2020-09-08 14:06:50,24.6,2020-09-08 14:54:40,4,29.99,13.34,13.32,0.10,23.07,700,4.5,13.4,2020-09-08 14:45:40,4.5,0
144142,2020-09-08 16:00:00,22.0,19.8,2020-09-08 15:54:40,25.6,2020-09-08 15:05:50,4,29.98,13.37,13.32,0.12,23.07,616,4.5,13.4,2020-09-08 15:59:20,4.5,358
144143,2020-09-08 17:00:00,21.1,19.9,2020-09-08 16:12:30,23.5,2020-09-08 16:35:10,4,29.96,13.43,13.36,0.14,23.07,489,4.5,15.7,2020-09-08 16:08:10,4.5,346
144144,2020-09-08 18:00:00,20.2,18.7,2020-09-08 17:56:50,22.2,2020-09-08 17:10:40,5,29.96,13.11,13.10,0.14,23.07,243,4.5,13.4,2020-09-08 17:31:00,4.5,344
144145,2020-09-08 19:00:00,18.6,17.6,2020-09-08 18:59:20,19.3,2020-09-08 18:01:30,5,29.96,12.81,12.80,0.15,23.07,20,4.5,13.4,2020-09-08 18:31:50,4.5,331
144146,2020-09-08 20:00:00,18.0,17.1,2020-09-08 19:51:50,18.6,2020-09-08 19:09:20,5,29.96,12.77,12.75,0.15,23.07,6,4.5,15.7,2020-09-08 19:43:40,4.5,303
144147,2020-09-08 21:00:00,17.9,16.9,2020-09-08 20:42:40,18.6,2020-09-08 20:12:50,5,29.98,12.76,12.73,0.15,23.07,0,6.7,24.6,2020-09-08 20:21:30,6.7,323
144148,2020-09-08 22:00:00,17.4,16.3,2020-09-08 21:42:10,18.1,2020-09-08 21:07:50,5,29.99,12.73,12.73,0.15,23.07,0,6.7,15.7,2020-09-08 21:02:00,6.7,323
144149,2020-09-08 23:00:00,16.7,15.6,2020-09-08 22:59:40,17.5,2020-09-08 22:05:40,5,29.99,12.73,12.72,0.16,23.07,0,6.7,17.9,2020-09-08 22:42:10,6.7,324
144150,2020-09-09 00:00:00,15.6,14.3,2020-09-08 23:53:50,16.5,2020-09-08 23:05:50,5,30.00,12.71,12.70,0.00,23.07,0,4.5,17.9,2020-09-08 23:29:40,4.5,300
144151,2020-09-09 01:00:00,14.5,13.4,2020-09-09 00:30:00,15.7,2020-09-09 00:00:50,5,29.99,12.70,12.68,0.00,23.07,0,4.5,11.2,2020-09-09 00:38:20,4.5,283
144152,2020-09-09 02:00:00,14.2,13.2,2020-09-09 01:49:30,14.8,2020-09-09 01:04:40,5,29.98,12.69,12.67,0.01,23.07,0,4.5,15.7,2020-09-09 01:27:30,4.5,314
144153,2020-09-09 03:00:00,14.3,13.4,2020-09-09 02:49:30,14.9,2020-09-09 02:34:10,5,29.97,12.66,12.66,0.01,23.07,0,4.5,13.4,2020-09-09 02:01:00,4.5,315
144154,2020-09-09 04:00:00,13.9,12.6,2020-09-09 03:26:30,14.7,2020-09-09 03:00:10,6,29.97,12.65,12.63,0.01,23.07,0,4.5,15.7,2020-09-09 03:00:10,4.5,307
144155,2020-09-09 05:00:00,13.6,12.3,2020-09-09 04:28:20,14.6,2020-09-09 04:01:20,9,29.98,12.62,12.61,0.01,23.07,0,4.5,17.9,2020-09-09 04:56:10,4.5,322
144156,2020-09-09 06:00:00,13.8,12.8,2020-09-09 05:30:30,14.3,2020-09-09 05:16:20,10,29.98,12.60,12.59,0.01,23.07,0,4.5,13.4,2020-09-09 05:38:50,4.5,322
144157,2020-09-09 07:00:00,13.5,12.4,2020-09-09 06:29:20,14.1,2020-09-09 06:38:10,9,29.99,12.58,12.56,0.02,23.07,1,4.5,15.7,2020-09-09 06:32:00,4.5,320
144158,2020-09-09 08:00:00,13.7,12.7,2020-09-09 07:16:40,14.3,2020-09-09 07:58:00,10,30.00,12.55,12.54,0.02,23.07,12,4.5,15.7,2020-09-09 07:18:30,4.5,310
144159,2020-09-09 09:00:00,14.8,13.5,2020-09-09 08:04:10,16.1,2020-09-09 08:53:00,8,30.00,13.12,12.54,0.03,23.07,55,4.5,11.2,2020-09-09 08:44:20,4.5,334
144160,2020-09-09 10:00:00,16.6,15.1,2020-09-09 09:02:20,19.4,2020-09-09 09:45:40,5,30.01,13.50,13.11,0.04,23.07,380,4.5,11.2,2020-09-09 09:38:00,4.5,337
144161,2020-09-09 11:00:00,18.2,16.1,2020-09-09 10:01:30,20.6,2020-09-09 10:50:00,5,30.01,13.41,13.34,0.06,23.07,543,4.5,13.4,2020-09-09 10:41:50,4.5,5
144162,2020-09-09 12:00:00,19.6,17.6,2020-09-09 11:03:00,22.4,2020-09-09 11:51:10,4,30.00,13.37,13.34,0.07,23.07,648,2.2,8.9,2020-09-09 11:54:00,2.2,148
