1	2020-08-25 02:15:00	0
1	2020-08-25 02:30:00	0
1	2020-08-25 02:45:00	0
1	2020-08-25 03:00:00	0
1	2020-08-25 03:15:00	0
1	2020-08-25 03:30:00	0
1	2020-08-25 03:45:00	8.2092E-005
1	2020-08-25 04:00:00	0
1	2020-08-25 04:15:00	0
1	2020-08-25 04:30:00	0
1	2020-08-25 04:45:00	0
1	2020-08-25 05:00:00	0
1	2020-08-25 05:15:00	8.2092E-005
1	2020-08-25 05:30:00	8.2092E-005
1	2020-08-25 05:45:00	0.00065674
1	2020-08-25 06:00:00	0.011411
1	2020-08-25 06:15:00	0.37533
1	2020-08-25 06:30:00	2.5156
1	2020-08-25 06:45:00	11.027
1	2020-08-25 07:00:00	25.588
1	2020-08-25 07:15:00	46.423
1	2020-08-25 07:30:00	64.057
1	2020-08-25 07:45:00	82.511
1	2020-08-25 08:00:00	104.08
1	2020-08-25 08:15:00	122.97
1	2020-08-25 08:30:00	154.22
1	2020-08-25 08:45:00	215.74
1	2020-08-25 09:00:00	193.08
1	2020-08-25 09:15:00	235.77
1	2020-08-25 09:30:00	458.73
1	2020-08-25 09:45:00	515.62
1	2020-08-25 10:00:00	581.95
1	2020-08-25 10:15:00	617.83
1	2020-08-25 10:30:00	697.37
1	2020-08-25 10:45:00	596.07
1	2020-08-25 11:00:00	627.68
1	2020-08-25 11:15:00	738.99
1	2020-08-25 11:30:00	772.82
1	2020-08-25 11:45:00	725.04
1	2020-08-25 12:00:00	596.89
1	2020-08-25 12:15:00	900.47
1	2020-08-25 12:30:00	755.25
1	2020-08-25 12:45:00	756.64
1	2020-08-25 13:00:00	763.29
1	2020-08-25 13:15:00	820.51
1	2020-08-25 13:30:00	860.98
1	2020-08-25 13:45:00	750.24
1	2020-08-25 14:00:00	799.58
1	2020-08-25 14:15:00	842.43
1	2020-08-25 14:30:00	815.59
1	2020-08-25 14:45:00	774.21
1	2020-08-25 15:00:00	740.14
1	2020-08-25 15:15:00	722.33
1	2020-08-25 15:30:00	678.08
1	2020-08-25 15:45:00	649.19
1	2020-08-25 16:00:00	634.33
1	2020-08-25 16:15:00	643.85
1	2020-08-25 16:30:00	551.58
1	2020-08-25 16:45:00	474.41
1	2020-08-25 17:00:00	348.32
1	2020-08-25 17:15:00	311.79
1	2020-08-25 17:30:00	295.29
1	2020-08-25 17:45:00	105.37
1	2020-08-25 18:00:00	93.175
1	2020-08-25 18:15:00	78.809
1	2020-08-25 18:30:00	67.439
1	2020-08-25 18:45:00	53.229
1	2020-08-25 19:00:00	37.746
1	2020-08-25 19:15:00	25.72
1	2020-08-25 19:30:00	12.806
1	2020-08-25 19:45:00	5.3779
1	2020-08-25 20:00:00	1.3128
1	2020-08-25 20:15:00	0.098675
1	2020-08-25 20:30:00	0.0036942
1	2020-08-25 20:45:00	0.00032837
1	2020-08-25 21:00:00	0.00016418
1	2020-08-25 21:15:00	0.00016418
1	2020-08-25 21:30:00	8.2092E-005
1	2020-08-25 21:45:00	8.2092E-005
1	2020-08-25 22:00:00	8.2092E-005
1	2020-08-25 22:15:00	8.2092E-005
1	2020-08-25 22:30:00	8.2092E-005
1	2020-08-25 22:45:00	8.2092E-005
1	2020-08-25 23:00:00	8.2092E-005
1	2020-08-25 23:15:00	8.2092E-005
1	2020-08-25 23:30:00	8.2092E-005
1	2020-08-25 23:45:00	0
1	2020-08-26 00:00:00	8.2092E-005
1	2020-08-26 00:15:00	8.2092E-005
1	2020-08-26 00:30:00	8.2092E-005
1	2020-08-26 00:45:00	0
1	2020-08-26 01:00:00	8.2092E-005
1	2020-08-26 01:15:00	8.2092E-005
1	2020-08-26 01:30:00	0
1	2020-08-26 01:45:00	0
1	2020-08-26 02:00:00	0
1	2020-08-26 02:15:00	8.2092E-005
1	2020-08-26 02:30:00	8.2092E-005
1	2020-08-26 02:45:00	0
1	2020-08-26 03:00:00	0
1	2020-08-26 03:15:00	0
1	2020-08-26 03:30:00	0
1	2020-08-26 03:45:00	0
1	2020-08-26 04:00:00	0
1	2020-08-26 04:15:00	0
1	2020-08-26 04:30:00	0
1	2020-08-26 04:45:00	0
1	2020-08-26 05:00:00	0
1	2020-08-26 05:15:00	0
1	2020-08-26 05:30:00	8.2092E-005
1	2020-08-26 05:45:00	0.00082092
1	2020-08-26 06:00:00	0.014038
1	2020-08-26 06:15:00	0.53106
1	2020-08-26 06:30:00	3.0579
1	2020-08-26 06:45:00	9.3651
1	2020-08-26 07:00:00	25.432
1	2020-08-26 07:15:00	47.096
1	2020-08-26 07:30:00	71.658
1	2020-08-26 07:45:00	92.781
1	2020-08-26 08:00:00	111.23
1	2020-08-26 08:15:00	136.35
1	2020-08-26 08:30:00	186.92
1	2020-08-26 08:45:00	246.77
1	2020-08-26 09:00:00	211.96
1	2020-08-26 09:15:00	288.64
1	2020-08-26 09:30:00	370.4
