date_time,solar_rad,,,,
9/1/2020 2:45,0.00090302,,,,
9/1/2020 3:00,0.0010672,,,,
9/1/2020 3:15,0.00090302,,,,
9/1/2020 3:30,0.00082092,,,,
9/1/2020 3:45,0.00082092,,,,
9/1/2020 4:00,0.00073883,,,,
9/1/2020 4:15,0.00032837,,,,
9/1/2020 4:30,8.21E-05,,,,
9/1/2020 4:45,8.21E-05,,,,
9/1/2020 5:00,8.21E-05,,,,
9/1/2020 5:15,8.21E-05,,,,
9/1/2020 5:30,8.21E-05,,,,
9/1/2020 5:45,0.00065674,,,,
9/1/2020 6:00,0.0090302,,,,
9/1/2020 6:15,0.2329,,,,
9/1/2020 6:30,3.2558,,,,
9/1/2020 6:45,7.8841,,,,
9/1/2020 7:00,13.252,,,,
9/1/2020 7:15,19.651,,,,
9/1/2020 7:30,26.36,,,,
9/1/2020 7:45,33.362,,,,
9/1/2020 8:00,43.164,,,,
9/1/2020 8:15,57.826,,,,
9/1/2020 8:30,210.57,,,,
9/1/2020 8:45,61.98,,,,
9/1/2020 9:00,69.228,,,,
9/1/2020 9:15,549.61,,,,
9/1/2020 9:30,590.57,,,,
9/1/2020 9:45,634.33,,,,
9/1/2020 10:00,685.22,,,,
9/1/2020 10:15,729.47,,,,
9/1/2020 10:30,772.32,,,,
9/1/2020 10:45,808.28,,,,
9/1/2020 11:00,839.97,,,,
9/1/2020 11:15,869.44,,,,
9/1/2020 11:30,894.64,,,,
9/1/2020 11:45,918.04,,,,
9/1/2020 12:00,935.61,,,,
9/1/2020 12:15,944.39,,,,
9/1/2020 12:30,956.79,,,,
9/1/2020 12:45,964.09,,,,
9/1/2020 13:00,976.32,,,,
9/1/2020 13:15,975.34,,,,
9/1/2020 13:30,973.45,,,,
9/1/2020 13:45,962.53,,,,
9/1/2020 14:00,957.28,,,,
9/1/2020 14:15,46.719,,,,
9/1/2020 14:30,882,,,,
9/1/2020 14:45,835.12,,,,
9/1/2020 15:00,870.34,,,,
9/1/2020 15:15,834.63,,,,
9/1/2020 15:30,802.29,,,,
9/1/2020 15:45,765.67,,,,
9/1/2020 16:00,718.47,,,,
9/1/2020 16:15,677.18,,,,
9/1/2020 16:30,627.27,,,,
9/1/2020 16:45,116.56,,,,
9/1/2020 17:00,529.25,,,,
9/1/2020 17:15,129.13,,,,
9/1/2020 17:30,325.58,,,,
9/1/2020 17:45,22.436,,,,
9/1/2020 18:00,19.496,,,,
9/1/2020 18:15,18.345,,,,
9/1/2020 18:30,17.065,,,,
9/1/2020 18:45,15.347,,,,
9/1/2020 19:00,13.203,,,,
9/1/2020 19:15,10.466,,,,
9/1/2020 19:30,6.7841,,,,
9/1/2020 19:45,2.5287,,,,
9/1/2020 20:00,0.25892,,,,
9/1/2020 20:15,0.0060748,,,,
9/1/2020 20:30,0.00049255,,,,
9/1/2020 20:45,8.21E-05,,,,
9/1/2020 21:00,8.21E-05,,,,
9/1/2020 21:15,0.00016418,,,,
9/1/2020 21:30,0.00024628,,,,
9/1/2020 21:45,0.00065674,,,,
9/1/2020 22:00,0.00016418,,,,
9/1/2020 22:15,0.00016418,,,,
9/1/2020 22:30,0.0011493,,,,
9/1/2020 22:45,0.0013135,,,,
9/1/2020 23:00,0.0013956,,,,
9/1/2020 23:15,0.0014777,,,,
9/1/2020 23:30,0.0015598,,,,
9/1/2020 23:45,0.0015598,,,,
9/2/2020 0:00,0.0016418,,,,
9/2/2020 0:15,0.0017239,,,,
9/2/2020 0:30,0.0017239,,,,
9/2/2020 0:45,0.001806,,,,
9/2/2020 1:00,0.001806,,,,
9/2/2020 1:15,0.001806,,,,
9/2/2020 1:30,0.001806,,,,
9/2/2020 1:45,0.001806,,,,
9/2/2020 2:00,0.0017239,,,,
9/2/2020 2:15,0.0017239,,,,
9/2/2020 2:30,0.0016418,,,,
9/2/2020 2:45,0.0016418,,,,
9/2/2020 3:00,0.0015598,,,,
9/2/2020 3:15,0.00090302,,,,
9/2/2020 3:30,0.0014777,,,,
9/2/2020 3:45,0.0013956,,,,
9/2/2020 4:00,0.0012314,,,,
9/2/2020 4:15,0.0011493,,,,
9/2/2020 4:30,0.0010672,,,,
9/2/2020 4:45,0.00098511,,,,
9/2/2020 5:00,0.00082092,,,,
9/2/2020 5:15,0.00024628,,,,
9/2/2020 5:30,8.21E-05,,,,
9/2/2020 5:45,0.00049255,,,,
9/2/2020 6:00,0.0050897,,,,
9/2/2020 6:15,0.14071,,,,
9/2/2020 6:30,1.9973,,,,
9/2/2020 6:45,7.3571,,,,
9/2/2020 7:00,12.622,,,,
9/2/2020 7:15,16.851,,,,
9/2/2020 7:30,22.116,,,,
9/2/2020 7:45,28.092,,,,
9/2/2020 8:00,50.438,,,,
9/2/2020 8:15,45.29,,,,
9/2/2020 8:30,168.77,,,,
9/2/2020 8:45,48.344,,,,
9/2/2020 9:00,94.858,,,,
9/2/2020 9:15,535.32,,,,
9/2/2020 9:30,577.6,,,,
9/2/2020 9:45,626.36,,,,
9/2/2020 10:00,671.93,,,,
9/2/2020 10:15,715.93,,,,
9/2/2020 10:30,757.22,,,,
9/2/2020 10:45,793.91,,,,
9/2/2020 11:00,829.46,,,,
9/2/2020 11:15,858.52,,,,
9/2/2020 11:30,884.71,,,,
9/2/2020 11:45,911.39,,,,
9/2/2020 12:00,929.28,,,,
9/2/2020 12:15,945.62,,,,
9/2/2020 12:30,953.34,,,,
9/2/2020 12:45,961.96,,,,
9/2/2020 13:00,966.06,,,,
9/2/2020 13:15,965.41,,,,
9/2/2020 13:30,959.91,,,,
9/2/2020 13:45,954.65,,,,
9/2/2020 14:00,945.29,,,,
9/2/2020 14:15,926.49,,,,
9/2/2020 14:30,906.79,,,,
9/2/2020 14:45,407.18,,,,
9/2/2020 15:00,855.48,,,,
9/2/2020 15:15,825.44,,,,
9/2/2020 15:30,791.04,,,,
9/2/2020 15:45,747.86,,,,
9/2/2020 16:00,709.28,,,,
9/2/2020 16:15,663.39,,,,
9/2/2020 16:30,617.33,,,,
9/2/2020 16:45,218.86,,,,
9/2/2020 17:00,517.43,,,,
9/2/2020 17:15,243.16,,,,
9/2/2020 17:30,58.236,,,,
9/2/2020 17:45,26.779,,,,
9/2/2020 18:00,23.856,,,,
9/2/2020 18:15,22.649,,,,
9/2/2020 18:30,21.262,,,,
9/2/2020 18:45,19.46,,,,
9/2/2020 19:00,16.267,,,,
9/2/2020 19:15,12.27,,,,
9/2/2020 19:30,7.0345,,,,
9/2/2020 19:45,2.0524,,,,
9/2/2020 20:00,0.15573,,,,
9/2/2020 20:15,0.0041867,,,,
9/2/2020 20:30,0.00032837,,,,
9/2/2020 20:45,8.21E-05,,,,
9/2/2020 21:00,8.21E-05,,,,
9/2/2020 21:15,8.21E-05,,,,
9/2/2020 21:30,8.21E-05,,,,
9/2/2020 21:45,0.00016418,,,,
9/2/2020 22:00,0.00016418,,,,
9/2/2020 22:15,0.00024628,,,,
9/2/2020 22:30,0.00032837,,,,
9/2/2020 22:45,0.00090302,,,,
9/2/2020 23:00,0.00024628,,,,
9/2/2020 23:15,0.00082092,,,,
9/2/2020 23:30,0.0010672,,,,
9/2/2020 23:45,0.0012314,,,,
9/3/2020 0:00,0.0012314,,,,
9/3/2020 0:15,0.0013135,,,,
9/3/2020 0:30,0.0013135,,,,
9/3/2020 0:45,0.0013956,,,,
9/3/2020 1:00,0.0014777,,,,
9/3/2020 1:15,0.0014777,,,,
9/3/2020 1:30,0.0014777,,,,
9/3/2020 1:45,0.0014777,,,,
9/3/2020 2:00,0.0014777,,,,
9/3/2020 2:15,0.0014777,,,,
9/3/2020 2:30,0.0014777,,,,
9/3/2020 2:45,0.0014777,,,,
9/3/2020 3:00,0.0013956,,,,
9/3/2020 3:15,0.0013956,,,,
9/3/2020 3:30,0.00016418,,,,
9/3/2020 3:45,0.0013135,,,,
9/3/2020 4:00,0.0012314,,,,
9/3/2020 4:15,0.0011493,,,,
9/3/2020 4:30,0.0011493,,,,
9/3/2020 4:45,0.0010672,,,,
9/3/2020 5:00,0.00098511,,,,
9/3/2020 5:15,0.00090302,,,,
9/3/2020 5:30,0.00082092,,,,
9/3/2020 5:45,0.00098511,,,,
9/3/2020 6:00,0.0042688,,,,
9/3/2020 6:15,0.10762,,,,
9/3/2020 6:30,1.7898,,,,
9/3/2020 6:45,7.651,,,,
9/3/2020 7:00,15.026,,,,
9/3/2020 7:15,22.165,,,,
9/3/2020 7:30,28.215,,,,
9/3/2020 7:45,35.505,,,,
9/3/2020 8:00,46.021,,,,
9/3/2020 8:15,61.126,,,,
9/3/2020 8:30,170.67,,,,
9/3/2020 8:45,81.042,,,,
9/3/2020 9:00,74.786,,,,
9/3/2020 9:15,516.85,,,,
9/3/2020 9:30,564.14,,,,
9/3/2020 9:45,612.82,,,,
9/3/2020 10:00,656.98,,,,
9/3/2020 10:15,703.28,,,,
9/3/2020 10:30,743.02,,,,
9/3/2020 10:45,781.6,,,,
9/3/2020 11:00,816.24,,,,
9/3/2020 11:15,844.73,,,,
9/3/2020 11:30,874.86,,,,
9/3/2020 11:45,901.54,,,,
9/3/2020 12:00,919.19,,,,
9/3/2020 12:15,931.42,,,,
9/3/2020 12:30,946.61,,,,
9/3/2020 12:45,954.24,,,,
9/3/2020 13:00,954.32,,,,
9/3/2020 13:15,955.8,,,,
9/3/2020 13:30,948.08,,,,
9/3/2020 13:45,937.17,,,,
9/3/2020 14:00,927.31,,,,
9/3/2020 14:15,918.2,,,,
9/3/2020 14:30,894.23,,,,
9/3/2020 14:45,226.49,,,,
9/3/2020 15:00,843.74,,,,
9/3/2020 15:15,800.73,,,,
9/3/2020 15:30,767.64,,,,
9/3/2020 15:45,727.83,,,,
9/3/2020 16:00,685.96,,,,
9/3/2020 16:15,636.22,,,,
9/3/2020 16:30,599.27,,,,
9/3/2020 16:45,380.58,,,,
9/3/2020 17:00,489.93,,,,
9/3/2020 17:15,104.21,,,,
9/3/2020 17:30,64.754,,,,
9/3/2020 17:45,34.274,,,,
9/3/2020 18:00,29.832,,,,
9/3/2020 18:15,27.575,,,,
9/3/2020 18:30,25.211,,,,
9/3/2020 18:45,21.82,,,,
9/3/2020 19:00,17.574,,,,
9/3/2020 19:15,12.636,,,,
9/3/2020 19:30,6.2431,,,,
9/3/2020 19:45,1.5969,,,,
9/3/2020 20:00,0.10385,,,,
9/3/2020 20:15,0.0032016,,,,
9/3/2020 20:30,0.00024628,,,,
9/3/2020 20:45,8.21E-05,,,,
9/3/2020 21:00,8.21E-05,,,,
9/3/2020 21:15,8.21E-05,,,,
9/3/2020 21:30,8.21E-05,,,,
9/3/2020 21:45,8.21E-05,,,,
9/3/2020 22:00,8.21E-05,,,,
9/3/2020 22:15,0.00032837,,,,
9/3/2020 22:30,0.00041046,,,,
9/3/2020 22:45,0.00049255,,,,
9/3/2020 23:00,0.00057465,,,,
9/3/2020 23:15,0.00065674,,,,
9/3/2020 23:30,0.00073883,,,,
9/3/2020 23:45,0.00082092,,,,
9/4/2020 0:00,0.00090302,,,,
9/4/2020 0:15,0.00090302,,,,
9/4/2020 0:30,0.00098511,,,,
9/4/2020 0:45,0.00098511,,,,
9/4/2020 1:00,0.0010672,,,,
9/4/2020 1:15,0.0010672,,,,
9/4/2020 1:30,0.0010672,,,,
9/4/2020 1:45,0.0011493,,,,
9/4/2020 2:00,0.0011493,,,,
9/4/2020 2:15,0.0011493,,,,
9/4/2020 2:30,0.0011493,,,,
9/4/2020 2:45,0.0011493,,,,
9/4/2020 3:00,0.0011493,,,,
9/4/2020 3:15,0.0011493,,,,
9/4/2020 3:30,0.0011493,,,,
9/4/2020 3:45,0.0011493,,,,
9/4/2020 4:00,0.0011493,,,,
9/4/2020 4:15,0.00024628,,,,
9/4/2020 4:30,0.0010672,,,,
9/4/2020 4:45,0.00098511,,,,
9/4/2020 5:00,0.00098511,,,,
9/4/2020 5:15,0.00090302,,,,
9/4/2020 5:30,0.00082092,,,,
9/4/2020 5:45,0.00090302,,,,
9/4/2020 6:00,0.0036121,,,,
9/4/2020 6:15,0.090958,,,,
9/4/2020 6:30,1.3749,,,,
9/4/2020 6:45,6.0436,,,,
9/4/2020 7:00,19.013,,,,
9/4/2020 7:15,36.285,,,,
9/4/2020 7:30,57.366,,,,
9/4/2020 7:45,74.031,,,,
9/4/2020 8:00,88.282,,,,
9/4/2020 8:15,110.96,,,,
9/4/2020 8:30,182.57,,,,
9/4/2020 8:45,151.45,,,,
9/4/2020 9:00,224.44,,,,
9/4/2020 9:15,414.07,,,,
9/4/2020 9:30,480.4,,,,
9/4/2020 9:45,528.84,,,,
9/4/2020 10:00,584.83,,,,
9/4/2020 10:15,577.85,,,,
9/4/2020 10:30,654.28,,,,
9/4/2020 10:45,690.4,,,,
9/4/2020 11:00,726.52,,,,
9/4/2020 11:15,762.88,,,,
9/4/2020 11:30,794.49,,,,
9/4/2020 11:45,829.05,,,,
9/4/2020 12:00,850.31,,,,
9/4/2020 12:15,865.42,,,,
9/4/2020 12:30,897.43,,,,
9/4/2020 12:45,865.01,,,,
9/4/2020 13:00,847.36,,,,
9/4/2020 13:15,851.79,,,,
9/4/2020 13:30,844.15,,,,
9/4/2020 13:45,828.15,,,,
9/4/2020 14:00,822.07,,,,
9/4/2020 14:15,315.89,,,,
9/4/2020 14:30,717.81,,,,
9/4/2020 14:45,506.67,,,,
9/4/2020 15:00,674.14,,,,
9/4/2020 15:15,645.66,,,,
9/4/2020 15:30,595.17,,,,
9/4/2020 15:45,581.95,,,,
9/4/2020 16:00,542.96,,,,
9/4/2020 16:15,486.89,,,,
9/4/2020 16:30,421.46,,,,
9/4/2020 16:45,329.52,,,,
9/4/2020 17:00,323.61,,,,
9/4/2020 17:15,153.51,,,,
9/4/2020 17:30,121.86,,,,
9/4/2020 17:45,59.295,,,,
9/4/2020 18:00,87.001,,,,
9/4/2020 18:15,57.842,,,,
9/4/2020 18:30,55.421,,,,
9/4/2020 18:45,23.856,,,,
9/4/2020 19:00,16.618,,,,
9/4/2020 19:15,11.353,,,,
9/4/2020 19:30,3.1917,,,,
9/4/2020 19:45,0.80697,,,,
9/4/2020 20:00,0.042113,,,,
9/4/2020 20:15,0.0013956,,,,
9/4/2020 20:30,0.00016418,,,,
9/4/2020 20:45,0,,,,
9/4/2020 21:00,0,,,,
9/4/2020 21:15,8.21E-05,,,,
9/4/2020 21:30,0,,,,
9/4/2020 21:45,8.21E-05,,,,
9/4/2020 22:00,8.21E-05,,,,
9/4/2020 22:15,8.21E-05,,,,
9/4/2020 22:30,0.00016418,,,,
9/4/2020 22:45,0.00016418,,,,
9/4/2020 23:00,0.00024628,,,,
9/4/2020 23:15,0.00032837,,,,
9/4/2020 23:30,0.00041046,,,,
9/4/2020 23:45,0.00049255,,,,
9/5/2020 0:00,0.00057465,,,,
9/5/2020 0:15,0.00065674,,,,
9/5/2020 0:30,0.00065674,,,,
9/5/2020 0:45,0.00073883,,,,
9/5/2020 1:00,0.00073883,,,,
9/5/2020 1:15,0.00073883,,,,
9/5/2020 1:30,0.00057465,,,,
9/5/2020 1:45,0.00065674,,,,
9/5/2020 2:00,0.00065674,,,,
9/5/2020 2:15,0.00073883,,,,
9/5/2020 2:30,0.00073883,,,,
9/5/2020 2:45,0.00082092,,,,
9/5/2020 3:00,0.00082092,,,,
9/5/2020 3:15,0.00082092,,,,
9/5/2020 3:30,0.00065674,,,,
9/5/2020 3:45,0.00057465,,,,
9/5/2020 4:00,0.00065674,,,,
9/5/2020 4:15,0.00065674,,,,
9/5/2020 4:30,0.00073883,,,,
9/5/2020 4:45,0.00032837,,,,
9/5/2020 5:00,0.00073883,,,,
9/5/2020 5:15,0.00065674,,,,
9/5/2020 5:30,0.00065674,,,,
9/5/2020 5:45,0.00065674,,,,
9/5/2020 6:00,0.0022986,,,,
9/5/2020 6:15,0.040882,,,,
9/5/2020 6:30,1.0767,,,,
9/5/2020 6:45,4.8582,,,,
9/5/2020 7:00,17.791,,,,
9/5/2020 7:15,35.973,,,,
9/5/2020 7:30,56.282,,,,
9/5/2020 7:45,79.038,,,,
9/5/2020 8:00,95.966,,,,
9/5/2020 8:15,113.89,,,,
9/5/2020 8:30,175.84,,,,
9/5/2020 8:45,139.84,,,,
9/5/2020 9:00,227.97,,,,
9/5/2020 9:15,434.1,,,,
9/5/2020 9:30,491.24,,,,
9/5/2020 9:45,565.53,,,,
9/5/2020 10:00,582.28,,,,
9/5/2020 10:15,659.53,,,,
9/5/2020 10:30,687.85,,,,
9/5/2020 10:45,720.2,,,,
9/5/2020 11:00,753.69,,,,
9/5/2020 11:15,764.53,,,,
9/5/2020 11:30,753.36,,,,
9/5/2020 11:45,816.08,,,,
9/5/2020 12:00,808.03,,,,
9/5/2020 12:15,867.63,,,,
9/5/2020 12:30,875.1,,,,
9/5/2020 12:45,910.49,,,,
9/5/2020 13:00,921.98,,,,
9/5/2020 13:15,913.44,,,,
9/5/2020 13:30,898.66,,,,
9/5/2020 13:45,906.05,,,,
9/5/2020 14:00,876.75,,,,
9/5/2020 14:15,824.37,,,,
9/5/2020 14:30,768.38,,,,
9/5/2020 14:45,610.77,,,,
9/5/2020 15:00,583.02,,,,
9/5/2020 15:15,638.27,,,,
9/5/2020 15:30,589.67,,,,
9/5/2020 15:45,422.86,,,,
9/5/2020 16:00,401.6,,,,
9/5/2020 16:15,422.2,,,,
9/5/2020 16:30,437.14,,,,
9/5/2020 16:45,368.02,,,,
9/5/2020 17:00,358.91,,,,
9/5/2020 17:15,188.98,,,,
9/5/2020 17:30,144.04,,,,
9/5/2020 17:45,106.68,,,,
9/5/2020 18:00,86.739,,,,
9/5/2020 18:15,78.965,,,,
9/5/2020 18:30,64.459,,,,
9/5/2020 18:45,49.05,,,,
9/5/2020 19:00,31.614,,,,
9/5/2020 19:15,14.587,,,,
9/5/2020 19:30,4.7646,,,,
9/5/2020 19:45,1.0625,,,,
9/5/2020 20:00,0.046136,,,,
9/5/2020 20:15,0.0019702,,,,
9/5/2020 20:30,0.00016418,,,,
9/5/2020 20:45,0,,,,
9/5/2020 21:00,0,,,,
9/5/2020 21:15,8.21E-05,,,,
9/5/2020 21:30,0,,,,
9/5/2020 21:45,8.21E-05,,,,
9/5/2020 22:00,8.21E-05,,,,
9/5/2020 22:15,8.21E-05,,,,
9/5/2020 22:30,8.21E-05,,,,
9/5/2020 22:45,8.21E-05,,,,
9/5/2020 23:00,8.21E-05,,,,
9/5/2020 23:15,0.00016418,,,,
9/5/2020 23:30,0.00016418,,,,
9/5/2020 23:45,0.00016418,,,,
9/6/2020 0:00,0.00016418,,,,
9/6/2020 0:15,0.00024628,,,,
9/6/2020 0:30,0.00032837,,,,
9/6/2020 0:45,0.00032837,,,,
9/6/2020 1:00,0.00041046,,,,
9/6/2020 1:15,0.00041046,,,,
9/6/2020 1:30,0.00041046,,,,
9/6/2020 1:45,0.00049255,,,,
9/6/2020 2:00,0.00049255,,,,
9/6/2020 2:15,0.00049255,,,,
9/6/2020 2:30,0.00057465,,,,
9/6/2020 2:45,0.00057465,,,,
9/6/2020 3:00,0.00057465,,,,
9/6/2020 3:15,0.00049255,,,,
9/6/2020 3:30,0.00049255,,,,
9/6/2020 3:45,0.00049255,,,,
9/6/2020 4:00,0.00049255,,,,
9/6/2020 4:15,0.00049255,,,,
9/6/2020 4:30,0.00049255,,,,
9/6/2020 4:45,0.00049255,,,,
9/6/2020 5:00,0.00049255,,,,
9/6/2020 5:15,0.00049255,,,,
9/6/2020 5:30,0.00049255,,,,
9/6/2020 5:45,0.00049255,,,,
9/6/2020 6:00,0.0012314,,,,
9/6/2020 6:15,0.02274,,,,
9/6/2020 6:30,0.5941,,,,
9/6/2020 6:45,2.3418,,,,
9/6/2020 7:00,9.8125,,,,
9/6/2020 7:15,27.509,,,,
9/6/2020 7:30,46.431,,,,
9/6/2020 7:45,67.34,,,,
9/6/2020 8:00,90.351,,,,
9/6/2020 8:15,110.97,,,,
9/6/2020 8:30,146.34,,,,
9/6/2020 8:45,162.94,,,,
9/6/2020 9:00,185.94,,,,
9/6/2020 9:15,264.01,,,,
9/6/2020 9:30,338.14,,,,
9/6/2020 9:45,366.95,,,,
9/6/2020 10:00,384.68,,,,
9/6/2020 10:15,524.65,,,,
9/6/2020 10:30,552.97,,,,
9/6/2020 10:45,577.6,,,,
9/6/2020 11:00,686.05,,,,
9/6/2020 11:15,697.78,,,,
9/6/2020 11:30,709.44,,,,
9/6/2020 11:45,678.9,,,,
9/6/2020 12:00,731.44,,,,
9/6/2020 12:15,716.17,,,,
9/6/2020 12:30,735.88,,,,
9/6/2020 12:45,746.05,,,,
9/6/2020 13:00,740.8,,,,
9/6/2020 13:15,714.86,,,,
9/6/2020 13:30,767.73,,,,
9/6/2020 13:45,706.4,,,,
9/6/2020 14:00,746.96,,,,
9/6/2020 14:15,726.35,,,,
9/6/2020 14:30,530.81,,,,
9/6/2020 14:45,713.96,,,,
9/6/2020 15:00,698.11,,,,
9/6/2020 15:15,642.21,,,,
9/6/2020 15:30,654.36,,,,
9/6/2020 15:45,559.79,,,,
9/6/2020 16:00,513.65,,,,
9/6/2020 16:15,462.34,,,,
9/6/2020 16:30,413.25,,,,
9/6/2020 16:45,407.01,,,,
9/6/2020 17:00,344.71,,,,
9/6/2020 17:15,171.98,,,,
9/6/2020 17:30,135.75,,,,
9/6/2020 17:45,121.04,,,,
9/6/2020 18:00,105,,,,
9/6/2020 18:15,84.686,,,,
9/6/2020 18:30,63.753,,,,
9/6/2020 18:45,43.911,,,,
9/6/2020 19:00,26.664,,,,
9/6/2020 19:15,11.716,,,,
9/6/2020 19:30,2.8494,,,,
9/6/2020 19:45,0.65879,,,,
9/6/2020 20:00,0.022904,,,,
9/6/2020 20:15,0.0011493,,,,
9/6/2020 20:30,0.00016418,,,,
9/6/2020 20:45,0,,,,
9/6/2020 21:00,8.21E-05,,,,
9/6/2020 21:15,8.21E-05,,,,
9/6/2020 21:30,0,,,,
9/6/2020 21:45,0,,,,
9/6/2020 22:00,8.21E-05,,,,
9/6/2020 22:15,8.21E-05,,,,
9/6/2020 22:30,0,,,,
9/6/2020 22:45,8.21E-05,,,,
9/6/2020 23:00,8.21E-05,,,,
9/6/2020 23:15,8.21E-05,,,,
9/6/2020 23:30,8.21E-05,,,,
9/6/2020 23:45,8.21E-05,,,,
9/7/2020 0:00,8.21E-05,,,,
9/7/2020 0:15,0.00016418,,,,
9/7/2020 0:30,0.00016418,,,,
9/7/2020 0:45,0.00016418,,,,
9/7/2020 1:00,0.00024628,,,,
9/7/2020 1:15,0.00024628,,,,
9/7/2020 1:30,0.00032837,,,,
9/7/2020 1:45,0.00032837,,,,
9/7/2020 2:00,0.00041046,,,,
9/7/2020 2:15,0.00041046,,,,
9/7/2020 2:30,0.00049255,,,,
9/7/2020 2:45,0.00041046,,,,
9/7/2020 3:00,0.00041046,,,,
9/7/2020 3:15,0.00049255,,,,
9/7/2020 3:30,0.00049255,,,,
9/7/2020 3:45,0.00049255,,,,
9/7/2020 4:00,0.00041046,,,,
9/7/2020 4:15,0.00041046,,,,
9/7/2020 4:30,0.00041046,,,,
9/7/2020 4:45,0.00049255,,,,
9/7/2020 5:00,0.00057465,,,,
9/7/2020 5:15,0.00065674,,,,
9/7/2020 5:30,0.00057465,,,,
9/7/2020 5:45,0.00073883,,,,
9/7/2020 6:00,0.0021344,,,,
9/7/2020 6:15,0.03727,,,,
9/7/2020 6:30,0.95202,,,,
9/7/2020 6:45,4.1892,,,,
9/7/2020 7:00,9.4636,,,,
9/7/2020 7:15,13.417,,,,
9/7/2020 7:30,20.764,,,,
9/7/2020 7:45,26.639,,,,
9/7/2020 8:00,31.975,,,,
9/7/2020 8:15,39.61,,,,
9/7/2020 8:30,73.875,,,,
9/7/2020 8:45,126.12,,,,
9/7/2020 9:00,142.58,,,,
9/7/2020 9:15,489.68,,,,
9/7/2020 9:30,559.38,,,,
9/7/2020 9:45,617.01,,,,
9/7/2020 10:00,666.75,,,,
9/7/2020 10:15,713.22,,,,
9/7/2020 10:30,750.9,,,,
9/7/2020 10:45,783.24,,,,
9/7/2020 11:00,821,,,,
9/7/2020 11:15,854.83,,,,
9/7/2020 11:30,886.43,,,,
9/7/2020 11:45,911.47,,,,
9/7/2020 12:00,930.84,,,,
9/7/2020 12:15,949.64,,,,
9/7/2020 12:30,957.11,,,,
9/7/2020 12:45,957.61,,,,
9/7/2020 13:00,957.85,,,,
9/7/2020 13:15,964.26,,,,
9/7/2020 13:30,945.87,,,,
9/7/2020 13:45,944.88,,,,
9/7/2020 14:00,929.28,,,,
9/7/2020 14:15,670.04,,,,
9/7/2020 14:30,326.73,,,,
9/7/2020 14:45,874.61,,,,
9/7/2020 15:00,825.11,,,,
9/7/2020 15:15,791.29,,,,
9/7/2020 15:30,758.7,,,,
9/7/2020 15:45,719.54,,,,
9/7/2020 16:00,693.76,,,,
9/7/2020 16:15,651.24,,,,
9/7/2020 16:30,584.25,,,,
9/7/2020 16:45,537.7,,,,
9/7/2020 17:00,486.48,,,,
9/7/2020 17:15,85.442,,,,
9/7/2020 17:30,38.649,,,,
9/7/2020 17:45,33.297,,,,
9/7/2020 18:00,30.169,,,,
9/7/2020 18:15,27.025,,,,
9/7/2020 18:30,23.716,,,,
9/7/2020 18:45,19.613,,,,
9/7/2020 19:00,15.337,,,,
9/7/2020 19:15,9.8765,,,,
9/7/2020 19:30,4.08,,,,
9/7/2020 19:45,0.75911,,,,
9/7/2020 20:00,0.02118,,,,
9/7/2020 20:15,0.0011493,,,,
9/7/2020 20:30,0.00016418,,,,
9/7/2020 20:45,8.21E-05,,,,
9/7/2020 21:00,8.21E-05,,,,
9/7/2020 21:15,8.21E-05,,,,
9/7/2020 21:30,8.21E-05,,,,
9/7/2020 21:45,0,,,,
9/7/2020 22:00,0,,,,
9/7/2020 22:15,8.21E-05,,,,
9/7/2020 22:30,8.21E-05,,,,
9/7/2020 22:45,0,,,,
9/7/2020 23:00,8.21E-05,,,,
9/7/2020 23:15,8.21E-05,,,,
9/7/2020 23:30,8.21E-05,,,,
9/7/2020 23:45,8.21E-05,,,,
9/8/2020 0:00,8.21E-05,,,,
9/8/2020 0:15,0.00016418,,,,
9/8/2020 0:30,8.21E-05,,,,
9/8/2020 0:45,0.00016418,,,,
9/8/2020 1:00,0.00024628,,,,
9/8/2020 1:15,0.00032837,,,,
9/8/2020 1:30,0.00024628,,,,
9/8/2020 1:45,0.00032837,,,,
9/8/2020 2:00,0.00032837,,,,
9/8/2020 2:15,0.00032837,,,,
9/8/2020 2:30,0.00041046,,,,
9/8/2020 2:45,0.00041046,,,,
9/8/2020 3:00,0.00041046,,,,
9/8/2020 3:15,0.00041046,,,,
9/8/2020 3:30,0.00041046,,,,
9/8/2020 3:45,0.00041046,,,,
9/8/2020 4:00,0.00049255,,,,
9/8/2020 4:15,0.00049255,,,,
9/8/2020 4:30,0.00049255,,,,
9/8/2020 4:45,0.00049255,,,,
9/8/2020 5:00,0.00049255,,,,
9/8/2020 5:15,0.00049255,,,,
9/8/2020 5:30,0.00049255,,,,
9/8/2020 5:45,0.00057465,,,,
9/8/2020 6:00,0.0016418,,,,
9/8/2020 6:15,0.029553,,,,
9/8/2020 6:30,0.97058,,,,
9/8/2020 6:45,6.1462,,,,
9/8/2020 7:00,18.678,,,,
9/8/2020 7:15,28.051,,,,
9/8/2020 7:30,38.058,,,,
9/8/2020 7:45,42.278,,,,
9/8/2020 8:00,49.403,,,,
9/8/2020 8:15,56.553,,,,
9/8/2020 8:30,76.214,,,,
9/8/2020 8:45,129.44,,,,
9/8/2020 9:00,132.49,,,,
9/8/2020 9:15,545.17,,,,
9/8/2020 9:30,607.07,,,,
9/8/2020 9:45,643.77,,,,
9/8/2020 10:00,689.33,,,,
9/8/2020 10:15,759.19,,,,
